,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601991.SH,X601600.SH,X600188.SH,X600886.SH,X600547.SH,X600795.SH,X600362.SH,X000898.SZ,X002466.SZ,X600027.SH,X600516.SH,X601992.SH,X000629.SZ,X600111.SH,X600176.SH,X002460.SZ,X600299.SH,X300072.SZ,X000709.SZ,X000825.SZ,X600352.SH,X600808.SH,X600339.SH,X000553.SZ,X600801.SH,X600583.SH,X002110.SZ,X000786.SZ,X600426.SH,X601158.SH,X000301.SZ,X000883.SZ,X600219.SH,X000932.SZ,X000792.SZ,X000408.SZ,X601699.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.142197284713891,0.0222606419744102,-0.0121736347260067,0,0.103955980428996,-0.143422657647168,0.0100435289624973,0,0,0,0.10670861546513,0,0,0,0,0,0,0,-0.0557472073993081,0,0,0,-0.0200581011688554,0,0,0,0,0,0,0,0,0.0235716242565093,0.187882451305034,0,0,0,0,0,0.0446718523315632,0,0.0669737746944372,0,0,0,0,0,0,0,-0.0391448238670038,0.0224118893570225,0.0216892229146678,-0.0803115712214073,0,0,0,0,0
X600028.SH,0,0,0.087275231509339,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399379511365605,0,0,0,0,0,0,0,0,0.0498591885156738,0,0.134773833893835,0,0.119698796331869,0,0,0,0,0,0.0623531589924763,0,0.0443911568902149,0,0,0,-0.012430719771163,0,0,0,0,0,0
X601088.SH,0,0.0190850487006617,0,0,0,0,0,0,0,0,0,0,0.133863387517444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333463851222734,0,0,0,0,0,-0.0275774395735369,0,0.0235489882202179,0,0,0,0,0,0,0,0,0.0122342397010144,0,0.0394540137478419,0.403341671500499,0.157787499522561,0,-0.0145969190796575,-0.028165476670324,0,-0.0848475711609125,0,0,0,0
X600585.SH,0,0,0,0,0.193652926098546,0,-0.0280323750148091,0,0,0,0,0,-0.0889882539875589,0,0,0,0,0,0,0,0,0,0,0.0101326897311394,0,0.109959605251997,0,0,0,0,0,0,0,0,0,0.34127852792645,0.135212455885485,0,0.297784326944575,0,0,-0.0647898666871905,0,0,0,0,0,0,0,0,-0.00786578545784515,-0.0204482382247593,0,0,0,0,0,0
X600019.SH,0,0,0,0.056504151933615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424379979447433,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0.0533047902780084,-0.0351803732857307,0,0.0401162559015602,0,0,0,0,0,0.103327039426441,0,0,0,0,0,-0.000305502724157608,-0.00093148701141405,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0310555489185989,0,0.0307735317848553,0,0,-1.73472347597681e-18,-0.0284841208239697,0,0,0,0,0.782027206074768,0,0,-0.0202142822268321,0,0,0,0,0,0,0,0.109072221217995,0,0,0,0.0312186397987089,0,0,0,0,0,0,0,0,0,0,0,0,-0.128012524396431,0,0.0136643699697696,0.0299273714484508,0,-0.0476073319152837,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-0.390203461136776,0,0.149537944601505,0,0,0,0,0,0.0825785504695039,0,0,0,0,0,0.34903578100238,0,0,0,0,0,0.129930890938793,0,0,0.117003055285733,0.0355396450800124,0.014955708912446,0,0,0,0,0,0.170062708256104,0.135105787028569,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0624934688653275,0.00795398419991314,0.0194924977215653,0,0,0,0,0,0
X600010.SH,0,0,0,-0.022635445550609,0,0,0,0,0,0,0,-0.0749187439450456,0,0,0,0,0,0,0.32190646240163,0,-0.045478431347617,0.211290389041598,0.0212323630496562,0.0517138859760047,0,0,-0.0326707336889146,0,0,0,0.0427972527867142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132148058583208,0,0,0,0,0.00480063264861751,0.00690459769633591,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.243654824459263,0,0,0,0,0,0,0,0,0.0286399340480656,0,0,0,0,0.07166688424886,0,0,0,0,0,0,0,0.0407472959789939,-0.057937857772465,0,0,-2.16840434497101e-19,0,0,0.0492871993307785,0,0,0,0.0219097272913556,0,0.293521741362904,0,0,-0.00786532300753722,-0.00354882887500133,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.116638729750552,0.0870105512553341,0,0,0,0,0,0,0,0,0.201083547226395,0,0,0,0.127039775058344,0,0,0,-0.0131934509076128,0,0,0.0440737652762366,0.0255582960170683,0,0,0,0,0,0,0,0,0,0,0,0.0931733557344426,0,0,0,0,0,0,0.212228887309131,0,0,0.0367632013775586,-0.00338644318069337,0,0,0,0,0,0,0
