,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X000708.SZ,X600019.SH,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600176.SH,X600426.SH,X002466.SZ,X000301.SZ,X600111.SH,X601600.SH,X600011.SH,X600352.SH,X600886.SH,X601898.SH,X600219.SH,X600010.SH,X600486.SH,X002353.SZ,X600803.SH,X600188.SH,X600801.SH,X601168.SH,X601991.SH,X600795.SH,X600489.SH,X600299.SH,X002080.SZ,X600688.SH,X600315.SH,X000723.SZ,X300037.SZ,X000932.SZ,X600549.SH,X600399.SH,X600027.SH,X000807.SZ,X000830.SZ,X600157.SH,X601992.SH,X600409.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.201958244494865,0,0,0,0,0,0.0264434178318676,0,-0.0255446357931257,0,0.0258936941930118,0,0,0,-3.05449839217699e-06,0,0.00812705379895508,0,0,0,0,0,0,0,0,0.074337550715025,0,0.0187930226136183,0,0.0549286122184413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091133313797632,0,0,0,-0.00448384885594578,0,0,0,-0.00193893175573571,0,0
X600028.SH,0,0,0,0,0,-0.0366118441534593,0.132234558191928,0.0385771059906543,-0.0120042990952288,0,0,0,0,0,0.0921150728703766,-0.0176849521253626,-0.0215545305681731,0,0.0207784302207972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619505721255838,0,0,0,0,0,0,0,0,0,-0.0171538275809307,0,0,0.00165776615997314,0,0,0.0079652198820351,-0.0251609626638162,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0357059362665125,0,0,0.199942014975169,0,-0.0317119729778234,0,0,0.0386998573170753,0,0,0,0,0,0,0,0,0,0,0.180184350050278,0.0502228974682897,0,0,0,0,0,0,0,0,0,0,0.0654000533195615,0,0,0,0.239151687845128,0,0,0,0,0,0,0,0.065541821975289,0,0.0117291439744256,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0410480974440365,0,0,0,0,0,-0.0772197703146915,0.00245329569198863,0,0,0,0,0,0,0.111095399420649,0,0,0,0,0,0.419819011821556,0,0.16699351275689,0,0,0,0,0.0291152995493032,0,0,0,-0.116194895493475,0.15639058589371,0,-0.0883032420983626,0,-0.0144914555886851,0,0,0,0,-0.024139012542183,0,0.00741672003839202,0.0185142989152567,0,0,0,-0.0205849213132501,0,0
X600585.SH,0,0,0,0,0,0,0,-0.0509312027635971,0,-0.0418322967859028,0,0.0251437457246221,-0.0437437269824225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101783296854235,0,0,0,0,0,0,0,0,-0.0273799415635942,0,0,-0.0365405874284952,0,0,0,0,0,0.0719256332170517,-0.0169793991999654,-2.16840434497101e-19,0.00652224576608582,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.430501134914806,0.166427181896984,0,0,0,0.0332286847610221,0,0.190013310077051,0.0965536140858724,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.366373228835317,0,0,0,0,0,0,0,0.281000015396704,0.0480835427448593,0,0.00507876678008545,0,0,-0.116108122089361,0,0,0,0,0,-0.232353072603525,-0.0470022874745803,0,0,0,0,0.0416615788051432,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.444497693292078,0,0,0,0,0.0356982686592985,0,0,-0.532730771362417,0,0,0,0,0.337472057901037,0.27270164540174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120764273644781,0,0,0,0,0,-0.256838620678578,0,0,0,0.0349776196763586,0,0,0,-0.0188366525113594,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.278103154507401,0,0,-0.0544608050105762,0,0,0.126443093480658,0,0,0,0,0,0,0,0,0,0,0,0.0990857309711686,0,0.0436905700619687,0,0,0.279148558541876,0,0.133842066651797,0,0,0,0,0,0,0,-0.0671673110090822,-0.0136708850286959,0,0,0,0,0.00175572245684279,0,0
X600660.SH,0,0,0,0,0,0.105720439212957,0,0,0,0.0409507330478732,0,0.00490615953161423,0,0.154158509905112,0,0,0.0553938095735037,0,0,0,0.00685656842877768,0,0,0,0,0,0,0,0,0,0,0.0917678074963106,0,0,0,0.0424296068419282,0,0,-0.16532662501123,0.0253161288352524,0,-0.078412510945524,0.0608687210716491,0,0,0.0476357008599984,0,0,0,0,0,-0.0181466971561545,0,0,0,0,2.16840434497101e-19,0,0
X002271.SZ,0,0,0.198991563969592,0,0,0,0,0,0.155447748450283,0,0,0,0,0.0225977129497402,0,0.0365524510972982,4.53124367209008e-05,0,0,0,0.0394960294369841,0,0,0.0212459480732057,0,0,0,0,0,0,0,0,0,0,0,0.0467125597335505,0,0.0370406059827005,-0.085264983171379,0,0,0,0,0,0,0.0903380140537692,0,0,0,0,0,0,-0.0745710268493605,0,0,0,0.0493858613521611,0,0
