,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600309.SH,X601898.SH,X600688.SH,X601600.SH,X601992.SH,X600795.SH,X300072.SZ,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X002466.SZ,X600886.SH,X600547.SH,X600027.SH,X000709.SZ,X600111.SH,X600157.SH,X000898.SZ,X000959.SZ,X600339.SH,X002460.SZ,X600489.SH,X601158.SH,X002271.SZ,X600299.SH,X000723.SZ,X000883.SZ,X600808.SH,X600516.SH,X600176.SH,X600219.SH,X600352.SH,X000630.SZ,X600008.SH,X000792.SZ,X600578.SH,X000408.SZ,X000539.SZ,X000983.SZ,X002092.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.139418954261235,0,0,0,0,0,0,0,0,0,0,0.0426444443216653,0,-0.0207768942776985,0.0592681764876471,0,0,0.010521391431126,0,0,0,0.250260066273461,0,0,0,0.152532679180611,0.0171337131327586,0.115914793936519,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216572275492912,0,0.0502493965366126,0,-0.013731164497213,-0.016244591783675,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,-0.071938430007422,0,0,0,0,0,0,0,0,0,-0.0108477357323288,0,0,-0.152452364939838,0,0,0,0.662737912386667,0,0,0,0.127613734617695,0,0,0.334765298431303,0,0,0,0,0,0,0,0,0,0,0,0.276332219138467,0,0,0,0,0,0,0.186014288551051,0,-0.0229023528287547,-0.034030437572776,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.00157786920328562,0,0,0,-0.0250348320088591,0,-0.0170807764692448,0,0,0.0736215947503327,0,0,0,0.0566793001212636,0.0632168466202735,0.0760463215782906,0,0,0,0,-0.00796308067500473,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185008544311122,0,0,-0.0885980187896149,0.20772402993658,0,0,0,0,-0.00743842358265514,-0.000256124303943176,-0.0228666821988189,0,0,0,0,0
X300072.SZ,0,0,0,-0.38231240141022,-0.320770138316679,-0.0588550995397338,0,0.655411716766446,0,0,0,0,0,0,0.0664336171150393,0,0,0,-0.064895306120038,0,-0.421313823596017,0,0,0.223908602229199,0,0,-0.00376504068711227,0,0,-0.605993372119141,0,0,0,0,0,0,0.134442926716294,0,0,0,0,0.282929040563965,0,0,-0.352997559203876,0,0,0,0,0,-0.0833432847035836,0.0860120392437362,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.133407645894836,0,0,0,0,0,0,0,0,0.0177391680310779,0,0,0,0,0.0301504960120583,0,0,0,0,-0.0379861887841146,0,0,0,0.00290713528041404,0,0,0,0.170101970347838,0,0.105355126159419,0,0,0,0,0,0,0,0,0,0,0.181639693088478,0,0,0,0,0,0.00980376839994258,-0.00352916224931618,0,0,0,-0.260455454240661,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.132353495791046,0,0.0748422492463393,0,0,0,0,0.034741815510987,0,0,0,0.141689226386427,0,0,0,0,-0.247257770378408,0,0,0,0.00420824205164428,0,0,0,0,0,0,0,0,0,0.0172348988015398,0,0,0.0382345625791501,0,0.489561293959439,0,0,0,-0.0266812262361241,0,0,0,0,0.0696299040451216,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113230121752013,0.08832490080502,0,0,0,0,0,0.0864873286878799,0,0,0,0,0,0,0.109248767453773,0.0227355346473886,0,0,0,0,0,0,0.00808612037368168,0,0,0.189020142243061,0.0289603561394649,0.0237622741657184,0,-0.00985331351103163,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.339990433085942,0,0.00405933059591571,0,0,0,0.0668581481103624,0.0175563134634433,0,0,0,0,0,0,0,0.159403344256916,0,0.08097810671692,0,0,0.0148287665378558,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0110901810724225,0.047897789152053,0,0,0,0.130817628077848,0,0,0,-0.00941353333453372,0,0,0,0,-0.0695093274385618,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0529333293967851,0,0,0,0,0.120999771995229,0,0,0,0,0,0,0,0,0,-0.0322723772823564,-0.0826596703956552,0.594643850447361,0,0,-0.105055427012739,0,0,0,0,0,0,0,0,0,0,0,0,-0.201655719783952,0,0.24595138042981,0,0,0.0473600837713822,-0.0115804122148023,0,-0.0445747812472964,0,0,0,0,0
X600886.SH,0,0,0,0,0.16232874195957,0,0,0,0,0,0,-0.0969760396166253,0,0.025199335634396,0.0665164792702887,0,0,0,0,0,0,0.0995456323330819,0.0859278975799141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021291462482722,0,0,0,0.0302519698768717,0,0.0375357677320013,0.0688923546193856,0.0507234201417819,-0.0250607728908917,-0.166414798575371,0,0,0.00527332768155968,-0.015483126157917,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.380777124616324,0,-0.0391853280432205,0,0,0,0,0,0,-0.129316787618735,0,0.0319673941148459,0,0.0600963713278181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694029012303013,0,0,0.0779979445129064,0,0.0657685513977953,0.0678474819389835,-0.436493907984532,0,-0.0733637889144164,0.163189472848143,0,0,0,0.949009541470047,0,0
X600027.SH,0,0,0,0,0,0.110631690556729,0,0,0,0,0.437528282462812,0,0,-0.0566965083754822,0.0415150283483761,0,0.0974730568124096,0,0,0,0,0,0.0667797128359398,-0.106313761597526,0,0,0.0387238766839441,0,-0.192592629589142,0,0,0,0,0,0,0,0,0,0,0,0,0.0361790166455202,0,0,0,0,0,0,0.0337974516725992,0,-0.0134356328635975,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0810416441254609,0,0,0,0.00663555080034733,0,0,0,0.225075512527311,0,0,0.0654683904627539,0,-0.0889148818976716,0,0,0,0,0,0.593885533653598,0,0,0.157161741608177,0,0,0,0,0,0,-0.172565712579201,0,0,0,0,0.277712799790313,0,0.153916768537626,0,0.221909920372945,0.0872880023647711,0,0,0,0.0204531442407999,-0.0828091603656166,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.134616225549713,0,0,0,0.0181122258147362,-0.0414362104585667,0,0.0746842572980272,0,0,0,0.0411450832581811,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.162232437939642,0.298644716607415,0,0,0,-0.0177809297242789,0,0,0.0698034103302014,0.171337441069889,0,0,0,0,0,0,0,0,0.0841019268707354,-0.0218508523648657,0,0,-0.00665785775612651,0.00248183603564636,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0605248916467471,0,0,0,0,0.0185493646984812,0,0,0,0,0,0.0640658343755869,0.211079405364944,0,0,0,0,0,0.0411143447230474,0,0,0,0,0,0,0,0,0,0,0,-0.0275848888359355,0,0,0,0.0334676005203955,0,0,0.0563805064284731,0.0185279569339237,-0.000494414126226642,-0.0195851132823031,0,0,0,0,0,0
X000898.SZ,0,0,0,0.558945280951575,0,0,0.0286843152531886,-0.024218865595975,0,0,0,0.0494377407202695,0,0,0,0,0,0.068877317125785,0,0,0,0,0,0.059309922422617,0,0,0,0.084222518635442,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.028300860229085,0,0.118572853673549,0,0,0,-0.00592230423510896,-0.0134142448192986,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352466070325408,0,-8.67361737988404e-19,0,0,0,0.268504007773896,0,0,0,0,0,0.0477526313024156,0,0,0,0,0,0,0.145112705734093,0,0.164180624709659,0,0,0.197576235908913,0,0,0,0,-0.512095565268635,0,0.153736303013297,0,0,-0.00468715676953999,-0.172575393980049,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0126858917703095,-0.148813107378168,0,0,0,0,0,0,0,0,0.0200540828858142,0,0,0,0,0,0,0.165332436403667,0,0,0,0,0,0.170001298571505,0,0,0.201347668764745,0,0.123025003921842,0,0.433851410616799,0,0,0.0400819134764275,0,0,0,0.904126601579788,0,0
X002460.SZ,0,0,0,0,0,0.128918076337285,0,0.060117279688945,0,0,0,-0.115688562684236,0,0,-0.520472710503861,0,0,0,0.662741308767468,0,0,0,0,0,0,-0.272309407614998,0,0.268587085231648,0,0,0,0,0,0,0,0,0.284104225523817,0,0,0,0,0.14439585342027,0,0,0,0,0,0,-0.132743397328556,0,0.00913796944860083,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,-0.030365082828722,0,-0.0250138039010847,0,0,0.0766582499609392,0,0,0,0,0,0.0917865327291902,0.118387037160828,0,0,-0.0410564701799347,0,0.119936587322002,0,0,0,0.128598705886014,0,0,0.181417186733752,0,0,0,0,0,-0.0242356827184474,0,0.0479908670272147,0,0,0.0222192074675108,0,0,0,-0.0234733618242151,0,0,0,0,0,0,0
X601158.SH,0,0,0,1.38777878078145e-17,0,0,-0.0258679891077035,0,0,0,0,0,0,0,0,0.146518392972949,0,0,0,0,0,0,0.0189002460047789,0,0,0,0.0650423998857928,0,0.0271001265149672,0,0,0.00531104293164069,0,0,0,0.116475068434382,-0.0181511322769141,0,0.126842285128957,0,0,0,-0.154091119475161,0,0,0.0777350290542242,0,0,0,0,0,-0.0233665181498092,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0185344276585528,0.154723926506679,0,0,0,0,0,0,-0.00861862045188785,0,0.0939297388102688,0.499237206899899,0,0,0,0,0,0,-0.280136728943787,0,0,0,0,0.130027376555163,-0.00806941464154122,0,0,0.071905246961293,0,0,0,0,0.117632394539285,0,0,0,0,0,0,0,0.0242744925722955,0.0729399320464078,-0.219715888545434,-0.0708882164601814,0,0,0,0.00713057536147116,-0.0320775590704802,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0310751613998512,0,-0.0529458207801673,0,0,0,-0.0507964106050569,0,0,0,0,0,0,0,0,0.0510287751580043,0,0,0,0,0,-0.0184264555708513,0,-0.0167919983212016,0.330334151149685,0,0,0,0,0,0,-0.104988437124253,0,0,0,0,0,0.0363594642198847,0,0.234766788867178,0,0.0212058818979897,0,0,8.67361737988404e-19,-0.0126680052718091,0,0.0033541427524778,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.0614630655853519,0,0,0,0.00194686225397145,0,0,0.0636200525895861,0,0,0,0,0,0,0,0,-0.0173511928955754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660939084022576,0,0,0,-0.0313114091703441,0,0,0,0.143756960438163,0.0079503404182996,-0.0285561464673875,0,0,0,-0.104050771990773,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404765548766902,0,0.0388666308986361,0,0,0,0.0154220242717661,0,0,0,0,0.0993678561408103,0.0177814573878735,0.0178367827556575,0,0,0,0,0,0,0,0,0,0,0,0,0.0760124993092167,0.0593235518079637,0,0.0212755342880233,0,0.0880473623042848,0,0,-0.0112488032471383,-0.0153437746309226,0,0,0,0,0,0
X600808.SH,0,0,0,0.113181476256325,0,0,0,0,0,0,0,0,0,0,0,0.0705134498351984,0,0,0,0,0,0,0,0,0,0,0.00653441385171238,0.101216831323745,0.128549101626836,0,0,0.205905574752508,0,0,0,0,0.0163470417678195,0,0,0,0,0,0,0,0,0,0.124010447032844,0.069612889670451,0,0,-0.0138399838189076,0.0166590192538608,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.105167777150939,0,8.67361737988404e-19,0,0,0,0,0,0,0.114727915487196,0,0,0.209313339280815,0,0,0,0,0,0.260064631839873,0,0.302419970425985,0,-0.0365491393959762,0.204640208947055,0,0,0,0,-0.0462084304786885,0,0,0,0.00353428745130905,0,0,0,-0.0316380813697352,0,0,-0.0553447212820168,0,0,0,0,0,0.00724934372670996,0.0252441468081,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.071924747005286,0,0.257468321802518,0,0,0,0.00242887786805436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771818739205767,0,0,0.242416297258427,0,0,0,-0.012265971900548,0.315606123927935,0,0,0,0,0,-0.0812790562610239,0,0,0,0,0.16607893543214,0,0,-7.59242229904971e-05,0.0497656581147826,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0820999178235533,0.00803913993753937,0,0,0,0,-0.0422919696180478,0.0395953950570557,0,0,0,0,-0.0278805140352605,0.0362326511718906,0,0,0,0,0,0.0364409359946029,0.049529131697809,0,0,0,0,0,-0.0107886779483044,0,0,0,0,0,0,0,0,0,0.0730399203706451,0,0,0,-0.0124886255000098,0.000422685414139604,2.16840434497101e-19,0,0,0,0,0
X600352.SH,0,-0.225258665214166,0,-0.0220911046401464,0,0,0,0.0807746082864253,0,0,0,0.0731384825440237,0,-0.0404051680594754,0,0,-0.0519392585544466,0,0,0,0,0,0.0467365305868703,0,0.0958492100192557,0,0,-0.0149392100159995,0.0378906581989634,0.0508546237442029,0,0,0,0,0,0,0.0498190069973701,0,0,0,0,0,0.0176594568855386,0.0118589553026745,0,0,0,0,0.0534047309812219,0,-0.0110208998713052,0,0,0,0,0.0160967246000173,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510163118321463,0.154511231677798,0,0,0,0,0,0,0,0,0,0,0.105141727234708,0.0782635707476611,0,0,0,0,0,0,0.0394421718490476,0.0240264552540066,0,0,0,0,0,0,0,0.000569672516996034,0.0216539841982854,0.119378711544443,0.0243267443987176,0,0,-0.0180198920303247,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,-0.0925140319779827,0,-6.93889390390723e-18,0,0,0,0.715719644635262,0,0.122324780901312,0,-0.231939740476564,0,0,0,0.123921226920473,0.0401294223610462,0,0,0,0,0,0,0,0.0994130853420124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352144554988925,0.175362645107191,0.321660012069692,0.474716480500542,0,0,0,0,-0.00994451260751236,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0287143284221311,0,0,0,-0.128069781947858,0,0,0,0.21823209750801,0,0,-0.0294170570155153,0,0,0,0.0977683482900219,0.0599787327017003,0,0,0,0,0,0.247364298225444,0,0,0,0,0,-0.0551222534566838,0,0,0,0.00374585094872655,0,0,0,0,0,0,0.18892964188686,-0.0536879596709829,0,0,0.00361859016297944,-0.0557945723909903,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.117254832964696,0.0829078649010095,0,0,-0.177724155061611,0,0,0,0,0,0,-0.0708280592991585,0,0,0,0.337206910252061,0,0.0193489161080989,0,0.00567315068587761,0,0,0.173816050639907,0,0,0,0,0,0,0,0,0,0,0,0,0.0383676853618528,0,0,0,0,0,0.111821644144307,0,-0.0303655295074818,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978213592316394,0,0,0,0,0,0,0.023690072540162,0,0,0,0,0.204092408524503,-0.135615619589451,0.14966239329267,0,0,0,0,0.237784420278679,0,0,0,-0.123848845345834,0,0,0,0.438020648482273,0.122778686286844,0,0,0,0,0,0,0.391092839286487,0,-0.027861278916556,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022746252889705,0,0,0,0,0,0,0,0,0.325033221283996,0,0,0,0,-0.0747771946414093,0,0,0.372762547530132,0,0,0,0.0553454509018132,0.0282335634192967,0,0,0,0,0,-0.0222224004522833,-0.0485027587702891,-0.233253009353724,0.0596247455244459,0,0,0.0417679615264337,0.0859009275538784,0,-0.00392674179691493,-0.0707424154533606,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.00595884745752166,0,0,0,0,0,0,0,0,0,0.25161323859188,0.171451300663593,0,0,0,0,0,0,0,0,0.113088415560431,0,0.137833192242892,0,-0.0122226094206432,0,0,0,0.38568887857127,0.0854650203237102,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149854107433935,-1.73472347597681e-18,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813995078623389,0,0,0,0,0,0,0,0,0,0,0.048649556966234,0.0470929662961472,0.304058086234284,0,0.0536592863040591,0.229112173633793,0,0,3.46944695195361e-18,0.0838867925628389,0.190560129117817,0,0,0,0,0,0,0.0985004229465687,0,0,0,0,0,-0.0230161307740147,0,0,0,0,-0.0775507239661875,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0.097015871619806,0,0,-0.298281546113128,0,0,0,0,0,0,0.280107415262244,-0.151706774361314,0,0,0,0,0.301177996893853,0.0592144457070535,0,0,0,0,0,0,0,0,0,0,0.262832345914376,0,0.0778304216865781,0,0.0895471319392154,0.0851566269039289,0,0,-1.38777878078145e-17,0,0,-0.0274276990538887,0,0,0,0,0,0,0
Change_TY3M,0,0.244370427574031,0,0,0,0,0,-0.187484760955274,0,0,0,0,0,0,0.012970316253892,0,0,-0.106951181117613,0.110972922085221,0,0,0,0,0,0,0,0,0.0410735951426572,-0.0717699762780141,0,0,0,0,0,0,-0.0303017839052889,0,0.098709681201669,0,0,-0.0853848056467119,0.080535013931509,0,-0.0912118156113389,0,0,0,0,0,0,0.0392201924750251,-0.102594674226965,0,0,0,0,0,0
Slope,0,0,0,0,-0.223366643890388,0,0,0,0,0,0,0,0,0,0,0,0.353563279330788,0,0,0.783845119155621,0,0,-0.125559063471457,0,0,-1.07169532553246,0,0.683697216852877,0,0,0,0.879619716818289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00869119051307,-1.06212085577046,0,1.26085667709362,0,2.59111364519472,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.810864155772415,0,0,0,0,0,0.805441632661004,-0.117355313651711,0.402151686733566,0,0,0,0,0.0461556994372686,0,0,0,0,0,-0.859973336168158,0.153316883253129,0,0,0,0,0,0,0,0,0,0.648015370713579,0,0,0,0.0744695386339999,0,0,-0.127451495756579,0,0,0,0,0,0.171960680028665,0,0,0,0,-0.440485692125667,0,0
RealEstate_excess,0,0,0,0,-0.0956352462575815,0,0,-0.0565673835529532,0,0,0,0,0,0,0,-0.107889736341385,-0.0825284078514494,-0.100289546238287,-0.018255784490418,0,0,0,-8.67361737988404e-19,0.0232149622783344,0,0,0,0,0,0,0.164200753157604,0,0.277220769885155,0,0,0.00200779783108196,-0.0606192997448987,-0.0338001840103708,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271434071953571,0.0165739705791417,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228693132928728,-0.0214068760552468,0.0374348808321728,-0.107264164477937,0,0,0,0.0198368273078037,0,0.024102363148729,0,0,0,0,0,-0.00671343577721111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870996289358525,0,0.0270119839848109,0,0,-0.0346614862249767,0.0142876096312096,-0.0529682761754907,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.0006239187291898,0,0,0,-0.00123813799650301,0,0.000530577016507132,0,0,0,0,-0.000648757914589352,0,0,0,0.000945603553981286,0,0,0,0.000200309690963919,0,0.000755135052728246,0,0,0.000381043025351595,0,0,0,0.000323042000312058,0,0.000634961830885303,0,0,0,-0.000651933505670066,0,-0.00152449591361903,0,0,0,0,0,0,-0.000717840883673081,-0.000436595031163017,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125152215736332,0.0199351052211466,0,0,0,0,0.0610874234018936,0,0,0,0,0,-0.0213311856004169,-0.00587369017528842,-0.049921599807045,0,0,0,0,0,0,0,0.12287901872295,0,0,0,0,0,0,0,-0.0224828485029609,0,0,0,0,0,-0.0621343564739048,0.0803354182448356,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00705445092501994,0,-0.0104224730048444,0,0,0,0,-0.00157876906958781,0,0,0,0,0,0,0,0.00555194065592892,0,0,-0.0136748478908539,0,-0.00953692321156212,0,0,0,0,0.0235250881984039,0,0,0,0,0,0,0,-0.00221369502222551,0,0,0,0,0,-0.0180467879383861,0.0344815774508356,0,0,0,0.0514810527570937,0,0
CarbonVol_Hubei,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.00432925224713812,0,0,0,0,0,0,0,0,0,0,0,0,0.00484944112697356,0,0,0,0.00465901678746128,0.0151650174312254,0,0,0,0,0,0,0,-0.0122594991326702,0,0,0,0,0.00491652556690113,0,0,-0.00419047086266907,0,0,0,0,0,0.00648212037941322,-0.0048944242032817,0,0,0,-0.0973714658157208,0,0
