,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X600585.SH,X002460.SZ,X000792.SZ,X601898.SH,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000877.SZ,X600886.SH,X601600.SH,X600547.SH,X600795.SH,X002271.SZ,X601991.SH,X600426.SH,X600027.SH,X600803.SH,X000983.SZ,X600176.SH,X600362.SH,X601699.SH,X000408.SZ,X000786.SZ,X000723.SZ,X600096.SH,X000629.SZ,X600348.SH,X600219.SH,X600141.SH,X000933.SZ,X600995.SH,X600160.SH,X002353.SZ,X600985.SH,X600801.SH,X600157.SH,X002080.SZ,X300073.SZ,X600489.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0.197639767687175,0,0,0,-0.0247710143251548,0,0,0,0.153952726289433,0,0,0,0,0.152428338075897,0,0,0,0.538256998177263,0,0,0,0,0,1.73472347597681e-18,0,-0.237101321494898,0,0.0251698833730324,-0.0156338344822798,0,0,0,-0.165503078872811,0,0,0,0.100893024310614,0.276298869075794,0,-0.201905349555472,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0.0105708818591868,0,0,0,0.0242439826413983,0,0,0,0,0,0,0.0886525990989003,-0.0815935658088727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12199485434074,0,0.22144018247242,0,0,0.0996383806751934,0,0.0957636650663974,0,0.0051742619440374,0,0,0,0,0,0,0,0,0,0,0,-0.0437316394409194,-0.0526226934919512,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0983996058437238,0,0.107690713034645,0.110010455470357,0,0,0,0,0,0,0,0,0,0.219221616413009,-0.0716623748278326,0,0,0,0,-0.160317983238683,0,0,-0.0297681507435566,0,0,0,0,0.299357441447382,0,0,0,-0.0459194978684697,0,0.350281092142189,0,0,0,0,-0.0548410462364249,-0.0586984961959348,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0414012825219522,0,0,0,-0.191302318219713,0,0,0,0,0,0.0497887139968965,0,0,0,0.149669262707537,0,0,0,0,0.534206156147289,0,0.166928925517284,0,-0.0301540968003779,-0.050446633598181,0.0366121150566062,0,0,0.00992244799512238,0.112586079220459,0,0,0,0,0,0,0,0,0,0,-0.0429533433233562,0,0,0,-0.082331828279307,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0324725611798256,0,0,0.0734214848565778,0,0,0,0.0367683517211934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.00333122502057794,0.0800821727826248,0.134354960732349,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.123309781275559,0,0,0,-0.0153533632286331,-0.0101589587851575,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0670389508342391,0,0.0675698931635029,0,0,0,-0.0901511658443593,0,0,0,0,0,0.156300815314165,0.137835746633644,0.115901200465725,0,0,0,0,0,-0.0409891016114371,-0.0120886904811661,0,0,0,-0.0877456529414772,0,0,0,-0.056204160356289,0,0,0,0,0,0,0,0.384898818080211,0,0,0,0,0.0341555427095403,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0545679849080609,0,0.136279535166328,0.161202873340042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197140749462207,0,0.13561672899971,0,0,0.0281866731506381,-0.029221934203636,-0.0860665716924906,0,0.00819423674738878,0,0,0,0,0,0,0.137177876663607,0,0,0.0530885519823259,0,0,-0.0967883026304742,0,0,0,-0.047128218144368,0,0
X000877.SZ,0,0,0,0,0,0.220842145949335,0,0,0,0,0,0,-0.0138149746760346,0.00754751575196634,0,0,0,0,0,0,0,0.0371306703743467,0.0770089143650026,0,0,0,-0.166598404364737,0,0,0,0,0,0.1165349966733,0,0,0,0.0783531881194698,0,0,-0.245530001814136,0.143421264499639,0,0,0,0,0,0.0102299234332029,0,0,0,0,0,-0.0184191969143912,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0973513499972697,0,0,0,0,0.091752345838969,0,0,0,0,0,0,0,0,0,0,0.0163617959459732,0,0,0,0.0350363953291595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00339785223517968,0,-0.075028818606919,0,0,0,-0.0131669298690991,0,0,0,0,-0.000350762506353003,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0177094902661175,0.0278948415830915,0,0,0,0,0,0.104702211664899,0.0282020781816602,0,0,0,0,0,0,0,0,0,0,0.0394249346007628,0,0.262860908520348,0,0,0,3.46944695195361e-18,0,0.0695722884804569,0.0321996175461269,0.139839069429653,0,0,0.0877942469350392,0,0,0,0,0,0,0,0,0.0666799024928942,0,-0.036105079238855,-0.0141555555674574,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00894586045377294,0.0252041843620359,0,0.0527678952108974,-0.0146528110552391,0,0,0.0173917113999082,0,0,0,0,0,0,0,0.0166582943745157,0,0,0,0,0,0,0,0,0,0,0,0.0270281755084166,0,0,0,0,0,0,0,0,0.0742173777972269,0,0,0.00258707252571978,0.0090525723228055,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.122626602010316,0.580639237267053,0.0356848885261276,0,0.021986651883623,0.0365060724343512,0,0,0,0,0,0.260070354902576,0,0,0,0,0,0,0.552567633802029,0,0.0546920224533771,0,0,0,0,0,0,0,0,0,0,0,-0.025177166315323,0,0.149997602732092,0,-0.142843137393993,0,0,0,0,0.0393130626978608,0,0,0,-0.0885817775435825,0.0539652527205099,0.0349606687971119,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.114903055747738,0,0,0,0,-0.00740265761472258,0,0,0,0,-0.119682486075981,0,0,0,0,0,-0.413507100087057,0,0,-0.0924285194964332,0,6.93889390390723e-18,0.0405550899289136,0,0,0,0,1.1391268993326,0,0,0,0.192550474555608,0,0,0,0.14458063062349,0,0,0,0,0,-0.114984850495958,-0.182834739591322,0,-0.128209409934387,0,0,0.0549170160325049,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.199119323776307,0,0,0.00482540510334815,0,-0.0198550659059791,0,0,0,0,0,0.117424369807479,0,0,0,0.0663095133297475,0.0017171531669851,0,0,0,0,0,0,0,0.072567905342049,0.0840685150065596,0,0,0,0,0.252022527791885,0.0247598591497968,0,0,0,0,0,0,0,0,0,0.0360348970301991,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,-0.00172438380754057,0,0.0104298616932271,0,0,0,0.136563480436103,0,0.192113173919147,-0.0132938303038357,0,0,0,0,0,-0.0412604429077922,0,0,0,0,0,0,0,0,0,0,0,0.109198767816947,0,0,0,0,0,0.0485475254206814,0,0,0,0,0,0,0,0,0.0441628172822734,0,0,0,0,0,0,-0.0444724762861876,0,0
X600027.SH,0,0,0,0,0,-0.0415333459330732,0,0,0,0,0.278246166318409,0,0,0,0,0,-0.165509307987202,0,0,0,0,0.198723871112612,0.0751875181503465,0.101466911762389,0,0,0.129976135058536,-0.208614084387798,0,0,0,0,0,0,-0.109095314401116,0.0538636371153052,-0.0175717511508664,0,0,0,0.260300245333773,0,0,0,0,0,0,0,0,0,0,0,0.03034024186978,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.109006263590703,0,0,0,0,0.0662145057493122,0,0,0,0,0,0,0,0,0,0,0,0.145056819270055,0,0,0,0,0,0,0,-0.0255738008848485,0.00167854685930536,0,0,0,-0.0516068980512151,0.13646272615439,0.13008564136926,0,0,0,0.0714456424277676,0,0,0,0,0.151567641421225,0.00147854255719758,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.152288671123725,0,0,0,0,0.46601428031935,0,0,0.0176185558490567,0,0,0,0,0,0,0,0,0,0.0627787370467971,0,0,0,0,0,0,0,0.475224164986574,0,0,0,0,0,0,0,0,0.0532000904540688,0,0,0,0.0685130509227915,0,0,0,-0.0657117587567774,0,0.0400450857005212,0,0.0556480582507902,0.0645475833073957,0,0,0,0,0,0
X600176.SH,0,0,0,0.127595608189438,0,0,0,-0.0490721697937871,0,0,0.0888862112234204,0,0,0,0,0,0.0962451397809789,0,0,0,0,0,0,0,0,0,0,0.0453805362820245,0,0,0,0,0.0949403177893723,0,0.085194220326713,-0.00631565834897352,0,0,0,0,0,0.0466797950979716,0.136705688719128,0,0,0.0274989363105909,0,0,0,0.0562585531406671,0,0,-0.0441806175352526,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.00205592280879516,0,0,0,0.043079530676165,0,0,0,8.67361737988404e-19,0,0,0.0196354271643223,0,0,0,0,0,0.00222789352200987,0,0,0,0,0,0.116071688604447,0,0,0.05685777888116,0,0.0657221279909396,0.117380478614846,0,0.0385399909245278,0.00845604863627132,0,0,0,0,0,0.015986730968743,0,0,0.0166967724353916,0,0,-0.0281209629152142,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.087968584751655,0,0,0.0427977347929234,0,0.120935109145389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237544483110627,0,0,0,0,0,0,0,0,0.17026985498363,0,0.0209264944699151,0.0858183248744356,0,0,0.114779757632716,0,0,0,0,0,0,0,0,0.0299999070312908,-3.46944695195361e-18,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.586791922377391,0,0,0.0474695122464418,0,0,0,-0.129609261148764,0.177659550061413,0,0,0,0,0,0,0,-0.188347444644995,0,0,0,0.189464946754206,0.0252716813460826,0,0,0,-0.145584992422012,0,-0.134083076847522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489303393372442,0,0,0,0,-0.00105039853894967,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.194099531571224,0.00807069183024507,0,0,0,0,0,0,0,0,0,0,0,0.337083942254288,0,0,0,0,0,0.286438681124942,0,0,0,0,0,0,0,-0.111109918483955,0,0,0.0303484614828215,0,-0.0736338393831918,0,0,0.139934861162263,0,0,0,0,0,0,-0.0400237732285853,8.67361737988404e-19,0,0,0,0.0516521246000846,0,0
X000723.SZ,0,0,0,0,0,0.171691963538567,0,0,0,0,0.027611135369347,0,0,0,0,0,0,0,0,0,0,0,-0.0643880070745712,0,0,0,0.179195144590112,0.0790337300472799,0,0,0.10440946529754,0,0,0,0,0.0681703588658886,-0.00352409952292729,0,0,0.115993248037992,0,0.0737055448552858,0,0,0,0,0.17858206720194,0,0,0,0,0,-0.0388284710634846,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0329487571301196,0.0252922115088908,0,0,0,0.406266975811193,0,0,0,0,-0.174666782505037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174602740365509,0,0.116272255818378,0,0,0,0,-0.0324455802563884,0.0572512313357681,0,0.208074516677471,0,0,0,0.0425828024794583,0,0,0,0,0,0,0.0236398904292937,0,0.0949693765664987,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.00802430749948907,0,0,0.582468688202928,0,0,0.308605971955863,0,0,-0.181116101792983,0.286678065021045,0,0,0,0,0,0,-0.382103882595472,-0.0285018146850587,0.0191249833717998,0,0.138266021266642,0,0,0,0,0,0,0,0,0,0,0,0,0.395840594963419,0,-0.150028592686618,0,0.21722862349728,0,0,0,0,0,0,0.0635191279304019,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.365514055207545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224111612814415,0,0,0,0,0,0,0,0,0,0.245130208471424,0,0,0.0184358981809017,0,0,0,0,0,0.17629088483745,0.329056127330975,0.167732288466228,0,0,0,0.0237950065938626,0.037409712845014,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00829206613500876,0,0.0737987589192266,0,0,0,0,0,0,0,0,0,0.144148600624546,0,0,0,0,0,0,0,0,0,0.0992531687529432,0,0,0.00631723128074875,0,0,0,0.19147008167644,0,0.0643805230837009,0.107081055197765,0,0,0,0.0751946098955033,0,0,0.078661625205929,0,-0.00531155414904269,-0.00962890189673733,0,0,0,0,0,0
X600141.SH,0,0.0457906905461702,0,0,0,0,0,0.0889163262167146,0,0,0,0,0,0,0,0.0789728118705416,0.0627392442090403,0,0,0,0,0,0,0,0,0,0,0.0428743764305718,0,0,0,0,0,0,0.442507830402996,0,0.0908423433161874,0,0,0.0171200109756494,0,0,0,0,0,0,0.0374521281709245,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.239811081008149,-0.104133120234381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0691909252925065,0,0,0,-0.23923430349867,0,0,0,0.0338265106710168,0,0,0.220357589447575,0,0,0,0.146977338392416,0,0,0,0,0.279629921203743,0,0,0,0,0,0,0.441250861077252,0,0,0.0607909194137514,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0561678851136586,0,0,0.0286842015061989,0,0,0.0830739205577252,0,0,0,0,1.73472347597681e-18,0,0.223835962364899,-0.0774977977031398,0,0,0,0.39428796403454,0,0,0,0,-0.110254530994019,0.0176739873836395,0,0,-0.156160876227385,0,0.398558052838825,0,0,0,0,-6.93889390390723e-18,0,0,0.113640767187528,0,0,0,0,0,0,0.21385829704212,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350965740880945,0,0,-0.0246272164859126,0,0,0,0,0,0,0,0,-0.035289516433945,0.0424058838661537,0,0,0,-0.0588725708388037,-0.0820725785989808,0,0,0,0.0205766103549496,0.163429399647796,0,0.0759091754506094,-0.215541381566602,0.0360675670359903,0,0,0,0,0,0.224830544762003,0.42829707332648,0,0,0,-0.127414195138145,0.0536293276844092,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0911223250881525,0,0,0,-0.117521659170248,0,0,0,0.00894370466573283,0.164141836389778,0,0,0,0,0,0,0,0,0,-0.100312042911578,0,0,0,0,0,0,0.314207817211174,-0.0923671306101755,0,0.184013383994677,0,0.0825923920347501,0.0870678063791198,0.0973080152730884,0,0.0312001845427905,0,0,0,0,0,0,0,-0.0984275098886781,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0.080942331169317,0,0,0,0,0,0.299609931726421,0,0,0,0,0,0,0,0,0,0,0,0,0.0575082738768432,0,0,0.0233790809966983,0.0198305467686903,0,0,0,0.28790559569212,0,0,0,0,0,0,0,0.0466692343327501,0.0363118333649868,0.0405340307641242,0,0,0,0,0,0,0,0,0.0298780980438637,0,0,0.000161188546852667,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.125486045040488,0,0.0542958329929377,0,0,0,0.0394168100056575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335045387636011,0,0,0.0750644901225278,0.0184606951776668,0,0,0,0,0,0,0,0,0,0,-0.0713408769195768,0,0.0424588561865709,-0.00215412305744492,0.0111433065492737,-0.00468867303924205,0,0,0,0,0,0
X600157.SH,0,0.00552286010571273,0,0,0,0,0,0,0,0,0.17595273413099,0,0.111891369959906,0,0,0,0.0412371086661405,0,0,0,0,0,0,0,0,0,0.0679775654790003,0.0964876512758871,0,0,0,0,0,0,0,0.0396661915508254,0.0333665275206145,0,0,0,0,0.097442570644811,0,0,0,0,2.71050543121376e-20,0.0308099792272561,0,0,0,0,-0.0213348431678493,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.120347634779143,0,0.102539464167716,0,0,0.0134844908244948,0,0,0.229405085235203,0,0,0,0,0,0,0,0,0,0.170064642605644,0,0,0,0,0,0,0,0,0,0.0521727097869749,0,0.0517608858596201,0,0,0,0,0.0694996763338389,0,0,0,0,0,0,0.0243723124818873,0,0,0,0,-0.0390160478008444,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0.0497729213979278,0,0,0,0,-0.00357574098736107,0,0,0,0,0,0,0,0,0,0,0,0,0.106406574505734,0,-0.00978203275396896,0,0,0,0.22071780953365,0,0,0.108411553140514,0.094043160470166,0,0,0,0,0,0,0.0320892067544201,0,0,0,0,0,0,-0.124517836952675,0,-0.0502010699953992,0,0,0,0,0.0512528874204857,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.034505506320147,0.00182710081818447,0,0,0,0,0,-2.16840434497101e-19,0.43156935996609,0,0,0.0102576097998054,0,0,0,0,0,0,0,0,0.0681209070621005,0.0666378656922855,0,0.00805824459106808,-8.67361737988404e-19,0,0,0.0274297895204534,0,0,0,0,0,0,0,0,0,0.0325893507902155,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250332620982299,0,0.00615377623073014,0,0,0.605905130481086,0,0,-0.0572676132101922,0,0,0,-0.07310008609114,0.0061137138441892,0,0,0,0,0,0,0,0,0,0,0.116326904516315,0.189894245914314,0,0,0,0,0,0,0,0,0,0,0,0,0.0128841525472187,0.0699163449561875,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0448788089520005,0,0,-0.0260551396188956,0,0,0,0,-0.110038810984421,0,0,0,0,0,0,0.00848123773329695,0,0,0,0,0,0,0,0,0,0,0,-0.145078617236194,0,0,-0.145676081145979,-0.0841621522033828,-0.0683410509547772,0.120125478800942,0,0,0,0,0,0,0,0,0.12311255869615,0,0,0.0445365735558904,0,-0.127788733932115,-0.0126189373233523,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.14318141996977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344761141798743,0.157072716554173,0,0,0,0,0.132049279205136,0,0,0,0,0,0,0,-0.221876896713075,0,0.206257800552584,0,0,0,-0.283186638490942,0,0
TED,0,0,0,-0.0141913112431259,0,0,0,-0.0321547402206205,0,0,0,0,0,0,0,-0.141785271130735,0,0,0,0,0,-0.0455120179164396,-0.0993514358268599,0,0,0,0,0,0,0,0,0,0,-0.225019147523061,0,0,0,0,0,0,0,0.154252864390435,0,0,0,0,0,0,0,0,0,0.194596637028005,0,0,0,0,2.01729501380812,0,0
RealEstate_excess,0,0,0,0,0,-0.0244156485051099,0,0,-0.0331074161951176,0,-0.0621807584409916,0,0.202851245102191,0,0.00480815482330136,0,0,0,0,0,0,0,-0.00482163058861285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169846843826652,-0.098072567544601,0,0,0,0,0,0,0,0,0,0.0923767646838726,0,0,-0.00682717314930099,0,0,0,0.0811546654137054,0,0
MKreturn,0,-0.075802375673086,0,0,-0.0388203578322498,0.0492097543056909,0,0,0,0,0,0,0.0549626865499312,-0.147317917992045,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028398464702681,0,0,0,0,0,0,0.0454421487668055,0,0,0,0,0,0,0,0,0,0,0,0.0312416207003694,0,0,-0.00447226856223483,0,0.0276884217435543,-0.0381784547512722,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00113012021194409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288101600697609,0,0.00124757963556514,0,0,-4.2080521267786e-05,0,0,0,0,0,0,0,0,0.00450012106776693,0,0,0,0,0,0,-0.00116519239467066,0,0,0,0,0,0,0,0,-0.00363939944282536,0.00514080352843592,0,0,0,0.0236612143226003,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126131280757886,0,0,0,0,0,0,0,0,0,0,-0.0139370975409157,0,0,0,0,0,0,0.0313533249739326,0.0104461497019508,0.0110179012691356,0,-1.73472347597681e-18,0.03408355274275,0,-0.093541691538931,0,0,0,-0.000762618126718162,0,0,0,0,0.0556758714814736,0,0,0,0,-0.248649876913981,0.210007004318794,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00537134494143043,0,0,0,0,0,0,-0.0035444281411631,0,0,0,0,0,0,0,0,0,0.00354217692553529,0,-0.0089513820730695,0.00210752274867317,0,0.00287733559128571,0,0,0,0,0,0,0,0,-0.000960256285051424,0,0,0,0,0,0,0.00320701716249462,0,0,0,0.00925241518920227,0,-0.00673517644817577,-0.0102747061522809,-0.0170354572558233,-0.0201995771175866,0,0,0,0.0137750560866066,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.000823238851320543,0,-0.00259698085329173,0,0,0,0,0,0,0,0,0,0,0,-0.00111851685156627,0,0,0,0,0,0,2.11758236813575e-22,0.00204709504974594,0,0.000254844947170286,0,0,0,0,0,0.00355525395456063,0,0,0,0,0,0,0.00134402601622112,0,-0.00364074180733345,0.00136951587187415,-0.00397635715287541,-0.00761837081325448,0,0,0,0.00313147902602275,0,0
