,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X600188.SH,X600011.SH,X000877.SZ,X002271.SZ,X600660.SH,X000708.SZ,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X000723.SZ,X000786.SZ,X600219.SH,X000408.SZ,X601991.SH,X600803.SH,X600795.SH,X002080.SZ,X000807.SZ,X600688.SH,X002353.SZ,X600801.SH,X600027.SH,X600352.SH,X000825.SZ,X000959.SZ,X000932.SZ,X000630.SZ,X600157.SH,X600489.SH,X600516.SH,X601699.SH,X000960.SZ,X300073.SZ,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.315723215994516,0,0,0,0.0976182605273889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173976821704004,0,0,0,0,0.0675031053153739,0.118405076637644,0,0,0.0195667715718634,0,0.000849064325705578,0,0,0,0,0,0,0,0.0120726190373138,0,0,0,0,-0.0263923366467716,0,0,0,0,0,0
X600028.SH,0.10384596414701,0,0.00249861156976282,0,0,0,0,0,-0.0375352586946168,0,0.0151308045804118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819247089069315,0,0.0724561781828246,0,0,0,0,0,0.0424538564375775,0,0,0,0.0944031597994971,0.0125423383102567,-0.0279313066381882,0.0130810950403622,0,-0.00563759906792144,0.0028696860936376,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.118161471330812,0.108065963558947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228205751846163,0,0,-0.0223271009931727,-0.0963095443563689,0,0,0,0,0.0236148663666228,0,0,0,0,0,0.0272857837195745,0,-0.0728477531088504,0,0,0,0.157860662657166,0,0,0,0,0.00628632904194784,0,0,0,0,0.0168130586362915,0,0
X600309.SH,0,0,0,0,0,0,0.00979829315999251,0,0,0,0,-0.146727904279854,0.045711742549806,0.114693922090975,0,-0.0493576287808048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173928810370479,0,0,0,0,0.0400469016026487,0,0,0.0733033760084185,0,0.0223369615795705,0,0,-8.67361737988404e-19,0,0,0,-0.00698633093549342,0,-0.0126332432288898,0,0,0,0,1.73472347597681e-18,0,0
X600585.SH,0,0,0,0,0,0.105382140579009,0,0.0248927361270472,0,0,0,0.147370995939154,0,0,0,0,0.0341737779834536,0,0,0,0,0,0,0,0.172353580651721,0.0855942347861642,0.0410516396145393,0,0,0,0,0,-0.0652293561475981,0,0,0,0.367803811916479,0.0398164737781933,0,0,0,0,0,0,0,0,0,-0.0105659237005983,0,-0.0227591987922377,0,-0.0170218125601568,0,0,0,0,-0.0246736446963054,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0354923902822383,0.141062567281317,-0.0462106250945029,0,0,0.103123155956467,0.0163513671848129,0.399966601546448,0,0,0,0,0,0,0,0,0,-0.1817055786311,0,0.0870430925661166,0.151368254022255,0,0,0,0.0673698056486068,0,0,0,0,0,0,0,0,0,0.0188773308563276,0,0,0,0,0,0.302251983678404,0,0.00669868728680276,-0.0508563298838069,0,0,0,0,-0.0625095097274124,0,0
X600019.SH,0.152043399725591,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0248476824378886,0.0110807877246491,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540828415706219,0,0,0,0,0,0,0,0,0,0,0,0.0616006370755363,0,0.18056992688789,0.050617771336138,0.339513888310801,0,0,0,0,0,0.0395133851664757,-0.0519131339627777,-1.73472347597681e-18,0,1.73472347597681e-18,0.00622858216785341,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.238748708906384,0,0,0,0,0,0,0,0,0.0460945854947822,0,0,0,0,0,0,0,0.285824601210498,0,0,0.178138181310229,0,0,0,0,0,0,0,0,0,0,-0.366453059930469,0,0,0,0,0,0,-0.0752592510847722,0,0,0.0439559389181969,0,0.0179855626608556,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.107578669744422,0,0.0176589339425537,0,0,0,0,0,0,0.130477987779647,0.191836348245855,0.19301192277881,0.00725487392621475,0,0,0,0,0,0,0,0.101200476201055,0,0.000823078259072388,0,0,0,0,0,0.105996924559374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600188.SH,0,0,0.145185770967312,0,0,0,0,0,0,0,0,0,-0.113023732106968,0,0,0,-0.176009170812075,0,0,0.297706087422254,0,0.494737694575658,0,0,0,0,0,0,0,0,0,0,0.11792806546974,0.0321386321286208,0,0,0,0,0,0,0,0,0,0,0,0,0.188900571281583,0,0,0.0711200565666703,0,0.0331450033542951,-6.93889390390723e-18,0,0,0,0,0,0
