,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600547.SH,X600019.SH,X600660.SH,X600886.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X000301.SZ,X600426.SH,X600160.SH,X000983.SZ,X600219.SH,X601699.SH,X000786.SZ,X002466.SZ,X000807.SZ,X002128.SZ,X000630.SZ,X600176.SH,X600096.SH,X601168.SH,X000408.SZ,X000877.SZ,X600985.SH,X000933.SZ,X000883.SZ,X600378.SH,X600995.SH,X600352.SH,X600688.SH,X002353.SZ,X600299.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.607633497644732,0,0,0,0.107295542248037,0,0,0,0.200893491353276,0.0373200811028973,0,0,0.0234791624542905,0,0.104055298624508,0.230476037941715,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147616170294512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561690898384415,0,0,0,0,-0.0745772272031868,0,0,0,-0.0437166529615166,0,0
X600028.SH,0.325772367165338,0,0.197268891473831,0,0.139052660445799,0,0,0.0895315864628262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314751784456892,-0.0939157421817752,0,0.135731624779783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144055783491427,0,0
X601088.SH,0,0.416036289499621,0,0.00228645818775404,0,0.214245944371058,0,0,0.0906642545358764,0,0.0671489836005643,0,0,0,0,0,0,0,0,0,0.0834001365465344,0,-0.101432427912695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229968755932378,0.026211243120602,0,-0.0273987624105757,0,0,0,0,0,0,0,0,0,0,0,0,0.0166903370520229,0,0
X600309.SH,0,0,0,0,-0.104585227789159,0,-0.00703711210025378,0,0,0,0,0,0,0,0,-0.0282018470931263,0,0,0,0,0.304258395059242,-0.218634179349347,6.93889390390723e-18,0,0,0.13894655561367,0,0,0,0,0,0,0,0.330474475811887,0,0,0,0,0,0,-0.0068925460880913,0,0,0.183478941979145,0,0,0,0,0,0,-0.0354644568126699,-0.0196434738393869,-0.0218658614111058,0,0,0,-0.0242262763406343,0,0
X601898.SH,0,0.272003384592842,0.0277188771432059,0,0,0.210049327345082,0,0,0,0.0830856572337393,0.212845865606867,-0.0388130022952506,0,0,0,0,0,0,0,0,0,0.125764060752236,0,0,0,0,0,0,0.0169767261037683,0.129432893314798,0,-0.0201736875610627,0,0,0,0,0,0.0336216073591915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000772083894631985,0,0
X600188.SH,0,0,0.130764915623959,0,0.139693082246569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490689342923357,0,-0.139048321446266,0,0,0,0,0,0,0,0.682663893572578,0,0,-0.0904478364963178,0,0,0,-0.0812246089556918,0,0,0,0.374449795076605,0,0,0,0,0,0,-0.11278203589014,0,0,0,0,0.0443055873616392,0,0,0,0.00517657773347337,0,0
X600547.SH,0,0,0,-0.0948141245748875,0,0,0,0,0,0,0,0,0,0,0,0.681956144525656,0,0,0.107344478861345,0.120180748030312,-0.0106265717891792,0,0,0,0,0,0.132471064125598,0,0,0,0,0,0,0.0248925972137703,0,0,0,0,0,0,-0.0472748377397694,0,0,0,0,-0.0825256911974703,0,0,-0.238408024847793,0,0.0721479598121611,-0.0545571626461269,0,0,0,0,0.0168001302107323,0,0
X600019.SH,0,0.396243472047985,0,0,0.101095881905747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39757245082436,-0.0504260855267993,0.035075316255333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432965265783471,0.0715034111691534,0,0,0,0,-0.0246768792020442,-0.156974834404535,0,0,0,-0.0394168030991713,0,0,0,0.109848265910438,0,-0.198588082825243,0,0,-0.0149586797610955,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0979464273190076,0,0,0,0,0,0,0.1834997926426,-0.108771000853069,0,0,0,0,0,0.140011586043966,0.133236324964824,0,0,0,0,0,0,0,0.359402833428977,0.0496837703525743,0,0,0,0,0,-0.0563972405992663,-0.00429530173313449,0,0,0,0,0,0,0,0,-0.147063745126946,0,0,0,0,-0.0557466709558934,0,0,0,-0.0636590872580811,0,0
X600886.SH,0.287608546872574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195597925543047,0,0,0,0,0,0.131730687151341,0,0,0,0,0,0,0,0,-0.235901926395261,-0.0675173296464398,0.134167128206697,0,0,-0.176499722713582,0,0,-0.0501714282844981,0,0,0,0,0,0,0,0,0,0,0,-0.0410072459413378,0,0,0.0316408994347651,0,0,-0.0165661659613703,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0760232628612569,0,0,0,-0.00906889361472137,0.428846411821004,0,0,0,0,0,0,0,0,0,0.0361500507074823,0,0.357490100891305,0,-0.0454907565680734,0,0.0419064844076073,0.321114596740551,0,0,0,0.18033227661938,0.0222147589762173,0,0,0,0.124064134353866,0.00906214816808597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
