,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X000708.SZ,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X002271.SZ,X600516.SH,X002466.SZ,X000786.SZ,X600489.SH,X000898.SZ,X600176.SH,X002460.SZ,X600299.SH,X601158.SH,X000883.SZ,X000709.SZ,X600426.SH,X002353.SZ,X600612.SH,X000629.SZ,X600219.SH,X600583.SH,X600315.SH,X000027.SZ,X000630.SZ,X000792.SZ,X600985.SH,X000553.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230732596259404,0.124013889322822,0,0,0,-0.238608606761124,0.0343458735978999,0.0727481673059569,0,0,0,0,0,0,0,0,0.0737309012067849,-0.112156918085919,0,0,0,0,0.1795568028712,0,0,0,0.145242928623211,0,0,0,0,0,0,0,0,0.0464968627287035,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672616580022913,0.141158440844693,0,0.0171636001149189,0.0139746023278596,0.00994226641947982,0,0,0,0,0,0.0893017140782917,0,0,0,0,0,-0.0584247304642642,0,0,0,0,0,0.0765846804084976,0,0,0.111727223038325,0,0,0,0,0.0272501523519655,0,0,0,-0.00627589626888073,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0263348605707319,0,0,0,0,0,0,0,0,0,-0.101283878804103,0,0,0,0.0696576488853036,0,0,0.151916512284103,0,0,0.0180411886721665,0,0,0,0.0574516069205809,0,0,0.0581728984771482,0,0.0521114014793313,0,-0.0645120584826315,0,0,0,0.00876310878855247,0,0,0,0.148890490902493,0,0,0,0,0.00243027692475593,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.144980612854028,0,0,0.231275350337986,0,0,0,0,0,0,0.10113293510735,0,0,0,0,0,0.0774407002962004,0,0,0,0,0,0,0,0,0,0.0780550954831087,0.174108999003392,0,0,0,0,-0.0125951476860292,0,0,0,0,0,0,0,0,0,0,0,0,-0.00241981081510478,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864934867303288,0,0.0664351806015068,0.208437289787954,0.053348229949368,0,0,0.0747174945631548,0.0731949997758807,0,0,0,0,0,0.0739422744067458,0,0,0,0,0.021872301876533,0,0.0995767213101187,0,0,0,0,0,0,0,0,0,0,0,-0.00724686992263511,0,0,0,0,-0.00475622535423819,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056048127064319,0.0571801831492386,0,0,0,0,0,0,0,0.0896002692709008,0,0,0.0435897790485613,0.0189542716926692,0,0.134066381584858,0,0,0,0,0.0526571532561578,0,0.185739796373827,0,0,0,0,0,0.0438826321696773,0,0,0.103055023028746,0,0,0.0111890028208615,0,0,0,-0.00455303995475871,0,0
X000708.SZ,0,0,0.275057539580701,0,0,0,0.159091074390101,0,0,0,0,0,0,0.297009801267838,0,0,0,0,0.196428707032053,0,0,0,0,0,0,0.0642809617403364,0,0,-0.0855698915202504,0,0,0,0,0,0,0,0,-0.00810825652463237,-3.46944695195361e-18,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.00886502841197313,0,0,0,0,0.0217001259479293,0,0
X600795.SH,0,0,0,0,0.0472364374451839,0,0,0,0,-1.0842021724855e-19,0.0122077229177957,0,0,0.0347894309695975,0,0,0.027535302204584,0,0,0,0,0,0.0438591963373481,0,0,-0.0204550202070402,0,0.0406362083303037,0,0,0,0,0,0.022801450479999,0,0,0,0.010245042033689,0,0.0587034478302773,0,0,0,0,0,0,0,0,0.0800071243226214,0,0,0.000619963891323876,2.16840434497101e-19,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.160364631216386,0,0,0,0,0,0,0,0,0,0,0,0.0490253277658247,0,0,0,0,0,0.426194705335887,0,0,0,0.0243883063191512,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0374306000332086,0,0,0,0,0,-0.11591447655043,0,0,0,0,0,0,0.00140138103551604,0,0,0,0,-0.0338882200495431,0,0
X600688.SH,0,0,0,-0.0818042082781638,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0662011065421695,0,0,0,0,0,0,0,0,0,0.108818066417226,0,0,0,0,0,0,0,0,0,0.165740474977732,0,0.225384105164457,0,0,0,0.166863495416103,0,0,0.0197594782069808,0.0207100642369898,0,0,0,-0.024746442972658,0,0
X600801.SH,0,0,0,0.658980406698411,0,0,0,0,0,0,0,0,0,0,0,0,0.0161442973462196,0,0,0,0,0,0,0,0,0,0.0590354552735063,0,0,0,0,0,0,0.169213120586486,0,0,0,0.0693397867732045,-0.0917945059009092,0.0657159213227426,0,0,0,0,0,0,0,0,0,0.064100977957588,0,0,-0.0193814517563342,0,0,0,-0.0300725971980411,0,0
X600111.SH,0,0,0,-0.0286960919364428,-0.0437893049569443,0,0.237764604201577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185160918975148,0.159423103040032,0.0552453125367854,0.145660850151665,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590294435033659,0,0,0,0.445074487290494,0.206810254486857,0,0,0.213794630182457,0,0,0,0,0,-0.0472958738177067,0,0
X000723.SZ,0,0.531003309886864,0,0,0,0,0,0,0,0.13071794282217,0.287011826042013,0,0,0,0,0,0,0,0.117447796544487,0,0,0,0,0,0,0,0.792706312655654,0.0494488542119156,0,0,0,0.348399410221962,0,0.0890924628328507,0,0,0,-0.110138088050209,0,0.163078188081425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944168680538192,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.085308761908263,0,0,0,0.0893171330263457,0,0,0,0,0,0,0,0,0.0762001597602893,0,0,0,0.197569014454704,0,0,0,0,0.0818841650039859,0,0.0154196869902367,0,0,0,0,0,0,0,0,0,0,0,0,0.0744414916608081,0,0,0,0,0,0.00726422482581666,0,0,0,-0.016916647774057,0,0
X600027.SH,0,0,0,0,0,0,0.0224310742196669,0.370505517263615,0,-0.104560295315707,0,0,0.16656958894619,0,0.0153837467602746,0,0,0,-0.156942541066409,0,0,0.105282678160987,0.149001856506572,0,0,0,0,-0.0132769241203273,0.0553572091629322,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0219284906971527,0,-0.00407576675880733,0,0,0,0,0,0,0,0,0,0.0283448258876629,0,0
X002271.SZ,0,0,0,0,0,0,0.124455123517772,0,0,0,0,0,0,0,0,0,0.0448379025527184,0,0,-0.0699577424711508,0.465526197831766,0,0.0344290124652926,0,0,0,3.46944695195361e-18,-0.0967390575836092,0,0,0,0,0,0.00734327855994827,0,0,0,0,0,-0.303359945233029,0,0,0,-0.154935916909854,0,0,0,0,0,0.0156198240778056,0.352467767802517,0.0354693330276342,0,0,0,0,-0.0737595593067424,0,0
X600516.SH,0,0,0,0,0.158678119133208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570067422093346,0,0.064846757154057,0.540744848221874,0,0,0,0.101224564733729,0,0,0,0,0.0843295370493015,0,0,0,0,0,0,-0.0569365705374218,0,0,0,0,0,0,0.0432275275858029,0.181672006811271,0.0462171019171222,0.11775692747258,0,0,-0.0352962633106679,0,0,0,0.0496900218652068,0,0
X002466.SZ,0,0,0,0,0,0,0,0.326700478871351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895737788439209,0.13634364806634,0,0.0935098728540278,0,0,0,0.437072845910506,-0.0310964661571035,0,0,0,0,-0.10041093266546,-0.0168921467313925,0,0,0,0,0,0,0,0.384734821898454,0,0,0,-0.0264209102532288,0,0,0,0,-0.0096232030975906,0,0
X000786.SZ,0,0,0,0,0.162177128319368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761461874604065,0,0,0,-0.135015876861149,0,0.0331799443414308,0,0,0,0,0,0,0,0,0,0,0.00892267012122357,0,0,0,0,0,0.0240436907448345,-0.075140332675168,0,0.107079878212664,0,0.0510079718223495,0,-0.184218622516222,-0.0336439230984381,0,0,0,0,-0.00370056959493128,0,0
X600489.SH,0,0,0,0,0,0,0.563747299068637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0783692010157101,0.183807614733121,0,-0.0425877908335064,-0.00018309021229277,0,0,0,0,0,0,0,0,0,-0.0239338536315509,0.134638923689645,0,-0.125967630176365,0.110173695983164,0,0,0,0,0.157387347748457,0,0,0,0.01088902802356,0,0,0,0,-0.0341575184902861,0,0
X000898.SZ,0,0,0,0,0.0410182563323703,0,-0.062892540860259,0,0.176052085152129,0,0,0,0,0.178935068708911,0,0,0,0,0,0,0,0,0.06891964196935,0,0,0,0.0629283664107447,0,0,0,0,0,0,0.113822922732881,0,0,0,0,0.0600266933589088,0,0,0,0,0,0,0,0.0223992981192408,0,0,0,0,0,0.0144148392219616,0,0,0,-0.0143178671910842,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.233730458903634,0,0.0211010902323269,0.371976615631069,0,0.0581819736520421,0.0214976433168255,0,0.108317579061098,0,0.00422872588799527,0,0,0,0,0,0,-0.112621180630898,0,0,0,0,-0.0679028892869369,0,0,0,-0.00988534364638572,0,0,0,0,0.0116669801059234,0,0,0,0,-0.0229879662538784,0,0
X002460.SZ,0,0,0,0,0.0833815622872486,0,0,0,0,0,0,0,0.225017354378328,0,0,0,0.0765340241203904,0,0,0,0,0,0.0267790665502769,-0.315754973979459,0.11674460043004,0,0.317955215685587,0.504167623276177,0,0,0,0,0,0,0,0,0,0,-0.0116553314104867,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0444695663218074,0,0,0,-0.00324375827603404,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.162480816383529,0,0,0,0,0,0,0,0,0.145368887364953,0,0.140865693784996,-0.0250914162715915,0,0,0,0,0.180856544985486,0,0,0,0,0.0600003818660048,0,0,0,0,0,0,0,0.205774902060835,0,0,0,0,0,0,0,0,0,0.0830679296584616,0,-0.0285326208138449,0.0816628143573527,0,0,0,-0.0129226473550242,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078102653137757,0,0,0,0,0.0191944554141069,0,0,0,0,0,0,0.045207820780193,0,0,0,0.284014469888969,0,0,0,0.04938741653913,0,0.0641914196012768,0,0,0,0,0,0.0428638869140983,0,0,0,0,0,0,0,0.00465936797723923,0,0,0,0,-0.00190174229873911,0,0
X000883.SZ,0,0,0.114010931286173,0,0,0,0,0,0,-0.0868509691920645,0,0,0,0,0,0,-0.0315519564669816,0,0,0,0,0,0.0152570435496814,0,0.0705794454657365,0.0808425783829165,0.127113668220219,0,0,-0.07889651016871,0,0,0.146934409528845,0,0,0,0,0,0.0437342019162675,0,0,0,0,0,0,0.00141256161003541,-0.010667838019861,0,0,0,0,0,0,0,0,0,0.0206225692842739,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0188463592008647,0,0,0,0,0.0634655299708428,0,0,0,0,0,0,0,0,0.0400538304778408,0.220389976422314,0,0,0,0.0344606215213571,0,0,0,0.00226727836192432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585748671731224,0,0.0511954521556392,0.077037759850007,2.71050543121376e-20,0,3.46944695195361e-18,0.00283628675825103,0,0,0,-0.0306391527064531,0,0
X600426.SH,0,0,0,0.219177156917057,0,0,0,0,0,0,0.0337014498533664,0,0,0,0,0,0,0,0.24211059702067,0,0.0142050104099179,0.105525707760545,0,0,0.215610663300495,0,-0.0276554175716302,0,0,0,0,0,0.038723053766027,0,0,0,0,0,0,-0.181493780020962,0,0,0.778136635993668,0,0,0,0,0,0,0,0,0.0257929654129748,0,0,0,0,0.0694988206739697,0,0
X002353.SZ,0,0,0,0,-0.156829463413857,0,0,0.133993790538641,0,0,0,0,0,0,0,0,0,0,0.183318696996133,0,0,-0.0871010389567458,-0.010531349600764,0,0,0,-0.0137452164091337,0,-0.196238468346916,0,0,0,0,0.250472448760061,0,0,0,0,0,0,0,0,0,0,-0.112610487474072,0,-0.0481025186567778,-0.168545243435992,0,0,0,0,-0.00575940402072991,0,0,0,0.0917657810065288,0,0
X600612.SH,0,0,0,0,0.28674650252638,0,0.133335378234698,0,0,0,0,0,-0.42550539988768,0,0,0,0,0,0,0,0,-0.123451186125197,0.0273344913372319,0,0,0,0,0,-0.109401278188203,0.588197771404334,0,0,0,0,0,0,0,0,0.111796451941902,0,0,0,0.0844972351851006,0,0,0,0.161449304583405,0,0,0.14558571208734,0,0.0112342669822701,-0.0090308544703497,0,0,0,-0.0111082959569371,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122409885132015,0.0655683132429427,0,0,0,0,0,0,0,0.0617360437343806,0,0,0,0.121701807115697,0,0,0.111660000220918,0,0,0,0.150724665439046,0,0,0,0.0249415719746571,-0.0176541306584856,0,0,0,0,0,0,0,0,0,0,0,0,0.00417600087993977,0,0,0,0,-0.021819591896604,0,0
X600219.SH,0,0,0,0.00419780789391174,0,0,0.0283123158377399,0,0,0,0,0,0,0,0.0867217213296019,0,0.00881165926151902,0,0.017035552445185,0,0,0,0.111265410125024,0,0,0,0,0,0,0,0,0.00321657030103255,0,0.141867270620551,0,0,0,0,0,0,0,0,0,0,0,0.0246906607701927,0,0.056053241135385,0,0,0,0,0.0121801680121933,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.0490941959562782,0,0.113190175150014,0,0,0,0,0,0,0,0,0,0,0,0,0.274012031834732,0,0.00369239788291537,0.0268711326918889,0,0,0,0.0171399501286902,0,-0.0378983564593319,0,0,-0.127044936517114,0,0,0,0,0,0.107206840087708,0.079429026125084,0.0435500228760642,0,0,0,-0.0144130199957769,0,0,0,0,0,0,0,0.0229621247521499,0,0,0,0,-2.71050543121376e-20,0,0
X600315.SH,0,0,0,0,0,0,-0.0685144220878851,0,0,0.0151675840601339,0.244661617871203,0,0,0.0167189873491477,0,0,0.0394729456233111,0,0.143435761627821,0,0,-0.171563548498708,0,0,0,-0.262738499050892,0,0,0,0,0,0,0,0,0,0,0,0.18711810650428,0,0,0,0,-0.119356461142045,0,0,0,-0.162542393778981,0,0,0,0,0.0116757572500422,0,0,0,0,-0.024264560568648,0,0
X000027.SZ,0,0,0.0889422980908638,0,-0.1165600045016,0,0,0,0,0,0.15671016287308,0,0,0.0382609967910051,0,0,0,0,0,0.0810709079018693,0,0,0,0,0,0.0196507567847559,0,0.00989763210545736,0,0,0,0,3.46944695195361e-18,0.104107779068173,0,0,0,0,0,0,0,0,0.0470735269822366,0,0,0,0,0.203644828368835,0,0,0,0.00427453172385964,0,0,0,0,-0.0343145203475657,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827757036198144,0,0,0,0,0.0409396668289791,0,0,0.114258803941675,0,0,0,0.0389566158260327,0.113701377543595,0,0,0,0,0,0,0,0,0,0.0268459538031081,0,0,0,0,0.0592489515467967,0,0.0420769948607541,0,0,0.064477753599032,0.0304786659630839,0,0,0,0.0233223130757692,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0505263956780475,0,0,0,0,0,0,0,0,0,0.426078311792698,0,0,0,0,0,-0.111811491182609,0,0,0.0675766513918359,0.158316734325556,0.0285101934520533,0.371529028300325,0.129202722422092,0,0,0,0,0,0,0,0.018302501888384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363558878356214,0.0171182977478406,0.177508814138655,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,-0.0485420363626901,0,0,0,0.0624497828644321,0,0,0,0,0,0,0,0,0,0,0,0.053075891328041,0,0,0,0,0.050519600759667,0,0,0,0,0,0.127540964605057,0,0,0,0,0,0,0,0,0,0,0.36958017477935,0,-0.0093058816319475,0,0,0,0,0,0,-0.0917546203153987,0,0,-0.0626951801526487,0,0
X000553.SZ,0,0,0,0,0.16257971320784,0,-0.0587105904271028,0,0,0,0,0,0,0,0,0,0,0,0,0.282188952035658,0,0,0.0312656539633715,0,0,0,0.126686677690433,0,0,0,0.0380161615936147,0.0540091102603842,0.0484252887148629,0,0,0,0,0,0,0,0,0,0,0.0100099844538669,0,0,0,0,0,0.0214606515399996,0,-0.0121576342478518,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177151601244652,0,0,0,0,0,0,0,0,0.0664728750545404,0,0,0,0.0815050513680868,0.0572447190654962,0,0,0,0,0,0.0960822253308307,0,0,0,0,0,0,0,0,0,0,0,0,0.137150173933708,0,0,0,0,0,0.0337121857581488,0,0,0,-0.0104477607416131,0,0
Change_TY3M,0,0,0,0,0.0958016365334418,0,-0.0403947310014672,0,0,0,0,0,0,0,0,0,0,0,0.10979965501855,0,-0.330513887430043,0,0,0,0,0.146878052645717,0,0,-0.0353130883070568,0,0,0,0,0,0,0,0,-0.0594062256812531,-0.146945909935051,-0.0735789545640486,0,0,0,0,-0.0543448140646388,0,0,-0.0715537073144286,0,0,0,0.0800744649657275,-0.237749267096829,0,0,0,0.00238920011657648,0,0
Slope,0,0,0,0,0,0,0.0526828519896079,0,0,0,0,0,0,0,0,0,0,0,-0.104702026526736,0,0,0,0,0,-0.597711354243885,0,0.0269870862619801,0,-0.420985479245946,0,0,0,0,-0.453258658483257,0,0,0,0.228672622580915,0,0.320215700995727,0,0,0,0,0,0,0,0,0,0,0.67992797606337,0,1.51599038471316,0,0,0,0.348211635069606,0,0
TED,0,0,0,0.193963258176705,0,0,0,0,0,0,0,0,0,0,0.0157561807832188,0,0,0,0,0,0,-0.366564964969981,-0.119079526097109,0,0,0.102467233587863,0,-0.0877636597589837,-0.275483718804768,0,0,0,-0.120792319802565,0,0,0,0,0,0.00562302809707132,0,0,0,0,-0.316759853992998,0,0,0.440552717984891,0.197123284796362,0,0,-0.582897388328919,0.579583124365093,0,0,0,0,-0.140696073912341,0,0
RealEstate_excess,0,0,0.0633541784257576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100337835800459,0,0,0,0,0,-0.033080927436708,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0892031706077831,0,0,0,0,0,-0.0431572782820084,0,0,0,0,0,0,0,0.0544652881320341,0,0,0,0,0,0.0087012015483885,0,0,0,0.0126921184505281,0,0
MKreturn,0,0.0546347191067843,0,0,0,0,0.0141347608246552,0,0,0,-0.0228130301253599,0,0,0,0,0,0,0,0,0,-0.102234759619045,0,0,0,0,0,0,-0.0546533245457489,0.205372782989514,0,0,0,0,0,0,0,0,0.0485641014278446,0,0,0,0,0.166889742626722,0,0.00798670663844329,0,0,0,0,0,0,-0.0124441938975639,0,0,0,0,-0.0266162934782104,0,0
MKvol,0,0,0,0,0,0,0,0,0,-5.50712985609885e-05,0,0,0,0,0,0,0.000936908997949643,0,0,0,0,0,0,0,0.00818508654488911,0,0,0,5.03635649089634e-05,0,0,0,0,0,0,0,0,0.00690994119600546,0.00375076148836347,0,0,0,-0.00917051623051292,-0.00264073730674143,0,0,-0.000466691739613872,-0.00293053491052253,0,0,0,0.0120336861522127,-0.00997181593497398,0,0,0,0.0107288291391154,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551633568130248,-8.67361737988404e-19,0,0,0,-0.198075269412665,0,0,0,0,0,0,0.0684271305945335,0,0,0,0,0,0,0,0,0,0,-0.365135128914858,0,0.507121634848184,-0.446682635713884,0,0,0,0,0,4.29586821616417
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00902990587646446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483745341515138,0,0,0,0,-0.0018350251841251,0,0.00984164314588987,0,0,0,0,0,0,0,-0.00381024213200164,0,0,0,0,0,0,0.00186715139663868,0,0,0,0.00472003597740577,0.010317499836687,0,0,0,0,-0.0176932475139276,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.0071102193209641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452342380542437,0,0,0,0,0,0,-0.00857685599580478,0,0,0,0,0.125239991142124,0,0
