,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600188.SH,X601991.SH,X600027.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X600157.SH,X600299.SH,X600623.SH,X600547.SH,X600660.SH,X000709.SZ,X002466.SZ,X601158.SH,X600489.SH,X000792.SZ,X000898.SZ,X600583.SH,X600309.SH,X000629.SZ,X600352.SH,X000539.SZ,X000060.SZ,X000883.SZ,X002075.SZ,X000983.SZ,X000959.SZ,X000630.SZ,X000027.SZ,X601699.SH,X600021.SH,X300072.SZ,X002470.SZ,X600022.SH,X600578.SH,X000012.SZ,X600098.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0455205229823864,0.12456791375063,0,0,0,0,0,0,0,0.0456090354033814,0.185353753172714,0,0,0,0,0,0,0,0,0,0,0.0149258512033862,0.0364620866351039,0.0691606565234937,0,0.0356548612155311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416907305491536,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0839923225095882,0.0517419392617386,0,0,0.0611054531066957,0,0,0,0.00394713553273495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162533180864204,0,0,0,0,0.00921732834314673,0,0,0,0,0,0,0.0514055645861464,0,0,0,0,0,0,0.0408855581881042,0,0,0,0.0196540269193645,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.412133758897138,0,0,0,0,0,0.0658551406926636,0,0,0,0.0231131591744615,0,0.0358251885623374,0,0,-6.93889390390723e-18,1.73472347597681e-18,0,0,0,0.0308418884969082,0,0,0.0735956900332467,0,0.0508699318488157,0,0,0,0,0,0,0,0,0,0,0,0.15931224646254,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.111718348499415,0,0.051811840143432,0,0,0,0,0,0,0,0,0,0,0,0.138485910852199,0.0280133353816914,0,0,0.0210248771472572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175889769878374,0,0,0.0301238421952651,0,0.0680423469663452,0.143583933726355,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15242086663085,0,0,0,0,0,0,0.141117610258114,0,0,0,0,-8.67361737988404e-19,0,0,0.133821018368799,0,0,0.171623237848713,0,0,0,0.060407693817126,0.0538601435121387,0,0,0.0933276438534139,0,0,0.0344320231049127,0,0.0389941719686452,0,0,0,-0.0250215190670284,-0.00575817513223262,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.213587063399492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304832754951797,0,0,0,0,0,9.18684162553419e-05,0,0.0218722270535874,0.100334388819575,0.0939280731090032,0,0,0,-0.0812205098780539,0.00503629906316983,0,0.248544151164994,0,0.101252978665109,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0246694312231938,0,0,0,0,0,0,0.0683425255175604,0,0,0.000586869859246057,0,0,0,0,0,0,0,0,0,0.0776773827837435,0,0,0,0.0554065923990252,0,0,0,0,0,0.0492370726876245,0,0,0,0,0,0,0.242136767432697,0,0.0660061978128704,0,0.0924719365507724,0,-0.0118194347644115,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.256957176791872,0,0,0,0,0,0,0,0,0,0,0,0.0402029585596106,0,0,0,0,0,0,0.119623849376894,0.000409422659415739,0,0,0,0,0,0.261516915458577,0,0,0.0642504630621354,0.0527356687733843,0,0,0,0,0,0,0,0,0.0257171819672329,0,0,0,0.0555201081006428,0.0291274688961808,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0506661163795928,0,0,0,0.029237830402373,0,0,0,0,0.0326818997551522,0,0,0.23406185211498,0,0,0,0,0,0,0,0.0340692942208836,0.112407454396979,0,0,0.11901689766669,0,0,0.00660168102288637,0,0,0,0,0,0,0,0,0,0,0.0846173883263685,0,0.137728920602232,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0813669307731433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220549286050685,0,0,0,0,0.0698063361916375,0,0.177327296116,0,0,0,0,0,0,0,0.200459186922792,0,0,0.23437314452587,0,0,0,0,0,-0.0637666458608353,-0.0110194755681346,0,0,0,0,0,0
