,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000792.SZ,X002466.SZ,X600188.SH,X600010.SH,X600660.SH,X000301.SZ,X601600.SH,X002271.SZ,X000708.SZ,X601898.SH,X600011.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X000408.SZ,X300037.SZ,X000786.SZ,X601991.SH,X002080.SZ,X600219.SH,X600795.SH,X002326.SZ,X600803.SH,X000825.SZ,X000723.SZ,X002353.SZ,X000959.SZ,X600688.SH,X600141.SH,X000807.SZ,X600096.SH,X000898.SZ,X000983.SZ,X600352.SH,X600157.SH,X600489.SH,X000630.SZ,X000932.SZ,X600295.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0259599443526984,0,0,0,0,0,0,0,0,0,0,-0.0388896610365051,0,0,-0.140505725295333,0,-0.0163013381193283,0,0,0,0,0.119064916564975,0,-0.12431200705868,0.165326597819059,0,0,0,0,0,0,0,0.0773611790272369,0,0,0,0,0,-0.0360530048948436,0.0262390662386417,0,-0.040401660958918,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.158202423769426,0,0,0,0,0,0,0.0324917183980725,0,0,0.212711713779891,0,0,0,0,0,0,0,0,0.134186935691728,0,0,0,0,0,0.0934123048330276,0,0,0,0,0,0,0,-0.077823914540439,0,0,0.0402724113271368,0.111268449978234,0.038870153352345,0,0,0.112241557803964,0,0,0.0157059050545526,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.12673376444327,0,0,0,0,0,0,0,0,0,0,0.114979599166692,0,0,0,0.0873845970696793,0,0,0.045589607546328,0,0,0,0,0,0.199339881303205,0,0,0,0,0.18026248252395,0,-0.127750648989841,0.0612301300299549,-3.46944695195361e-18,0,0,0,0,0,0,0,0.217698558209675,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.0378833015361171,0,0,0,0,0,0,0,0,0,0,0.122850306633195,0,0.00120314488039617,0,0,0.0591764962012514,0.0296034090893242,0.15010094609678,0,0,0.00621097240450146,0,0,0,0,0.137091882366493,0,0.0451245738105665,0,0,0,0,0,0,0,0,0,0.0131078324261452,0,0,0.011074534157125,0,0,0,0,0.0059858446555141,0,0
X600426.SH,0,0,0,0.330226088183392,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.171269617324821,0,0,0,0,0.0226058972639995,0.2259187859054,0,0,0.0888829665015617,0,0.0744634744566193,0,0,0,0,0,0,-0.0252112452698948,0.0440236981804758,8.67361737988404e-19,0,0,-0.00728168625619876,0,0,0,0.0405434069564267,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0807670875116346,0.250924238100894,0.356193670400383,0.112674751845379,0.244312799207349,0,0,0,0,0,0,0.00481373710375504,0,0,-0.20557973436374,0,0,0,0.159537180706585,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647537330051778,0.0363165581264314,0,0,0,0.142602121410854,0,0,0,-0.0113609577284584,0,0,0,3.46944695195361e-18,0,0,0,0.109450079360565,0,0
X300037.SZ,0,0,0,0,0.239104527152637,0,0,0,-0.142519131553445,0.0748172758261725,0,0,0,0,-0.0645542432868286,0,0,0,0.303975928385257,0,0,0.119518493317122,0,0,-0.0780425376111747,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.166359011090124,0,0,0,0,0,0,0,-0.037187686680465,0,0,0,0,0,0,0,0,-0.060697111395053,0,0,0,-0.0318142117377695,0,0
X000786.SZ,0,0,0,0.00858228416131804,0,0.309992453006011,0,0,0,0,-0.154407288195871,0.0635151131239553,0,0,0.0102115276148557,0.380735089109672,0,0,0,0,0,0.0700343513734877,0,0,0,0,0,0,0,0.205549555307048,0,0,0,0,0,0,0.0492223103406638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598222691915489,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.041752207009553,0,0,0,0,0,0,0,0,0,0.339018850984305,0,0,0,0,0.0798337509120673,0,0.0165638267322408,0,0,0,0,0,0,0,0,0.0904266332492724,0,0,0,0,0.112284397442904,0,0,0,0,0,0,0,0,0.0209141713796933,0,0,0.00310887387037033,0,0,0,0,-0.0366355419112767,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.00514811371569393,-0.142970628723032,0,0,0.121073074699947,0,0,0,0,0,0,0,0,0.0392808808448284,0,0,0.0683621978702864,0,0,0,0,0.14563090130588,0.00705251208754272,0,0,0.0329118400156957,0,0,0.160752953309203,0.0777591795158651,0.139121510938155,0.141114440930468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0653490042562109,0,0,0,0,0,0,0,0,0.0167091455188305,0,0,0,0,0,0,0.367575213201405,0,0,0,0,0,0,0.0993280774270293,0,0,0,0.022090358503957,0,0.155832687760045,0,0,0,0,0,0.0198037085874576,0.00485205321433629,0,0,0,0,0,0,0,-0.128837880424744,0.24313354099124,0,0.079250691681343,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0246469281681205,0,0,0,0,0,0,0,-0.0783781092582197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866306067198008,0.11078488749381,0.13397267160224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328795084758693,0,0,0,0,0,0,0,0.0409408510885259,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0.0423401308227319,0,0,-6.93889390390723e-18,0,0.0717315081919014,0,0.334214646803701,0.0231040375729447,0,0,0,0,0,0,0,0,0,0.275334392703115,0,0.00715083207873406,0.137474313102945,0,0,0,0,0,0,0,0,0,0,0.0709732363489877,0,0,0,0.0587309980203538,0,0,0,0.135123977026126,0,0,0,0,0,0,0,-0.00465018198320236,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,-0.0256043815373884,0.00204774515886959,0,0,0.180898050085132,0,0,0.0187877892337733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767846549233299,0,0,0.0593847501624089,0.0640745676100206,0,0.289816757451911,0,0,0,0,0,0,0.171551553856745,0,0,0,0,-0.121793922012108,0,0.0723292692990788,0,0,0,0,-0.02797938214498,0,0
X000825.SZ,0,0,0,0,0.0203490718056623,0,0,0,0,0,0.100937334865562,0,0,0,0.0172224157706189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691228492413325,0,0,0,0,0,0,0,0,0,0,0.115469336132098,0,0,0,0.295882469796955,0.598861320698274,-0.0156571852045366,0,0,0,0,0,0,0,-0.0467292322716252,0,0
X000723.SZ,0,0,0,0,0,0,0,0.17634344579122,0,0,0,0,0,0,0,0,0,0.0219544784168932,-0.0457845069995752,0,0,0,0,0.0846873729009769,0,0,0,0,0,0,0,0,0,0,0,0.00322865446003909,-0.0180387231641761,0,0,0.335557798560115,0,0,0,0,0,0,0,0,0.0839923518955008,0,0,0,0.0770102099050793,0,0,0,0.190356630584872,0,0
X002353.SZ,0.212496375129604,0,0,0,0,0,0,0,0,-0.0675520156645994,0,0,0,0,0,0,0.0368343763829007,0,0,0,0,0,0,0,-0.11688662168858,0,0,0.0493150094140229,0,0,0,0.00485298853727235,0,0,0.0260756450613509,0,0,-8.67361737988404e-19,0.270221785520046,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0602978328970365,0,0,-0.0289762104885815,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.0115355450180664,0.089864220375247,0,0.0834284309786775,0.181599184338095,0.0357770989585089,0,0,0,0,0,0,0,0,0,0,0.0961478648474358,0,0,0,0,0,0,0.152422676452243,-0.0856663764410718,0,0,0,0,0.17059156238036,0,0.0107558098461529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.225397411775979,0.0270469015422441,0,0.093637698989628,0,0.0373895003569606,0,0,0,0,0.00847277686599629,0,0,0,0,0,0,0,0.0847044878271273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252870968923189,0,0,0,0.0565111312822764,0,0.0467633823952687,0,0,0,0.0129554257530432,0,0,0,-0.0629358954027255,0,0
X600141.SH,0,0,0,0,0.297904477234934,0,0,0,0,0,0.0254666983366831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199888284088742,0,0,0,0,0.421612587156123,0,0.289885411468755,0,0,0,0,0,0.0753497919141515,0,0,0.0414577672986306,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0944488505966301,0.105926300609631,0,0,0,0,0,0,0,0,0,0.150624662961312,0,0,0,0,0,0,0,0,0,0,0,0,0.0949078357319014,0.188012870020731,0,0.100489064112276,0,0,0,0.0684660692031,0.028574233955469,0,0,0,0,0.171962146048809,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.101888652775968,0.0915431026631639,0,0,0.0932678805832906,0.0464072123861812,0,0.095327119512282,0,0,0,0,0,0,0.43985930727518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357663431932896,0,0,0,0,0,0,0,0,0,0,0.0263333533477368,0,-0.0205876240170369,0,0,0,0,-0.050966370664312,0,0
X000898.SZ,0,0,0,0,0,0,0.120951497007724,0,0,0,0,0.0591892125892867,0,0.113262378090452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100414390040087,0,0.0999110984412056,0.0764321317266589,0.0389788334918953,0,0.0402522548072706,0,0,-0.00413560117098054,0,0,0,0,0,0,0.674826616134046,-0.0288899840214954,-0.0586733145947559,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0.120067050086568,0,0,0,0,0,0.0697276279361681,0.0514149628281281,0,0,-0.022870549684242,0.0135826898094894,0,0,0,0,0.182574294889729,0,0,0,0,0,0,0,-0.061374641030624,0,0,0,0,0,0,0,0,0,0,0,0.0314402698360707,0,0,0,0,0,0,0,0,0.478456585440407,0.0793738530259305,0.16195015873823,0,0.00206955499752867,0,0,0,0,-0.0378544763972406,0,0
X600352.SH,0,0,0,0,0,0.346098664618109,0,0,0.0241855566494623,0,0.0358104217656868,0,0,0,0,0,0,0,0,0,0,0.158430629614078,0,0.103118831817783,0.104066942943384,0,0,0,0,0,0,0,0,0,0,0,0.0507743912161146,0,0,0.0382504556091264,0.0268590302611346,0,0,0,0.0234993130208925,0,0,0,0.0507834543691667,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192936768469568,0,0,0,0,0.184721916570063,0,0,0,0,0,0.0781061693194777,0,0,0.0843293682103353,-0.0740347283905392,0,0,0,0.024409690976552,0,0,0,0,0,0,0,0,0,0.0528024974310862,0.0746062290645325,0,0,0,0,0,0.0929264556574215,0,0.040853641285583,0,0,0,0,-0.0644513058857122,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0175019026066399,0,0,0,0,0,0,0,0.0759788916484957,0.248733104647995,0,0,0.0532499843531098,0,-0.015985449151077,0,0,0,0.0816461966975726,0,0.0668367073618837,0,0,0.11464088937938,0,0,0,-0.0829888614688861,0,0,0,0,0,0,0,0,0,-0.0463454049806454,0,0,-0.0339147958378063,4.33680868994202e-19,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.202374883222252,0,0.0467856608598982,0,0,0,0,0,0,0.124770656540491,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.236001454694217,0.166491698979957,0.0781537654261962,0.00214213737241215,0,0,0,0,0,0,0,0.0395617363368977,0.08306009375591,0,0,0.0335134549681005,0,0,0,0,0,0
X000932.SZ,0,0,0.0247760017423853,0,0,0,0,0,0,0,0.0106237682072021,0,0,0,0,0,0,0.060935206532799,0,0,0,0,0,0,0,0,0,0,-0.0220540568246198,0,0,0,0,0.0679708922767428,0,0,0.0370936713085725,0,0,0,0,0.526935828298884,0.129698269455597,0,0,0,0,0,2.71050543121376e-20,0,0,0,0.00991353957759521,0,0,0,-0.0475323061111519,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.356581363134923,0,0,0.198541275942699,0,0,0,0,0.0507759162181084,0.32417890679715,0,0,0,0,0,0,0,0,0,0.0527456382243815,0,-0.243675685323446,0,-0.0209961246018208,0,0,0,0,0,0,0.0649172359207837,0,0.23656312321732,0,0.0340692695347684,0,0,0,0,0,0,0,0,0,-0.0359832385848946,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.135602736352121,0,0.209228384122976,0.0411365526056092,0,-0.0236461315087199,0,0,0,0.538559265794351,0,0,0.150644274417033,0,0,0,0.0590576297931847,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331590737902361,0,0,0,0.213490918355385,0,0.0159721588386085,0,0,0,0,0,0,-0.015906794493702,0,0,0,0,-0.005023375995566,0,0
Change_TY3M,0,0,-0.0298007418979395,0,0,0,0,0,0,0,-0.0753870658968405,0,-0.0766372471804235,0.0356937044935679,0,0,0,0,0,0,-0.149474476102336,0,0,0,0,-0.119064220987229,0,0,0.102201197980328,0,-0.0723659959714109,0,0,0.0373915898474038,0,0,0.13728782187985,0,0.0588317194357714,0,0.0391090074908042,0,0,0,0,0,0,0,-0.0244605497936652,0,0,-0.0844832570485645,0,0,0,0,-0.14508384641765,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0052061619426871,-0.0911460371140054,-0.252333272947578,0,-0.15544995112307,0,0,0,0,0,-0.059344868824573,0,-0.127037056700775,0,0,0,0,-0.0843057250118473,0.162208906813972,0.19537367690638,-0.15234802453524,0,0,0,0,0.0841278797960741,0,0,-0.117574545308571,0,0,0,0,0,0.210438320213575,0,0,0,0.922868042796661,0,0,0,-0.041519993415495,0,0
TED,0,0,0,0,0,0,0,0,0,0.0689075988279851,0,0,0,-0.0843268589330473,0,0.124305800757275,0.0907238386917149,0,0.123347755376466,0,0,0,0,0,0,-0.059067116681051,0,0,0,0,0,0,0,0,0,0,0,0.0650480098254239,-0.141414849578126,0,0,0,0,0,0,0,0.000373911729625634,0,0,0.0563625729388997,0,0.913358511545359,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.00851616747406839,0,-0.0504729548100352,0.0394022371353824,0,0.00950130358873622,0,0,0,0,0,0,0,0,0,-0.00450493203163312,-0.0347016289134791,0,0,-0.140725619274737,0,0,0,-0.0560094756740395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234612567059431,0,-8.67361737988404e-19,0,0,-0.0253885848393267,0,0,0,0,-0.0280737970613788,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.062919251505776,0,0,0.0102541663330745,0,0,0.0314599291002002,0,0,0,0,0,0,0,0,0,0,-0.101771463055825,0,0,0,0,0,0.0456789199235124,0,0,0.0329284270426335,0,0.0466510294816822,0,0,0,0,0,0,0,0,0,0,0,-0.0221557950238663,0,0,-0.0152646189276862,0,0,0,0,-0.00165869867552467,0,0
MKvol,0,0,0,0,0,0,0,0,0,-4.01936943026654e-05,0,0,1.0842021724855e-19,-0.00140303256254276,0,0,0,0,0,0,0,0,0,0,0,0.000965113621023106,0.00158858207997284,0,0,0,0,0,0,-0.00177475494458376,0.00041045340428359,0,0,0,0.00103085026339903,0,0,0,0,0,0,0,-0.000367889251179588,0,0,0,0,-0.00510874353805226,0,0,0,0,0.00351600120475736,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0579913239092993,0,0,0,0,-0.190302546147275,0,-0.0385011405275404,0,-0.068218747466269,0,0,0,0,0,0,0,0,0.0170126740521183,-0.025463677309749,0,0,0,0,0,0,0,0,-0.0143761447996128,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.10186687506014,0,-0.101357124172697,0.0714178888353142,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00276911160862963,0,0,0,0,0,-0.000688666021188707,0,0,-0.00247391860817051,0,0,0,0,0,0,0,0,0,0,0,0.00546121406152081,0,0,0.00246327264871601,0,0,0.00232724997146675,0,5.42101086242752e-20,-0.000759163955681758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0095978735301179,0,0,0,0,0.0101050949999795,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00448190881729597,0,0,0,0,-0.00166701612718412,0,-0.00290109380614675,0,0,0,0,0,0,0,0,0.00589224137063672,0,0,0,0,0,0,0,0,0,0,0,0,0.00275422224075214,0,0,0,0,0,-0.000906175315186049,0,-0.0029575806301312,0,0,0,-0.00299186927950214,0,0,0,0,0,0.000157207308088564,0,0,0,-0.0187764079529399,0,0
