,X601857.SH,X600028.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X002466.SZ,X600362.SH,X600111.SH,X600188.SH,X601991.SH,X600547.SH,X300072.SZ,X600516.SH,X600660.SH,X002460.SZ,X000898.SZ,X600886.SH,X000709.SZ,X600157.SH,X600027.SH,X600339.SH,X600808.SH,X000959.SZ,X600489.SH,X600219.SH,X600549.SH,X600352.SH,X002092.SZ,X000723.SZ,X000807.SZ,X000553.SZ,X000983.SZ,X601158.SH,X601699.SH,X000883.SZ,X000630.SZ,X600299.SH,X600008.SH,X002271.SZ,X000792.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204214181598615,0,0,0,0,0,0,0,0,0.0882315796952181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110156168250292,0,0,0,-0.0165771105460419,-0.088694092553028,0.0401944514976555,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114139263928,0,0.358924589731353,0,0,0,0,0,-0.0375641048526035,0,-0.0535931879424559,0,0,0.09813662439104,0,-0.0435769123594289,0,0,0,0.103725722184708,0,0,0,0,0,0.041153621677586,-0.0384143633365995,0.0356023350111504,0,0.179087338484108,-0.0119379725323888,0.00488128067158331,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.019889540122893,0,0,0.229408257757232,0,0,0,0,0.089712665632048,0.280333390256533,0,0,0,0,0,0,0.0121516859047097,0,0,0,0,0,0,0,0,0,0.030641503670463,0,0,0,0,0.072905280092349,0.0202054081873162,0,0.0685848590368758,0,0.164849239837271,0,0,0,0,0,0,-0.0147741040625612,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.156240508389857,0,-0.166512456612342,0,0,0,0.131437114362109,0,0,0.102115053190385,0,0,0,0.0721579589238009,0.176255893456095,0.138551661098618,0,0.0938756017983864,0,0,0.213834769819787,0,0,0,0,0,0,0,0.211150356754326,0.0643307141177717,0,0,0,0.0387720634367425,0.0465749592146252,0,0,0,0,0,0,0,0,0.0258261307500761,0,-0.0245536645706119,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0759915441155044,0,0.0127439485497819,0,0,0,0,0.127357142149231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,6.93889390390723e-18,0,0,0,0.000759435088790872,0,0.338730360426871,0,0.293270650405571,0,0,0,0,0,0,0,0,-0.0107150580193844,0.00123660409811655,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.147357502003246,0,0,0,0,0,0,0.120310182798338,0,0.204239280830564,0,0,0.0542788129022319,0,0.092052438638631,0,0,0,0,0,0,0.018372588282909,0.030071991274,0,0,0,0,0,0,0.0320568758583817,0,0,0,0,0.0119490983769075,-0.0180316433276653,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0171886356131467,0.0262490291219122,0,0,-0.00635351858643873,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0158571361662925,0.620061468462632,0,0,0.10386432751013,0,0,0,0,0,0,0,0,0,-0.104761712095034,0,-0.0197047522353519,0,0,0,-0.00625552711406991,0.00784229168392604,0,0,0,0,0,0
X300072.SZ,0,0,0,0,6.66238737619222e-05,0,0,0,0,0.116979374699669,0.289738433720825,0,0,0.323358496245744,0,0,0.038899612725275,0,0,0.0481086232231622,0.0239468928767544,0,0,0,0,0,-0.163084024103736,0,-0.584042905841622,0,0,-0.292536112216335,0,-0.0142480385303275,0.144421438722651,0,0,0,0,0,0,0.385111510876109,0,0,0.301382490303201,0,0,0,-0.0291194528698373,0.112225480888766,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.357150579831469,0,0.346876526245574,0,0,0,0,0,0,0,0,-0.439741199218819,0,0,0,0.304681068029168,0.441590602523614,0,0,0,0,-0.188753774052623,0,0,0,0,0.405535967342279,0,-0.204639176699456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012449560864939,-0.0690994748871863,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.119761404166337,0.0780767638517111,0,0.027393558149497,0,0,0,0,0,-0.117785901234353,0,0,0,0,0.00307346437399235,0,0,0,0,0,0,0,0,-0.0347743636869526,0,0,0,0,0,0,0.0517077197367611,0,0,8.67361737988404e-19,0,0.112741327416099,0,0,0,0.0942657840358552,0.205812953737106,-2.16840434497101e-19,0,0,0.00920161933733205,-0.0207590225562032,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.450485629087546,0.197050666896947,0,0,0,0.578741490145879,0,0.100977241343892,0,0,-0.298502785971386,0.0604298128641715,0,-0.250956850329267,0,-0.426389218281576,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.169927618015071,0,0,0.0451923485843636,0.0903973717266162,0.152286965228743,0,0,0,0,0,-0.281267358919955,0,0,0,0,0.0510867494857948,-0.0500510917783513,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0847343420658307,0,0,0,0,0,0,0,0,0.0110248694711615,0,0,0,0,0,0,0,0,0,0,0,0,0.331197155459513,0,0,0,0,0,0,0,0,0,0.0284404118146564,0,0,0,0,0,-0.00515733918285442,0,0,0.361946139723477,0,-0.0150986514277752,-0.00699382747396853,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.120127510513678,0,0.0322013451192965,0.0159320126586165,0,0,0,0,0,0,0.0210724794312389,0,0,0,0,0.0397335621612298,0,0,0,0,0,0,0.00867996734354751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414129506307518,0,-0.109420925046597,0,0.00135081761301954,0.00869220576884981,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741656025874377,0.0641881699859168,0,0,0,0.0251537965192813,0,0,0,0,0,0,0,0.0258327665002693,0.107736925240808,0.197189104570787,0,0,0.0454710907570223,0,0.128235093306973,0,0,0.0536472272422436,0.092850016651417,0,0,0,0,0,0.123977552525453,0,-1.73472347597681e-18,0.0153275319897491,0,0,0.0126909148885131,0,0,0,0,0,0
X600157.SH,0,-0.0308159320706552,0,0,0,0.047138654900009,0,0,0,0,0,0,0,0.100924475308257,0,0,0,0,0,0,0,0,0,0.00276265926997702,0,0,0,0.0366434804577553,0,0,0,0,0,0,0.0670402906679226,0,0,0.0324631199094647,0,0,0,0,0.15837647072621,0.0016863462228456,0,0.021113878913865,0.0668878596044343,0,-0.00931527474555426,0.0164277989418079,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.072512944515611,0,0.0920670122098062,0,0,-0.0178965519120484,0,0,0,0,-0.0334014573142875,0.0194360709317824,0,0.0714177788686464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156850746811881,0,0,0,0,0,0.00142343398460723,0.00671681784156489,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0.0149885960529286,0,0,0,0,0,0,0,0,0.0323711688340849,0,0,0.0743567507122079,0,0,0,0,0,0,0,0,0,0.0869419342405078,0,0,0,0,0,0,0,0,0,0,0,0.123433819772572,0,0,0,0,0.0328611193561783,-0.0454104906594154,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.197369070915719,0,0.27424139590265,0,0,0,0,0,0,0,0,0,0,0.185633908149002,0,0,0,0,0,0,0.0587215922446781,0,0,0,0,0.205317809692147,0,0.130312206514182,0,0.105387809544875,0,0,0,0,0.0293238420529246,0,0,0,0.0491291657945782,0,-0.035887492801063,0.0171912373435858,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0430638565420747,0,0,-0.0576047875650693,0.0138222939852528,0,0,0,0,0,0,-0.0132783842659839,0.0967689088544024,0,0,0,0,0,0.200413390980181,0,0,0,0.0341704342503719,0,0.0572699554845339,0,0,0,0,0,0,0,0,0,0,0,0.185696948479472,0.123749911115482,0,0,0.0476275710839504,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0487304457434066,0,0,0.0164611930533712,0,0,0,0.521240942137432,0,-0.0187732417967459,0,0,0,0,0.0248960876797604,0,0,0,0.0178283655490946,0,0,0,0,0,0.0121537332826901,0,0,0.0918238990602985,0,0,0.106786883435439,0,0,0.0611313172472144,0,0,0.00704461447015403,0,0,-0.00967966075884005,0.00564360637293801,0,0,0,0,0,0
X600219.SH,0,0,0,0.0291310327628817,0,0.34212961057413,0,0,0,0,0.0516376924701032,0,0.0319522044115648,0.0670452956133633,0,0,0,0,0,-0.0346005588899509,-0.0115478162956788,0,0,0,0,0,0,0,0,0,0,0,0,0.0395462077939422,0.0549911428254968,0.0279433254917232,0.0499284346956929,0,0,0,0,0,0,0,0,0,0,0,-0.0216849788898182,0.026353440055865,0,0,0,0,0,0
X600549.SH,0,0,0,0.00450923418657137,0,0.211638047333605,0,0,0,0,0,0.0965366472512405,0,0.416088203382043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975598707373373,0,0.0282740610080261,0,0,0,0.140810443881217,0,0,0,0,0.267427855487308,0,0.00389612641369871,0,0.0017619579526139,0.0271189471645829,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0625319318154575,0,0,0,0,0,0,0.174160127640253,0.0329604836703164,0,0,0,0,-0.0545438872461757,0,0,0.0358421479774914,0,0.174298958636648,0,0,0,0,0,0,0,0,0,0,0,-0.109484337981304,0.0767331873214638,0,0,0,0,0,0,0.0519464330625706,0.0768875803154857,0,0,-0.0522219622943004,-0.0167002069537477,0.00520527542042807,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.199943630625034,0,0,0,0,0,-0.265350419396417,0,0,0,0,0.129034650711418,0,0.0910257333001264,0,0,0.593007774756394,0,0,0,0,0,0,0,0,0,0,0,-0.138943177053162,0,0,0,0.480140448734063,0,0,0,0.0922272107198164,-0.44650126878244,0,0,0,-0.0223728917454495,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.136137284302544,0,-0.0712876849647133,0,0,0.0637427521774925,0,0,0,0,0,0,0,0,0.17205245257546,-0.0970337520259353,0,-0.0199254822800213,0.0429710596234053,0,0,0,0,0,0,0.062987523114141,0,0,0,0,0,0,0.216531894507594,0,0,0,0,0,0.152135410780833,0,-0.072071937108098,0,0,-0.0277130716345605,0.0591715115526484,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.29337333206952,0.978242668645773,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0611924756034538,0,-0.0351487936573671,0,0,0.0347950915110185,0,0,0,-0.0659553776734811,0,0,0,0,-0.228220197179555,0,0,0,0,0,0,0,0,0,0.0389080809624733,0,-0.0460255648926097,0,0,0,-0.0269171837839031,-0.0118120760290169,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,-0.112505112152905,0,0,0,-0.0672678240928304,0,0.0455707745856705,0,0,0,0,0.0294833902927996,0,0,0,0,0.150990404302579,0,0,0,0,0.0577703570821957,0,0,0,0,0.0500703135897283,-0.122914609077601,0.0192458488871156,0,0,0,-0.043054678820031,0,0,0.384079414350773,0,0,0,0,0,-0.0224290538549509,0.0509249716130482,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0467985138040236,0,-0.105142870776011,0.32516245411284,0,0,0,0.052233337910761,0.0607694282519514,0,0,0,0,0,0,0,0,0,0.0853263693118339,0,0,0,0.0299983856011561,0,0,0,0,0,0,0,0,0.227175094208286,0,0,0.355975037448204,0,0.110387401342394,0,0,0,0,0,0,-0.0148832014702581,0.0287156506482461,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350099930082614,0,0,0.00181166732903239,0,0.0366095931211245,0,0,0.0558547212095971,0.0241468984716822,0,0,0,0,0,0,0,0,0.0303901410781801,0,0,0,0,0,0.162068767700115,0.00643510321957235,0.0823050386489068,0,0,0,0.00712913772528503,-0.0109823822898844,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.0135904701345053,0,0,0,0,0,-0.0100087563884518,0,0,0.469035484833058,0,0,0,-0.0329704538013776,0,-0.0939381033494005,0,0,0,0,0,-0.0755554904437729,0.164997771167471,0,0,0,0.0876915599937429,0.00114665586280721,0.121840093008409,0,0,-0.028705729397657,0.276789814892385,0,0,0,0,0,0,0,0,0,0,-0.00552749316363963,-0.00403824678788187,0,0,0,0,0,0
X000883.SZ,0,0,0,-0.0102612836565747,0,0,0,0,0,0,0,0.0122648690595822,0,0,0,0.0946286871868249,0,0,0,0,0.0323491313390409,0.0900815465382264,0,0,0,0.103125553259984,0,-0.00537905534819419,0,0,0,0,0,0.00752457216887104,0,0,0,0,0,0,0,0,0.146860460687758,0,0,0,0,0,-0.00939681727116201,0.00464946093579873,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.014310738018615,0,0.00405080904456879,0,0,0,0,0.400604966827855,0.0454119408480424,0.0194109260487866,0,0,0,0,0,0,0,0,0,0,0,0,0.122351763732527,0,0,0,0.0600043445642828,0,0,0,0,0,0,0,0,0,0,0,0.0233584191173297,0,0.00253835144106942,0,0,-0.0060614872788167,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0617372652591022,0,-0.0582296354278516,0,0.0874316482825748,0,0,0,0,0,0.201538480334493,0,0,0,0,0,0,0,0.0410635170835076,0,0,0,0,0.0765636157181508,0.165990174066364,-0.0994914348837727,0,0,0,0,0,0.312969779593529,0,0,0,0,0,0,0.130517017151415,0,0.177655105913463,0,0,-0.0121625843683019,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,-0.0247220038093382,0,0.423873574548589,0,0.184601737355443,0,0,0,0,0,0,-0.0268670048349149,0,0,0,0,0,0,0,0.0230728166905086,0,0,0,0,0,0,0.0334028601441576,0,0.0249520959089002,0,0.00772113571067304,0,0,0,0,0.296221319727613,0,0,0,0.0753149810585342,0,-0.00910296227381419,0.0188582550409578,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0327402893036328,0,0,0.312678833283494,0,0,0,0,0,0,0,0,0,0,-0.0850716338192069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291710370454227,0.462426788669476,0,0,-0.00205273295556841,0,0,0,0,0,0,0,0,0,0.00959703324523669,0.0103882814173497,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0939365883084965,0,0.0201655116717985,0,0.0777489256662972,0,0,0,0.233714203530335,0.0449438739663727,0,0,0,0,0.34537654986326,0,0,0,0,0.238864208832119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235428580015911,0.089443440797298,0,0,0.0141979455063152,0,-0.0139264739079245,0.0433443738401131,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.300478608079819,0,0,0,0.0259992570292976,0,0,0.0269748620969633,0,0,0,-0.0182607011684721,0,0,0,0,0.246596729961911,0,0.0430018320248084,0,0,0,0.103764694325395,0.098008432036569,0,0,0,0.105367051961679,0,0,0,0,0,0,0,0,0,0,0,0,0.0718681695662296,0,0,-0.00703358586016285,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.343892528890451,0,-0.0671982407777562,0,0.134684849418749,0,-0.0266214543305716,0,0,0,0,-0.0712983304990321,0,0,0,0,0,0,0,0,-0.0236742335617038,0,0,0.0295152703206985,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686821840652393,0.178873380393163,0.112524890287936,0,0,0.0141517245498592,-0.0546006281768072,0,0,0,0,0,0
Slope,0,0,0,0,0.694955328402003,0,0.723918351227136,0.0275213467455681,0,0,0,0,0,0.685648638837954,0,0,0,0,0.0424075271999965,0,-0.216042278823731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147792698923274,0,0,0,0,0,0,0,0,0,0,0,1.86074300361745,0,0,0,14.240645535636,0,0
TED,0,0,0,0,0,0,0,0.0791407792780405,0,0,0,0,0,-0.749606843279293,0,0,0,0.283571635915803,0,0,-0.193338975577669,0,0,-0.261106247137509,0,0,0,0.378801430506562,0,0,0,0,0,-0.700902495200794,0,0,0.148852370562151,0.422589738067015,0,0.277270467167704,0,0,0,0.309648247593621,0,0,0,0,0.282820950816407,0,0,0,0,-6.33313676357617,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.063755462534436,0.0693218967822808,0,0,0.00327865882846723,0,0,0,0,-0.116338159363834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476114300352116,0,0,0,-0.0614472753230155,0,0,0,0,0,0,0.279526502239571,-1.73472347597681e-18,0,0.0605621820044385,-0.0098776556015882,0.0214217519735163,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120265897833241,-0.0173926614410966,-0.0197473138546221,0,0.0222146105692447,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00694313079402384,0,-0.00435055707227586,0,-0.0275314663891827,0,0,0,-0.115142644118922,0,0.0337377181277781,0,0,0,0.0147451863542257,0.0327169048274289,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000240668666290776,0,0,0,0.000230293854329216,0,0,0,0,0,0,5.19916209763856e-05,-0.00032470476682163,0,0,0,0,0,0,0,0.000827092243464873,0,0,0.000483198826842019,0,0,0.000347312196757518,-0.000688871011627506,-0.000915143622888914,0,0,0,0,0,0.00129766945608655,0,0,-1.7144554396174e-05,0,0,0,-0.000992124613603046,0.000962049609261351,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.0250187767980859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127753227880382,-0.00280274709676539,0,0,0.0141358379369189,0,0,-0.0188584060199259,0,-0.0318931391064375,0.00807641205118148,0,0,0,0,0,0,0,0,0.00513711243925296,0,0,0,0,0,0,0,0,0,0,0,0,0.0389035068461551,-0.0470266712254847,-0.0646589413589361,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0136071762832954,0,0,0,0,0,0,-0.0140059639914429,0,0,0,0.00729877157067316,0,0,-0.0166316338617802,0,0,0.00287982312070116,0,0,0,0,0,0,0,0.00989482623060229,-0.00134787266293892,0,0,0,0,0,0,0,0,0,0,0,0,0.0269565843988697,-0.0183831629443821,-0.00804681070810579,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00295180082668422,0,0,0,0,-0.00784045892777321,0,0,0,0,0.0109024543538875,0,0,0,-0.00597159349822842,0,0,0,0,-0.00462391420112528,0,0,0.00355498136660591,0,0,0,0,-0.00402841188016871,-0.00890702703927426,0,0,0,-0.0157540155061522,0,0,0,0,0,0,0,0.0175370738620614,0,0,0.0232161766812658,-0.00139316814290965,0.01342178437317,0,0,0,0,0,0
