,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X600019.SH,X000792.SZ,X600010.SH,X600011.SH,X600660.SH,X600188.SH,X000877.SZ,X000301.SZ,X002271.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X002080.SZ,X000408.SZ,X600219.SH,X600803.SH,X002326.SZ,X300073.SZ,X601991.SH,X600795.SH,X000786.SZ,X300037.SZ,X000831.SZ,X000959.SZ,X600516.SH,X600688.SH,X600399.SH,X600027.SH,X600141.SH,X600096.SH,X000825.SZ,X600486.SH,X600352.SH,X600157.SH,X600489.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102421332681733,0,0.0696183005073361,0,0,0,0,0,0,0,0,0,0.0674663787313565,0,0.0835413457771371,0,0,0,0,0,0,0,0,0,0,0,0.0848156162499794,0,0.0298280937631539,8.67361737988404e-19,0.100469045932404,0,0,0,0,0,0,0,-0.0331104677266561,0,0,0,0,0,0,0
X600028.SH,0.235965799570288,0,0,0,0,0,0,0,0,0,0,0.0466685918379698,0,0.06363378208145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768936409598161,0,-0.0205637179691748,0,0,0,0,0,0,0,0.0599674638304539,0,0,0,0,0,0,0,0.0776894581539938,0,0.0992411005884352,0,-0.0141115761580857,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0536133810735471,0,0.0138675577742786,0,0.218718778800097,0,0,0,0,0.122321422836283,0.423973983453756,0,0,0.075535883584959,0,0.0766697737058723,0,0,-0.112357876930534,0,0,-0.0131745981073059,0,0,0,0,0,0,0,0,0,0,0.0637124529895918,0,0,0,0,0,0,0,0,0,0,0.0226052052292597,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.00938229861433403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253972590478196,0.131023394825861,0,0,0,-0.0685169907820138,0,0,0,0.0945064156731341,0,0,0,-0.00212640961961069,0,0,-0.0477646633431266,-0.0918268746987594,0.00627344211815111,0,0,0,0,0,0,0,0,0.0363014754091318,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.445546916003026,0,0.0621448376773276,0,0,0.232244465502461,-0.120545971699486,0,0.00528904706061738,0,0,0,0,0,0,-0.0054010705307594,0.0558026603339945,0,0,0,0.0143512388257741,0,0,0,0,0,0,0.136345427722844,0,-0.00477192871063556,0,0,0,0,0,0.167976877646403,0,0,0,0,0,0,0,0,0,0.0222408618609516,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0666752865944368,0,0,0,0,0,0.0523605723113882,0,0,0,0,0,0,0,0,0,0.213062713426383,0,0,-0.205219282048313,0,0,0,-0.0276991295896132,0,-0.0164371130471577,0,0,-0.013714713655893,-0.0890042321937894,0,0,-0.0137114576858142,0,0,0,0,0,0.0485137106038766,0,0,0,0.575930573809433,0,0,0.0351923510525632,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0944800536371663,0,0,0.454888730453826,0,0,-0.0382279569138944,0,0.272521479093196,0,0,0,0,-0.103849476713329,0,0,0,0,0,0,0.0685149171785082,0,-0.0959454110065269,0,0,0,0,0,0,0.101991042136077,0,0,0,0.19496542974015,0,-0.040956080689608,-0.0912838201931571,0,0,0,0,0,0,0,-0.0256231956994047,0,0,0,0,0,0,0
X002466.SZ,-0.106237651988178,0,0,0,0.328734470002934,0,0,0,0,0.240466980114217,0.176813547225578,0,0,0,0,0.0236938240777436,0,0,0,0,0,0.0699979847845792,0,0,0.0160928963406948,0,0,0.0685633265893672,0,0,0.0892043932252317,0.0601655384398217,0,0,0,0,0.0263440717379649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224175696820403,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.067955153648005,0.0240986182022511,0,0,0,0,0,0,0,0,0,0,0.225426181427326,0,0,0.0317498810401309,0,0,0.0258572734448949,0,0,0,0.094969153523986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010937208224571,0.113546628054788,0,0,0.0305705687068339,0,0.237401392971436,0,-0.013258846448783,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.281401886946754,0,0,0,0,0,0,0,0,-0.1493217021975,0,0.0454823932591426,0,0,0,0,0,0,0,0,0,0,0.167336730554977,0.128271865869579,0,0,0,6.93889390390723e-18,0,0,0,0,0.161690042751503,0,0.303414619115262,0.133482067274591,0,0.0752461732408282,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0195189541264899,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.322031066552786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214154455671342,0,0,0,0,0,0,0,0,0,0,0,0.0727043131868842,0.0291663786899671,0.0645691171067851,0,0,0.140873180744977,0.0424051745970557,0.00742446537854991,0,0,0,0,0,0,0,0,0.0215774049520251,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311287264035108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840052888913102,0,-0.0517811005032003,0.100390204023279,0,0,0,0,0.00809759101168947,0.526851663799776,0.082099678182745,0,0,0,0,0,0,0,0,-0.0165701033803261,-1.73472347597681e-18,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.131311200383125,0,0,0,0,0,-0.0218563354535883,-0.0909350822711205,0.0788030983018903,0.0565467045643365,0,0,0,-0.0726098338343341,0,-0.0765808617224611,0,0,0,0.0319357506425228,0.0495740563850596,0,0.0245326745398848,3.46944695195361e-18,0,0,0,0,0.0153448717608733,0.159254505177129,0,0,0.0325182588106731,0,0,0,0,0,0,0,0,0,0,0,0,0.0537781274976456,0,0,0,0,0,0
X600188.SH,0.151978468495728,0,0.597816660797696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19232630474866,0.0643534584313026,0.206925219332679,0,0,0,0,0,0,0,0,0,0.0731854580438889,0,0,0,0,0.0107620458995805,0,0.0726872329544278,0,0,0.0713409131676286,0,0,0,0,0,0,0,0,0,0.0130428828404967,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.0430471337977676,0,0.0551789889902047,0,0.0947588378845497,0,0,0,0,0,0,0.0106885995836207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408776114219626,0.0426937178895179,0,0.0629895314486297,0.0194941460016757,0,0,0,0.164428537651859,0,0,0.278223932891712,0,-0.0130305798509084,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0827112488480489,0.00182089141539832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573997015553905,0.1551923786198,0,-0.0521702981733608,0,0.033715438554059,0.0132494134628596,0,-0.111393773122845,0,0,0,0,0,0.0300738129246593,0.161455248013838,0,0.354915081071984,0,0,0,0,0,0,0,0,-0.0208904633489433,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.02156657344632,0,0,0,0,0.116084113776043,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321570662605062,0.0228940314693606,0,0,0,-0.0818329946495161,0,0,0.943322376495355,0,0.0340123044563411,0,-0.0580516324507976,0.00916275608659053,0,0,0,0,-0.120675809538778,0,0,0,0,0,0,-0.016396781514036,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0274305774785873,0,0.0635303961806561,0.387357853554861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101895828313177,0,0,0,0,0,0.107034566841094,0,0,0,0,0,0,0.00553978247935681,0.350990298070302,0,0,0,0,0,0,-0.0135527117249229,0,0,0,0,0,0,0
