,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600010.SH,X600886.SH,X601600.SH,X600362.SH,X600801.SH,X002460.SZ,X600188.SH,X002466.SZ,X600795.SH,X600352.SH,X600688.SH,X601991.SH,X000786.SZ,X002271.SZ,X600111.SH,X601992.SH,X000723.SZ,X600176.SH,X002353.SZ,X600027.SH,X600583.SH,X600426.SH,X600516.SH,X600489.SH,X000898.SZ,X600299.SH,X600219.SH,X000709.SZ,X000883.SZ,X601158.SH,X600612.SH,X000553.SZ,X000629.SZ,X000630.SZ,X000027.SZ,X000792.SZ,X600808.SH,X000825.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.0645262137853073,0,0,0,0,0,-0.0689039161359591,0.401232715373355,0,0.130654112510545,0,0,0,0,0,0,0,0,0.0345463713928842,0,0,0,0.0302129685563397,0,0.041654717357933,0,0,0,0,0,0,0,0,0,0.167014359251273,0,0,0,0,0,0,0.0555780621964643,0,0,0,0.178350381306981,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.288562278004636,0,0,0.0844402523102867,0,0,0,0.389673890191276,0,-0.247767538963746,0,0.782323947701901,0,0,0,0,0,0,0,0,0,0,0.0530917246357686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266031376217571,0,0,0,0,0,0.00447127350733205,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0376059861505132,0,0,0,0,0,0.106046329159494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347074339032693,0,0,0,0.0647089440177936,0,0.131495370466143,0,0,-0.0202433833160168,0,0,0,0,0,0,0,0,0.0383940007624077,0,0.12985037397683,0,0,0,0.0247992993793297,-0.00867115780339583,0,0,0,-0.00956763534036694,0,0
X600352.SH,0,0,0,0,0.184854754625893,0.0538413256867854,0,0,0.0674726844674179,0,0,0.0551537038601508,0,0,0,0.0793391784211546,0,0,0,0,0,0,0,0,0,0,0.182569095311898,0.0898175182851742,0,0,0.0481170375147485,0,0,0,0,0,-0.0004374902511486,0,0,0,0,0,-0.0350700906788786,0,0,0,0,0.128633315957983,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.160148179613561,0,0,0,0,0,0,0,-0.0542222841304307,0,0,0.028651187638614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0387333131371665,0,0,0,0.12102703381152,0,0,0.0890538778794738,0,0,0,0,0,0,0.00353570162626915,0,0,0,-0.0138976153196086,0,0,0,0,-0.0143861958140924,0.0142657297578923,0,0,0,0.0946742985303706,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0451471395360549,0,0,0.104485995727238,-0.0123457376813049,0.185409278417736,0,0,0.0174744344039304,0,0,0,0,0,0,0,0,0,0,0.0216543724028867,0,0,0.164450415555386,0,0,0.027593153830456,0.00527225874186543,0.0515495997136485,0.0680895688742287,0,0,0,0,0,0,0.010663199680996,0,0,0,0.0213113308949672,0,0,0,-0.0241081406590431,0.0205146878761936,0,0,0,0,0,0
X000786.SZ,0,0,0,0.160767006357467,0,0,0,-0.217974945691209,-0.100029480315228,0,0,0,0,0.045213044671894,0,0,0,0,0,0,0,0,0,0,0.0134691009782321,0,0,0.105099993583358,0.0786395675289105,0.273483302884738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299403014086517,0,0,0,0,0.0213665391765935,-0.00526202615445598,0,0,0,0.0386938503242423,0,0
X002271.SZ,0,0,0,0,0.297077591794452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163272021798471,0,0,0.1041199643594,3.46944695195361e-18,0,0.0562578539628671,0,0.261487895630558,0,0,0,0,0,0,0,0,0,-0.286388022303091,0,0,-0.135215597444504,0,0,0,0,0.0050987616212883,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0646928759905448,0,0,0,-0.169086066924169,0,0.0693121946118446,0.129024420115842,0.169079418201141,0,0,0,0.214327465139324,0,0,0,0,0,-1.73472347597681e-18,0.0528628673598867,0,0,0,0.0237379267928787,0,0,0,0,0,0,0,0,0,0,-0.0479983907102696,0,0,0,-0.100688491949986,0,0,0,0,-0.00728856681912515,0,0,0,0,-0.0154143746709286,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138800519310089,0,0.247955193446024,-0.00733161468839028,0,0,0,0,0,0.0554469231509142,0,0,0.154989775728823,0,0,0,0,0,0,0,0,0,0,0,0,0.249484389498222,0,0,0,0,0.0237678578086732,0,0,0,0,0,-0.0204029290847563,0.011193713410466,0,0,0,-0.0120875494045453,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103727000703157,0.402079996194323,0,0.0691730687309113,0,0,0,0,0,0,0,0.289550645904251,0,0,0,0,0,0.143498394817508,0.0747103288337421,0.0886163220085062,0,0,0,0,0,0,0,0,0,0,0,-0.252190350616027,0,0,0,0,-0.00465118829002209,0,0,0,0,0.0222159016495712,0,0
X600176.SH,0,0,0,0,0.0330352853198602,0,-0.0756394826525964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523091272353627,0,0,0,0,0.0402097693380621,0.222146478353926,0,0,0.155441577079763,0,0,0,0,0,0,0,0,0,0.0448383348477828,0,0,0.232651538392893,0,-0.0143211971977468,0.0105356131472892,0,0,0,0,0,0
X002353.SZ,0.344751760638933,0.010842887929924,0,0,0,0,0,0,-0.125058609872608,0,0,0,-0.0740382436035157,0,0,0,0,0,0.0782182317273016,0,0.246679771274909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349249219607889,0,0,0,0,0.290143642529584,0,0,0,0,0,0,0,0,0,-0.0106835661926482,0.0404590875090886,0,0,0,0.0386207360836397,0,0
X600027.SH,0,0,0,0,0,0,0,0.384461610055129,0.0414162094706421,0,0,0,0.023296514430279,0,0,0,0,0.113792815336298,0,0,0.0873607161976547,0,0,0,0,0,0,0.0172288131114593,-0.0909869638648872,-0.0397909898927423,0,0,0.0772572921359528,0,0,0,0,0,0,0,0,0.0696143586005169,0,0.00729666622160587,0,0,0.0992640453518825,0,0,0,0,0.00558085125333374,0.0149259723620308,0,0,0,0.0339842492308963,0,0
X600583.SH,0,0,0,0,0,-0.0782920360497141,0.0898264905026565,-0.0392268871141926,0,0,0,-0.0222435992987757,0,0,0,0,0.144650936283382,0,0.0790595157812449,0,0,0,0,0,0.0311062118842685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807149534083274,0.0280786912148072,0.0167601943900858,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.0682088309806861,-0.0539528179768591,0,0,0,0,0,0,0.0561223646484563,0,0,0,0,0,0,0,0,0.0688422535551388,0,0,0.138769898373108,0.0186340482457048,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551276996853833,0,0.233537936269266,0,0,-0.079008713798689,0,0,0,0,0,0.0235320861496677,0,0,0,0.0419044915112014,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0019103620965122,0,0,0,0,0.240139851716252,0.328379118712449,0,0.0321236411525844,0,0,0,0,0,0,-0.0362080598073808,0.0432692403480193,0.00415964112629618,0,0.0332767360223114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788977872122089,0,0,0,0,0,0.00741698889838144,0,0,0,-0.013535895035242,0,0
X600489.SH,0,0,0,0,0.150978181370452,0,0.479160388218392,0,0,0,0,0.0794950116432889,0,0,0,0,0,0,0,0,0,0.0263018908809319,0.0423713126259646,0.119439070384023,0,0,0,0.116469436928003,0,0,0,0,0.0256926346228126,0,0,0,0,0,0,0,0,0.192424939593853,0,0,0,0,0,0,0,0,0,-0.0408029339764325,0.0430653644121152,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0869881269981336,0,0,0,0.0705075634915567,0,0,0,0,0,0,0,0,0.091332394172382,0.0285766122249824,0,0.0133879278308272,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.110517515929862,0,0,0,0,0,0.165884258963165,0.109329198535863,0.296776536913655,0,0.0254944244836793,0,0,0,0,0.0102837186686465,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0011609107920001,0,0,0,-3.46944695195361e-18,0.0628681673105964,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0170164349624042,0,0.150181708112667,0,0,-0.0753543972482693,0,0,0,0,0,0,0,0,0,0,0,0.211391740425808,0,0.350694553188375,0,0,0,0,0,0.0208568608591261,-0.017066535038035,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0115204399674932,0,0,0.101773198727774,0,0.153890945430385,0.0823916020870831,0,0,0.0785646489175302,0,0,0,0,0,0,0.00859299838325621,0,0,0.00331589631881105,0.0757465137464163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270667301437953,-8.67361737988404e-19,0,0,0,0.00451250695975606,0,0,0,0,-0.0130539816262878,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.107807637987424,0,0,0,0,0,0.0721103451972806,0,0,0.166130117265285,0,0,0,0,0,0,0,0,0,0.0347464777077399,0,0,0.0610872951969429,0,0.305416876340093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254684574360357,0,0.0128864440070148,0.000845147300577536,0,0,0,0.0436751713357671,0,0
X000883.SZ,0,0,0,0,0,0,-0.043859074123872,0,0,0,0,0,0,0,0.0708793471945133,0,-0.0598363607431086,0,0.0690811722070074,0,0,0,0,-0.140739095559876,-0.0590683954236864,0,0,0,0,0,0,0.0886823468675857,0,0.086402061040681,0,0,-0.0507357134085376,0,0,0,0,-0.00844711572426133,0,0,0,0.0484942285311195,0,0.0924589284680331,0.148631423401482,0,0,0.00911769953851335,0,0,0,0,-0.00095641881535723,0,0
X601158.SH,0,0,0,0.0460488864290011,0,0,0,0,0,0,0,0,-0.0571569290147615,0.0822398527538672,0,0,0,0,-0.103263207043057,0,0,0,0,0,0,0,0.0434109719134595,0,0,0.0440901463094106,-0.0571355767284962,0,0,0,0,0,0,0,0,0,0,-0.0685066934180864,0,0,0,0.311423168430862,0,0,0,0,0,0.00338703570224405,0.0122629398503098,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.262290459315445,0,-0.0501506183516562,0.119470144363617,0,0,-0.0396176984038549,0,0,0,-0.00519734934802703,0,0,0,0,0,0,0,-0.00338067703966708,0,0,0,0,0.107785819506446,0.14687040761449,-0.0581578057937967,0,0,0,0,-0.115364617253492,0,0,0,0,0,0,0,0,0,0,0,-0.0994634909659366,0,0,0.0121789364677963,0.0141447194225404,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,-0.0248015273309761,0,-0.00532939729216381,0,0,0,0,0,0,0.154216125002226,0,0,0,0,0,0.227907943565509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220143833788489,0,0,0,0,0,0,0,0,0,-0.0155376300282383,0,0,0,-0.108359184874159,2.16840434497101e-19,0,0,0,0,0.0293097216356268,0,0
X000629.SZ,0,0,0,0,0,0.0436324556626667,0,0,0,0,0,0,-0.0147634791224876,0,0.198500053288483,0,0,0,0.0782567650896403,0,0.0691434455820039,0,0.251515033149822,0,0,0,0,0,0,-0.267288691420858,0,0,0,0.0335364682499673,0,0,0.0496509110782097,0,0,0,0,0,0,0,0,0,0.0579461247440497,0.144125698722816,0,-0.118788443512503,0,-0.0101124075589571,3.46944695195361e-18,0,0,0,-0.0403974960653051,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0473620859328751,0,0.199289714725712,0.320490122550351,-0.00101783300501965,0,0.0477901372281097,-0.0159063923354298,0,0,0,0,0,0.0525799615546707,0,0,0,0,0,0,0,0,0.0277192645640749,0,0,0.0134499595915519,0,0,0,0,0,0,0,0,0,-0.0231821434861373,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0723750518554885,0,0,0,0.0204428065019534,0,1.73472347597681e-18,0,0,-0.0213027313221465,0,0,0,0,0,0,-0.00394727012686066,0.323675641967137,0,0,0,0,0,0,-0.0660632068013274,0,0,0.0538192147882565,0,0,0.0400601309350486,0.327877043983076,0,0,0,0,0,0,0,0,0,0.0738831965249977,0,0,0,0,0,-0.00580213003804394,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.144708952679552,0,0,0,0,0,0,0,0,0,0.176019424155481,0,0,-0.093873502543174,0,0,0,0,0,0,0,0,0.379663772718136,0.568838128523391,0,-0.192525664112648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121057208168792,-0.17221152846482,-0.0655690549385174,0.0364489627647499,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0246276128051569,0.0507232073838014,0,0.1692157767853,0,0.134691468686577,0,0,0,0.0503900062828649,0,0,0,0.147025604385729,0,-0.160290055526436,0,0,0,0,0,0,0,0,0,0.156466807165491,0,0,-0.0723713053516987,0,0,0,0,0,0,0.0261339896277372,0,0,-0.0196218992929924,0,0,0,0,0.00879442117529832,0,0,0,0,0.0404542287561565,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106459695744812,0.111516695471635,0.0341991041673832,0,0.166783161515994,0,0.0694690970320178,0,0,0,0,0.0194763943060742,0,0,0,-2.16840434497101e-19,0,0,0,0.332979372010675,0.0470677390783883,0,0,0,0,-0.0593157599022449,0,0,0,0,-0.0206873058742576,0,0,0,0,0.0183864389083279,-0.0215024131253983,0,0,0,-0.0160142397971806,0,0
X002110.SZ,0,0,0,0,0,0,0,-0.138773627578659,-0.00161738135187277,0,0,0,0,0,0,0,-0.00394355952705138,0,0,0,0,0,0,0,0,0,0,0,0.189582311587411,0,0,0,0,0,-0.017092870344016,0.675359704035714,0,0,0,0,0,-0.0434049119953228,0,-0.0443772804950809,0,0,0.131871181328714,0,0.313212013885906,0,0,0.0595372802147459,-0.0491115226505553,0,0,0,-0.0657690133096584,0,0
Change_TY3M,0,0,0,0,0.0164797789928956,0,0,0,-0.0861932709897866,0,0,0.0707172723628532,0,0,0,0,0,0,-0.00832165630994542,0,0,0,0,0,0,0,0,0,0,0,0,0.0541579961050561,0,0,0.199997027846658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514118749216028,-0.126722563415044,0,0,0,-0.0995643645526237,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346586327737077,0,0,0,0,0,0.0705609592027587,0,0,0,-0.0235938417134372,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.395482455287111,0,0,0,0,0.104079698229222,0,0.014867636204865,0,0,0,0,0,0,0,0,0.407398688613755,-1.38777878078145e-17,0.18401262733706,0,0,0.0553950092488048,0,0.323291189458728,0,0.115128031995532,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0656069242499486,0.206045814224608,0,0,0,0,-1.59850578435743,0,0
RealEstate_excess,0,0,0,0.0979845845424804,0,0,0.0427275515787509,0,0.00652563275105361,0,0,0,0,0,-0.0188879952004642,0,-0.0230988191175633,0,0,0,0,0,0,0.0116454587310704,0,0,0,-0.02332488897155,-0.0127800600609656,0,0,-0.169417010877511,0,0,0,0,0,0,0,0,0,0,-0.00635050870616422,0,0,0,0.0190800961503022,0,0,0,-0.113734953513123,0,-8.67361737988404e-19,0,0,0,-0.0188524164878007,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0255921053812296,0,0.028169947610157,0,-0.112759525089479,0,-0.146969277276404,0,0,0,0,0,0.0983201114376308,0,0,0,0,0,0,0,0.0256939331126617,0,0,-0.0131383236773315,0,0,0.0201411350576305,0,-0.080115544801542,0,0,0,0,0,-0.0921990029203952,0,0,0,0.0552289776908294,0,0,0,0,-0.00567867849029325,0.0082337617740142,0,0,0,-0.0175684873981985,0,0
MKvol,0,0,0,0,0,0,0.0026803109055426,0,0.00205562038455362,0,0,0,0,0,0,0.00435827836704377,-0.000608571967063217,0,0,0,-0.00303288312993383,0,0,0,0,0,0,0,0,-0.000443832430236079,0,0,0,0,0,0,0,0,0,0,0,0.00111412745651721,-0.000835078815774139,0,0,0,-0.00235514669821667,0,0,0,0,0.00357386237608111,-0.00219551846684291,0,0,0,0.00387996453064644,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.066275675025477,0,0,0,0,0,0,0,0,0.132045167028506,0,0,0,0,0.00406493165822301,0,0,0.14413522856135,0.0978148624194096,0,0.0597273118457819,0.051905112467055,0,0,0,0,0.330583243061082,0,0,0,0,0,0.287143413756782,0,0,0,0,0,0,0,0,-0.127808461708949,0.0826824806423821,-0.582931661643559,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00312777725316368,0,0.00170128469551633,0,0,0,0,0,-0.000619738056997292,0,0,0,0.00250358075270847,0,0.00210802352271315,0,0,0,0,0,0,5.85201804844304e-06,0,0,0,0,0.00310901694880588,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212016991955369,0,0,0,0,-0.003656093526482,0,0,0,0,0.014327705749347,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00280250481604992,0,0,0,0,0,0,0,0.00153222182931523,0,0,0,0,0.0140811758078837,0,0,0,0.00254319362457436,-0.00744243746353135,0.00126222973598938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00340455985973826,0,0,0,0,-0.000115330576666247,0.00541605908630121,0,0,0,-0.00677990949704815,0,0
