,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600157.SH,X601991.SH,X300072.SZ,X600362.SH,X600027.SH,X601992.SH,X600111.SH,X600309.SH,X600886.SH,X600660.SH,X600489.SH,X000723.SZ,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X002075.SZ,X000792.SZ,X000408.SZ,X000959.SZ,X000709.SZ,X000898.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X000630.SZ,X601699.SH,X600021.SH,X000935.SZ,X002460.SZ,X000012.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0283851154072283,-0.0119589302414312,0,0,0,0,0,0,0,0.0112158054137477,0,0,0,0,0.0297733725219357,0,0,0,0.0122606918303681,0.007268195398359,0,0,0,0,0.0474860482625537,0.00261825428404547,-0.00620167547907687,0.0216310277527581,0,0.0690287115419862,0,0,0,0.0600655886651346,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637785227630095,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0691613879038498,-0.0200647484723057,0,0,0,0,0.0560913231338941,0,0,0.0432596720840886,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225682653321717,0,0,0,0.0158958732552101,0,0,0.0651583821284324,0,0,0,0,0,0,0,0,-0.0577774440198924,0,0.0392794999805354,0.0922014575030251,0.0587847144299992,0,0,-0.0256660961281164,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.17669457149832,0,0.0279617872774973,0,0,0,0,0,0,0,0,0,0,0,0,0.0621900976467062,0,0.00394973226482713,0.0284297332013878,0,0,0,-0.0756066447111033,0,0,0.000694858034365256,0.0940318094947641,0,0,0.043400656748177,0,0.00963078623484342,0,0,0,0,0,0,0,0.0452334205856767,0,0,0,0,0,-0.0465078523885357,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0789048397750896,0,0,0,0,0,0,0.161841530347593,0,0,0,0.107871762219892,0,0,0,0,0,-0.0856771025419152,0,-0.104061336771686,0,0,-0.0123806814975546,0,0,0,0,0,0.0598392113671104,0,0,0,0,0,0,0,0.0185573056650744,0.100169169224839,-0.0243941931845331,0,0,-0.0381763421288877,0.0413409275301126,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.319818876023944,0.0377889834609473,0,0,0,0,0,0,0,-0.0508207301409821,0,0,0,0,0.123243184862258,0,0,0,-0.0157729528269209,0,0,0,0,0,0,0.170322974186773,0.127272535290183,0,0,0,-0.17762416573269,0,0,0,-0.0765196837383778,0,0,0,0.0654932745080586,0,0,0,0,0,0,0.0485696857065574,-0.107888439061688,-0.160111299640229,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226339299033646,0,0,0,0,0,0.0954255627472322,0,0,0,0,0,0,0.0214149276793981,0,0.0851171292628203,0,0.0204583398021582,0,0,0,0.113451738511974,0,0,0.0956806705935664,0,0,0,0,0,0,0.00449776126048054,0,0,0.116614318076323,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0643935042500302,0,0,0,0,0,0.093855279279726,0,0,0,0,0.0412261287215596,0,0,0.218145861737928,0,0.0852765664019873,0,0.0825709409422011,0,0,0,0,0,0,-0.198240449457324,0,0,0.0197187919210408,0,0.147769367305969,0,0,0,0.0472675366115562,0,0,0,0,0,1.73846180958314e-05,0,0.105671032791688,0,0,0,0,0.0125703464066354,0,0,0,0,0,0,0
X601898.SH,0,0,0.299213092323342,0,0,0,0,0,0,0,0,0,0,0.115813327935,0,0,0,0,0,0,0,0,0,0,0.033801418527778,0.101642132486435,0,0,0,0,0,0,0.0298421000467669,0,0,0,0.193759453130252,0,0.0701492537911195,-0.105011797717581,0,0,0,0.0660213592714625,0.226162625496068,0,0.0375386883343906,0,0,0,0,0.04984018927038,-0.105962851336017,0,0,0,0,0,0
X600547.SH,0,0,0,-0.141818061376443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600544398052242,0,0,1.04879771299363,0,0,0,0,0,0,0,-0.0280500968851673,0.0259080325849413,0,0,0,0,0,0,0,0,0,-0.0671112088733778,-0.0363557217367343,0,-0.410168726023148,0.0182137781493028,0,0,0.104930944976457,0,-0.0119326664576132,0.0220151361877582,0,0,0,0,0,0
X600688.SH,0,0,0.108529076770388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795638718045361,0,0.0265098323327279,0.031023475131377,0,0,0,0,0.067044127867597,0,0,0,-0.0712780311891485,0,0,0.0108143259973543,0.0901868473257955,0.0205093004000768,0,0,0,0,0,0,0,0,0.0824050599462696,0,0.170152378733897,0,0,-0.0132299983107154,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.169756623367749,0,0,0,0,0,0,0,0,-0.0772908632794045,0,0,0,0,0,0,0,0.10496666602364,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.587314640506612,0,0.0713339454336714,0.0987506126052836,0,0,0,0,0,0,-0.00985635940356091,0,0,0.154664271890367,0,0.0555361454072776,0,0,0,0,0,0,0
X601600.SH,0,0,0.0376361541398955,0,0,0,0,0.0719092660720403,0,0,0.00255812003470405,0,0,0,0,0,0.0980066607692431,0,0,0,0,0,0.0683240784515665,0,-0.0258937032393522,0,0,0,0.0693905210282556,0,0.185468328494156,0,0,0,0,0,0,0,0.0317308377155933,0.0844320817498042,0,0,0,0,0,0,0,0,0,0.067801408749267,0,-0.0490953575340265,-0.00998544536067186,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0123935323042419,8.67361737988404e-19,0,0,0,0,0,0,0.0151956470891921,0,0.219704300975623,0,0,0,0,0,0,0,-0.0246961223016901,0,0,0.055609124471674,0,0,0,0.00598090900569097,0,0,0.0852429167094992,0,0,0.0281800114791211,0.026799090377136,0,0,0.06518401057,0,0,0,-0.00562173033692441,0,0,0,0,0,-0.00523720412882825,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0502562225695741,-0.0663732871372687,0.0196845614271492,0.0668626683124354,0,0,0,0,0.0292392100129681,0,0,0,0,0,0,0,0,0,0.0886229412450735,0.0442980946830368,0,0,0.067745371646688,0.0713966401582352,0,0,0.00914064684799917,0,0,0,0,0,0,0,0,0,0.163792478433325,0.163870413249131,0,0.0158735372597218,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.045993741195286,0.000923238704088811,0,0,0,0,0,0,0,0.031742995603406,0,0,0,-0.0309739679448332,0,0,0.044783300908417,0,0,0,0,0,0,0,0,0,0,-0.0269724577925857,0.0882189608011422,0,0.0651045796943836,0,0,-0.0185974524658152,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.5392309009774,0,0,0,0,0,0,0,0,0,-0.601247616652848,0,0,0,0,0,0.253307576890238,0,0,0,0.463197521718272,0,0.23426365323718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154999879676064,0,0.630624072922538,-0.732310577703942,0.35659951018822,-0.224395820684101,0.122876909409131,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0243752500683412,0,0,0,0,0,0,0,0,0,0,0.143245112921175,0.265654320026911,-0.0192117759673644,0,0,0,0,-0.0124129073384568,0,0,0.0499057530723388,0,0.0713841283492041,0,0,0,0,0,0,0,0,0,0,0,0,0.0382433619367951,0.0244943028491602,-0.0362415261328175,0.00518081371756499,0,0,0.261499447379366,0,0,0.00770346432050755,0,0,0,0,0,0
X600027.SH,0,0,0,0.0673789608558875,0,0,0,0,0,0,0,0,0,0,0,0.0133311314416307,0,0,0,0,0,0.425412616341763,0,0,0,0,0,0,0,0,0,0,0,-0.0490952571182175,0,0,0,0,0.10222454112345,0.0203594269588237,0,0,0,0,0,0.102838172515823,0,0,0,0,0,-0.00299153816257051,0.00919959894055158,0,0,0,0,0,0
