,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600688.SH,X600547.SH,X600795.SH,X300072.SZ,X601600.SH,X601991.SH,X600309.SH,X600660.SH,X600362.SH,X600886.SH,X600188.SH,X600027.SH,X000709.SZ,X002466.SZ,X600157.SH,X600339.SH,X600111.SH,X000898.SZ,X000959.SZ,X600489.SH,X600299.SH,X601158.SH,X600008.SH,X002460.SZ,X000883.SZ,X600352.SH,X600219.SH,X000408.SZ,X600160.SH,X600578.SH,X000630.SZ,X000539.SZ,X000792.SZ,X000723.SZ,X600583.SH,X600176.SH,X600021.SH,X000027.SZ,X002271.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0583581588986271,0,0,0,0.0166757442392371,0,0,0,0,0,0.136129800190205,-0.00589255560040958,-0.034427908520824,0,0,0,0,0,0,0,0,0.0185787629800131,0,0,0,0,0,0,0.0175011626317192,-0.0445169737684431,0,0,0,0,0,0,0,0,0,0,0.072593187452942,0,0,0,0,0,0,-0.0132377645456129,-0.000572849338055258,0,0,0,0,0,0
X600028.SH,0.121433291556865,0,0,0,0,0,0,0.00704941129899087,0,0.056380313586756,0,0,0.0403974792281486,0,0,0.0338755808970919,0,0.0464240264616511,0,0.015743470404889,0,0,0,0,0,0,0.0793812846511482,0,-0.1361401951087,0,0,0,-0.0528473255606272,0,0.00404261353834373,0,-0.00337455315388012,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00336772078553571,0.00620145267305377,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.030687352964125,0,0,0,0,0,0,-0.00820525440409529,0.0325026431092207,0,0,0,0.0852951269008771,0,0,0,0,0.138053986012193,0,0.204155699799178,-0.0114778282151658,0,0,0,0,6.7762635780344e-21,0,0,0,0,-0.0273631624098322,0,0,0,0,0,0.0154724820503023,0.00936348866544541,0.0114340669308508,0,0,0,0,0.00865796429606886,-0.0124442972159215,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0492669861314802,0,0,-0.0713513874069374,0,0,0,0,0,0,0.0875173747986905,0,0,0,0.526998288824811,-0.0113278439314694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424918502638042,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.220026449321665,0,0,0,0,0,0,0,0.0195258349239392,0,0.0401946874417204,0.110036038903505,0,0,0.0731250035135122,0,0,-0.00165382625605554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686887762585962,0,-0.0614728639646425,0,0,0.0578847852894369,-0.0247180678530318,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0165224013453253,0,0,0,0,0,0,-0.0277024362024971,0,0,0.168147952114331,0,0,-0.0313607851505823,0,0.228361914602397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183310010224303,0,0,0,-0.0165104956078481,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110250803768853,0,0,0,0,0,0,0,0,0,0,0,0,0.343086947110214,0,0,0,0,0.0747008038887712,0,0,0,0,0,0.0079832347369101,-0.0260960263538103,0,0,0,0.0960258823712631,0,0,0,0.0425329008619367,0,0,0,0.00126700986102892,0.0103037221167226,0,0,0,0,0,0
X601992.SH,0,0,0,-0.12957816345439,0,0,0,0,0,0,0,0,0,0.194954952573706,0,-0.0926444091931207,0,0,0,-0.0942922829768313,0,0.673202673693458,-0.166099779347943,0,0,0,0,0.15462315195901,0,0,0,0.368942731931024,0,0,0,0,0,0.314331333326,-0.0427670826729407,0,0,0,0,0,0,0,0,0.0801966094433863,0,0,0.00222370609817377,0.0256422457857972,0,0,0,0,0,0
X601898.SH,0,0,0.150630354094952,0.0112500753870214,0,0,0,-0.00879346707692321,0,0,0,0,0,0,0,0.0306674998124525,0,0.194532621720725,0,0.13308796081021,0,0,0.0232514345346837,0,0.0854722994909369,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0480566907699802,0.0786158279322529,0,0,0,0,0,0,0.251337761082535,0,0,0,0,0,0,0,0.00657587116996049,0,0,0,0,0,0
X600688.SH,0.0992021898681541,0.334928739206569,0.02980383523794,0.0699278387132903,-4.33680868994202e-19,0,0,0.0100290312360893,0,0,0,0,0,0,-0.0487838085104736,0.0388477885209645,0,0.0276445870350753,0.0684145139842383,0,0,0,0,0.162393776408724,0,0,0,0,0,0,0,0,-0.0605632192412737,0,0,0,0,0,0,0,0,-0.116906759914844,0,0,0,0,0,0,0,0,-0.00856564227904711,0.00859076556937799,0,0,0,0,0,0
