,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X002460.SZ,X600111.SH,X600795.SH,X600362.SH,X002466.SZ,X000301.SZ,X600489.SH,X600160.SH,X000708.SZ,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X000807.SZ,X000983.SZ,X002128.SZ,X600219.SH,X600426.SH,X000877.SZ,X000408.SZ,X600176.SH,X601699.SH,X000630.SZ,X600096.SH,X601168.SH,X600985.SH,X002353.SZ,X000933.SZ,X600157.SH,X600378.SH,X600352.SH,X600995.SH,X002271.SZ,X000831.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0903993605281971,0,0,0,0,0,0,0,0,0,0,0,0.0924827003289475,0,0,0,0.100316379417749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500425183951322,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0628998868820883,0,0,0,0,0,0,0,0,0,-0.0836340485930145,0,0
X601088.SH,0,0,0,0,0.483039147333416,0,0,0,0,0,0,0,0,0,0,0,-0.0468827528686732,0,0,0,0,0,0.0183096469110012,0,0,0,0,0,0,0,0.123743433624362,0,0.0267267728906827,0,0,0,0,0,0,0,0,0.0304748092650537,6.93889390390723e-18,0,0,0,0,0,-0.0634345071251289,0,0,0,0,0,0,0,-0.0211455080279627,0,0
X600028.SH,0.503367833560175,0,0,0,0.226843446933677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221895556586028,0,0,0,0,0,0.0133521431759299,0,0,0,0,0,0,0,-0.047037504800496,0,0.139031937352498,0,0,0,0,0,0.0793171782186794,0,-0.0667131835346427,0,0,0,0,0,0,0,0.000269512222206378,0,0,0,-0.0542525101860714,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336349314669801,0,0,0,0,0,0,0,0.261226477438759,0.129274691968287,0,0,0,0,0,0,0,0.0802041396581628,0.111207531458033,0,0.057977462008117,0,0.0248521643624469,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.121707046859501,0,0,-0.0369223826852886,0,0,0,0,-0.0010910504950727,0,0
X601898.SH,0.131099306602948,0.231621335811511,0,0,0,0,0,0,0,0,0,0,0,0,0.036624421016921,0,0,0,0,0,0,0,0,0.168013128275696,0.0797285976962617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034025963678455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278904535463151,0,-0.0232409877695253,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0613762388932492,0,0,0,0,0,0.11870600441384,0,0.019771141730609,0,0,0,8.67361737988404e-19,3.46944695195361e-18,0.268966599463227,0,0,0,0,0,0,0,0,0,0,0.313718839023289,0,0,0,0.0665772281741727,0.0499916950902542,0,0,0.301225480842007,0,0,-2.77555756156289e-17,0,0,0,0,0,0.038448770674925,0,0,-0.0502050042525837,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566585650137612,0,0,0,0.17161151466242,0.0767716587077713,0.272914311465975,0,0,0,0,0,0.118004839590177,0,-0.144400994860434,0,0,-0.127356826912874,0.0150145743638265,0,0,0,0,0,0,0,-0.193005590210553,0,0,0,0,-0.0592274384625128,0,0,0,-0.0491995290364282,-0.131084929472038,0,0,0,-0.0478052280906783,0,0
X600019.SH,0.27705226333396,0,0,0,0,0,0,0,0,0.183318165733885,0,0,0,0,0.0283099788511085,-6.93889390390723e-18,0,0,0,0,0.0841739189335192,0,0,0,0.150471048873856,0,0,0,0,0,0,0,0,0.0766550349311604,0,0,0,0,0,0,0,0,0,0.0363909679351169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.212572935930888,0.132066747759103,0,0,0,0,0,0,0,0.00525300656681561,0,3.46944695195361e-18,0,0,0,0.0288527195440665,0.066723107733539,0,0,0,0,0,0,0,0,0,0,0,0,0.276956053946808,0,0,0,0,0,0,0,0,0,0,0,0,0.0172418182701421,0,0,0,0,0,0,0,0,0,-0.0304813746886062,0,0
X601600.SH,0,0,0,0,0,0,0.0498015369631454,0.205556449695396,0,0,0,0,0,0,-0.10527378048459,0,-0.0742834675610698,0,1.16413360243823,0,0,0,0,0,0,0,0,0,0.203372775537894,0,0,0.215924566940053,0,-0.288003750989413,0.186484025310316,0,0.0116471835502417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126145194844496,0,0
