,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X600660.SH,X000301.SZ,X000708.SZ,X600010.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X601699.SH,X600803.SH,X600176.SH,X600027.SH,X000983.SZ,X601991.SH,X600489.SH,X600160.SH,X000807.SZ,X000786.SZ,X600995.SH,X000629.SZ,X600378.SH,X002080.SZ,X000933.SZ,X000723.SZ,X600219.SH,X600096.SH,X000932.SZ,X000408.SZ,X600688.SH,X300037.SZ,X600157.SH,X000630.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,-0.0883390657250196,0,0,0,0,0,0,0.201577141305166,0,0,0,0,0,0.0756505634139319,0,0,0,0,0.037232022709202,0,0,0.101168497778963,0,0,0,0,0,0,0,0.114763770466961,-0.109523334550644,0.0318409236857319,0,0,0,0,0.00230514083194905,0,0,0,0,0,0,0,0,0.0404543678042645,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.722998737278709,0,0,0.211416509840187,0.00686531515286795,0,0,0,0,0,0,0.206694894576864,0,0,0,0,0,0,0,0,0,0.0614160140293114,0,0,0,0.0432445683462479,0,0,0,0,0,0.0824609401573541,0,0,0,0,0,-0.0953580824020125,0,0,0,0,0,0.137368929510688,0,-1.73472347597681e-18,0,0,0,0.0283694216786704,0.145910844734955,-0.201590260678485,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0313150336014506,0.132473753904793,0,0,0.117158674311087,0,0,0,0.0307409401821933,0,0,0.137971943642154,0.118365458668058,0,0,0,0,0,0,-0.129054388494773,0,0,0,0,0.478895486996211,0.142500876839167,0,0,0,0,-0.0158251542706452,0.0429946159346916,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301468957977331,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0117736907208494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16981397873637,0,0.410820146925661,0,0,0,0,0.17585623878537,6.93889390390723e-18,0,0,0,0.383906157179459,0.150577975706241,0,0.127933907328817,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393147994858858,-0.0388886479929973,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0870198615447699,0,0,0,0,0,0,0,0,0.191323471989459,0,0,0.148575766252516,0,0,0,0,0.180418756163062,0,0,0,0,0,0,0.159845701637259,0,0,0.0910676013980529,0.0249913843189644,0,0.143408487060466,0,0,0,-0.21891362912844,0.127334497315129,0,0.161194563316462,0,0,-0.0943037258611924,0,0,0.00425078324684414,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0624666747851007,0,0,0,0,0,0,0.171642150603214,0,0,0.0151955374013815,0,0,0,0.0278084060922728,0,0,0,0,0,0,0,0,0.073029717874359,0,0,0,0,0,0.0727428973677603,0,0,0,0,0,0,0,0,0,0,0.118356619153682,0,0,-0.0210561089015813,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0814851469461827,0,0.0916554462495622,0,0,0,0,0.145294805765015,0,0,0,0,0,0,0,0,0,0,0.210420631009331,0,0,0,0,0,0,0.1564304314621,0,0,0.0107147531688177,0,0,0,0,0,0.0142196582351169,0,0,0,0,-0.0225392332771137,0.0170672668203727,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.127955185999658,0,0,0,0,0,0,0.0332404893718581,0.0489255481569763,0,0,0,0,0.0100866207048319,0,0,0,0,0,0.059386871480572,-0.0481013770817835,0,0.122965511908094,0,0,0,0.0568518376358993,0,0.0767630026057669,0,0,0.0290575344943068,0,0,0,0,0,0,0,0,0,0,0,0.0357250759759495,0,0.024471933911906,-0.0163305180040557,0,0,0,0,0,0
X600010.SH,0,0,0,0.0318750340077092,0.0108752040697491,0,0,0,0,0,0,0.00801154139537513,0,0,0.0809844491416249,0,0.0737632198823926,0,0,0,0,0.0811314566541841,0,0,0,0.0545937726947918,0,0,0,0,0,0,0,0,0,0,0.0910186202821703,0,0,0.0524089042736115,0,0,0,0,0,0,0,0,0.0250441389179577,0.0052931611789427,-0.0630803760536175,-0.0217037337973909,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141449261759724,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00401275922836183,0,0,0,0,0.366348223754175,0,0,-0.128516355985941,0.154033243995449,0,0,0,0,0.354032145694932,0,0,0.113798784411106,0,0.0283416859010099,-0.0189760624229245,0,-0.000550947568846291,0.00275803327132707,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0826400529987073,0,0,0.0673651223323636,0,0,0,0,0,0,0,-0.176685881760325,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.044840574759669,0.0399227047247716,0,0,0,0,-0.000239930963122843,0,0,0.0361087626697814,0,0,0,0,0,0,0,0,0,0,0,0.0448132959379889,0,0,0,0,-0.0235601276799391,0.0227267676746399,0,0,0,0,0,0
X000877.SZ,0,0,0,0.0131161791341574,0,0.491108828935454,0.162926018257966,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.028121526711615,0,0,0.0109462958528487,0,-0.0297787887091634,0,0,0.0636109073609356,0,0.214572240324622,-0.0149473631666424,0,0,0,0,0,0.00317613450294395,0,0,0,0,0,0,0,0.0271769560414023,0,0,0,0,0,0,0
X600426.SH,0,0.104513645897703,0,0.168294898305336,0,0,0,0,0,0,0,0,0,0,0,0,-0.101149102971853,-0.141740840682023,0,0.177733481874609,0,0,0,0,0,0,0.333836912070415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.319035253302267,0,0.0297734907986373,0.0156510888013123,0,0,0,0,0,0
X600362.SH,-1.73472347597681e-18,0,0,0,0.106735395297308,0,0,0,0,0.10138343716987,0,0,0,0.274437856177572,0,0,0.0477138966503191,0,0,0.0786096453542204,0,-0.11403630880811,0,0,0.0213835834705349,0,0,0,0,0,0,0,0,0.160545457353176,0,0,0,0.0253976649039406,0,0,0,0,0,0,0,0.0245025831360791,0.0945641370000488,0,0.0368463535944581,0,0,0.00306594553839798,-0.0183414518650696,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0537907955368248,0,0,0,0,0,0,0,0,0,0,-0.0238946736186147,0,0,0,0.15579455239451,0,0,0.04055140153613,0,0,0.0781357934922901,0.0470015303360165,-0.0573269788762262,0.251407802039261,0,0,0,0,-0.0317974116870343,0,0,0,0.0225404827741831,-0.0037197720146567,0,0,0,-0.0433943184715823,0.0769981420170696,0,0,0,0,0,0,0,-0.0162764442449696,-0.045922969430155,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0657953399646374,0,0,0,0,0,0,-0.0731473906123871,0,0,0,-0.44406996424176,0,0,0,0,0,-0.0247988028174084,0.0119144355804005,0,0,0,0.025460943424457,0,0,0.894371305286254,0,0,0,0,0,0,-0.0498490974428089,0.0787267151601602,0,0,0,0,0,0,0,0,0,0,0,0.341032944302033,-0.00404998980502154,-0.0133422229559205,0,0,0,0,0,0,0
X600803.SH,0,0,0,-0.17823685782556,0.114902917867822,0,0,0.0574230233597706,0,0,0,0,0,0,0.132754654440794,0,0,-0.225113207843555,-0.0938099327946546,0,0,0,0.249817479568412,0,0,0.0438389488780412,0,0,0,0.0253231145945304,0,0,0.146386891034423,0,-0.0673057133059501,0,0,-0.0270496594231828,0,0,0,0,0,0,0,0,0.0366914540295952,0,0,0,0,0.0330517141595515,0,0.15784975325,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.146368533167176,0,0,0,0,0,0.0282589522262452,0.207357575481808,0,0,0,0,0,0,0,0.068465631319856,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0574549548725663,0,0,0,0,0,0,0,0,0,0,0,0.162023023428289,0,0,0.0787811792909615,0,0.0341539993772857,0.0111165183524794,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.532037086558742,0,0,0,-0.0278264965866869,-0.0165169288694236,0,0,0,0,0,0,0,0,0,0,0,0.423249941934242,0.152237738753811,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209020226246923,0,0,0,0,0,0,0,-0.0148903706931629,0,0,0,0,-0.0277035950402809,0,-0.178384404401844,0,0,0,0,0
X000983.SZ,0,0,0,0,0.336431314835097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248810964630773,0,0,0,0,-0.12278122079044,0,0,0.0257026753546634,-0.017405378155457,0,0.0710119245663626,0,0,0.185981560399507,0,0,0.155114599213045,0,0,0,0,0,0.115991191533417,0,0.162294608264468,0.0228923933068634,-0.0534987052609402,0,0,0,0,0,0
X601991.SH,0,0,0.129693245678017,0,-0.0662680153595883,0,0,0.0443125978719313,0,0,0,0,0,0.0771939553177635,0,0,0,0,0.0493946738888344,0,0,0.0515818468662074,0,0,0,-0.00515007008808363,-0.0532668006007074,0,0.286241515540554,0,0,0,0,0,0,0,0.0389493464567088,-0.0106393485985854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110797620798914,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.550179012845004,0.127909289110135,0,0,-0.0761517716596533,0,0,0,0,0,-0.0919262513393265,0,0,0,-0.00651791739584222,0.0302041223024323,0,0,0,0,-0.0510842597794022,0.0402932379313841,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.00831488678046073,0,0,0,0,0,0,0,0,0.0141189691368656,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.00956095539629007,0,0.219597864887366,0,0,0.139401893204411,0,0,0,0,0,0,0,0,0,0,0,0,0.016169377996715,0,0,0,0,0,-4.33680868994202e-19,0.113071886361918,0.252774773426173,0,0,0,0,0,0,0,0,0,-0.00346333639663771,0,0.0631429627289802,0.105937297212147,0,0.00395033021972741,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,-0.00622049357119307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113552669958518,0.0911283805342412,0,0,0.0892932547940854,0,0,0,0,0,0,0,0,0,0,0,0,0.33032559698422,0.146100615004211,0,0,0,0,0,-0.0158845086578338,0,0.354891891936164,0,-0.0305168094907691,-0.00228171140376068,0.0359098611726997,0,0,0,0,0,0
X000786.SZ,0,0,0,0.114832260577457,0,0,0,0.0211810583765093,-0.0154509740186369,0,0,0,0,0,0,-0.0581893585906183,0,0,0,0.073487824366536,0,0,0,0.128392421410895,0,0,0,0.348908134792998,-1.0842021724855e-19,0,0,-0.239128686149498,0,0,0,0,0,0,0,0.056513352092702,0,0,0,0,-0.161864210387437,0,-0.0494688944122609,0,0,0,0,0.0844389668902577,-0.0815992257491537,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0.172308391863841,0,0,0,0,0,0.107030178938687,0,0,0,0,0,0.119338481925915,0,0,0,0,0,0,-0.109303901214015,0,0.0721265970643526,0,0,0.0525713144910738,0.0982009598329348,0.0401923652333,0,0,0.068797855693131,0,0,0,0,0,0,0,0.0585552324351031,0,0,0,0,0,-0.0198149927864652,-0.000972429116970169,0.0354813085905141,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.281082037146159,0,0,0,0.0674730888818594,0.136055346309345,0,0.0451754390535416,0,0,0,0,0.129791714907508,0,0,0,0.10643006416099,-0.0409293585774987,0,-0.0535060671736071,0.0304126382820283,0,0,0,0,0,0,0,0,0.0409883283126456,0,0,0,0.00246268360891719,0,0,0,0.0350051655985741,0,0,0,-0.0983323101387147,-0.0279660719882125,0.0326993350258933,0,0,0,0,0,0
X600378.SH,0,0,0,-0.165444768871051,0,0,0.484369894677828,0.210220276926985,0,0.043645467434254,0,0,0,0,0,0,0,0,0,0.0933130008924576,0,0,-0.415031897038951,0.537984699381294,0,0,0,0.147364451298786,-0.180021954093183,-0.787772094427111,0,0,0,0,0,0,0,0,0,0,0,0,0.107860345379272,0,0,0,0,0,0,0,0.50075557756938,0,0.110025832157237,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.182229669921313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110589659602742,0.0528449173877082,0.464673768279496,0,0,0.184829930996212,0,0,0,0,0.0645620323329081,0,0,0,0.0084870718324313,0,0,0,0,0,0,0,0,0,-0.0195991703095541,-0.0317629589681328,0.0130499979936834,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0.0194142817186602,0,0,0,0,0,0.223765897368089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499402867310436,0.256208085667752,0.0369322310894763,0,0,0,-0.0429264387297192,0.501578922890958,0.0439014575628536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394384261347107,-4.33680868994202e-19,0,0,0,0,0,0
X000723.SZ,-0.0583676277099926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155714983620827,0,0.0519538455044926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213754408055469,0,0,0.166449853764202,0,0,0.0789129410011887,-0.0381487998595827,0.0109169879394699,0,0,0,0,0,0,0,0,0,0.0301856712632906,0,0,-0.00247755561003962,0.0110769616330782,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691995342051308,0.0673703720355493,0,0.0168927388844074,0,0,0,0,0,0,0.0454533397674772,0,0,0,0,0,0,0,0,0.0558676851784016,0.171801539556914,0,0,0.0457992665889599,-0.0378617894120392,0,0.0405089845790789,0,0,0,0,0.0750859674794535,0,0,0,0,0.0377927494778746,0,0,0.00123718259319542,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920128669382917,0,0,0.016154028820498,0,0.116489406027889,0,0,0,0,0,0,0,0.156014538021368,0,0,0,0,0,0,0.0247709996879284,0,0.108022066332654,0,0,0,0,0.00339631985188901,0,0,0,0,0,0.2823041671291,0,0.0102022696050385,0,0,0,0,0,0,0
X000932.SZ,0,0.0269517949889858,0,0,0,0,0,0,0,0,-0.0551174904092313,0.315171506033964,0,0,0,0,0.0611196926693682,0,0,0.181588387023398,0,0,-0.0509863501704905,0,0,0,0,0,0.0441561515118843,0,0.0693000260497854,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0589038207118881,0.0555706083584569,-0.0519773087639441,0,0,0,0,0,0
X000408.SZ,0,-0.250627599155972,0,0,-8.67361737988404e-19,0,0,0,0.289686748183661,0.137680092626987,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.121785744564845,0.00457665323403605,0,0.154760713014751,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512260685228157,0.00859631357858111,0,0,0.0174790776555865,0,0,0,0,0,0,0,0,0,0.0947466019077172,-0.0984761703387232,0,0,0,0,0,0
X600688.SH,8.67361737988404e-19,0.303720309506819,0,0,8.67361737988404e-19,0,0,0.0762991551579077,0,-0.0136616363061129,0,0.120002064562925,0,0,0,0,0.160156514036578,0,0,0,0,0.103348832342971,0.183373395731738,0.0575133101764364,0,0,-0.0542805904974232,0,0,0,0,0,0,0,0.0374692943212995,0,0,0,0.0604987152397796,0,-0.292413354612659,0,0,0,0,0,0,0,0,0,0,0.0180463341275791,-0.0376021712660494,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.111988781783448,0,0,0,0,0,0,0,0,0,0.177981235412627,0,0.212484576587215,0,0,0,0,0,0,0,-0.0841059738165483,-0.04016048487388,0.0954933405603857,0.166925393165272,-0.113651581749878,0,0,0,0,-0.00912520195687738,0,0,0.0456977606141652,0,0,0,0,0,0,-0.302165337845062,0,0,0,0,0,0,0,-0.0095937428194332,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0840676717026944,0,0,0,0,0,0,0,0,0,0,0,0.0917285110808321,0,0,0,0,0,0,0,0,0,0,0.0179778811754227,-0.0141243273012617,0,0,0,0,0.116951760136086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.122113415165992,0,0,0,0,0,0,0,0,0.123844988974883,0,0,0,0,0,0.126004952277825,0,0,0,0,0,0,0.0909135316993042,0,0,0,0,0,0.10827994547047,0,0,0.00833839590521323,0,0,0,0.130158345469186,0,0,0,0,0,0,0,0,0,0,0,0.010584235025155,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.110078801891926,0,0,0,0,0,0,0,0.0569566559691811,0,0,2.16840434497101e-19,0,0,0,0.0177605547238184,0,0,0,0.0770137862726413,0,0.165153781126405,0,0,0,0.335828504791814,0,0,0,-0.0410714806082548,0,0,0,0,0.077354608826681,-0.0583056776796828,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.103335310070267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25821006102914,0,0,-0.0998700774466897,0,-0.206088182599705,0,0,0.0579829791543737,0,0.0476661313175813,0,0,0,0,0,0,-0.246837552099617,0,0,-0.120826892416407,0,0.0800026506191886,-0.173115095555231,0,0,0,0,0,0
Slope,-0.249963286728374,-0.0842269909870752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370828239242569,0,0,0,0.216036593669268,0,0.0660677494190565,0,0,0,0,0,-0.272274945674907,-0.110229571898755,0,0,0,0,0.0553651461977547,0,0,0,0,0,0,0,0,1.04228223318519,0,0,0,2.83956481425852,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448444759349062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994813302101509,0,0.804120065494077,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.159718210971288,0,0,0,0,0,0,0,0.0234478323690493,0,0,0,0.0571917521902417,0,0,-0.0196145190805484,0,0,0,0,0,-0.0872066946048573,0.0340539734115526,0,0,0,0,0,0,0,-0.0763192961834338,-0.132317098165103,0,0.0148632831940378,0,0,-0.00105006102328237,0,-0.077455908934439,0,0,0.0721404485741607,0,0,0,0,0,0.0193853808235614,-0.0250883585811916,0,0,0,0,0,0
MKreturn,0,-0.104460429973022,0,0,0,0,0,0,0,0.00411228243967326,0,0,0.0149182028462731,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098289133051089,0,0,-0.0732524540511048,0,0,0,0.039164292559357,0,-0.105357002721018,0,0,0.0579233323665889,0,0,0,0,0,0,0,0,0,0,0,-0.0011848256707341,0.0266349912682237,-0.0254400272080422,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00048257171428417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831614831011105,0,0,0,0,0.00455377064426209,0,0,0,0,0,0,0
CarbonVol_Shenzhen,-0.0312434029144652,0,0,0,-0.0131658225216903,0,0,0,0,0,0,0.10777632867487,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131072757332332,-0.0326683641562191,0,0,0,0,-0.0299009483399204,0,0,0,0,0,0,0,0,-0.0153992977783368,0,0,0,0,0,0,0,0,0,0,0.0999111314830325,-0.0991492190981311,0,0,0,0,0,0
CarbonVol_Guangdong,-0.0039474239650846,0,0,0,-0.00405528033228475,0,0,0.00365930878442897,0,0,0,0.00461404224823368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00368873523628865,0,0,-0.00849569328713247,-0.00156712847609529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317671574463818,-0.0326719653231292,0,0,0,0.0280089671586671,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000602242686415939,0,0,0,0,0,0,0
