,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600547.SH,X600886.SH,X601600.SH,X002466.SZ,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X600111.SH,X600010.SH,X000301.SZ,X600362.SH,X000983.SZ,X600027.SH,X600803.SH,X000877.SZ,X600426.SH,X601991.SH,X000786.SZ,X600489.SH,X002271.SZ,X600985.SH,X000408.SZ,X600160.SH,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X600612.SH,X600348.SH,X300037.SZ,X600219.SH,X601168.SH,X002128.SZ,X600157.SH,X600688.SH,X000629.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.301890232765326,0,0,0,0.0840073303540686,0,0,0,0,0,0,-0.249772588409794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403102864735196,0,0,0,0,0,0,0,0,0.341756372295138,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0114665060037598,-0.337935914311952,0,0,0.179604876257128,0,0
X601088.SH,0.022616365666834,0,0.194147397927358,0,0.190432070061833,0.0184398309303748,0.0936012073775851,0,0,0,0,0,0,0,0,0,0,0,0.124372934971988,-0.0493093154214495,0,0,0,0,0,-0.162954718267401,0,0,0,0,0,0,0.0335827947883428,0,0,0,0,0.0651894506423367,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0101715084668284,0.0130942581690569,0,0,0,0.053440994385262,0,0
X600028.SH,0.630116245603025,0,0,0,0,0,0,0,0,0,0,0,0,0.0312951384641995,0,0,0,0.0529418965520275,-0.053833495007809,0,0,0,0,0,0.091388504126681,-0.0113922975260808,0,0,0,0,0.0853167022230061,0.0574590776147611,0,0,-0.15054032151318,0,0,0,0,0.0628555830206555,0,-0.0373986328542936,0.0138962557892002,0,0,0,0,0,0,0,0,-0.0104367274921154,-0.00201203577082794,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0728862128426739,0,0,0,0,0,0.138700238476532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302505136601162,0,0.159593035872953,0,0,0,0,0,0,0.300248464204354,0,0,0,0,0,0,0,0.304164675120134,0,0,0.300275816911701,0,0,0,0,0,-0.0592460659340914,0.0468600007107254,-0.0502860747592487,0,0,-0.0976882657127232,0,0
X600188.SH,0,0,0,0,0,0.0569422269206551,0,0.123106243789045,0,0,0.0500593126781193,0,0,0,0,0,0,0,0.216001436346168,0,0,0,0,0.0344500426137468,0,0,0,0,0,0,0.073693780980788,0.0238602057986419,0.0882011738467798,0,0,0,0,0.0385967056453724,0,0.0199014493887634,0,0.137463612291924,-0.0197704656766914,0,0,0,0,0,0,0,0,0,-0.00233936978407295,0,0,0,0,0,0
X601898.SH,0.0404413295073167,0,0,0,0.470232281230447,0,0,0,0,0,0,0.0948528021168007,0,0,0,0,0,0,0,0,0,0,0,0.112105358083768,0,0,0,0,0,0.058276564219205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876559195118055,0.0016463268680739,-0.0114459235703291,0,0,0,0,0,0
X600011.SH,0,0.124280699776255,0,0,0,0,0,-0.0207327296259786,0,0,0.0251520688333287,0.0847530778365856,0,0,0,0,0.093401651976514,0,0,0,0,0,0,0,0.41933048282924,0,0,0,-3.46944695195361e-18,0,0,0,-0.0642415438540625,0,0,0,0,0,0.0190272956694051,0,0,0,0.0176506078535752,0,0,0,0,0,-0.0367995531067331,0,0,0,0.00155308453386232,0,0,0,0.0132123338395588,0,0
X600019.SH,0,0,0,0,0,0.219081213996722,0,0,0,0,0,0,0,0,0,0,0,0.0586415290295511,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371302918463205,0,0.478577493126715,-0.0679123529227428,0,0,0,0,0.144238386263383,0,0,0,0,0,0,0,0,0,0,0,-0.0211983898729074,0,0.124297506295966,0,0,0.0971763842919407,0,0
X600585.SH,0.00644176995840595,0,0,0.147501636624957,0,0,0,0.000563390187983377,0,0,0,0,0,0,0.0485564326224849,0,0,0.00965627054002094,0,0,0,0,0,0.0822471539379727,0,0,0.145956838675389,0,0,0.0944308510171337,-0.11623202668806,0.163835925553157,0,0,0,0,0,0.0293607936996371,0.090213200040651,0,0,0,0.0481585292329638,0,0,0,0,0,0,0,0,0,0.00389483866670137,1.0842021724855e-19,0,0,0.0093689505937442,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0708950474667345,0.295324280388559,0,-0.0256687947574632,0,0,0,0,0,0,0,-0.0520532082497661,0,0,0.133158759930919,0,0,0,0,-0.00832125630693435,0,0,-0.0795077937750509,0,0.368816477233302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280117000317881,-0.0084312040682958,0,0,0,0.166201983833451,0,0
