,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X600688.SH,X601898.SH,X600795.SH,X601992.SH,X601991.SH,X601600.SH,X300072.SZ,X600309.SH,X600660.SH,X600886.SH,X600188.SH,X600362.SH,X600547.SH,X600027.SH,X000709.SZ,X600157.SH,X002466.SZ,X600339.SH,X600111.SH,X000898.SZ,X601158.SH,X000959.SZ,X600489.SH,X600299.SH,X600008.SH,X000883.SZ,X600352.SH,X002460.SZ,X600219.SH,X002271.SZ,X600176.SH,X600578.SH,X000723.SZ,X600583.SH,X000630.SZ,X000408.SZ,X000539.SZ,X600021.SH,X000027.SZ,X000792.SZ,X600808.SH,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.30279553129872,0,0,0,0,0,0,0,0,0.0424562726074797,0,0.140789589406072,0.00105786215196306,0.0131288388995965,0,0,0,0,-0.0206974375834967,0,0,0,0,-0.0140181746955021,0,0,0,0,0,0,0.00911939656028199,0,0,-0.0237167532316656,0,0,0,0,0,0,0,0,0,0.027922008505662,0,0,0,0,0,-0.00877915692233596,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0926612994321753,0,0.122135921796168,0,0,0,-0.00679596286615652,0,0.0329195578671379,0.0497507332404204,0,0,0,0.0512359103225798,-0.0554210428328881,0,0,0,0,-0.0817557651891295,0,0.0536466178471248,0,0,0,0,0,0,0,-0.0543436447424415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000887029658619528,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0984889275598791,0,0,0,0,0,0,-0.0522996530090898,-0.0235844543925325,0,0,0,0,0.0969077105582566,0,0,0,-0.0832403074128428,0,0,0,0,0,0.173713755612863,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117988595107104,0,0.176919546092637,0,0,0,0.00058634876328728,0,-0.00226242423734213,-0.00699851786124678,0,0,0,0,0,0
X600019.SH,0,0,0.14878755917491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727159665625356,0.0729110343718244,0,0,0,0,0,0.0768957151067105,0,0.27851876229312,0,-0.0203729157705669,0,0,0,0,0,-0.00423328436176645,0,0.03380459983151,0,0,0,0,0,0,0,0,0,0,0.0849897615022563,0,0,0,-0.00563610018020791,0,0,0,0,0,0
X600011.SH,0,0,0.178530407994352,0.0204542493099848,0,0,0,0,0,0,0,0.0672783219566722,0,0,0,0,0,0,0,0.00864094240479402,0.399182320065405,0.0361378611558368,0,0,0.0311889813923832,0,0,0,0,0,0,0.0801901409146177,0,0,0,0,-0.111203065123398,0,0.16553490137659,0,0,0,-0.045996869613362,0,0,0,0,0,0,0,0.0722974463426813,-0.0480087974897598,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0638609773281628,0,0,0,0,0,-0.0082691320267184,-0.0629162379629777,0,0,-0.0687403412711259,0,0,0,0,0,0,0,0,0.108183037841318,-0.118249525744122,0,0.0590604774392229,0,0,-0.00761662998985194,0,-0.049034765974488,0,0,0.03268132992751,0,0.0147972881233718,0,0,0,0,0,0.141814269657365,0,0,0,0,0,0,0,-0.013236020166331,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0535432909589363,0.019379910754134,0.000157141972721926,0,0,0,0,0,0,0,0.081955155159255,0,0,0,0.0345654473640648,0.168955068529464,0,0,-6.93889390390723e-18,0,0.0545370705058144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954009678726308,0,0,0,0,0,0.0287644433839028,0,0,0,0,0,0
X600688.SH,0.342466941557459,0.142433177308403,0,0,0,0,0,0,0,-0.0511132231961855,0,-0.0342098638932167,0,-0.0480418642501156,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0143494165571123,0,0,-0.0479923556826065,0,0,0.0341244400043783,0,0,0,0,0,0,0,0,0,0,-0.046163746004024,0,-0.00429765519594927,-0.00195216581272576,0,0,0,0,0,0
X601898.SH,0,0,0.208506878658897,0,0,0,0,0,0,0,0,0,0,0,0.0580080304988034,0,0,0.0568768164238911,0.278657569423196,0,0,0,0,0.0741210181396058,0.00887058656941849,0,0,0,0,0,0,0.0132216533442261,0,0,0,0,0,0,0.140097282760338,0,0.110895728569305,0,3.46944695195361e-18,0,0,0,0,0,-0.0471370014722457,0,-0.00854179926365448,-0.00385499509544757,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178954236797173,0.0538943063314531,0,0.0556859882299894,0,0,0.0197422672739116,0.123732209994785,0.0581480208912004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171037383461501,0.03811110251662,0,-0.0634120446774295,0,-0.0472961953056383,0.100222068602334,0,0,0,0,0,0,0.00150288818911626,0.00195463700413544,0,0,0,0,0,0
