,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X600795.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600362.SH,X600111.SH,X600886.SH,X600157.SH,X600027.SH,X600188.SH,X000883.SZ,X600021.SH,X601158.SH,X600583.SH,X600309.SH,X600352.SH,X601992.SH,X000709.SZ,X000539.SZ,X000898.SZ,X000027.SZ,X000792.SZ,X600808.SH,X000060.SZ,X002470.SZ,X600489.SH,X000825.SZ,X002353.SZ,X000629.SZ,X600660.SH,X600307.SH,X600547.SH,X002075.SZ,X600863.SH,X600578.SH,X600008.SH,X600098.SH,X000831.SZ,X600549.SH,X600219.SH,X000959.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.610483728056177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182957576640996,0,0.247869052709999,0,0,0,0,0,0.00131929887157994,0,0,0,0.0189116704842019,0,0,0,0,0,0,-0.0252064479174061,0,0,0,0,0,-0.0106816159656213,0,0,0,0,0,0.00217059505917865,0.00932505979568768,0,0,0,0,0,0
X600028.SH,0.668630776364733,0,0,0,0.0237709726927908,0,0,0,0,0.0902597712260783,0,0,0,0,0,0.0121416355475054,0,0,0,0,0.00513848431765132,0,0,0.0130532976879664,0.0167438297749554,0,0,0.00563723912425371,0,0,0,0,0.0695263375421844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0045742700888745,0,0,0,0,0,0,0
X601088.SH,0.023716835719319,0,0,0,0,0.00102661200699501,0.0246550784414809,0,0,0.311279676242089,0,0,0,0,0,0,0,0.0579344756019508,0,0,0,0.147943809602542,0,0,0.0516110461411168,0,0,0.133193703770264,0,0,0,0,0,0,0.00535285043208228,0,0,0,0,0,0,0,0,0,0.00327459515105642,0,0,0,0,0,0,0,-0.00357068066735235,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177566365146207,0,0,0.171283957268862,0,0.0548041312158156,0.00174186415030099,0,0,0,0,0,0.0518904714326707,0,0,-0.119316436033354,0,0.176535170297536,0,0,0.233016058690714,0,0,0,0,0,0.0247281898775923,0.0392469779897922,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.100147661180008,0.045365759500776,0,0,0,0.100203045407255,0,0.0999439296716867,0,0,0.0653326571518834,0,0,0,0,0,0,0.0510580886188626,0,0,0,0,0,0,0,0.12266766340458,0,0,0,0,0,0,0,0.207204999197474,0,0,0,0,0,0,0,0,-0.00607135207136545,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0161428015571696,0.314873128705624,0,0,0,0,0.0962595279574004,0,0,0,0,0,0,0,0,0,0,0.196017499468976,0,0.195945277967386,0,0,0.00495056806467319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277835197070899,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.0847694028314423,0,0,0,0,0,0,0,0,0,0,0,0.267521228350896,0,0,0,0,0,0,0,0.0188065529681348,0,0.0372043624430728,0,0,0.0161650555046139,0,0,0,0,0,0,0,0,0,0,0,0,0.062530912417031,0,0,0,0.0524670510759998,0,0,0.020271742175316,0,0,0,0.00726126081052923,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0543301865908402,0,0.0551094310991066,0,0,0,0,0.0677549123065979,0.0741215439593086,0,0,0.175419610400737,0,0.033039511529811,0,0,0,0,0,0,0,0,0.0568408816952081,0,0,0,0,0,0,0,0,0,0,0.327835214333207,0,0,0,0,0,0,0,0,0,-0.00316266384840189,0.011630808170063,0,0,0,0,0,0
X601600.SH,0.158158597445219,0,0.0630695149532863,0,0,0,0,0,0,0.0297289928117295,0.224615061880243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252885491515928,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.113552729899308,0,0,0,0,0.316894788980333,0,0,0,0,0,-0.0232425532135688,0.000607706260805411,0,0,0,0,0,0
X601898.SH,0,0,0.214122016465231,0,0,0.147457359895706,0,0,0,0,0.0994797667668155,0.0814931018069838,0,0,0,0,0,0,0,0,0.120404238771937,0,0,0,0.157186868014159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259207076853242,0,0,0,0.0243484358084329,0.0641872053856183,0,0,0,0,0,0
