,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X601898.SH,X002460.SZ,X600010.SH,X601600.SH,X600886.SH,X600660.SH,X600801.SH,X002271.SZ,X600688.SH,X600362.SH,X600188.SH,X000786.SZ,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X002466.SZ,X600111.SH,X600027.SH,X000723.SZ,X600299.SH,X600176.SH,X000401.SZ,X600426.SH,X000792.SZ,X600489.SH,X000898.SZ,X601158.SH,X600516.SH,X600219.SH,X002075.SZ,X000553.SZ,X000932.SZ,X002353.SZ,X000883.SZ,X000709.SZ,X600126.SH,X600583.SH,X600160.SH,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0955059157309376,0,0,0.402543808126755,0,0,0,0,0.0784814506243458,0,0,0,0,0,0,0.0221216591817512,0.0440354694081475,0,0,0,0,0,1.38777878078145e-17,0,0,0.196255977408412,0,0,0,0,0.0088097730105092,0,0,0,0,0,0,0,0,0,0,0,0,-0.000824207006517871,0,0,0,0,0,0
X600028.SH,0.395887188817623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179354777732291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958313116330115,0,0.0223711371520035,0,0,0,0,0,0,0,0,0.025154209181766,0,0,0,0,0.0581009652200491,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.37545610216875,0,0,0,0,0,0,0,0,0,0.108432975847708,0.00466899896349501,0.0166614251906301,0,0,0,0,0.0619491708270141,0,0,0.0467539998835803,0,0,0,0,0,0,0.0754462473065226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554470603168714,0.0403056126922267,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950581524453759,0,0.430254065231298,0,0,0,0,0,0,0,0,0,0.0172834315206533,0,0,0,0,0,0.074227002775157,0,0.0192044789180671,0,0,0,0,0,0,0,0.212364238715456,0,0,0,0,0,-0.118707887599818,0,0,0,-0.000960229520062774,0.011060240407688,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915469874775827,0,-0.00305637636781745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139848632956665,0,0,0,0,0.189989322507679,0,0,0,0,0,0,0,0.0219665348461302,-1.0842021724855e-19,0,0,0,0,-2.16840434497101e-19,0.0164744254096021,0,0,0,-0.0361317647278793,0,0
X600019.SH,0,0,0,0,0,0,0,0.0541027920177169,0.249078816618552,0,0,0,0,0,0,0,0,0,0.123659250566661,0,0.0609149463025966,0,0,0,0.031814600413613,0.0134479419929884,0,0.202972734440163,0,0,0,0.0138487076600712,0,0,0,0.103493027830932,0,0,0.0326036378313334,0,0,0,0,0,0,0,0.0364707934296047,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,9.43572394407292e-05,0,0,-0.0338875641410918,0,0,0,0,0,0,0.0774345015004581,0,0,0.0489318770066802,0,0,0,0,0,0,0,0,0.10547423970818,0,-0.0534433977083279,0,0,1.02666736026534,0,0,0,-0.1632835656451,0.0493664423635719,0.00694461008904382,0,0.0174180505143468,0,0,0,-0.0785075649836177,-0.0269641488913379,0,0,0,3.46944695195361e-18,0.0192014716465942,0,1.73472347597681e-18,0,0.0066523754965489,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0820513152872229,0,0,0,0,0,0,0,0,0,0,0.0585750244472868,0,0,0,-0.039731651869789,0,0,0,0.136156794488008,0,0.319721283725945,0,0.258430550178516,0,0,0,0,0,0,0,0,0.099683707953807,0,0,0.0155300912793328,0.0964326776894235,0.178496590577153,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,-8.470329472543e-22,0,0,0,0,0,0,0,0.0527397757202638,0,0,0,0.0741410020994974,0,0,0.0762972211598375,0,0,0,0.102796636135446,0,0,0,0,0,0.546792739095455,0.0603294541118744,-1.38777878078145e-17,0,0,0,3.62946543410535e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145552980602878,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.00702559454420733,0,0,0,0,0.0150420489263276,0,0.271626941859951,0,0,0,0,0.055461630741103,0,0.301024631410354,0.00903664021956323,0,0,0,0,0,0,0,0,0.104415256404681,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00696627988778807,0,0.0319014067925145,0.12274806555181,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160856236666347,0,0,0,0,0,0,0,0.0588327154407115,0,0,0.211459852246719,0,0,0,0,0,0,0,0,0,0,0.0457514023951993,0,0,0.129132739237583,0.101464899632012,0,0.0461313524197041,0.39533607109164,0,0,0,0,-0.0186457278425679,0.0659758818183926,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0017405500948051,0,0,0.0686697174916021,0,0,0,0,0,0,0,0,0,0,0.0679427290910504,0,0,0.105798262910985,0,0,0,0,0.00650582523353112,0,0,0,0,0,0,0,0,0.111050218815406,0.0854108360267953,0,0.134439327275125,0,0,0,0.0308994848573902,0,0,0.237329956640786,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.115705888471166,0.067375598044793,0,0,0,0,0,0,0.00490411147142863,0,0,0,0.114892669914389,0,0,0.2638353478917,0,0,0,0,0,0,0,0,0,0,0.0358052476497984,0,0,0.0427430373580602,0.103509489005581,0,0,0,0.105084419913984,0,0,0,0,0,0.0278849656177656,0,0,-0.000153589560468169,0,0,0,0,0,0
X600886.SH,0,0,0,0.0669195515336898,0.340070540723528,0,-0.0279659138210577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421177912437445,0,0,0,0,0.120963220175669,0,0,0,0,0,0,0,0,0,0,0.0475454886015363,0,0,0,0,0,-0.000200899989492594,0,0,0,-0.00958859872367934,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0435315076985902,0.0568373176152613,0,0.14152513239204,0,0,0,0,0,0,0,0,0,0.271173398669405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491345920365411,0,0,0,0,0,0,0,0,0,0.0398983593128398,0,0,0,-0.0176913720521391,0.0216580041572423,0,0,0,0.035811029572162,0,0
X600801.SH,0,0,0,0.596805079422736,0,0,0,0,0,0,0,0,0,0,0,0,0.550515511310371,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274199480047661,0.1300962542507,0,0,0,0,0,0,0,0.0538327009194466,-0.0230958094581393,0,0,0,0,0,0,0,0,0,0,0,-0.0138697993006046,0,0,0,0.0598248719948034,0,0
X002271.SZ,0,0,0,0.0284343006782881,0,0,0,0,0,0,0.13985237195365,0,0,0,0,0.116959034804317,0,-0.0286337692130618,0,0,0.209354668012212,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108210002220627,0,0,0,0,0,0.0498155896007275,0.219368997097791,0.0394654547938599,0,0,0,0.0193830263603988,0.0279043944263086,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34154197201818,0,0,0,0.00456313368055689,0,0,0.153777526561017,0,0.0405405647609938,0,0,0,0.334214621778287,0,0,0,0,0,0,0,0,0,0,-0.165094711472309,0.128814480665621,0,0,0,0,0,0.0824775667895102,0,0,0,0.0994532308544727,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0364357850270245,0,0,0,0,0.0783781056980265,0,0.0587776669842312,0,0,0,0,0,0,0,0.0729526260556822,0,0,0.0382914973905846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484419355591162,0,0,0,0,0,0,0,0,0
