,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601600.SH,X601898.SH,X600188.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X601992.SH,X002460.SZ,X601991.SH,X600547.SH,X000898.SZ,X600111.SH,X600886.SH,X600516.SH,X600176.SH,X600352.SH,X000709.SZ,X000786.SZ,X000825.SZ,X002271.SZ,X600027.SH,X000792.SZ,X000553.SZ,X601699.SH,X600299.SH,X000408.SZ,X600808.SH,X601158.SH,X600219.SH,X600489.SH,X000959.SZ,X000932.SZ,X000883.SZ,X002110.SZ,X000630.SZ,X000983.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.340022926565635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053679381266245,0,0,0,0,0,0,0.0526348052693074,0,0,0,0,0,0.499095682317669,0,0,0,0,0,0,0,0,0,0,0,0,0.131256586237924,0,0.0119931563767991,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0571982939601963,0,-0.123400973517516,0,0,-0.018980619767096,0.459044806462415,0,-0.106530279251762,0,0,0,0.316577440177148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620109585533036,0,0,0,0,0.0243170769717303,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0903119640214755,0,0,-0.0974190955185017,0,0,0,-0.0312196113617267,0,0,0,0,0.0511517382320197,0,0.0117202517903928,0.0474524400314586,0,0,0,-0.0156017902647366,0.297063500951504,0,0.004704793508127,0.07358775232573,0,0.263320211520161,0,0,0,0,0,0,0,0,0.131636882658645,0,0,0,0,-0.0102189724083293,0,0,0,0,0,0,0
X600688.SH,0.12435309821866,0.384792317897517,0,0,0,0,0.160335670624721,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0141285017554189,0,0,0,0,0,0,-0.0391923750388946,0,0.0524683778145027,0,-0.101335786957174,0,0,0,0,0.0582886731661663,-0.0589210034266814,0,0.0107159190379034,0,0,0,0,-0.0113844205184315,0,0,0.0410084439125406,0,0,0,0
X600362.SH,0,0,0,0.0760343861272189,0.148830123059433,0,0,0,0,0,0.0768592552814207,0,0,0,0,0,0,0,0,0,0.0890501156528036,-3.46944695195361e-18,0,0,0,0,0,0,0,0.184281439555709,0,0,0,0,0,0,0,0,0,0.0980701222468308,0,0,0,0,0,0.750230286827768,0,0,0,-0.0190482112317728,0,0.0306123525564948,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039384362516926,0,0,0.00773772632346923,0.0914003474096254,0.0225100560469833,0,0,0,0,0,0,0,0,0,0.100311411830863,0,0,0,0,0,0,0,0,0.0749474684404699,0.0685337951716538,0,0,0,0,0,0,0.00507629016380352,0.0041421879819307,0,0,0,0,0,0
X300072.SZ,0.0394660714259313,0,0,0,0,0,0,0,-0.0317018531101429,0,0,0,0,0,0,0,0,0.256830444844148,0.174275447280652,0,0,0,0,0,0,0.315982493151371,0,0,-1.38777878078145e-17,0.0629321101498589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188301554731359,0,0,0,0,0.0641217552274334,-0.0939745446115531,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0732235700895846,0,0,0,0,0,0.157568311397656,0,0,0,0,0,0,0.191428200464172,0,0,0,0,0,0.105041836786196,0,0,0,-1.73472347597681e-18,0,0.0759298148114753,0.0577703181177929,0,0,0.204732693579456,0,0,0,0,0.0114665937291672,0,0,0,0,0,0,0.0391518320166226,0,0,0,0,1.0842021724855e-19,0.008631779009044,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.575895121695028,0,0.0733050660329077,0,0,0,0,0,0,-0.212803655590954,0,0,0,0,-0.0852943807167388,0,0,0,0.14836160426031,0,0,0,0,0,0,0.267749367969555,0,0,0,0,0,0,0,0.145751182037526,0,0,0,0,-0.0402871887757997,0.0583244446451265,0,0,0,0,0,0
X601991.SH,0,-0.0356864395719506,0,0,0,0,0,0,0,0,0,0.0461855627549415,0,0,-0.0126689025949121,0,0.0362657633730207,0.22281129677059,0,0,0,0,0.0857717783983025,0,0.0765382071220779,0,0,0,0,0,0,0,-0.0427621864231763,0,0.085597725275378,0,0,0,0,0,0,0,0,0,0,0,0,-0.00816232501471533,0,-0.0049697041764377,0,0,0,0,0,0,0
X600547.SH,0,0.283830929443767,0,0,0,0,0,0,0,0,0.144140857244715,0,0,0,0.221762507069712,0,0,0,0,0,0,0,-0.345678120521721,0,-0.0166708101718074,0,0,0,0,-0.130265494729495,-0.0219989326989966,0,0,-0.066515348152983,0,0,0,0,0,0,0.807594917507727,0,0,0,-0.00242276696223592,0,0,-0.0209066567095979,0,0,-0.00753686623366164,0.169535555523159,0,0,0,0,0
X000898.SZ,0,0.0416641639341672,0.134695220171773,0.193053542051542,0,0,0,0,0.0256776599837532,0,0.0196798870602508,0,0,0,0.0677463837639957,0,0,0,0,0,0,0,0,0,-0.0596877963001313,0,0,0,0,0.0698643816635712,0,0,0,0,0,0,0,0.444213357595757,0,0,0,0,0,0,0,0,0,0,0,0,-0.017073873104174,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653715835628568,0.0751185027662302,0,0,0,0,0,0.0545455356440973,0,0,0,0,0,0.0954586704130139,0,0.204587811175997,0.0872781004651559,0,0,0,0.355879185571396,0,0,0,0,0,0,0.0198689757255895,0,0,0,0,-0.00967058546312556,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0133641539657871,0,0,0,0.0700002460017791,0,0,0,0,0,0.174913680989701,0.132736511644716,0,0,0,0,-0.0312084234818244,0,-0.0594086465593013,0.0960181254550981,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00898687439636861,-0.024942129752187,0.0267001864376296,-0.15302946409545,0,0,0,0,0
X600516.SH,0,0,-0.170614853307829,0,0,0,0.307390230699913,0,0,0,0,0.0643759056675078,0,0,-0.0263801420605411,0,0,0,0,0.0562675701099506,0,0,0.375736333926319,0,0,0,0,0,0,0,0,0,0.209936861905157,0.013257275276448,0,-0.0958893366005143,0,0,0,0,0,0,0.332347394069436,0,0.0702790335329308,0,0,0.269098319055965,0,0.0652328754149736,-0.124769480720389,-0.0835054366463204,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.115877261752045,0,0.580002523298068,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.417974571571438,0,0,0,0,0,0,0,0.504066819876092,0,0,0,0,0,0,0,-0.0869484931058733,0,-0.126462879599597,0.0659535383703252,0,-0.046161955248672,0.0414922633345468,-0.386333589193455,0,0,0,0,0
X600352.SH,0,0,-0.387370472126736,0,0,0,0,0,-0.103420804931862,0,0.0973954679886953,-0.0232023365676834,0,0,0,0,0,0,0,0,0,0,0,0,-0.177751363288346,0,0,0,0,0.0692385861285382,0,0.171141579949173,0,0,0,0.220300554915372,0.103572648269043,0,0,0,0,0,0,0,0.0657789055482681,-0.0715352825707877,0,0.626392243898821,0,-0.00510046980895009,0,0,0,0,0,0,0
X000709.SZ,0,-0.0951668080800645,0,0,0,0,0,0,0,0,0.0574908790524248,0,0,-0.022919357076417,0,0,0,0.139462725487546,0,0,0,0.0738255206329652,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.164117895263529,0,0,0,0.256228117530349,0,0,0,0,0,-0.00956657915548806,0,-0.00111610363838376,-0.000731562885363643,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.222774524115946,0,0,0,0,0,0.0355988786920813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155835684838956,0,0,0,0,0.258858030578246,0,0,0,0,0,0,0,0,0,0,0,0.0534932402454249,0,0.0441746499767,0,0,0.0999178094971654,0,-0.067271824282705,0.0770892559524775,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.173999840570377,0,0,0,0,0,0,0,0.0296181453645813,0,0,0,0,0,0.0462252676387656,0,0,0,0,0,0,0,0,0,0,0,0,0.497032074265778,0,0,0,0.0148965356964036,0,0,0,0,0,0.00795848300093698,0,0,-0.036642912774235,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0656757279701625,0.0580336464874204,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.150042064972382,0,0.201876258639117,0,0,0,-8.67361737988404e-19,0,0.0458931099175246,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0505730240294015,0.0391454787577419,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.346684419247618,0.0883196912608269,0,0,0,0,0,0,0,0.00134517236875396,0,0,0.105336753728593,-0.0139915672358829,0,0,0,0,0,0,0,0.00332584717502732,0,0,0,0,0,-0.0109639596034589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067962909791603,0,0,0,-0.0029058526035503,0,0,0,0,0,0
X000792.SZ,0,0,-0.11738497360631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181651824451235,0,0,0,0,0,0,0.391273920318078,0,0,0,0,0,0.398505508054932,0,0,0.308014794255396,0,0.0649098127986295,0,0,0,0,0.0636095380405743,0,-0.195006847867868,0,0,0,0,0,0,0,0.00504147330280111,0,0,0,0,0,0
X000553.SZ,0,0,-0.130291470889574,0,0,0.0754159507824878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367222151186271,0,0.109205351144064,0.0974746760071318,0,0,0,-0.066800226491704,0,0.238360974077316,0.182357153406072,0,0,0,0,0,0,0,0,0,0,0,0.0797107526484587,0,0,0.14820344986463,0,8.67361737988404e-19,-0.00175692163274697,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0299365212906397,0,0.408102754876817,0,0,0,0.00864993887767177,0,0,0,0.0167405054320743,0,0,0,0,0,0.0101992799972426,0,0,0,0,0.101749197652112,0.0956672093836616,0,-0.0318432775966175,0,0,-0.00947090282578787,0,0,0,0,0,0,0,0,0.0501427094526253,0,0.280119005213308,0,0,-0.0437150153482262,0.0500652264280158,0,0,0,0,0,0
X600299.SH,0,0,0,0,0.0942989078174235,0,0.176111332968039,0,-0.00824223880155992,0,0,0,0,0,0.0266934504956534,0,0.0904209062326684,0,0,0,0,0,0,0,0.10724726549021,0,0,0,0,0,0,0,0,0.344411686555105,0,0,0,-0.120367326581402,0,0,0,0,0,0,0,0,0,0,0,0.00373384086607405,4.33680868994202e-19,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104325516250787,0,0,0,0,0,0,0,0,0,0,-0.0117185880389822,0,0,0.315871411652498,0,0,0,0,0,0,0,0,0,0,0,0.142567822431065,0,0,0,0,0,0.00240088730418813,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.11252946555363,0,0,0,0,0,0,0,0,0,0,0.427576719607558,0,0,0,0,0.0877777577001374,0,0.0974165341689536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823299868650839,0,0.0674449295001057,8.67361737988404e-19,0,-0.00337262194155186,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.144670853122898,0,0,0,0,0,0,0.0239948141831795,0.0453165447295195,0.0262782870713356,0,0,0,0,0,0.00815317571080757,0,0,0,0,0,0,0,0,0.0364440672355422,0.0142510997608131,0.0274045647844149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764957770759273,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0717304079732003,0,0,0,0,0,0.130441221751334,0.0359170325407958,0.127732678744415,0,0,0.0016160291350112,0,0,0,0.0882840042647873,0,0,0.152505680148728,0,0.0116718579521741,0,0,0,0,0,0,0.0452571015306155,0,0,0.0667454972945506,0,0.022152283494663,0,0,0.00440091917896379,2.16840434497101e-19,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.067419174806531,0,0,0.0251020367275888,0,0,0.128748932678001,0,0,0.0126648318491775,0,0,0.498296349348877,0,0,0,0,0.0210946743948111,0,0,0,-0.0299578259999413,0,0,0.0493818825642466,0.126723796948933,-0.070066397249597,0,0,0,0,0,0,0,0,0,0.0256352992878103,0,0,0.00296087670787188,0,-0.00596991470635101,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.234499153949447,0.0540775403592449,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714720270965564,0,0.1676742017661,0.387929247036102,0,0.0602480885592451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423113144094617,0.0372062125570359,0,-0.0212631238539035,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0.0154439524139263,0.225162694055651,0,0,0,0,0,0.0288635981290922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488116078716748,0,0,0,0,0,0,0.28906493119282,0,0,-0.0540329783517468,0,0,-0.00916550282255304,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.038524820923409,0,0,0,0,0,0,0,0,0.128266548954468,0,0,0,0,-3.46944695195361e-18,0,0.0268674138496001,0,0,0,0,0.0430722626799628,0,0,0,0,0,0,0,0,0,0.0281042112002582,0,0.00640783752530054,0,0,0.0995144896996756,0,0.0909970346134187,0,0,0,0,-0.0620520411035131,0,0,0,0,0
X002110.SZ,0,0,0,0.192783220007739,0,0,0,0,0.0188501214302134,0,0,0.142989586309064,0.34671841663967,0,-0.123124626848918,0,0,0,0.0785436239835419,0,-0.0778622990659455,0,0,0,0,0,0,0,0.0457075734284078,0,0,0,-0.11469679159931,0,0.0598339081748347,0,0,0,0,0,0,0,0.502769329272374,0,0,0,0,0.265773228254814,0,0,0.0334478778434188,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161766986413796,0,0.106842440415054,0,0.0251565419074645,0,0,0,0.0473715092714519,0,0.0305640671116136,0,0,0,0,0.0302745493744018,0,0,0.0217224559319545,0.0792242469330972,0.00900044028873721,-0.0764852992702884,0,0,0,0,0.134444225755217,0,0,0,0,0,0,0,0,-0.00118053167364395,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.161267051540037,0,0,0,0.311914306748639,0,-0.0974399251813024,0,0,0,0,-0.0762214917137106,0,0,0,0,0,0,0,0,0,0.0357797870254036,0,0,0,0,0,0.0122417942355338,0,0.344196919098927,0,0,0,0,0,0,0.190040301759991,0,0,0,0,0,0,0,0,0.0120439307810746,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.124451026537189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833343239781401,0,0.509885041847444,0,0.580874499453885,0.0309520496603883,0.126025232361168,0,0.311143500171351,0,0,-0.115139920553203,0,0,0,0,0,0,0,0,0.356400506479915,0,-0.0845218324676466,0,0,0.203346891648168,-0.187196741526658,0,0.187883172907916,0,0,0,0
Change_TY3M,0,-0.18510255572948,0,0,0,0,0,0,0,-0.188063303390786,0,0,0,0,-0.0169373836924677,0,0,0.0457505579538002,0.0350410743075701,0,0,0,0,0,-0.0434521175475812,0,0,0,0,0.0507283739095461,0,0,0,0,0,-0.0914187722594138,-0.241387872936215,0,0,0,0.0268179666861588,0,0,0,-0.0291840172881214,0,0,0.053514670040046,0,-0.0432349549131531,0.0278566653902823,-0.0915903706870543,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.263066091693712,0,0,0,0,0,0,0,0.622416229419046,0,0,0,-0.358304375493971,0,0,-0.105943333280383,0,1.38777878078145e-17,0,0,0,0,-0.204363862059681,0,0,-0.64676339445391,0,0,0,0,0,0,0,-0.165970601691584,0,0,0,0,0,0.233624649301944,0,0,1.25810252665291,-0.809642458818787,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381508583780603,0,0.535881252729699,0,-0.0497040116728057,-0.0998458258303982,0.0245301097594975,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.106192498440316,0,0,-0.152420054074185,0,0.783039562687407,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0768621542810736,0,0,0,0,-0.131484204494815,0,0,0,0,0,0,0,0.0612420071987377,0.113424130473875,-0.0495402524120888,0,0,-0.101946466088658,0,0,0,0,0,0,0.0963128761580334,0,0.08875194265225,0,0.00790597131727226,-0.0847064225040379,-0.0602858453667582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170765398544274,0.0178645944328511,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0637985368099138,0,0,-0.253456339412315,-0.198166363306374,0,0,0,0,0,0,0.330659834904193,0,-0.0279775095346568,0,0,0,0,0,0,0.0412659389930996,-0.0206151402220909,0,0,-0.113076759928029,0,0,0,0,0,0,-0.018419231708251,0,0,0,0,0.0343077825909669,0,0,0.0813534804843779,0,-0.0278484461824097,0.0253585535245391,0,0,0,0,0,0
MKvol,0,0,0,0.000873028553716362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128580232191544,0,0,0,0,0.00193250743717755,0,0,0,0,-0.00131213786375668,0,0,0,0,0,0,0,0,0,0,0,7.49505372335919e-05,0,-0.00268116121976671,0.00600349031720317,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0525255444698761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694515699171563,0,0.00691686905970073,0,0,0,0.0099281112962174,0,-0.0265334306032679,0,0,0,0,0,0,-0.0246541895587267,0.0283837006241999,0,0,0,0,0,0,0,0.027711138662711,0,0,0,0,-0.00655059755847936,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00217924178524551,0,0,-0.017872444003511,0,0,0,0,0,0.00608712168279445,0,0,0,0,0,0.0158606579668965,0,0,0,0,0,0,0,0,-0.0299508174147266,0,0.024166514951827,0,0,0,0.0143218735563554,-0.00159328601342062,0,-0.0100630563838932,0,0,0,0,0,-0.00615741950817777,0,0,-0.00777453601820279,0,0,0.00734940027952502,0,0.00842745701648999,0.00460922916559124,0,0,0,0,0,0
CarbonVol_Hubei,-0.0550515324630503,0,0,0,0,0,0,0,-0.0690535252348102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136086490257754,0,0,0,0,0,0,-0.0273859732175991,0.00942657148627399,0,0,0,0,0,0,0,-0.00641140118160343,0,-0.00338464877455392,0,-0.000160076413664091,0,0,-0.0354302551777638,0.0364829497632323,0,0,0,0,0,0
