,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X600362.SH,X601600.SH,X000301.SZ,X600010.SH,X002466.SZ,X600111.SH,X000786.SZ,X600886.SH,X600188.SH,X600011.SH,X600176.SH,X600426.SH,X600803.SH,X600219.SH,X000027.SZ,X601991.SH,X600801.SH,X600795.SH,X600352.SH,X600489.SH,X000932.SZ,X000898.SZ,X000807.SZ,X600688.SH,X600315.SH,X000825.SZ,X002353.SZ,X600157.SH,X600516.SH,X600027.SH,X600486.SH,X601168.SH,X600299.SH,X002080.SZ,X600808.SH,X000723.SZ,X000959.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.399708946009741,0,0,0,0,0,0,0,0,0,0,0.027999475872841,0,0,0,0.0112158939925385,0,0,0,0.016184455878583,0,0,0.0106073728450163,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.015964046345319,0,0,0,-0.0427019961630116,0,0.066220746487185,0,0,0,0,0,0,0,-0.0113193405362256,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.362098195179451,0,0,0,0,0,0,0,0.034006168150397,0,0,0,0,0.0556661754277783,0,4.33680868994202e-19,-4.33680868994202e-19,0,0,0,0,0,0,0.177591945648647,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.102178333696108,0.0726512705903109,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321432309775186,0,0,0,0,-0.00129241619868832,0,0
X601088.SH,0,0,0,0,0,0,0.00709257485630165,0,0,0,0,0,0,0,0.0720660088178823,0,0,0,0,0,0.17720639613793,0,0,0,0,0.0530615963658357,0.0415091319098784,0,0,0,0,0,0,0,0,0,-0.0111850524907619,0,0,0,0.0657231577818628,0,0,0,0,0,0,-0.000677808938161484,0.0763432202017372,0,0,0,-0.0232040499466951,0,0,0,0.00503224905550385,0,0
X600309.SH,0,0,0,0,0,0,0.140499626471922,0,0,0,0,0,0.0150305031972295,0,0,0,0,0.188772862323466,0.21172218537128,0,0,0,0.0502452995498974,0.116298612001951,0,0.0205759497710006,0,0,0,0,0,0,0,-0.163492333375541,0,0,0.0867471552358483,0.161729202739081,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.112216882543668,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0225824155941611,-1.0842021724855e-19,0,0,0,0,0,0,0.00449688885990832,-0.0186647716633575,0.00500389236601973,0,0,0,0.0080908718979514,0,0,0,0,0,-0.00785463111826257,0,0.3453462242288,0,0,0,0.0732788615925095,0,0,0,0,0,0,0,0,0,0.0685689323205442,0,0,0,0,0,0.0501563168529789,-0.0177223187777049,0,0,-0.0226169571881605,0,0,0,-0.00786521076352649,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0807807306220205,0,0,0,-0.00979692893925546,0.0882036299545601,0,0,0,0.0554216927898448,0,0,0,0,0,0,0,0,0,0,0,0.390781925593989,0.0253158189505004,0.0556770277189497,0,0,0.285555826109511,-0.00524110095509765,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626977293929399,0,0,0,0,0,0
X002460.SZ,0,0,0,0.0843951022525082,0,0,0,0,0,0.315751562883736,0,0,0,0,0.0376579876794872,4.33680868994202e-19,0.54771908734186,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0207952880768596,0,0,0,0,0.0833861087926794,0,0,0,0,0.0513381874021998,0,0,0,0,0,0,0,0,-0.013452049156095,0,0,0,-0.0107765077397183,0,0
X002271.SZ,0,0,0,0,0,-0.166116195287885,0,0,0,0.0845256991005694,-0.0740611697183942,0,0,0,-0.0458923812394988,0,0,0,0,0,0,0,0.0551634047011585,0.0627950511415709,0,0,0,0,0,0,0,0,0,0,0.120084390537,0,0,0,0,0,0.0437564438430591,0,0.0213282969025659,0,0,0,0,0,-0.0798972361048496,-0.10597246578468,0,0,-0.108923775214038,0,0,0,-0.00934024898350078,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00214541513278982,0,0.0699383287000339,0,0,0.0303433330392326,0,8.67361737988404e-19,0,0,-0.0284306252720683,0,0,0,0,0,0,0,0.499179384535011,-0.0887732352059855,0,0,0,0,0,0,0,0,0,0.107846669847999,0.232421034644067,0,0,0,0,0,0.0457056564714968,0,0,0,0,-0.121878985128158,0,0
X600660.SH,0,0,0,0,0,0,0.142548953369507,0,0,0,-0.208111063554269,0,0.0244504761800201,0,0,0,0,0,0.166193085218084,0,0,0,-6.93889390390723e-18,0,0,0,-0.0741407216262524,0,0,0,0,0,0,0,0.0214709759061469,0,0,0,-0.0432463205733548,0,0.0652598828503518,0,0.217670438195601,0,0,0,0,-0.0195155082914891,0,0,0,-0.0228982825591889,-0.0121404084783773,0,0,0,-0.0303279286234808,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,-0.235338784561812,0,0,0,0,0,0.0613475181793773,0,0,0,0,0,0,0.00257118223294639,0,0,0.131818552447085,-0.00500341318355488,0,0,0,-1.73472347597681e-18,0,0,0,0.139921356803577,0,0,0,0.118662414802093,0.064426099272303,1.0842021724855e-19,0,0.252505991532999,0,0,0,0,0,0,0,0,0,0.0490386188327123,0,0,0,0.0298081191392581,0,0
X600547.SH,0,0,0,-0.0436535717699239,0,0,0,0,0,0,0,0,0.0796050728231202,0,0,0.109432223274146,0,0.0985830172843957,0,0,0,0,0,0,0,0,0.16530947385146,0,0,0,0,0,0,0,0,0,0,0.156712034488439,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184116561596983,0,0,0,0,0,-0.00258651724335453,0,0
X600362.SH,0,0,0,0,0,0,0.0574326546646153,0,0,0,0,0,0,0,0,0,0,0.0125597072948733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124507538876314,0,0,0,0,0,0.415310343720682,0,0,0,0,0,0.565890077309189,0,-0.0783647227540598,0,0,0,0,-0.0470012393951523,0,0
X601600.SH,0,0,0,0.0961470214261244,0,0,0,0,0,0,0,0,0.236955744146862,0,-0.043743323362337,0,0,0.0269046465910214,0,0,0.029023035761282,0,0,0,0,0.0704627413035618,0,0,0,0,0,0,0.0318484096364039,0.144559218395708,0.247677515166157,0,0,0.009926065664159,0,0,0,0,0,0.0695900911278482,0,0,0.091959870443221,0,0,0,0,0.0149560494799707,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0358399786078471,0,0,0.110665300492082,0,0,0.00840468360718251,0,0,0.0125385649076125,0.018054897161978,0,0,0,0,0,0.222882423247693,0.122178943476547,0,0,-0.131828547568445,0,0,0,0,0,0,0,0.161460865159647,0,0,0,0,0,0.0374885912418776,0,0,0,0,0,0,0.0267480163993701,0,0,0,0,0,0,0,0,-0.0185905037047875,0,0
X600010.SH,0,0,0,0,0,0,0.277835368499211,0,0,0.034471898153351,0.0704328089358485,0.0382903973114023,0,0,0,0,0,0.0432879007845244,0,0,0.0211013679013986,0,0,0,0,0,0,0,0,0,0,0,0,0.16567617827457,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.10366741210255,0.160418167774449,0,0,0,0,0,0,0,-0.0255621681695408,0,0
X002466.SZ,0,0,0,0,0,0,0.535074721523804,0,0,0.0241158591470077,0,-0.239288437179055,0,0,0.010819482127334,0,0,0,0,0,-0.238116550957635,0,0,0,0,0,0,0,-0.0382140819438166,0,0,0,0,0,0.189047899087114,0,0,0,0,0,0,0,0,0,0,0,0,0.144210668209853,0,0,0,-0.00917283872386531,0,0,0,0,0.00242136977446467,0,0
X600111.SH,0,0,0,0.129092784738331,0,0,0,0,0.307703349639551,0,0,0,0,8.67361737988404e-19,0,0.388657724851653,0,0,0,0,0,0,0,0,0,0,0.0384596831254888,0,0,0,0,0,0,0,0,0,0,-0.0312771486275994,0,0,0.00749735458751499,0,0,0.148177083848155,0,0,0,0,0,0,0,-0.0982781624675387,0,0,0,0,-0.0547423120709511,0,0
X000786.SZ,0,0,0,0.560345367344514,0,0.146037172923663,0,0,0,0.0163117732568679,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126005563934342,0.09967558249592,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0515638719375575,0,0,0,0,0,-0.170427157810838,0,0,0,-0.0667861203772505,0,0,0,-0.0916553229489147,0,0,0,-0.0252254292133109,0,0
X600886.SH,0,0,0,0,0,0,-0.0339794487557369,0,0,0,0,0,0,0,0,0.000326158432633545,-0.0740628722515891,0,0,0,0,0,0,0,0,0.0749591518835448,0.145251885121654,0,0,0,0,0,0.0113806364331202,0.0632224452582273,0.188759834667795,0,0,0,0,0,0,0.0507504889147323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00987706966274514,0,0
X600188.SH,0,0,0,0,0,0,-0.1882622975364,0,0,-0.136300115090318,0.470486178331502,0,0.0816626763034235,0,0,0,0,0,0,0,0,0,0,-0.0632379011463332,0,0,-0.0401736026572774,0,0,0,0,0,0.134870343525519,0,0,0,0,0,0,0,0.0753095191145969,0,0,0.241756920280211,0,0,-0.350949069983512,0,0.069443514762844,0,0,-0.0548367947063751,0,0,0,0,-0.0126090302737486,0,0
X600011.SH,0,0,0,0,0,0.0821503820552143,0,0,0,0,-0.0580728653168298,0,-0.0103982867686119,0,0,0,0,0,0,0,0,0,0,-0.0251937978331792,0,0,0.0545279348763792,0.173799188312126,0,0.152205747019466,0.0158057556831082,0,0,0,0,0,0,0,0,0,0.0699534573610696,0.0568084093273938,0,0,0,0,0,-0.000490547817811719,0.0838535144309588,0,0,0,5.42101086242752e-20,0,0,0,-0.00427881779505183,0,0
X600176.SH,0,0,0,0,0,0,0.147554074145503,0,0.121148842591962,0,0,0,0,0,0,0,0.0301921988057668,0,0,0,0,0,0,0.205137546710607,0,0,-0.163021112956447,0,0,0,0,0,0.0634630777336301,0,0,0,0,0,0.105946165608755,0,0,0,0,0,0,0.375509350146787,0,0.143131793230563,0,0,0,-0.0118015600486247,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.176760964852063,0,0,0,0,0,0.119670029724077,0,0,0,0,0.0713730682689825,0,0,0,0,0.147983970438208,0,0,0.035527544025215,0,-0.334932020540203,0,0,0,0,0,0,0.00772743359802679,0,0,0,0,0,0.00377998954313953,0,0,0,0.0718007992732715,0,0,0,0,0,0,-0.0368090829760161,0,0,0,0,-0.0217546129756126,0,0
X600803.SH,0,0,0,0,0,0,0.10531100720552,0,0.00370921080807775,0.0473735512559142,0,0,0,0,0,0,0.0800271041280597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551579118241271,0,0.0361132997990191,0,0.102060122872976,0,0,0,0,0,0,0.365677002620782,0,-0.0373374551616905,0,0,0,0.00559902198085835,0,0,0,0,-0.0121565194380081,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.035342505537851,0,0,0,0,0,0,0,0,0,0.131309603170345,-0.171402415065236,0,0.0725250461247656,0.0370342179513301,0,0,0,0,0,0,0,0,-0.00926159016530798,0,0.426377969264411,0,0,0.129274634505086,0,0.0667330467385198,0,0,0.194448614429903,0,0,-0.0987285503238753,0.0125818970765823,0,0,0.187779356322026,0,0,-0.0674080476416493,0,0,0,-0.0164484369920457,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0171377574493075,0,0,0,0.389820158775262,0,0.0279338573592173,0,0.0262082345042118,0,0,0,0,0,0,0,0.843934600300808,0,0,0,0,0,0,0,0,0.126812420295073,0,0,0,0.139629537982249,0,0,0,0.490575173039688,0,0,0,0,0,0,0,0.0288984162499471,0,0,0,0.0015791136073093,0,0
