,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X601898.SH,X601991.SH,X600188.SH,X002466.SZ,X600688.SH,X600660.SH,X600362.SH,X600547.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600886.SH,X600111.SH,X600516.SH,X000786.SZ,X600176.SH,X000898.SZ,X000792.SZ,X000709.SZ,X600027.SH,X600352.SH,X002271.SZ,X600299.SH,X000553.SZ,X000408.SZ,X600489.SH,X601158.SH,X000825.SZ,X601699.SH,X600219.SH,X002470.SZ,X000883.SZ,X600549.SH,X000630.SZ,X600583.SH,X600808.SH,X600426.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.346412301427592,0,0,0,0,0,0,0,0,0,0,0,0.00576395899386329,0,0,0,0.141022392719101,0.0184015671378675,0.0297347343764765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114692019063081,0,0,0,0,0.0123293394303286,0,0.14395318842224,0,0.0579481646153503,0,0,-0.0116698147517859,0.015294281410664,0.0260608414281261,0,0,0,0,0
X600028.SH,0.462104518903857,0,0.233846357739729,0,0,0,0,0,0,0,0,0,0.133977197471006,0,0,0.115072750691931,0,0,0,0,0,0,0,0,0.0443392603678975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117612024529641,-0.179416549619499,0,-0.0328469419804685,0.028168125065925,0,0,0,0,0,0
X601088.SH,0,0.0705120064102663,0,0.316865506725834,0,0,0,0,0,0,0,-0.0183426830608293,0,0.0702643663977531,0,-2.16840434497101e-19,0,-0.0223978377747707,0,-0.00357925336696992,0,0,-0.0660060865275413,0,0,0,0,0,0,0,0,-0.0947941165386778,0,0,0,0,0,0.369960982093674,0,0,0,0,0,0,0,0,0,0,0.012054501865367,-0.0126288752784887,0,0,0,0,0,0
X600019.SH,0,0,0.186375773927155,0,0.0390240260052101,0,0,0,0,0,0.0871762187835405,0,0,0,0,0,0,0,0,0,0,-0.111302625253662,-0.0116849376355922,0,-0.0574829150766905,0.313118437953868,0,0,0,0,0,0,0,0,0,0,0.037374985062719,0.183157609163665,0,0,0,0,0,0,0,0,0,0,0,-0.0316434074966375,0,0,0,0,0,0
X600585.SH,0,0,0.121843474435556,0.403115967870946,0,0,0,0,0,0,0.0906342337142672,0,0,0,0,0,0,0,0,0,0,0,0,0.0751418486511119,0.165190642603229,0,-0.183055637190978,0,0,0,0,0.202127143721107,0,0,0,0,-0.0650071972138527,0.198368757889136,0,0,0,0,0,0,0,0,0,0,-0.0506974460411429,0.0578765270959164,0.124690402998387,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0503058216411962,0,0,0,0,0,0,0,0,0.0709425490891352,0,0.0597887551533847,0.0103348671235392,0,0,0,0,0,0,0.151559581991225,0,0,0,0,0,0,0.0153123622403325,0,0,0.0968227477597442,0,0,0,0,0.143655396662818,0,0,0,-0.00278776167397701,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.157649261015613,0,0,0,0,0,0,0,0,0,0,-0.041976220702764,0,0,0.0246369478322048,0,0,0,0.135352410275873,0,0.0599527628333019,0,-0.0294501448156842,0,0,0.0367467829439687,0,0,0.123646572483843,0,0,0,0,0.224646384650725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.128811054201101,0,0,0,0.234818751383397,0,0,0,0,0,0,-0.261375146407056,0,0,0,-4.33680868994202e-19,-0.0806658241625501,0,0,0,0,0,0,-0.0930413907110872,0.493407095819421,0,-0.16229398739941,-0.269958985244293,0,0,0,0,0,-0.432236949578024,0,-0.0929193127194678,0,0,0,0,0,0,0.176258583153134,-0.309410568992748,-0.469758127203194,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0803632463339051,0,0,0,0.0764675501490604,0,0,0,0.279427499667576,0.0170576903039779,0,0,0,0,0,0,0,0,0,0,0.0681533700019513,0,0,0.0529295156556179,0,0,0,0,0,0,0,0.0567802133312918,0,0.134860704563416,0,0.032227423907043,0,0.0646076498055633,0.0906928675278271,0,0,0,0,-0.00395086093802298,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0307779433815813,0,0,0,0,0.0473526992194694,0,0,0,0,0,0,0.0252919122231133,0.127646758670094,0,1.38777878078145e-17,0.00826361967681109,0,0,0,0.0184412080755993,0,0.0580155944569283,0,0,0,0,0.0828577306650812,0,0,0.0358884085454039,0.0303822401905008,0,0,0,0.068185680528172,0,0,0.00754747208685,0,0,0,-0.0161761800748316,-0.00389778368286296,0,0,0,0,0,0
X600188.SH,0,0.0484307857411191,0,0.547082474617422,0.0831117861814489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127857846351079,0,0,0,0.0243495064907954,0.100975650156253,0,0.205782595044451,0,0,0,0.0661480333358114,0,0,0,0.059563944567198,0,0,0.0193459939993048,0.132156636005211,0,0,0,0,0,0,0,0,0,0,0.0171814157529142,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.0173682335828958,0,-0.251362332593249,0,0,0,0,0,0,-0.0660056174682758,0,0,0.434896573872302,0,0,0,0.21268734382347,0.0378457763996974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183524955173702,0,0.0422519852625768,0,0.0478038759942795,0,0,0,0,-0.00822262505288255,-0.0194668714989853,0,0,0,0,0,0
X600688.SH,0,0.451512091844544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00627599739892155,0,0,0,0,0,0,-0.0891607693402888,0.0574523120298498,0,-0.0398009098791106,0,0,0.0745913565941942,0,0,0,0.114949406033816,0,-0.01017277888118,0,0,-0.045700507251829,0.0559600216027241,0,0.133259082873693,0,0,0,0
X600660.SH,0,0,0.200636061750492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142919342516796,0.0679387825727378,0,0,0,0,0.122674731083251,0.0458751778095711,0,0.155206856578655,0,0,0,0,0,0.166896683754941,0,0,0,-0.146799902495961,0,0,0,0,0.0257139865018639,0,0,0,0,0.0740138410187376,0,-0.0161372910305163,-0.00657577666700796,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310588961596305,0,0.0111435951602211,0,0,0,0,0.00437704861638243,0,0,0,0,0,0,0,0.0016450838244205,0.00980558068613044,0,0.0534501405317402,0,0,0,0.47630538465568,0,0,0,0.201376690757786,0,0,0,0.0334681339351966,0,0,-0.0340721654535618,0.0614642309366774,0,0,0,0,0,0
X600547.SH,0,0.310664338988647,0,0,0,0,0,0,0,0,0.0696500739688329,0,0,0,0,0,0,0,0,0,0,-0.248015404671458,0,0,0,0,0,0,0,0,-0.0110661660653406,-0.0408516497235414,0,0.207955722660043,1.18528794151937,0,-0.0196794142515867,0,0,0,0,0,0,0,0,0,-0.252368204790353,0,0.0139829080600745,0,0.0217999119580867,0,0,0,0,0
X600795.SH,0,0.0817911417763439,0,0,0,0,0,0,0.0216326165691171,0,0,0,0,0,0,0.069516539236957,0,0,0,0.0364231162084376,0,0.0849848928801445,0,0,-0.0446378892167102,0,0,0,0,0,0,0,0.0994615815896327,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.109929365821335,-0.0234774749797701,0.00891850067542789,0,-0.00892305939955717,0,0,0,0,0,0,0
X300072.SZ,0.392814810723829,0,0,0,0,0,0,-0.0685139858069572,0,0,0,0,0,0,0,0,0,0,0.150153389958267,0.0557294700532974,0,0,0,0,0,0,0.12033162057583,0,0,0,0,0,0,0,-0.0351817364646392,0,0,0,0,0,0,0,0,0,0.238392896590097,0.168665574083351,0,0,-0.00613144852278815,0,0,0,0,0,0,0
X002460.SZ,0.137808268751753,0,0.112205179605057,0,0,0,0,0,0,0,0,0.783708961992506,0,0,0,-0.0972399268354483,0,0,0,0,0,0,0,0,-0.0476238370731446,0,0,0,0,0,0,0,0,0.0479370470139341,0,0,0.133476105943834,0.0546811804893387,0,0,0,0.0495402848008701,0,0,0,0,0,0,-0.0492892594528759,0.0620369830651987,0.0927474488382177,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.204636687202616,0,0,0,0,0,0,0.0203032289427962,0,0.268139582256161,0,0,0,0,0,0.0185738095349188,0,0,0.163573701193936,0,0,0.0311961002308302,0,0,0,0,0,0,0.0142798533210028,0,0,0,0,0.0360523955733873,0,0,0,0.0734769288094458,0,0,-0.00567170364645845,0,0,0,0,0,0,0
X600886.SH,0,0,0.103539163572812,0,0.0590795853576091,0,0.0627762040526313,0,0,0,0,0,0.0300378181834795,0,0,0,0,0.0587589060634719,0,0.157114921991804,0,-0.0375882953591304,-0.0506422174479411,0,0.0584166820840908,0,0.0320925385418801,0,0,0,0,0,0,0,0.045710380500119,0,0,0,0,0.00325842483892231,0,0,0,0,0,0,0,0.12862628735653,-0.0170752182821376,0.0311300502810662,-0.101774261126564,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920560310587599,0.094664265458998,0,0,0,0.0881535428481651,0,0,0,0.0657577670883601,0,0,0,0,0,0,0,0,0,0.0206263231633408,0,0,0,0,0.361562176832657,0,0.0854970321149032,0.145149765664659,0.0748585021604686,0,0,0,-0.007689368341058,0,0,0,0,0,0
X600516.SH,0,-0.489354651855649,0,0,0,0,0.260752934649536,0,0,0,0.339217710367811,0.0187881332045607,0,0,0,0,0,0,0,0,0,0,0,0.554563110868071,0.116917404707347,0,0.524760948916717,0,0,0,0,0,0,0,0,0,0.0382231276009627,0,0,0,0,0,0,0,0,0.075331967239146,0,0,0,0.0249394994016014,0,0,0,0,0,0
X000786.SZ,0,0.00654701150956175,0,0,0.393689786321609,0,0,0,0,0,0.0528755988338259,-0.0542649325324503,0,0,-0.100486955982567,0,0,0,0,0,0,0,0.0648570783124931,0,0.0807717012256565,0.136429297075141,0.0999125188653507,0,0,0.202950301598258,0.178833636446993,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.099526179531025,0,0,0,0.155726000351132,0,0,-0.0567292793898424,0.0508477856184626,0.188026545343652,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.0438965812306151,0,0,0,0,0,0,0,0.127450410299791,0,0,0,0.238118380079887,0,0,0,0.0914366436018976,0.377654193415985,0,0,0.190129760602486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795439928320254,0,0,-0.101642311133845,0.106991508567212,-0.698813997983521,0,0,0,0,0
X000898.SZ,0,0,0,0.168510568984304,0.102007125396555,0,0,0.162835517887288,0,0,0.00193927524900498,0,0,0,0,0,0,0,0,0,0,0.101572431202269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826742179415729,0.539510256829467,0,0,0,0.00479431682668377,-0.0181772065569796,0,0,0,0,0,0
X000792.SZ,-0.110101432134453,0,-0.199314982351728,0,0,0,0,0,0.282222287320711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141196211983143,0,0,0,0,0,0,0,0.234789444772855,0.128148866820908,0.542583071386225,0,0,0,0,0,0,0,0,0.103487546363117,0,0.0820117130289977,0,0,0,0,-0.0119962991815654,0.0415738831446269,0.0707586674106547,0,0,0,0,0
X000709.SZ,0,-0.00835169683795926,0,0,0,0,0,0,0,0,0.172903058388446,0,0,0,0,0,0,0,-0.0148121412522351,0.108979247002955,0,0,-0.0187094310231204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604180551687176,0,0,0.0688759901569405,0,0,0,0,0.196408745679849,0,0,0,0.0193118017346171,-0.00121817295770276,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0870084240761455,-0.0978131047035533,0,0.157938256172139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141234017281957,0,0,0,0,0.0183568100003687,0,0,0,0,0,0,0.10540031762861,0,0,0.056997440068267,0,0,0,-0.005314162956956,-0.0149304474477837,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.255457195471788,0,0,0,0.0732903560578248,0,0,0.178219179871485,-0.158900058236309,0,0,0,0,0,0,0,0,0,0,0,0,0.030961494880353,0,0.226058248544019,0,0,0,0,0,0.277817375045291,0,0,0,0,0,0.180590449992749,0,0,-0.0102623165041229,0.0487398956709727,-0.0828535864410856,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393468390745218,-0.0130037911238361,0,0,0,0,0,0,-0.0727349900119922,0.192097717854337,0,0,0.0681745036376604,0,0,0,0,0,-0.0737920466544605,0,0,0,0,0.0316450888961786,0,0,0,0.0810730703161352,0,0,0,0.238375151233963,-0.00682058204762267,0,-0.0692090313541471,0.0339245641100004,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0891090069561732,0.057762413673783,0,0,0,0,0,0,0,0,0,0.0340354558632919,0,0,0,0,0.151254874772149,0,0,0.137391691572435,0,0.0945472804972881,0,0.00836536077426769,0,0,0,0.072367737906067,0,0,0,0,0,0,0,0,0,0,0,0,0.201164900297954,0,0.0365035504422094,0,0,-0.0275734469973056,0.0156490125584737,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0.00115438422108033,-0.152559176262676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178852145857802,0.204309083463059,0,0.0171664247391741,0,0.271675372676867,0,0,0,0,0,0,0,0,0,-0.0764855166070695,0,0,0,0,0,0,0.222489886299469,0,-0.0447488281697657,0,0,-0.0578050577024813,0.0595112053802765,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.0156769732226065,0,0,0,0,0,0.0334137691150402,0.192580411692705,0,0,0,0,0,0,0.0811753736791971,0,0,0,0.0976551706262532,0,0,0,0.193553717534446,0,0,0.151029919899638,0,0,0.0585580642551538,0,0,0,-0.0597659303372419,-0.0311387776646893,0.107111924444808,0.0130842412334454,0,0,0,0,0,0,0,0,-0.000973680495332591,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591217848186021,0,0,0,0.0929202003173108,0,0,0,0,0,0,0.062106893562329,0,0,0,0,0,0,0,0,0,-0.0663536555867901,0,0,0,0,0,0,0.0563984440899177,0,0,0,0,-0.00342889134808717,0.00461136628444672,0,0,0,0,0,0
X601158.SH,0,-0.00932939327544826,0,0,0,0,0,0,0,0,0.0271240811403889,0,0,0,0,0.024105211224828,0,0.0286834031416073,0,0.0626681669786985,0,0,0.0219678833871822,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0301199429744185,0.043806148200241,0.0693113556763531,0,0,0,0,0,0.0692572897830775,0,0,0,0,0,0.00770135320247307,0,0,0,-0.00726265386268873,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,-0.0371133447133691,0,0,0,0,0,0,0,0,0,0,0,0.150494848006017,0.206612673026643,0,0,0,0.0469627043672082,0,0.286362405988891,0,0,0,0,0,0,0,0,0,0,0,0.280328097694623,0,0,0,0,0,0,0,0.10937112564799,0,0,0.0252561391861386,-0.0278937051236513,0,0,0,0,0,0
X601699.SH,0,0,0.0514471226152287,0.161905410507459,0,0,0,0,0,0,0.580063745644101,0,0,0,0.220180110111734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118849250245413,0,-0.123246209884535,-0.0331452838230592,0,0,0,0.141015439515855,0,0,0,0,0.0233412123486253,0,0,0.0661318666032926,0,0,0,-0.01701213583972,0.00662429705238142,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353541002015068,0,0,0,0,0,0,0,0.0361369156628169,0,0.00598372794365112,0.0737656200444737,0.140010102201295,0,0,0.0595187765121978,0,0,0,0,0,0,0.0827585063568286,0,0,0.0667126147057236,0,0.182314684326234,0,0,0,0,0,0,0,0.00321979852945382,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.137057147005905,0,0,-0.095526677969886,0,0,0,0,-0.564219428054939,0,0,0,0.308729362492045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316438830365353,0,0,0.0327055933877226,0,-0.0832188516933873,0,-0.0152492911186714,0,-0.985855384762232,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235927148509212,0,0,0,0,0.0541762732957691,0,0,0,0.083779231946558,0,0,0,0.0638430368281627,0,0.115976930626482,0.0514397887498972,0,0.0374520363513718,0,0,0,0,-4.33680868994202e-19,0,0,0.0819772337727881,0,0.00339175498568653,0,0,0.127443596262528,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600549.SH,0,0,0,-0.0347759980438429,0,0,0,0,0.083407836137315,0,0,0,0,0,0.301996374154094,0,0,0,0.221411204451894,0,0,0.313286458904017,0,0,0,0,0.00401793891165465,0,0,0,0,0.045560035898644,0,0,0,0,0,0,0.14069604094954,0.0988977302281181,0,0,0,0,0,0,0,0,-0.00273141812526774,0.0042147508531539,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.110104368347206,0.0499381700192958,0,0,0.00841160290133381,0.0502899439711349,0,0,0.0387741835464071,0,0.046727364999922,0,0.0653681686201745,0,0,0,0,0,0.000112485435413871,0,0,0,0.0766061804769829,0,0,0,0,0.0322654804155004,0,0,0,0,0.0228112737106179,0,-0.024688389522129,0.0352241979396381,0,0,0,0,0,0
X600583.SH,0,0.251274535745919,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.17071359014221,0.00585045640818186,0,0.180870465007958,0,0.0816330744442306,0,0,0.0507578974768422,0,0.148066446424262,0,0.0931827464784456,0,0,0.0396279304702527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124373543920945,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.105196741878435,0,0.0791218480061608,0,0.0352022202018707,0,0,-0.0106488959212977,0,0,0,0,0,0.0430639297854271,0,0,0,0.467530402961767,0,0.0831144538067922,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.159965355803834,0,0,0,0,0,0,0.0723662067100581,0.0289688365141059,0,0,-0.0129007011190011,0,0,0,0,0,0
X600426.SH,0,0,0,-0.131186970491768,0,0,0,0,0,0,0,0.00200642839848154,0,0,0,0,0,0.300824419795787,0.0349967186051659,0,0,0,0.0312470591644258,0.150186780372461,0.325602824073246,0,0,0,0,0,0.109169216409171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524075345454202,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,-0.0366289892849715,0.000874737619036235,0,0,0,0,0,0,0,0,0,0,0.00373417473630528,0,0,0,0,0,0,8.67361737988404e-19,0.0564905162001434,0,0,0.224850275792187,0,0,0,0,0,0,0,0.13303214438029,0,0,0,0.0428074645099469,0,0,0,0.026899156318264,0,0,0,0,0,0
Change_TY3M,0,-0.0400413327892666,-0.0630938157019652,0,0,0,0,0,-0.291783544332789,0,0,0.00147301290937259,0,0,0,-0.0502052861776549,0,0,0.0124178635688871,0.145682515196761,0,0,0,0,4.33680868994202e-19,0.112283974947832,0,0,0,0,0,-0.286576161524584,0,-0.087240181884474,0,0,0,0,0.159501989424595,0,0,0,0,0,0,-0.0343517409668366,0,0,0,0.0180195937956651,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175866440102655,0,0,-0.131416710378062,0,0,0,0,0,-0.166135647612312,0,0,0,0,0,0,-0.46665663640614,0,0,0,0,0.532369116116812,0,0,0,0,0,0,0,0,0,0,0,0,1.16905968901816,0,0,0,0,0,0
TED,-0.0684142925963559,0,-0.214267143218648,0,0,0,0,0,0,0,0,0.0939077744201798,0,0,0,-0.0857856871605784,0,0,0.38205948012443,0,0,0,-0.19237315426231,0.310487162583134,0,-0.457342594835421,-0.271108986804653,0,0,0,0.466031831061067,0.0115929938699268,-0.0944723189486876,0,0,0,0,0,0,0,0,0,0,0,0,-0.13234865956115,0,0,0.755495121140972,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0352342929478343,0,-0.209966580861487,0,0,0,0,0,0,0,-0.00262543952203404,0,0,0.170622289355935,0,0,0,0,0,0.0114423398428462,0,-0.136040440809179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00707549674660955,0,0,0,0.0353086297676819,-0.0439594823745923,0,-0.0579669382997955,0.0404198337027184,0,0,0,0,0,0
MKreturn,0,0,0.0783379518421126,0,0,0,0,-0.0956514085562254,0,0,0.0769747591420952,-0.208078581372764,0,0,0,0,0,0,0,0,0,0,0,0,-0.00780171453050733,0,0,0,0,0,0,0,0.0168004759803141,0,0,0,0,0,0,0,0,-0.0848638566012854,0,0,0,0,0,0,0.00380754102470632,-0.0215072571042358,0.19934898192814,0,0,0,0,0
MKvol,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0.0049632081407836,0,0,0.00515578616663183,0.00359443137880563,0,0,0,0,0,0,0,0,0,-0.0038242998081485,0,0,0.00674876226749663,0,0,0,0,-0.00351277722547252,0,0,0,0,0,0,0,-0.00220428332094045,0,0,-0.011166944463561,0.0190908492035406,0,0,0,0,0,0
