,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X300072.SZ,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X600188.SH,X600660.SH,X601992.SH,X600027.SH,X600157.SH,X600886.SH,X600111.SH,X000898.SZ,X000709.SZ,X600489.SH,X600339.SH,X002466.SZ,X601158.SH,X600299.SH,X000959.SZ,X000792.SZ,X000630.SZ,X600583.SH,X000408.SZ,X600352.SH,X600219.SH,X000883.SZ,X000983.SZ,X000539.SZ,X002092.SZ,X000825.SZ,X002460.SZ,X000027.SZ,X000723.SZ,X601699.SH,X600808.SH,X600021.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.258732150645072,0,0,0,0.0612855728108748,0,0,0,0.0144375936283686,0.0385279325951156,0,0,0,0,-0.00253094004004107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353273105291295,-0.0430471045886807,0,0,0.0355530232807935,0,0,0.0505824969769101,0,-0.00869657847981378,0,0,0,0,0,0,0
X600028.SH,0.451749352994435,0,0,1.0842021724855e-19,0,0.0538004474169266,0,0,0,0.137021644448203,0,0,0,0,0.0207083556696751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012810501883059,-0.0558362150298473,0,0.150018885626873,0,0,-0.0213206907379653,0.0114123752595516,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.183616570893973,0,0,0,0,0,0,0,0,0,0,0,0,0.0505148400135753,0,0,0,0,0,0.116744192730761,0.0105891917203337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00446417848436249,0,0,0.182334671468831,0,0.0540135735882482,0,-0.0422746851788409,-0.0242573711359971,0.00788386981646974,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.475740984911851,0,0,0,-0.0602248844857222,0,-0.15805354115069,0,0,0,0,0,0,0,0,0,0,0.0887662889465194,0,0,-0.236186823041697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189526510300442,0,0,0,0,0.207832080587238,0.109402345217482,-0.012771183062758,0.00847640275398019,-0.0112575558775787,0.0021317768203128,0.084684788176707,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.00943790406389438,0,-0.0704071530786282,0,0,0.10419254027125,0,0,0,0,0,0.381282867060848,0,0,0,0,0,0,0.0037351387340375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597541487919336,0,0,0,0,0,0,0,0,0.000726859506972201,0.0268251096090464,0,0,0.226528116660083,0,0
X600585.SH,0,0.328470590451788,0,0,0,0,0,0,0.324833920724534,0,0,0.0189331059650786,0,0,0,0,0.282410830210163,0,0.0305524102956392,0,0,0,0,0,0.110471240683605,0,0,0,0,0,-0.0660184512642803,0,0.0109912355902716,0,-0.370186117006985,0,0,0,0,0,0,0.0434967124490414,0.0619972981029259,0,0,0,0,0,0,-0.121265943405987,-0.034578322372883,0.00754154230833985,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0274976046615717,0,0,0.0821604317795779,0,0,0,0,0,0,0,0.227141987671922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203339673402991,0,0,0,0,0,0,0,0,0,-0.00877423697077689,-0.00399714652392777,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0108456257429632,0,0,0,0.162652998302853,0,0,0,0,0,0,0,0,0,0,0.0495826489136701,0,0,0.0579928171300739,0,0,0,0,0,0,0.199741406026341,0,0,0,0,0.113853227164436,0,0,0,0,0,-0.0237982509801004,0,0,0.038634577635745,0.0683375548103546,0,-0.00735027084621452,0.00117136215776069,0,0,0,0,0,0
X601600.SH,0,0,0,0.0665499534114494,0,0.0290475562691129,0,0,0,0,-0.0420155096194183,0,0.296318103441057,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169728686820198,0,0,0,8.67361737988404e-19,0,0,0,-0.174604824886637,0,0.278973864392023,0,0,0,0.160026695907636,-0.0151839238086933,0,0,0,0,0,0.153067462118673,0,-0.0604167366643765,-0.00278642640073294,-0.000455356892643262,0,0,0,0,0,0
X600688.SH,0.15621701057244,0.350798462056604,0,0,0,0,0,0,0.0748937488601537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076414459886087,0,0,0,0.132797151618958,0,0,0,0,0,0,0,0,-0.0667987460280346,0.0366755567385891,0.00451032614443659,0.0702268955042551,0,0,-0.0210462862807372,-0.0337112759850083,-0.0108342188051246,0.00460230369771637,0,0,0,0,0,0
