,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X002271.SZ,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600188.SH,X600362.SH,X600547.SH,X600426.SH,X600176.SH,X600886.SH,X600011.SH,X600219.SH,X000786.SZ,X000723.SZ,X000408.SZ,X000825.SZ,X000932.SZ,X600399.SH,X601991.SH,X000831.SZ,X000959.SZ,X002080.SZ,X600795.SH,X600803.SH,X300037.SZ,X000807.SZ,X000898.SZ,X002409.SZ,X601699.SH,X600352.SH,X002407.SZ,X000027.SZ,X002145.SZ,X600549.SH,X600486.SH,X600489.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,-0.0173156251688371,0,0,0,-0.012987062835145,0.0376435483818934,0,0,0,0,0,0,0,0.0290214023060636,0,0,0.0368897261167853,0.0342800937526268,0,0,0,0,0.0952380402110546,0,0.0230407356072469,0,0,0,0,0.01709741674791,0,0,-0.0601561663202763,0,0,0,0,0.0558922826741991,0,0,0.0364922044448289,0,0,0,0,0,0,0,-0.022783294999811,0,0,0,0,0,0
X600028.SH,0.144079145322253,0,0,0,-0.0702221939749127,0,0,0,0,0,0,0,0.0318522350722067,0,0.0636915678770557,0,0,0.00913527338938755,0,0,0.0267888405017646,0.0184442612503625,0,0,0,0,0.0353612303453591,0,0,0,-0.0348835241394111,0,0,0,0,0,0,0,0.0520413384130571,0,-0.0278975193992633,0,0,0,0,0,0,0,0,0,0,-0.00678980019734291,0.0322335674390417,0,0,0,0,0,0
X601088.SH,0.0701839844854413,0,0,0,-0.0393709997008787,0,0,0,0,0,0,0,0,0,0,0.0738769507654965,0.0406647739481319,0.189311267108222,0,0,0,0.0400679488077506,0,0,0,0.0899282374721916,0.0159980620608613,0,0,0,0,0,0,0,0,0,0,-0.0643076404575998,0,0,0,0,0,0,0,0,0,0,0,0.0878703682793404,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0909805160947514,0,0.0972550171462691,0,0,0,0.057416451215442,0,0,0,0,0,0.132490812727588,0,0,0,0,0.0256341121638127,0,0,0,0,-0.067167683601849,0,0,4.33680868994202e-19,0,0,0,0.0256573544841349,0,0,0.0530151740099269,0,0,0,0.0258672650034082,0,0,0,0,0,0,0,0.0101190043412693,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.1973943650341,0,0,-0.23661514318345,0,0.213250201689504,0,0,0,0,0,0,0,0,0,0,0,0.12050753893525,0,0,0,0,0,0,0,0,0,0,0,0.0969820746954597,0.134361379881569,0.0583832757465795,0,0,0.175972392029524,0.10956119725592,0.26869317408465,0.150833179334213,0,0,0,0,0.0542898388593474,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893995647074138,0,0,0,0,0,0,0.109849532669465,0,0,0.0503357440698684,0.0578367992209091,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300538039433915,-0.00630378251874903,0.00771061256523797,0,-0.0282806590897575,0,0,0,0,0,0.485712225567037,0,0.0225492613148065,0.0308303301342152,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023910942617007,0,0,0,0,0,0,0,0,0,-0.0470684228768795,0.063547022393448,0.0206004197182944,0,0,0,0.0628535413160876,0,0,0,-0.0761809455753357,0,0.399285387617976,-0.074183318759322,0,0,0,0,-0.0181164355586246,0.0711222193486337,0,0,0,0,0,0,0,0,0,-0.132956837539974,0,0
X000792.SZ,0,0,0,0.060608432913792,0,0,0,0,0,0,0.0243793630584121,0.088135088352783,0.0646735021231233,0.0298308537020579,0,0,0,0,0.234356905026098,0,0,-0.221772140565819,0,0,0,0,-0.00421871892380045,0.0450275513907548,0,0,0,0,0,0,0,0,0,0,-0.260408645708234,0,0,-0.104971097435036,0,0,0,0,0,0,0,0,0,0.0790219697903426,0.0265309014332048,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0030774527228633,0,0,0,0,-3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0,0,0,0,0.163733180624385,0,0,0,0,0,0,0,0,0,0.105435466109045,0,0.0284581613912941,0,0.173835135064857,0,0,0,0,0.260886552910049,0,0,0,0,0,0,0.0298084775433318,0,0.545491089985277,0.0429999638794571,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.37310482221614,0,0.316106358005958,0,-0.101622278595033,0.207439731360852,0,0.387965375421996,0,-0.121314193469046,0,0,0,0,0,0,0,0,0.101753384923506,0.149922167203014,0.0877698377117221,0,0,0,0,0,0,0,0,0.0212373802573277,0,0,0,0,0,0.021362019575461,0,0,0,0,0,0,0,-0.0577844716603968,0,0,0,0,0,0,0
