,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X002466.SZ,X600188.SH,X600688.SH,X601991.SH,X601600.SH,X600362.SH,X600795.SH,X600886.SH,X600516.SH,X002460.SZ,X600547.SH,X300072.SZ,X000898.SZ,X600027.SH,X600352.SH,X600111.SH,X000553.SZ,X600176.SH,X601992.SH,X000786.SZ,X600299.SH,X600426.SH,X000709.SZ,X000408.SZ,X002110.SZ,X000792.SZ,X600315.SH,X600808.SH,X000883.SZ,X000830.SZ,X600801.SH,X601158.SH,X000932.SZ,X002271.SZ,X601699.SH,X600219.SH,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0.0807441006601546,0,0.238769322476988,0,0.0191771365516215,0,0,0,0,0,0,0,0,0,0.243200852742833,0,0,0,-0.144724557063039,0,0,0,0,-0.344175651498041,0,0.17268765389582,0,0.167834232352217,0,0.0743639736990849,0,0,0,0,0,8.67361737988404e-19,0,0.0143711566652287,0,0,0,0,0,0,0.620289412448352,0,0,0,0,-0.0104481642856901,0,0,0,0,0,0,0
X600688.SH,0.133048374951218,0.168384907315517,0,0,0,0,0,0.0741082827289087,0,0,0.0829541905582165,0,0,0,0,0.09777266948647,0,0,0,0,0,0,0,0,0,0,-0.0350376311613432,0,0,0,0,0,0,0,0,-0.0378535635744372,0.0623538346779123,0,0,0.079560352362442,0,0,0,0,0,0,0,0.0395946356333541,0,0.00197727660290786,0.0212860259225847,0,0.0332113043204404,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0341457929230401,0.0518166609319506,0,0,0.0327840166279873,0,0,0,0.049574987968543,0,0,0,0,0,0,0,0,0.192598648577031,0,0,0,0,0,0,0,0,0,0.105476997617731,0,0.0813282142201899,0.0485299323220247,0,0,0.0225872558948033,0,0,0.0082012536854046,0,0,0,0,0,0,0.0117072096150221,-0.0337453848926817,0,0,0,0,0,0
X601600.SH,0,0,-0.0780428115931013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11273845408867,-0.26002362639832,0,-0.0700596534093488,0,3.46944695195361e-18,-3.54471270854638e-06,0,0.203196621300383,0,0,0,0,0,0,0,0.512368658632171,0.156126875924092,0.017647843880448,0,-0.168213607926112,4.33680868994202e-19,0,0,0,0,0.0154044926470166,0,0
X600362.SH,0,0,0.0249229655367542,0,0,0.133765469563577,-0.0147622526840751,0,0,0,0,0,0,0,0.263834467696078,0,0,0,0,0,0,-1.61498861643293e-05,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0560270306011874,0,0,0,0,0.152583512223866,0,0,0,0,-0.0893079461556953,0,0,0.0617438819621062,0.191037071515898,0,0,0,0,0.00860158322824753,0,0,0,0,-0.105663321431859,0,0
X600795.SH,0,0,0,0,0,0,0,0.0352582381929094,0,0,0,0,0,0,0,0,0,0.109655705575214,0,0,0,0,0,0,0.0224626434954718,0,0,0.0516583834408625,0.0919434188030801,0,0,0,0.0831471849282128,0.128687424507341,0,0,0,0.0539538495005262,0,0,0,0,0,0.0160775072496408,0,0,0,0,0,0.000279760391294928,-0.00799805319546072,0,0,0,0,0,0
X600886.SH,0,0,-0.035361376063377,0,-0.116604394394977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824116726846083,0,0,0,0.183255919358014,0.19534578475521,0,0.00825684101024328,0.0973442048900261,0,0.11181059828444,0.068669638127596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487135091258995,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518374959261177,-0.0867267777440145,0,0,0,0,0,0,0,-0.261770770818194,0,0,0.164029293823072,0,0,0,0,0.0947241398879311,0,0,0.0530221737362246,0.222242805950965,-0.00901410681391233,0,0,0.313169587767833,0,0,0.135673980504975,0,0,0.101559457140026,0,0,0,-0.00861186249576354,-0.0313781104463296,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.119022065676705,0,0,0,0,0.415093608850764,0,0,0,-0.12205253652448,0,0,0,0,0,0,0.0441552891522742,0,0,0,0,0,0.291995715534828,0.309590231152408,0.0318849314172979,-0.0609983804920432,0,0,0.264016419550231,0,0.0605901290505578,0,0,0,0,0,0,0.104318498846241,0,0,0,0,0,0,-0.00770107829677983,-0.0602847982349154,0,0,0,0.110856655203297,0,0
X600547.SH,0,0,0,0,0,0,0.0570600616775317,-0.0436146848978559,0,0,0.0316768718791342,0,0.0167958199054759,0,0,0,0,0,-0.0692534296681539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033308302949188,0,0,0,0,0,0,-0.0146498841672681,0,0,1.03426464602055,0,-0.0712196833529209,-0.00182206340260078,0.0136887035395665,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.0645145822028361,0,0,0,-0.198165263058953,0,0,-0.503930899161471,0,0,0.198001267629968,0.220214272902186,0.105660237819094,0.25339910200126,0,0,0,0,0,0.034506264861093,0.122357746328631,0,0,0,0,0,0.322718179658352,0,0.256738404369492,0,0,0,0,0,0,0,-0.0645103874017559,0,0,0,0,0,0.0215530584481227,-0.146173888867378,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.150281592535159,0.047103147341318,0,0,0,0,0,0,0,0,0,0,0,0,0.0837675708505774,0,0,0,0,0,0,0,0,0.0844311017497362,0.0362066022892639,0.0557249429156889,0,0,0,0.0121628443901234,0.103237210948915,0,0,0.0470277263501128,0,0,0.059082824520749,0,0.16995833868974,0,0,0,0.0445727125611225,0,0,-0.000490029028939543,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0587651067339049,0,0,0.624782563114776,0.043996153225501,0,0,0,0,0,0,0,0,0,0.235868125072836,0,0,0,0,0,0,0,0,0,0.0753437220723909,0,0.00260409875617567,0,0,0,0,-0.214741900293943,0,0,0,0,0,0,0,0,0.110950679533757,0,0,0,0,0,0.0042536424659968,-0.006429676528145,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.0250884296771666,0,0,0,0,0,-0.0733958992007139,0,0,0,0,0,0,0.196058853013194,0,0,0.0127692607406199,0,0,0,0,-4.33680868994202e-19,0.128104608178283,0.0128029265048726,0.0483752067038296,0,0,0,0,-0.153175635085955,0.0823317210684385,0.11338552128552,0,0,0.212791020849841,0,0,0,0.122167893411811,0,0,0,0.34856317793308,0,0.0192605246332851,-0.0175377214426412,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0532434377305324,0,0,0,0,0,0,0,0.0692718596145642,0,0.0900806298170493,0,0,0,0,0,0,0.0144836858770588,0.0307838535037099,0,0.0257422546351486,0,0.0949614690017156,0,0.0213018649384369,0,0,0,0,0.225302091668206,0.0175412090544537,0,0,0,0,0,0,0,0,-0.0136189509320525,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0.138482162786423,0,0.0568593000413142,0.055310079496296,0,0,0,0,0,0,0,0,0,0,0,0,0.170122490316361,0,0.206374587028437,0,0,0,0,0,0.138626696383863,0,0,0,0.194538133867735,0,0,0,0.232447117637419,0,0,0,0,0,0,0,0.0548096213349304,0,0,0,0,0.0870203219970653,-0.0452612418683575,8.67361737988404e-19,0,0,0,-0.138149756225938,0,0
X600176.SH,0,0,0,0,0.0329292883573076,0,-0.0852076753501236,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0762998623110155,0,1.73472347597681e-18,0,0,0,0,0.230108346014488,0,0,0,0.0349412666961546,0.216013176654047,0,0.147652767205415,0,0.029279512042414,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0327664380460373,0.019851199642533,-0.0562348384427601,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118214435559181,0.188044549088801,0,0,0,0.10972517369935,0,0.506526153128522,0.0262758113707916,0,0,0,-0.188964663643849,0,0,0,-0.0270186206107826,0.238221365449003,0.0225015942739907,0,0,0.175785821683906,0,0,0,0.0183716401293796,0,0,0,0,0,-0.0105668287373174,0.0214732151427438,0,0,0,0.321832234046485,0,0
X000786.SZ,0,0,0,0,0,0.103343631138603,0,0,0.0547026892632878,0,0,0,0,0,0,0.172400901540676,0,0.0593785988969573,0,0,0,0.185576433070713,0,0,0,0,0,0.399917715339705,0,0,0,0,0,-0.505203635929479,0.128458849640831,0,0.0418075113361408,0,0,0,0,0,0,0.14811799756899,0,0,0,0,0,0.0176157552720491,-0.0301737213942167,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.396627271234376,0,0,0,0,0,-0.0304067895832122,0.0763959506080546,0,0,0,0,0,0,0,0,0,-0.106940766647092,0,0,0,0,0,0,-0.220345465505088,0,0,0,0.497948728097707,0,0,0.383219127712161,0.137394045484181,0,0,0,0,0,0,-0.246009990143866,0,0,0.0782137252061755,0,0,0.0204895380289866,0.0920756619607171,0,0,0,0,0,0
X600426.SH,0,0,-0.0626992871281582,0,0.158703606383305,0,0,0,0,0,0,0,0,0,0,-0.0865962438671832,0,0,-0.0509182659727373,-0.182230893251597,0.0979529917926277,0,0,0,0,0,0.0769406605652558,0,0,-0.0591523252279121,0,0,0,0,0,0,0,0,0,0.816289920317511,0,-0.314078145635799,0.0355710286454369,0,0,0,0,0,0,0.0175499028809782,-0.0641839721605982,0,0,0,-0.078770032305167,0,0
X000709.SZ,0,0,0,0,0,-0.0265553811394485,0,0.164763351878041,0,0,0,0,0,0,0.0430489505975851,0,0,0,0,0,-0.00217521763702492,0,0,0,0.0737851041174587,0,0,0,0,0,0.0226551605228724,0,0,0,0,0,0,0.341926371953915,0,0.157754838330948,0,0,0,0,0.0317624154054018,0,0,0,0,-0.00497636343656196,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.11850932878169,0,0,0,0,0,0,0,0,0,0,0,0.172012228779241,0,0.0697386758083237,0,0,0,0,0.102156364638431,0.0188177015085434,0.128072646772886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301215344225348,0,0,0.00897879773240065,-0.0131338630299586,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186896820849294,0,0,-0.115985485233757,0,0,0,0,0,0,-0.0043850845259507,0,0,0,0,0,0,0,0,0,0,0,0.379630320342095,0,0.456314552598839,0.0369027414936941,0,0.0384288551858637,0,0,0,0,-0.0234680456596379,0,0,0,0,0,0
X000792.SZ,0.34481288479508,0,0,0,0,-0.0063915821597955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214801421439795,0.0272786857150729,0,0,0,0.0963899423611596,0,0.39515134163949,0.0365850773277832,0,0,0.17620618280608,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0128493403922488,0.0829101013407018,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,-0.00488010877634388,0,0,0,0,0,0,-0.23395296518581,0,0,0.0712877907523315,0,0.200875403981347,0.282495736399798,-0.0327895588363346,0,0.0393096684776249,0.265950966552198,0,0,0,0,0,0.210976705142282,0,0,0,-0.131053060113319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131745921054495,-0.0357885389098491,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.172153022205018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596702132770419,0,0,0.0202344034981256,0.0211442034283994,0,0,0,0.225200341399314,0,0,0,0,0,0,0,0.0621421206941004,0,0.332722056992933,0.082463669119214,0,0,0,0,0,0.00286581430345517,-0.0143841013990099,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.072666072332739,0,0,0,0.0204814443032661,0.0132348698804461,0,0,0,0,0,0.0594981515485272,0.122425458399246,0,0,0,0,0,0.142837474276505,0,0,0,0,0.0282640388529597,0,0,0,0,0,0,0,0,0,0.00607686908086647,0,0,0,0,0,0,0,0,0,0.00984638495112378,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319039581024648,0,0,0,0,0,0.223186276114119,0,0,0,0.107844564717304,0,0,0.18427790679433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708628973719583,0,0,0,0,0,0
X600801.SH,0,0,0,0.256481892857031,0,0,0,0,0,0,0,0,0,0,-0.1182469090411,0,0,0,0,0,0,0,0.243615713786965,0,0,0,0,0.132823339995063,0,0.0095944027106915,0,0.185141626260801,0,-0.0631539016792848,0.0407054555784472,0,0,0,0,3.46944695195361e-18,0,0,0.0687901048311028,0.105315180092101,0,0,0,0,-0.0642469747544908,-0.0198860075398793,0.00107627802740416,0,0,0,0,0,0
X601158.SH,0,0,0.1740021522019,0,0,0,0,0,0,2.16840434497101e-19,-5.42101086242752e-20,0.0225556820862409,0,0,0.0211353869690441,0,0,0,0,0,0.1273027283563,0,0,0,0,0,0,0.109565612494738,0.0950254636050689,0,0,0,0.109745740198372,0,0,0,-0.012403479582388,0,0,0.024637104008941,0,0,0,0,0,0.0298129184201913,0,0,0,0.0037387608388285,-0.0166158466066161,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.104718904692507,0.120130553874616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601981830503226,0,0,0,0,0,0,0,0,0,0,0,0.347592193004465,0.218393265844136,0,0.264786883794419,0,-0.073936908347337,0,0,0,0,0,0,-0.111670921792969,0,0,-0.0182104527390187,0,0,-0.148190411113486,0,0.127012820022716,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.247533815628785,0,0,0,0,0,0,0,0.0927581630651059,0.1041916252761,-0.0366153311805342,0,0,0,0,0,0,0,0.000134544909629371,0.449633997508288,0,0,0,0,0.129121553797264,0,0,0,0,0,0.0925696568394338,0,0,0,0,0,0,0,0.418779028100873,0.0203151901317055,0.0841529288795259,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0804588507825149,0,0,0,0,0,0,0.423254139898936,0,0,0.289860673480881,0,0,0,0,0.0344131324710953,-0.190995996371554,-0.0696308795087223,0,0,0,0,-0.0346382751591302,0,0,0,0,-0.0122705398321931,0.281696449418338,0,0.0457538441941871,0,0.0901680653343373,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240403478413558,-0.0138402246992254,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0138985609384224,0,0,0,0.0248619799711582,0,0,0,0.165427189562023,0,0,0,0.0153722767955549,0,0,0,0,0.0542079522600401,0,0,0,0,-0.0204681048418455,-0.10401865258571,0,0,0.0264008221733637,-0.0344579214674575,0.128802753742649,0,-0.0786118416595202,0,0,0.254201398373658,0,0,0,0,0.101836249946325,0,0,0,0,-0.00145900562095087,-0.0616181553962355,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.199289797900257,0,0,0,0,0,0,0,0,0,0,0,0.0476834875001745,0.68509682544159,0,0,0,0.0377720795879326,0,0,0,0,0,0,0,0,0.0312841544810246,0,0,0.0612926986953342,0,0,0,0,0,0,0,0,0,0,0,0.0145563567449929,0.00969355133115211,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,-0.0146472820070116,0,0,0,0,0.0318479154253443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262920900307134,0,0.054590916648361,0,0.0637334350525572,0,0,0,0.086709642731498,0,0,0.0259978176076041,-0.0300258640230626,0.0702431566606444,0,0,0,0,0.0177591877179638,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.780937147737812,0,0,0,0,0,0,0,0,0,0,0,0,0.0214240860128586,0,0,0,0,0,0,0,0,0,0,0,-0.0919049568002673,0,0,0,0,0.350768795404832,0,0,0,-0.46140274789931,0,0,0.245246091396759,0,0,-0.0529961706858031,0,0,0,-0.0721336245130011,0,0,0,-0.159307099291925,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.287742260178205,0,0,0,-0.309778595691764,2.77555756156289e-17,0,0,0,-0.493602125416482,0,-0.278539184715928,0,0,0,0,0,0,0,0,0.429138508897349,0,-0.297657833910682,0.76599839978205,0.265954197069042,0,0,-0.0754266341688053,0,0,0,0,0,0,-0.168639002284856,0,0.264173971855789,0,0,0,0.924996532358539,0,0.771936025987065,0,-3.81950936639615,0,0
TED,0,0,0,-0.173277805042205,0,-0.333526105125591,0,-0.97115605149851,0,0,1.73472347597681e-18,0.505138099407655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329680088579938,0,0,0,0,0,-0.846255301833441,0,0,-0.709522339740957,0,0,0,0,0,0,0.956787949344974,0,0,0,0,-0.0405427690701549,0.0382127890401157,0,0,0,0,-2.56162080444743,0,0
RealEstate_excess,0,0,0,0,0,0.117291204609365,0,0,0,0,0.149227025744945,0.0441495204589472,0,0,0,0,0,0,0,-0.0998675248807418,0.0362932449227795,0,0,0,0,0,0,-0.0283113157581137,0,0,0.0195843719997946,0,0,0,0,0,0,0,0,0,-0.0712046037393718,0,0,0,0,0,0,0,0,-0.00441857297981201,0.0105096323754107,0,0.186612135232031,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.101423495440771,0,0,0,0,-0.0275998392798012,0,0,0,0,0,0,0,0.0396519042659383,0.0533422793596499,0,0,0,-0.0350805270201744,0,0,0,0,0.0864447503720514,0,0,0,0.0985027168619706,0,-0.0684255296352882,0,0,0,0,-0.0879620532917947,0,-0.0598984181165329,0,0,0,0,0,0,0.00894466412798216,-0.00226853133396125,0.257944174315471,0,0,-0.0429802955984749,0,0
MKvol,0,0,0,0,0,0,-0.00595187392356664,0.00233209314986534,0,0,0,0,0,0,0,0,0,0,0.00159338710704406,0,-0.000740570591814717,0,0,0,0,0,0,0.00149083794835513,0,0,0,1.35525271560688e-20,0,0.0037216805044414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318832888012799,-0.00617113998076435,0,0,0,-0.0183553793967342,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0129778770463034,0,0,0,0,-0.0303591591408002,0,0,0,0,0,0,0,0,0.04565643005491,0.00404819180392618,0.0209397499453567,0,0,0,0,0,0,0,0,-0.0236836234183244,-0.0213871532770954,0,0,0,0,0,-0.0791847428548638,0,0,0,0,0,0.0555361766477841,0,0,0,0,-0.083609375514623,-0.0482592426040159,-0.0233958639003642,0,0,0,0,0,-0.906378575204988
CarbonVol_Guangdong,-0.00223004622820566,0,0,0,0,0.00286048926902867,0,0,0,0,0.018757775992773,0,0,0,0,0,0,0,0.0083133696256818,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00493839504268291,0,0,0.00178430006825264,0,0,0,0,0.0121245921835776,0.00338251221252461,0.0152570554109761,0,0,0,-0.135204216255667,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.0056146151390365,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.00744816620659162,0,0,0,0,0,0,0.00746969432168784,-0.00470645847800663,0,0,0,0,0,0,0,0,3.86575397766289e-05,0,0,0,0,0.00284352299363232,0.00531646924195988,-0.00171935142619391,0,0,0,-0.145263461297545,0,0
