,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X601600.SH,X601991.SH,X600157.SH,X600688.SH,X600362.SH,X600111.SH,X600886.SH,X600027.SH,X600188.SH,X600583.SH,X000883.SZ,X601158.SH,X000027.SZ,X601992.SH,X000709.SZ,X000539.SZ,X600021.SH,X600352.SH,X600309.SH,X000898.SZ,X600307.SH,X000060.SZ,X000792.SZ,X000629.SZ,X600098.SH,X600808.SH,X000825.SZ,X600489.SH,X600008.SH,X600863.SH,X002075.SZ,X002470.SZ,X600547.SH,X600660.SH,X600578.SH,X002353.SZ,X600219.SH,X000831.SZ,X600549.SH,X601699.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.698945517366185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865555320614339,0,0.010947227647336,0,0,0,0,0,0,0.134015190963876,0,0,0.0176377675972756,0,0,0,0,0,0,0,0.0167883546773606,0,0,0,0,0,0,0.00110653731116424,-0.0331534856105846,0,0,0,0,0.00533523294066559,0,0,0,0,0,0,0
X600028.SH,0.611233145549666,0,0,0,0,0.0749376520882864,0.0506550179077727,0,0,0.0318698965066475,0,0.091640487066818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124561949360221,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00547000717606932,0.00128607296058549,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0172491382097499,0.16610199056763,0,0,0.0525050359270509,0,0.0198270316227505,0,0,0,0.0926261078826077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946758222592542,0.0385338902028608,0.0693370174520653,0.0637836218908464,0,0,-0.00969618399432301,0.0138523167322509,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0384036823256888,0,0,0,0.0247280621445339,0,0,0,0,0,0,0,0,0.234775521518588,0,0.0204192201012184,0,0,0,0,0,0,0.0189968250104494,0,0,0,0.0993708722098226,0,0,0,0,-0.0326120891683208,0,0,0,0,0,0,0.230345163695119,0,0,0.15509313697148,0,0.0157605143132497,0.0174641309995114,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0294989664456355,0.060818941534849,0,0,0,0.0556843990284689,0,0,0,0,0.156633513039463,0.110157769698152,0,0,0,0,0,-8.67361737988404e-19,0,0.0964785412646048,0.0477221936461915,0,0,0,0,0,0,0,0,0,0.0382682766368263,0,0,0,0,0,0,0,0.22851654828675,0,0,0,0,0,0,0,-0.00192627788727826,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.16779215121992,0,0,0,0,0.0103271997664237,0,0,0,0,0,0,0,0,0,0,0,0.158767255653936,0.045719476024074,0,0,0,0.192300899773794,0,0.0707022304633365,0,0,0,0,0,0,0,0,0.00922969377844148,0,0,0,0,0,0,0,0,0,0.12949192291598,0,-0.00543751527071747,8.67361737988404e-19,0,0,0,0,0,0
X601898.SH,0,0,0.11887714672766,0,0,0.292446618170955,0,0,0,0,0.284781936865668,0,0.0401276508381686,0,0,0,0,0,0,0,0.024043167174657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221883330694132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333777766764801,0.0643341412947092,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0041921580113431,0,0,0,0,0,0.302620407113666,0,0,0,0,0,0,0,0,0,0,-0.0211853784235308,0,0,0,0,0,0,0.049607163685129,0,0,0,0,0,0.108408117573316,0,0,0,0,0,0.0938768269637914,0,0,0,-0.0144882335354461,0,0.0012897789357306,0.00675144321253981,0,0,0,0,0,0
X600795.SH,0,0,0,0.0553643975470004,0,0,0,0,0,0.100644653180001,0.183073081580647,0,0,0,0,0.109232361255317,0.122516138802334,0,0.00557389052136554,0,0,0,-0.0260238202733244,0,0,0.0594484406582475,0,0,0,0,0,0,0,0.0486624651921908,0,0,0,0,0.168162519025187,0,0,0,0,0,0,0,0,0,0,0.127242232199473,0,0,0.0128263486257218,0,0,0,0,0,0
X601600.SH,0,0.106434398464843,0.305936758892291,0,0,0,6.93889390390723e-18,0,6.93889390390723e-18,0,0.122936654488896,0.00453758726660032,0,0,0,0,0,0,0,-0.0138093443999257,0,0,0,0,0,0.0758227762295813,0,0,0,0,2.74299679549894e-05,0,0,0,0.244767338451741,0,0,0,0,-0.0576060981731951,-0.203914338044414,0,0,0,0,0,0.262289292293401,0,0,0,0,-0.0034520950522283,0.0161187902131803,0,0,0,0,0,0
X601991.SH,0.0287028571900047,0,0.015089202494285,0,0.352142046991361,0,0.203382036286707,0,1.73472347597681e-18,8.67361737988404e-19,0,0,0,0,0,0.0507335653470137,0,0,0.0839158147229476,0,0,0,0,0,0,0.109755380985459,0,0,0,0,0,0,2.16840434497101e-19,0.196845057333756,0,0,0,0.063608924378232,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00294350497734529,0,0,0,0,0,0,0
X600157.SH,0,0,0,-0.17109202623909,0,0,0,0,0,0,0,0,0,0,0,0,0.0227449723813339,0,0.0938155212793201,0,0,0.14751851258953,0,0,0,0.0228289804632857,0.016653800750236,0,0,-0.00723568543194261,0,0,0,0,0,0,0,0,0.334621650175991,0,0,0,0,0,0,0,0.186902576857601,0,0,0,0.0463134025224962,0.0251183572484087,0.0631337840451721,0,0,0,0,0,0
