,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X600019.SH,X600111.SH,X601898.SH,X600660.SH,X600011.SH,X000708.SZ,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600426.SH,X600176.SH,X600362.SH,X000629.SZ,X000408.SZ,X600348.SH,X601991.SH,X300073.SZ,X600096.SH,X000983.SZ,X600803.SH,X000723.SZ,X000786.SZ,X600160.SH,X002080.SZ,X600027.SH,X600219.SH,X600378.SH,X600141.SH,X601699.SH,X600549.SH,X600157.SH,X600399.SH,X002353.SZ,X002407.SZ,X600801.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.114767668612651,0,0,0,0,0,0,0.0512988828807024,0.0398084731686963,0,-0.0192038362422131,0,0,0,0,0,0.121925965105508,0,0,0,0,0,0,0,0.0137914292813786,-0.0701847420159415,0,0,0.134825269569584,0,0,-0.159733216599511,0,-0.00791068167495739,0,0,0.0239740580059778,0,0,0,0.147887652008774,1.73472347597681e-18,0,0,0,0,-0.0561150934980223,0.00303613118783541,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.187692895783052,0.267886294980515,0.130716514043833,0,0,0,-0.0330855558040919,0,0,0,0,0.0609019277205645,0,0,0.0443368555504362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217523750208311,0,0.0347152025625302,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.034247317188591,0.101198395317324,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0.0461192658900739,0,0.00843830581610697,0,0,0,0,0.0241032048192917,0,0,0,0,0,0.0426143118711557,0,0,0,0,0,0.106781599661731,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.024318067293357,0,0.0116793512386678,0,0,0,0,0,0,0,0,0,0,0,0.0829572187131719,0,0,0,0,0.0255067780189641,0,0,0,0,0,0,-0.00781278645096885,0,0
X600309.SH,0,0.0305038081221877,0,0,0,0,0,0,0,-0.11218370067267,0.0443360985881949,0,0.0468716229993692,0,1.73472347597681e-18,0,0.039305525326599,0,0.101101830976701,0,0,0,0,0.123702814783555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751864796651224,0.0151576685246852,0.00243407688117242,0,5.21458392168331e-05,0,0,0,0,0,0,0,0,0,0.00557180921128876,0,0
X600188.SH,0.0113831972450359,0.164091378028769,0,0,0,0,0,0.0561691587963732,0,0,0,0,0.251823061690582,0,0,0,0,0,0,0,0,0,-0.0302010200610118,0,0,0,0.0896783644797335,0,0.0621471955107838,0,-0.0519553246933764,0,0,0,0,0,0,-0.00905722039156787,0,0,0,0,0.373629657398685,0,0,-0.0474234001932508,0.0767516860686261,0,0,0,0,0,-0.0304718386873015,0,0,0,-0.00165724068728354,0,0
X002466.SZ,0,0,0,0,0,0,0.567194744602928,0,0.0934915168148746,0,0,0,0,0,0.00928786956262407,0,0.0483564194805529,0,0,0,0,0,0.0282374582232952,0,0,0,-0.19908493505752,0.0385445091701152,-0.0775885420199962,0,0,0,0,0,0,0,0,0.0190438253578677,0,0,0,0.138479321650196,0,0,0,0,0,0.146020238571893,0,0.143682477035237,0,-0.00856134387520098,0,0,0,0,0.0138508116538746,0,0
X002460.SZ,0,0.0560391790399375,0,0,0,0.0247951320729319,0,0,0.308221229256611,0,0,0.0639803315736804,0,0,0,0,0.159004472516704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651302404110999,0,0,0,0.0876068583211009,0,0,0.0735994695005918,0,0,0,0.0232142313582587,0,0,0,0,0,0.0392628230641424,0,0,0,0.0190267621600783,0,0,0,0,0.0742748573900922,0,0
X600585.SH,0,0,0,0,0.0322931150857075,0,0,0,0,0,0,0,0,0,0,0,0,0.196143393108182,0,0,0.0456192169648644,0,0,0,0,0,-0.00467766368541061,0,0,0.0347462769480617,0,0,0,0,0.0119390849675125,0.0211222151358297,0,0,0,0,0,0,0,0.0101982408122575,0,0,0,0,0.334101288060102,0,0,0,-0.0643033044609086,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.18991910995343,0,0,0,0,0,0,0,0,0.0804435765770673,0,0.110458240975137,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0721136528434353,0,0,0,0,0,0,0,0,0.0441808059402835,0,0.383198750275649,0,0,0,0,0,0,0,0,0,0,0,-0.0250236918416574,0,0,0,0,-0.0221056763611052,0,0
X000301.SZ,0,0,0,-0.166203731845349,0,0.347401526490487,0,0,0,0,0,0,0,0,0,0,0.106790104220181,0,0,0,0,0,-0.0457516768639954,-0.0340535467970928,0,0,0,0.251982531150079,0.108926750271539,0,0,0,-0.01569694670311,0,0,-0.000155800455230788,0,0.154037929119306,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140856920125862,0,0,0,0,0.0578094869077112,0,0
X600019.SH,0,0.026894703282689,0,0,0,0,0,0,0,0.0673509113155033,0,0,0,0,0.128050349004299,0.103946011946742,0,0,0,0,0,0,0,0,0,0,0.131758405437298,0,0.0676042796496943,0,0,0,0,0,0.0191870985915733,0.0395373647857296,0,0,0,0.0771515315478608,0,0,0.0206310214588859,0,0,-0.117793058842423,0.0125571031706844,0,0,0,0,0,0,0,0,0,0.0200107333119216,0,0
X600111.SH,0,0,0,0,0,0,0.25777513221617,0,0,0,0,0,0,0,0,0,-0.161517070919269,0,0,0,0.0201968852570667,0,0,0,0,0.147648786912494,0,0.236995927148057,0,0,0,0,0,0,0,0,0,0,0,0,0.213861359491263,0,0,0.262886608150977,0,0,0,0,0,0,0,0,0,0,0,0,0.0250200775148203,0,0
X601898.SH,0.0809835264913193,0.0671069735080238,0,0,0.100542767955868,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0.0588889503753065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186398378436305,0.26696744411609,0,0.0536657439667343,0.0224988178884392,0,-0.0492436041466022,0,0,0,0,0,0,0.0886836720427705,-0.0696914948598377,0.0990525733836538,0,0,0,0,0,-0.0204408177484645,0,0,0,0.00378196859847694,0,0
X600660.SH,0,0,0,0,0.0771270983172483,0,0,0,0,0.0480878772284297,0,0,0,0,0.0319628907791437,0.254949190749907,0,0,0,0,0,0,0,0,0,0,0.0757108344038747,0,0.0732845913195212,0,0,0,0,0,0,0,0,0.0148434767606396,0,0,-0.0273781411962063,-0.172791674669019,0,0.0524375949449662,0,0.0740698887586718,0,0.110768654261507,0,0,0,0,0,0,0,0,-0.0309658659035802,0,0
X600011.SH,-0.320793354918762,0,0,0,0,0,0,0,0,-0.158555526299072,0,0,0,0.0580010359337551,0,0,0.284780128797752,0.459929477400293,0,0,0.218641443762523,0,0,0,0,0,0.0244481653573749,0,0,0,0,-0.0674225826680238,0,0,0,0,-0.144501074938877,0,1.04301185536162,0,-0.217847429061765,0,0,0.167124313312034,0.294997799864627,0,0,0,0,0,0,-0.0698367770792532,0,0,0,0,-0.0941374869944596,0,0
X000708.SZ,0,0,0,0,0,0,-0.0327096903537379,0,0,0.041648683757833,0,0,0,0,0,0,-0.0451979774488515,0.0717436915438233,0,0,0,0,-0.14982551969761,0.0941302554823132,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.111144082162371,0,0.0603551826852443,0,1.0842021724855e-19,0,-0.0311717478075945,0,0,0.0574236845718612,0,0,0,0,0,0.0343558133979133,0.0309361433308047,0,0,0,0.046436506491819,0,0
X600010.SH,0,0,0,0,0,0,0.0120007802311175,0,0,0.0605045013873838,0,0.244462910503019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537990061616757,0,-0.0476597026895918,0,0,-0.0682591386756651,0,0,0.0968466195976243,0,0,0.118182596887211,0,-0.024682610154323,0,0,0,0.303639714444013,0,-0.0890984918154877,0,-0.20030904229976,0,0,0,-0.038333843278308,0,0,0,0,0.00897593561523376,0,0
