,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X600660.SH,X600010.SH,X601898.SH,X000792.SZ,X601600.SH,X600362.SH,X600688.SH,X600188.SH,X000786.SZ,X600352.SH,X601991.SH,X600489.SH,X600795.SH,X600027.SH,X601992.SH,X600111.SH,X600299.SH,X600176.SH,X002075.SZ,X000401.SZ,X600426.SH,X000723.SZ,X002466.SZ,X600529.SH,X600126.SH,X600486.SH,X002353.SZ,X601158.SH,X000932.SZ,X600219.SH,X000898.SZ,X600315.SH,X600516.SH,X600612.SH,X000883.SZ,X000553.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432493247453678,0,0.172612503331559,0,0,0,0,0,0,0,0,0,-0.13879989986359,0,0.100613467882541,0,0.016185680157483,0.244247078369805,0.087541850613391,0,-0.188090464675371,0,0,0,0,0.0498061985375948,0,0,0,-0.0306244175847688,0,0,0.0105275382591396,0.0295823796998836,0,0,0,0,0,0
X600801.SH,0,0,0.0283730360701474,0,0,0,0,0,0,0,0.0471652129561206,0,0,0,0,0,0,0,0,-0.00712349328570579,0,0,0,0,0,0,0,0,0,0,0.15660301950534,0,0.314190994611,0.00833580823762842,0.0417131448204798,0,0,0.0412677718933882,0,0.023514741956529,0,0,0,0,0,0.0129555470137112,0,0,0,0,0,0.0096684344550789,0.0109319696975619,0,0,0,0,0,0
X600886.SH,0,0,0,0.257684061819,0.145150228318797,0,0,0,0,0.050951365919136,0,0,0,0,0,0,0,0,0,-0.0180087527854424,0,0,0,0,0,0,0.0468533908219221,0,0,0,0,0.05428709972193,-0.10216741802858,0,-0.0102595132671378,0,0,-0.0341730935295089,0,0,0,0.0991690607847426,0,0,0,0,0,0,0,0,0,0,0.0145380306736697,0,0,0,0,0,0
X600660.SH,0,0,0.0898044413947999,0,0.0155755688586728,0.0416105591245937,0,0,0,0.160427630497873,0,0.00209833995809984,0,0,0,0,0.123477758833096,0,0.0590142294977046,0.122561575677202,0,0.0746287830203457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527870514055888,0,-4.33680868994202e-19,0,0,0,0,0.152544963843764,0,0,0,0,0,0.0840119607007138,0.0122518561286648,0.00510724545305351,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055520511058317,0,0,0,0.0675187539663727,0.0320706020279763,0,0,0,0.113735961813773,0.0160893419894285,0.0185660953279188,0,0,0,0,0,0.0508733279920499,0,0,0,0,0,0,0,0,0,0.048743179283895,0,0,0,0,0,-0.00913654611342428,-0.0157468076117783,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.00719515883414832,0,0,0,0,0,0,0,0,0,0.0631660240781347,0,0,0,0,0,0,0,0.122903138609279,0,0.0775856323776107,0.00353275275720594,0.130928744791755,0,0,0.0545945631805191,0,0,0,-0.0122632572376278,0,0.0151639951218568,0,0,0,0,0,0.0909452732693425,0,0,0.0139586731709848,0,0,0.000912132064251715,4.33680868994202e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.051630780717981,0,0,0,0,0,0.195081327001139,0,0,0,0,0.326194378807385,0,0,0,0,0,0,0,0,0,0,0,0,0.118206254617737,0,0,-0.0758801447365531,0.0306459406428856,0,0,0,0,0,0,0,0,-0.0576536070783769,0,0,0,0,0,0,-1.73472347597681e-18,0.0181647998810935,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988018864530082,0,0.00546638526240508,0,0,0.17078432529998,0.132231072527255,0.0925124282750134,0,-3.46944695195361e-18,0,0,0,0,0.0491035578007158,0,-0.0123606345128628,0,0,0,0,0,0,0,0.0198146434340694,0,0,0,0,0,0.000468703933453057,-0.0193156063840046,0,0,0,0,0,0
X600362.SH,0,0,0,0.0592550630590574,0.0582965441916464,0.0864239645156846,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0955122498040627,0,0,0,0,0,0,0,0,0,0,0,0,0.0538114797319638,0,-0.0287298484001638,0,0,-1.73472347597681e-18,0.0819722830348296,0,0,0,0.116814048738515,0,0,0,0,0,0,0,0,0,0,0,0.0185506438523985,0.021697170993453,0,0,0,0,0,0
X600688.SH,0,0.440528109538076,0,0,0.0560962055928149,0.0293507534797835,0,0,0,0,0.123218767465008,0,0,0,0,0,0.249590319941508,0,0,0,0,0.145508386726068,0,0,0,0,0,0,0,0,0,-0.0170260925503223,0,0,0,0.0762341648708252,0,-0.0253274327311169,0.535919432553002,0.213835577543327,0,0,-0.471164962952285,0,0,0,0,0,0.0424607690290176,0,-0.0633075143649596,0.0171601963652985,0.00815327481980922,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415304791238372,0,0,0.177018872147636,0,0,0,0,0,0,0.165629539238978,0,-0.0041874855102132,0.0852549754942972,0.0855517168494807,0,0,0,0,0,0.0245718831989104,0,0,0,0,0,0,0,0,0,0,0,0.00765542030835323,0.00300003479025613,0,0,0,0,0,0
X000786.SZ,0,0,0.165075556565249,0,0,0,0,0,0,0,0.286403599337064,0,0,0,0,0,0.108822277512091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188110137530278,0.00502272901252245,0,0,0,0.057223646498981,0,0.128196275356706,0,0,0,0,0,0,0,0.000218266393571309,0,0,0.0404965680103842,0,0,-0.00486831378237004,0.00772857657110575,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.080674019878891,0,0,0,0,0.0910185648136391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127378232270557,0,0.0271858794412828,0,0,0.103131669318015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222533209042641,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.137217483176762,0,0,0,0,0,0.142110338919733,0,0,0,0,0,0.0943137622309725,0,0,0,0,0,0,0,0.231758788874906,0,0.0892967376576292,0,0,0,0,0,0,0.013097037104925,0,-0.0425454537369145,0.0981813285856926,0,0,0,0,0,0.0789636886637865,0,0.246453165360376,0,0,0,-0.110200733387936,0,0,-0.0231713618429371,0.0173920075842132,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.646893654505421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422237635022468,0,0,0,0.00899293130490697,0,0,0.0659972457891514,0,0,0,0,0.00877787728514775,0,0,0.0412278880935345,0.0061068953540524,0,0.004541418438274,0.0267634367253912,0,0,0,0,0,0.0954268685474346,0,0,0,0,0,0,-0.0117472449195621,0.0124314348590131,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.00900812448464145,0,0,0,0,0,0,0,0,0,0,0,0,0.0581739154668221,8.67361737988404e-19,0,0,0,0.150281784252584,0,0,0,0,0,0,0,0,-0.000225897272266678,0.145258655244131,0,-0.00340350741306308,-0.00175649788599165,0,0,0,0,0,0,0,0,0,0,0.0297479228359282,0,0,0.00116787471467478,0,0.0117643583909938,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.254324050439436,0,0,0,0.0567361080966265,0,0,0,0,0.133443637494984,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0713619321037957,0,0,-0.0431983296418833,0,0,0,0.0501935177931504,-0.0525723592874012,3.46944695195361e-18,0.0693856135050941,0,0,0,0,0,0,0.045740222457107,0,0,0,0,0.079684458280302,-0.00948281953217069,0.00607701943039281,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,-0.0573301490682575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687531063816836,0,0,0,0,0,0,0,0.0508694081770765,0.0611630797437652,0.0202390529947975,0.24545214123293,0,0.0224512470814847,0,-0.0241352294926963,0,0,0.0713995322396114,0,0,0,0,0,0.174517036646694,0,0,0,0,0,0.00645377487457644,-0.00160171365688272,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.074859657631028,0.0539350767933869,0,-0.147695139031376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485315626530864,0.141043288113913,0,0,0,0.22077804972794,0.0235841087258173,0.026442279903623,0,0,0.0656790739593957,0,0,0.0255095056610808,0,0,0,0,0,0,0,-0.00325605266493524,-0.0222750358642155,-0.0385364341613768,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,-0.116022284774155,0,0,0,0,0,0,0,0,0,0.3335811390794,0,0.14902194282223,0,-0.0688099320100531,0,0,0,0,0,0,-0.0215375258086944,0,-1.73472347597681e-18,0,0.12857881873397,0,0,0,0.0977086736275522,0,0,0,0,0.258024316823375,0,0,0,0.00527852734189938,0,0,-0.0124702328173809,0.0209533543812027,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.374526112902965,0,0,0,0,-0.0178490330297809,0,0.0472344516522176,0,0,0,0,0,0,0,0,0,0.120190303078378,0.118416696035392,0,0.0306200306343784,0,0,0,0,0,0,0.013706562794424,0,0,0.11000273008971,0,0,0,0,0.0337591921890486,0,0,0,0,0,0,0,0,0,0,0,0.00960066308320959,0.0207406210302985,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0.0518921611173007,0,0,0,0,0,0,0,0,0.0761256660270664,0,0,0.141437147289379,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411759395145534,0,0.289835674176189,0.224507192443721,-0.0723785647256684,0,0.0765624469608661,0,0,0,0,0,0.00371446904314441,-0.306072635062224,0,0,0,0,0.0317752087801623,0.0615286676585073,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,-0.0827897766010499,0,0,0,0,0,0.749852183656785,0,0.123914543204815,0,0,0,0,0,0,0,0.0287980721240654,0,0,0,0,0,0,0,0,0,0.0143935315984349,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00574672796651973,0.0201105010046189,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.267888399229878,0,0,0,0,0,0.174620317877508,0,0,0,0,0,0,0,0,-0.105590638693292,0,0,0,0,0,0,0,0,0,0,0,0.0737342877660506,0.0062601242550266,0,0,0.0486897234399614,0.0681955216325545,0,0.0189463931659087,0.0850152838214898,0,0,0,0,0.263197243407669,0,0,0,0,0,0.0550031204682763,0.00188217703727408,0.00018305300335944,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.149337953403427,0,0,0,0,0,0,0,0,0,-0.0735686458190381,0,0,0,0,0.179311623533159,0,0,0,0,0,0,0,-0.071340865397264,0,0,0.10693214027384,-0.0609172230505274,0.0844029622906577,0,0.23476719323063,0,0,0,0,0.0392784626914908,0.340753130237114,0,0,0.0749081329503413,0,-0.166428523078956,-0.0249618364941523,-0.0277063775058501,0,0,0,0,0,0
X002466.SZ,0,0,-0.0448865039870812,0,0,0.121576854435887,0,0.059393753960436,0,0.344045744869174,0,0,0,0,0,0,0.545347431239907,0,0,0.0422582790988795,0,0,0,0,0,0,0,0,0,0.00939635205534212,0,0,0,0,0.300070435852404,0,0,0,0,0,0,0,0,0,0.26603802904272,0,0,0,0,0,0,-0.0381208033210402,-0.0673201185959577,0,0,0,0,0,0
X600529.SH,0,0,0.210780224145988,0,0,0,0,0,0,-6.93889390390723e-18,0.0874513642008977,0,0,0,0,0,0,0,0,-0.205156294971809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536737931339789,-1.0842021724855e-19,0.0541812694487818,0,-0.0353099912436538,0.436210193118054,0,0,0,0,0,0,0,0.192101742520971,0,0,0,0,0.00390677359925553,0,0,0,0,0,0,0
X600126.SH,0,0,0.389496639250609,0,0,0,0,0.5360856198946,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471378270534971,-0.388232577050172,0,0,0,0,0,0,0,0,-0.0312903266338289,0,0,0,0,0,0,0,0.131453192625791,0,0,0,0,0,0,0,0,0.139354095063768,0,-0.13621084861027,0.00137257981343656,0.0137882342700683,0,-0.128456080872478,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.111813376023969,0,0,0.0911037677437728,0,0,0,0,0,0,0,0,0.206071094491525,0,0,0,0.0449063491864746,0,0,0,0,0,-0.0323924616386595,0,0,0,0.178082135957782,0,0.043597806745151,0.276143520679356,0,0,0.100098255544491,0,0,0,0,0,0,0,0,0.0591857622318651,0,0,-0.0128380318040035,-0.116905061252577,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.228929854249311,0,0,0,0,3.46944695195361e-18,-0.310788410858121,0.0229819444075786,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.173216894943403,0,0.252194827637075,0.257953506969663,0.13040252321871,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0664394547768173,0.169482287232167,0,0,0.0963255576937407,0,0,-0.013362813566685,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0189512359878462,0.0517833503578255,0,0,0,0,0,0.0545495262782021,0,0,-4.33680868994202e-19,0,0,0.037092073281184,0,0,0,0,0,0,0,0,0.0522051396239968,0,0.0692410367368448,0,0.00659633659427413,0.00118335107914705,0.0188486073394419,0,0,0,0.0793976811058124,0,0,0,0,0,0,0,0,0,-0.00148565312789916,-0.00738016933513789,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416306945576227,0,-0.0220824807380702,0,0,0,0,0,0,0.142572259748546,0.0413745771860437,0,0,0,0,0.0338890852706607,0.0972288994549649,-1.73472347597681e-18,0.0177641112758553,0,0,0,0.0168189477835388,0,0,0,0.0111093064043455,0,0,0,0,0,0,-0.0469084650267627,-0.00254971639770793,-0.00870929059765683,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,-0.0032608912407196,0,0,0,0,0,0,0.061746364949002,0,0.137352793870851,0,0,0,0,0,0,0,0,0,0.145458800509,0.0567142885706575,0,0.0259410643391669,0,0,0,0,0.0114277261192268,0,0,0.0219319249279592,0,0,0,0,0,0,0,0,0,0,0,0.00895766013455411,-0.0205234139074569,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.00301120196506267,0,0,0,0.0717977599712542,0,0,0,0,0,0,0,-0.0228295744751792,0,0,0,0,0,0,0,0,0,0,0,0.010934761103035,0.0304769404411448,0,0.00645273506099912,0.0163701781249793,0,0.019921487147933,0,0.0338408252195941,0,0,0,0,0,0.134995433056186,0,0,0,0,0,0.0124207587281901,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.116192091042964,0,0,0,0.121215301835267,0,0,0.243635155004444,0,0,0.147860268039343,0,0,0,0,0,0,0,0,0,0,0,0.0244733692826543,0,0,0,0,0.0951960014773598,-0.059169676399201,0,0.0614462666916114,0,0,0,0,0,0,0.0259756353340932,0,0,0,0,0.0109460752401952,-0.0104997876518159,0,0,0,0,0,0
X600516.SH,0,0,0,0,0.0168091717733023,0.12712525356369,0,0,0,0.019205813411012,0,0,0,0,0,0,0,0,0,0,0,0,0.0702569822071265,0,0,0,0,0,0,0.123280176865058,0,0.0160860360156115,0,0.112669506471928,0.125101568718906,0.107299230393133,0,0,0,0,0,0,0,0,0.0436698172207325,0,0,0,0.112100012471706,0,0,0,-0.052455753719668,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.197938614215959,0.119994304710584,0,0,0,0.0238916245370972,0.0138818768898705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378178447403406,0,0,0.0545891444263816,0.0175822162984196,0.0329693566618831,-0.0798512039805625,0,0,0,0,0,0,0.0980179018652166,0,0,0,0,0,0,0.0170318593368177,0.0269826923530422,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.023271500920996,0,0,0,0,0,0,0,0,0,0.0444799557332017,0,0.0505641780019113,0,0,0,0,0.162785301935518,0,0,0,0,-0.0367129925133868,0,0,0,0,0,0,0,0.164949102882439,0,0,0,0,-0.0321372936047012,0,0,0,0,0,-0.110433344349653,0,0.00229375367633527,0,-0.00854159184570842,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.307296809660176,-0.11413558111616,0,0,0,0,0,0,0,0,0,0.11462807892971,0,0,0,0,0,0,0,0,0.510810452462006,0,0,0.191166390004529,0,0,0,-0.0171045380745159,0,0,0.392072316374867,0,0,0,0,0,0,-0.120120716163514,0,0,0,0,0.107522674680558,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129392758978618,0,0.0272304719756848,0,0,0.0881205277110099,0.0368084162561748,0,0,0,0.12887855801783,0,0.0178434933260273,0,0,0,0,0,0,0.0180646361806517,0,0,0,0.0552256681199781,0,0,0,0,0,0.150111774322773,0,0,0,0,0,-0.00418489262418257,-0.0144221176070885,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0889131618425996,0,-0.0142300743763279,0,0.0795971335471869,0,0,0,0.0760962426369185,0,0,0,0,0,0,0,0,0.430389755830199,0,0,0,0,0,0,-0.65570169361741,0,-0.327612492083915,0,0,0,0.159725242765975,-0.161203850492087,0,-0.323081927595815,0,0,0,0,0,0,0,0.403069895602549,0,0,0,0,-0.0653431795889446,0.0352111113558643,0,0,0,0,0,0
Slope,0,0,0,0,0,0.824920962508608,0,1.73472347597681e-18,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.186718642615479,0,0,0,0,0,0,0,0,0,-1.04893840442954,0,-0.689057830397444,0,0,0,0,0.36815939579446,-0.38210319698784,0,0.405639291673284,0,0,0,0,0,0,0.507417675639584,-1.14194607854655,0,0,0,0,0.294162083618386,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.628396006417153,0,0,0,0,0,0,0,0,0,0.0661362378741803,0,0,0,-0.092361120754588,0,0,0,0,0,0,0,0,0.146784600597345,0,0,0,0,0.280998873657333,0,0,0,0,0,0,0,0,1.1669323662505,0,0,0,-0.678930687666898,-0.209275363260804,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0505740187070882,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132897934708829,0,0.0757483814186461,0,0,0,0,-0.0582396676980137,0,0,0.0445795541037381,-0.0242817474010381,-0.0231929667918556,0,0,0.0308328716023487,0.0332940996977699,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00646509344079625,0.0121186957801338,0,0,0,0,0,0
MKreturn,0,0,-0.0335156687478792,0,0,0,0,0,0,0,0,0,-0.174844638179641,0,0,0,0,0,0,0.0532808095028772,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087698782301712,0.0089963701741308,0,0,0,0,0.0271572105946602,0,0,0,0,-0.0587023717356177,0,0,0,-0.0302103631477598,0,0,0.0335413513218243,0.0314119864275141,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00516795425913535,0,0,0,0.003531993545762,0,0,0,0,0,0,-0.00137600844817373,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0.00106550972315392,0,-0.00379400763171009,0,0,0,0,0,-0.00565474087398796,0,0,0,0,0,0,0,0,0,0,0,0,-0.00599425932136902,-0.00127796053549703,-0.00505439494404324,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0144383916306314,0,0.00926659470755143,0,-0.00660012154504088,0,0,0,-0.0109914349164827,0,0,0,0,0,-0.00332534919185901,0,0,0,0,0,0,0,0,0,0,0,-0.000442158511600463,0,0,0,-0.00591777346013916,0,0,0,0,0,0,0,0,-0.00587350871282798,0,0,0,0,0,-0.00595375233917913,-0.01773147880856,0.00742347035102451,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00587775491049881,-0.000803234419222529,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.000501213991197006,0,0.00074920371665554,0,0,0,0.00481342308450029,0,0,0,0,0,0,0,0,0,0,-0.00362932642329076,0,0,0,0,-0.00168270380981602,0,0,0,0,-0.00121546225318774,0,0,0.00179071286541638,0,0,0,0,0,0,0,0,0,0,-0.00197691728267008,0,0,0.00508202882174839,-0.00105505399515236,0,0,0,0,0,0
