,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600660.SH,X600688.SH,X300072.SZ,X600362.SH,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X002460.SZ,X600516.SH,X600111.SH,X600886.SH,X600176.SH,X000898.SZ,X600157.SH,X000709.SZ,X000786.SZ,X000792.SZ,X600352.SH,X600027.SH,X000553.SZ,X000408.SZ,X002271.SZ,X600489.SH,X600219.SH,X601699.SH,X600339.SH,X600808.SH,X601158.SH,X000959.SZ,X000883.SZ,X000983.SZ,X000630.SZ,X000723.SZ,X002470.SZ,X002092.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.461853756326773,0,0.0688072067837863,0,0,0,0,0,0,0,0,0.0282601689611583,0.0828777732093829,0,0.0131898997762265,0,0,0,0,-0.0350515866216855,0,0,0,0,0,0,0,0.0552070668321333,0,0,0,-0.0555533763427029,0.0763377401236405,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0494695356467499,0,0,0,0,0,0,0,0.00344383330170532,0,0,0,0,0,0
X600028.SH,0.448932652610059,0,0,0,-0.0403463220456622,0,0,0,0,-0.0112283752304966,0,0.128547314739699,0,0,0,0.00514011711248224,0,0,0,0,0,0,0,-0.104641660095358,0,0,0,-0.0117097685162378,0.0216839331583432,0,0,-0.0242125892047609,0,0,0,0,0,0,-0.0233631620684938,0,0,0,0,0,0,0,-0.0402201881312156,0,0,-0.0175750991353979,0.0331856399814945,0,0,0,0,0,0
X601088.SH,0,0,0,0.16689713671968,0.172714595604015,0,0,0,0,0.151468083226396,0,0,0,0,0,0,0,0,0,0,0.0163890633805496,0,0,0,0,0,0,0.0744290340401372,0,0,0,0,0.016432592996002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224620478168646,0.225250670077682,0,0,0,0,0
X600019.SH,0,0,0.0942350498427707,0,0.019075701820269,0,0,0,0,0.0182293610977824,0,0,0,0.211867297351706,0,0,0,0,0,-0.117804995117742,0.051849501541302,0,0,0.140435653190302,0.724119420850968,0,0,0,-0.0649593556041138,0,0,0,0,0.142187724601715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144192957511051,-8.67361737988404e-19,0.0539211438061468,0,0,0,0,0
X600585.SH,0,0,0.407152655443536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246134969602354,0,0,0,0.0704391189182102,0,0,0,0.184338597646752,-0.121797530895436,0,0,0,-0.255110432717237,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.00787634539283302,0.0134983997433649,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0432625142310658,0,0,0.0944544442756003,0,0,0,0,0,0,0,-0.231637272686768,0,0,0,0,0,0,0,0,0.438798999461855,0.0116934079471723,-5.42101086242752e-20,0.0663591458517975,0.0499696422155002,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0605024035449487,0,0,0,0,0.140767137371131,0,0.0203017638468857,0,0,0,0,0,0,0
X600309.SH,0,0,0.169511211765331,0,0,0,0,0,0,0,0,0,0,-0.220918180896202,0,0,0,0,0.109128346919301,-0.0716774832820548,0,0,0,0.158731192498317,0,0,0,0,0,0,0,-0.112852009874154,0,-0.0776820062555198,0,0,0,0,0,0,0,0,0,0,0,0,0.420401524606982,0,0,-0.0407242802245477,0,0,0,0,0,0,0
X600011.SH,0,0.0254260781631289,0,-0.0145626185293677,0,0,0,0,0.158755965874481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181997399321367,0,0,0,0,-0.038128363227423,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0722502559133911,-0.12332341754639,0,0,0,-0.00287035181560088,0.0193570956256448,0,0,0,0,0,0
X601898.SH,0,0,0,0,-0.0382104395685999,0,0,0,0,0.211973002073793,0,0,0,0,0,0,0.0195390107746774,0,0,0,0.000223376705481084,0,0,-0.00341429347388228,0,0,0,0,0,0,0,0.0647973789442602,0,0,0,0,0.0393516949245561,0,0,0,0,0,0.215191831762947,0,0,0,0,0.0267930395314414,0,0.00526577694167717,0,0,0,0,0,0,0
X600188.SH,0,0,0.0557035502093847,0,0,0,0,0,0,0,0,0,-0.0301946313950292,0.109097942164073,0,0.088315612204446,0,0,0,0.00563962432957031,0,0,0,-8.67361737988404e-19,0,0,0,0.0247076198507181,0,0.263926988337717,0,0.0590740470130369,0.0703323184915231,0,0,0,0.150251208604339,0,0,0,0,0,0.38323521874831,0,0.0422468746625148,0,0,0,0,0.00404014289475829,0,0,0,0,0,0,0
X600660.SH,0,0,0.0338446988653898,0,0.0016706447120783,0,0,-0.136219767893662,0,0,0,0,0.172834503087818,-0.00548705722716732,0,0,0,0,0,-0.0576524382973828,0.0568970161659879,-0.0590526104611796,0,0.162764168291244,0,0,0,0.0362701324479048,0,0,0,0,0.0435477045711838,0.105206898104464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298634826936704,-0.0074787407029105,-0.00260556105351145,0,0,0,0,0,0
X600688.SH,0,0,0,0,-0.0643607086318781,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0772127384099398,0,0,0,0,0,0,0.128986844283064,0,0,0.0141794182890103,0,0,0,-0.00061820075084689,0,0,0,0.124417364694323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362558468477377,0,0,1.70519574607032e-05,0.0135992607187153,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.172897002166274,0,0,-0.0108394839890236,0,0,0.126691141235596,0,0,0,0,0,0,0.181014726839888,0,0,0,0.256612352069922,-0.0245279868604982,0,0,0.0384242766713623,0,0,0,0,0,-0.0518978100128935,0,0,0,0,0,0,0,0,-0.189691573293854,0,0,-0.0286002964918499,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.282609017075476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181327690123143,0,0,0.0886369817068766,0,0,0,0,0,0,0.0153657733485167,0,0.117253741768604,0,0,0,0.00366228393332314,3.46944695195361e-18,0,0,0,0,0.429625604076025,0,0,0,0.121734705031801,0,0,0.0144953334744609,0,0,0,0,0,0
X600795.SH,0,0,0,0.117710287923063,0,0.319106353883805,-0.105057803897594,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0591027615201706,0.0565323037703658,0,0,0,0,0,0,-0.0537332288429088,0,0,0,0,-0.0790190964779627,0.0810842160679878,0,0,-0.0404445207161098,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738803447634629,0.0247791275857643,-0.0367867304549509,0,0,0,0,0
