,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X600688.SH,X601898.SH,X600795.SH,X601991.SH,X601600.SH,X600309.SH,X300072.SZ,X600660.SH,X600547.SH,X600362.SH,X600886.SH,X600188.SH,X600027.SH,X000709.SZ,X600339.SH,X002466.SZ,X600157.SH,X600111.SH,X000898.SZ,X601158.SH,X000959.SZ,X600489.SH,X600008.SH,X600299.SH,X002460.SZ,X000883.SZ,X600352.SH,X600219.SH,X600583.SH,X600176.SH,X002271.SZ,X600578.SH,X000723.SZ,X000630.SZ,X000539.SZ,X000408.SZ,X600021.SH,X000027.SZ,X000792.SZ,X600808.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.336456168674443,0.0755632829984604,0,0,0,0,0.0633590162678133,0.0157911533741786,0.0293219074303511,0,0,0.116873852984713,0.018971035340957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157773811325352,0,0,0,-0.0401449720687972,0,0,0,0.00614092218754784,0,0,0,0,0,0,0,0.0497529310692272,0,0,0,0,0,-0.00715532493742705,0.00639150849395465,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0719537769097556,0,2.16840434497101e-19,0,0,0,0,0,0.0103400629999343,0.0764278818526408,0,-0.00121795717083058,0.0316654015970551,0,0.0330956506336733,0,0,-0.0817835103963362,0.0204304951258083,0,0,0.0542921771904953,0,0,0,0,0,-0.0778070099864629,0,0,0,0.0837043943940163,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200007014359826,0,0,0,0,0,0
X601088.SH,0,0,0,0.036268965968498,0,0,0,-0.0520327850050373,0,0,0,-0.0396346991784345,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.191525500013065,0,-0.0025503635497859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195283443647126,0,0,0,0,0,0.00651977965309485,-0.0157722731258984,0,0,0,0.10765696601997,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0191954924297938,0,-0.0695181041096145,0,0.145537178588055,0,0,0,0,0,0,0,0,0,0,0.559489081837136,0,-0.0448179727054707,0.0122115030893618,0,0.0418706590278727,0,0,0,0,0,0,0,0.0554862548996115,0,0,-0.0262261725917199,0,0,0,0,0,0,0,-0.00732865592385506,-0.0400328838772168,0,0,0,0,0,0
X600011.SH,0,0,0.0686678479598525,0,0,0,0,0,0,0,0,0.0904470579831292,0,0,0,0,0.0286780937831841,0,0,0,0.315176753445351,0.0356927895009477,0.0341979919562047,0,0,0,0,0,0.00761762819601404,0,0.0946908003806451,0,0,0,0,0,0,0,-0.0452873320244535,0,0,0,0,0,0,0,0,0,0,0,0.0757208590398945,-0.0491842750662781,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.166355873432002,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0509657078309323,0,0,0,0.322100737819941,0,0,0,0,-0.00512870555015159,0,0,0,0.027899015849882,0,0,0,-0.0615965668810116,0,0.104819479403794,0,0,0,-0.114807453801098,0,0.0906714362399268,0,0,0,0.0681406211680177,0.000278625993138066,0,0,0,0,-0.0598152455116744,0,-0.0263725798516505,0,0,0,0,-0.254014351771342,0,0
X600010.SH,0,0,0,0.149979971887308,0,0,0,0,0,0,0,-0.0570297307657628,0,-0.0119869136171964,0.0205537144108884,0,0,0,0,0,0,0.107373936374151,0,0,0,0,0.102373592628746,0,0,0,0.0426324739168471,0,0,0,0,0,0,0,0,-0.00465425349631089,0,0,0,0,0,0.0560070344101644,0,0,0,0,0,0.0265769499955701,0,0,0,0,0,0
X601992.SH,0,0,0,-0.132263152499233,-0.0550554396730238,0,0,0,0,0,0,0,0.248553729084658,-0.0708741606759262,0,0,0,0,0,-0.102495180881615,0,0.702939909168251,0,-0.217651861642671,0,0,0,0,0.136627784456921,0,0.33441453384906,0,0,0,0,0,0.0288081418240103,0,0,0,0,0,0,0,0,0,0,0,0.176523352960631,0,0,0.0318271056604485,0,0,0,-0.168525464834745,0,0
X600688.SH,0.240213207788119,0,0,0.0603052127467191,0,0,0,0,0,0.0496889381237155,0,-0.0904632648666675,0,0,0,0,0,8.67361737988404e-19,0.00270234749109028,0,0,0,0,0,0,0,0,0,0,0.0359664902647423,0,0,-0.0456201778881967,0,0,0,0.0955883645248804,0,-0.0244522806305075,0,0,0,0,0,0,0,0,0,0,0,-0.00475179728632853,-0.0166797030735886,0,0,0,0,0,0
X601898.SH,0,0,0.183089689137042,0,0,0,0,0,0,0,0,0,0,0.0575188727778674,0,0,0,0.209400400986508,0,0.0687746325303176,0,0,0.0195579734480392,0.0733088005928495,0,0,0,0,0,0,0.0191282882699535,0,0,0,0,0,0.149405854585692,0,0,0.0638333119388612,0,0,0,0,0,0,0,0,0,0,-0.00609156997784814,0.00353846744917344,0,0,0,0,0,0
