,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X002271.SZ,X600111.SH,X600027.SH,X601992.SH,X002460.SZ,X002466.SZ,X000723.SZ,X600176.SH,X002353.SZ,X600516.SH,X600583.SH,X000898.SZ,X600299.SH,X600489.SH,X600426.SH,X000709.SZ,X601158.SH,X000883.SZ,X600219.SH,X600612.SH,X000792.SZ,X000629.SZ,X000553.SZ,X000027.SZ,X000825.SZ,X000630.SZ,X600808.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0321396576909732,0.136932028248644,0,0,0,0,0,0,0,0,0,0.100949044169939,0,0,0,0,0.0423218310788852,0.0393982550902153,0,0,0.00710634629795204,0,0,0.0304803197379887,0.108969324814811,0,0,0.0402924940391166,0,0,0,0,0,0,-0.0422656954462706,0,0,0,0,0,0,0,0,-0.0120709515162888,0.00148679708789888,0,0.019305037738725,0,0,0,0
X600028.SH,0.127605589603392,0,0,0,0,0,0,0,0,0.064697141858422,0,0,0,0,0,0,0,0,0,0.055310726783491,0,-0.00817448756338427,0,0,0,0,-0.0171140139235678,0,0.092895291617382,0,0.011273969829947,-0.0402203417317291,0.0371450183884653,0,0,0,0.0684898934377303,0,0,0,0,0,-0.0143823328370069,0,0,0,0,0,0,0,0,-0.000247249394631232,0.0142926588795897,0,0.0172269209646299,0,0,0,0
X601088.SH,0,0,0,0.0503557191145382,0,0.433495208298382,0,0,0.0235782746108456,0.12489816227349,0,0.0504392839592989,0,0,0,0,0.0492402182661593,0,0,0,0,0,0,-0.0532982339705027,0,0,0,0.0293055005165853,0,0,-0.0562924005745645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197928681614914,0,0,0,0,-0.0573196846972667,0,0
X600585.SH,0,0,0,0,0,0,-0.0252413595264527,0,0.0639269202580195,0,0,0.144572399903942,0,0,0,0,0.386358463043113,0,0,0,0,0,0.0383133999780138,-0.112824332902897,0,0,-0.131451796751005,0.0428106303208494,-0.0252458786175498,-1.73472347597681e-18,0,0.0308325339264725,0,0,0,0,0,0,0,0,0,0,0,0.0692987178888326,0,0,0,0,0,0,0,0.00877627015283101,-0.0063605373527573,0,0,0,-0.012646555471514,0,0
X600309.SH,0,0,0,0,0,0,0,0.0295291892890894,-0.0645749369778043,0,-0.133874289219333,0,0,0,0,0.0539388391870871,0.116487306916888,0,0,0.0139246686374292,0,0,0,0,0,0,0.0970768401548479,0.0509281098925944,0,0.0725753900339238,0,0,0,0,0,0,-0.0135994773936739,0,0,0,0,0,-0.0169792596788869,0,0,0,0,0,0,0,0,-0.049802913347174,0.0138730142914123,0,0,0,-0.0126085280078406,0,0
X600019.SH,0,0,0.256892619702154,0,0,0,0,0,0.0378443424190788,0,0,0,0,-0.0492935642152211,0,0,0.0556833135027876,0,0,0,0,0,0,0.00524435994286589,0,0,0,-0.0289413100080184,0.0400825923642342,0,0,0,0.0520856018200978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300531804495769,-8.67361737988404e-19,0,0,0,0.0100227879661244,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0720034566983537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208718301355928,-0.135203552608292,0,0,0,0,0,0,0,1.47258301217928,0,0,0,0,0,0.0550120081187474,0.120765203096946,0,0,0,0,0,0,0,0,-0.0198284869147448,6.27045026582786e-05,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.024530402776482,0,-0.0941092758943122,0,0,0,0,0,0,0,0,0,0,0,0,0.0251999316845482,0.119031301725689,0,0.375495766370489,0,0.0514767947499041,0,-0.112609351679326,0.1021735972299,0,0,0.0578499658529678,0,0.0874271400060514,0,0,0,0,0,0,0,0.0335956765774064,0,0,0,0,0,0,0,0,0,0.0253280404281093,0.167411323542196,0,0,-0.00251573987478033,0,0
X000708.SZ,0,0,0.555824096661515,0,0,0,0,0,0,0,0.330441625211358,0,0,0,0,0.219852566513946,0.0726005039286159,0,0,0,0,0,0,0,0,0,0,0.0723010613539422,0,0,0,0,0,0,0.139984527632496,0.31544702802585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214586297303174,-0.0251279030694961,0,0,0,0.0259010597382503,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.135533254140328,0,0,0,0.386491242177197,0,0,0,0,0,0,0,-0.235575835192714,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0856318488985073,0,-0.036793367134688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964024132012828,0.0226697063553576,0,0,0,0.0343991163075396,0,0
