,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X601992.SH,X600688.SH,X600795.SH,X600660.SH,X600362.SH,X600188.SH,X002460.SZ,X601991.SH,X600547.SH,X300072.SZ,X600111.SH,X600516.SH,X600886.SH,X000792.SZ,X000709.SZ,X000898.SZ,X600157.SH,X600027.SH,X600339.SH,X000408.SZ,X600489.SH,X000959.SZ,X600219.SH,X000723.SZ,X000807.SZ,X600176.SH,X600808.SH,X600549.SH,X000553.SZ,X002271.SZ,X600352.SH,X601158.SH,X002092.SZ,X000786.SZ,X000883.SZ,X000630.SZ,X600299.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0225233523923901,0,0,0,0,0,0.0355360997642723,0,0.0549897093862313,4.33680868994202e-19,0,0.00339823773310856,0,0,0,0.0366444976406946,-0.0187357406529475,0,0,0,0,0,0,0,0.0273651153679002,0,0,0,0,0,0,-0.0119622469759016,0,0.0553607978065877,0,0,0,-0.020892146522932,-0.0337816325846443,0,0,0,0,0,-0.00695759176306674,0.0100776419119465,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.16512987137426,0,0,0.0239354596664297,0,0,0,0,0,0,0,0,0.014726937475298,0.0125086563676227,0,0,0,0,-0.034123150336271,0,0,0,0,0,0,-0.0679310250561932,0,0,-0.0268382393602507,0,0,0,0,0,0,-0.0287669088416503,0,0.127774974569434,0,-0.00114639393160828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0889230865015565,0,0,0,-0.0332892816661216,0,0,0,0,0,0.840115763711841,0,0,0,0,0,0,-0.00353241217203183,0.0659138660698284,0,0,-0.0385206885593305,0,0,0,0,0,-0.0236681299808516,0,0,0,0,0,-0.1010506280719,0,0,0,0,0,0,0.138641998253991,0,0,0,0,0,0,0,-0.00641828725577125,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0913208367800356,0.195277964059051,0,0.105275920559921,0,0,0,0,0,0,0,0,0,0,0,0.0149038379673729,0,0,0,0,0.0735290445136279,0,0,0,-0.0326422686457912,0,0,0,0,0,0,0.29647333754404,0,0,0,0,0,0,0,0,0,0,0,-0.00762679363705274,-0.00564942098721411,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.019759357001069,0.0839220176440213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927152071310868,0,-0.093148580613773,0,0,0,0,0,0,0,0,0,-0.0110315061144191,0.142037911145639,0,0,-0.0180604840055257,0,0,0,0,0,0.0820442560763603,0,0,0,0,-0.107545891327915,-0.0030581729735161,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.0547746175279209,0,0,0.00112958533806015,0,0,0,0,0,0,0,0,0.0547235185203762,0,0,0,0,0,0.105289341411411,-0.0157143981334278,0,0,0.145181811959212,0.122358340642079,0,0,0,0,0,0,0,0,0.0567411480668809,0,0,0.132448863486016,0,0,0,0,0.176186889626985,-0.0316867439033572,0,0,0,4.33680868994202e-19,0,-0.00142879524663832,0.0180330558470801,0,0,0,0,0,0
X601600.SH,0,0,0,0.0363461429236342,0,0.350708934695881,0,0.0399691722479661,0,0.295295450247947,0.126712737976502,0,0,0,0,0,0,0,0,0,0,0,0.0840089200311634,0,-0.0101715244712434,0,0,0,0,0,0,0,0,0,0,0.126072689446916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228787977613121,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136721311848939,0.32957537647697,0.033295963205281,0.0502057541932324,0,0,0,-0.0382969534174529,0.0097146926745742,0,-0.0817327467220936,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.00275113756899052,0,0,0,0.135467942122264,0.0816573250680221,0,0,0,8.67361737988404e-19,0,0,0,0.0451906257544035,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0193776619764767,0,0,0,0,0,0,0,0,0.037781677847198,0,0.0361849950013075,0,0,-0.0308128867959867,-0.018151221676241,0,0,0.0500110581248097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552710610482435,0,0.185395556843929,0,0,0,0,0,0,0,0,0,0.0151954945611899,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552858283865328,0,0,0,0,0,-0.0191107489449403,0,0,0,0.246519675245238,0,0,0.0187180293006077,-0.0320929155643434,0,0,0,0,0,0,0,0.103723303139031,0,0,0,0,0,0,0,0.262529750041319,0,0.129739970324003,0,0,0.00225604570708292,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.00478188319717148,0,0,0,0,0,0,0,0,-0.014936130188513,0,0,0,0.571336443515534,0,0,0,0,0.0482499847566228,0,0.0285365579353381,0,0,0,0,0,0.0723276325812116,0,0,0,0,0,0,0,0.108523110881729,0,0,0,0,-0.0296463745188341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,-0.08773766776454,0,0,0,-0.0893986017431289,0,0,0,0,0,0,-0.0261343497153421,0,0,0,0.159243580685541,0.0228844133408289,0,0,0,0.102503981033555,0,0,0,0,0,0,0,0,-0.0379315131894143,0.262906506056044,0,0,0.453977851711549,0,0,0,0,0,0,0,0.0403886201623879,0,0,0.013348829264247,-0.0137808960467094,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.094457043861503,0,0,0,0,0,0,0,0,0,0,-0.00699139707718899,-0.0880536558488725,0,0,-0.0641437967361519,0,0,0,0,-0.202544857827798,0,0,0,0,0.130063069873971,0,0.0338675120691649,0,0,0,0,0,0,0,0,0,0.141123608537482,0,0,-0.0506782820621534,3.46944695195361e-18,0,0,0,0,0,0
X600795.SH,0,0,-0.0844265223831105,0,0,0,0,0,0,0,0,0,0,0,0,-0.270386658488688,0,-0.0884301019757141,0,0,0,0,0,0,0,0,0.106920627357493,0,0,0,0,0,0,0,0.0208002317190068,0.116258435342717,0,0.0369566451247429,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509288384495282,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.124363052692114,0,0.0765102790838999,0.120299328697203,0,0,0,0,0,0,0,0,0.0168758753575392,0.0322385442454049,0.127717132009374,0,0,-0.162317745103564,0,0,0,0,0,0,0,0,0.0108190638401067,0,0,0,0,6.93889390390723e-18,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0225290006483862,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,-6.93889390390723e-18,-0.031725436723883,0,0,0,0,0,0,0,0,0.430255388698097,-0.0178129379548775,0,0,0.00738073966902289,0.0539447331087588,0,0,0,0,0,0,0,0,-0.0410239377067612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495724207135865,0,0.0492616608110022,0,-0.0191465126925168,-0.0105817054881289,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0426912673167818,0,0,0,0,0,0,0,0.195024554765437,0,0.11947630067249,0,0,0,0,-0.000999503682717718,0,0,0,0,0,0,0,0,0,0,0,0,0.155329859383787,0,0,0,0,0,0,0,0,0,0,0,0,0.384312412486224,0,-0.0642893731286133,0.0599574463183509,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.633375085349669,0,0,0,0,0,0,0,0,0,0,0.0538646925768748,0,0,0.0847061729470072,0,0,0,0,0,0.0583645571762136,0,0,0,0,-0.0530570043564787,0,0,0,0,0,0.304569468671144,0,-0.0813036314331524,0,0,0,0,0,-0.314888241662109,0,-0.0160092432504976,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0922785678093129,0,0,0,0,0,0,0,0,-0.0719232875257848,0,-0.00558422643949093,0,0,0.146856300216933,0,0,0,0.0609292773487068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667446959685665,0,0,0,0.10901934095758,0,0,0,-0.00244953969147792,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.00399676686714877,0,0,0,0,0,0,0,0,0,-0.0652415953505603,0,0,0,0,0,-0.0264253983476597,0.060516360427545,-0.0194900253459354,0,0,0,0,0,0,0,0.0423140936980364,0.7099994043265,-0.085331905056984,0,0,0,0,0,0.00642538122747335,-0.0119905032428476,-0.0603143987328064,0.0667345021139754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.0519147904724188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999203019408012,0,0,0.0294290426862776,0,0,0,0,-0.348274733472755,0,0.0725962611470904,-0.441433938843825,0,0,-0.130556368434553,0,0,0,-0.051897842151826,0,0,0,-0.10939396478239,0.0994200155808793,0,0.500454592664513,0,0,0.0929904421112215,0.0752769390629443,0.0346812620533634,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.316866495701521,-0.028871021404102,0,0,0,0,0,0,0,0,0,0,0,0,0.273286889839292,0,0.102341659123998,0,0,0,0,0,0,0,0.21998694550763,0,0,0,0,0.120234370759222,0,0,0.50780777321882,0,0,0,0,0,0,0,0,0,0.295704759693615,0,-0.0247643704704814,0,0,0,0,0,0,0
X600516.SH,0,0,0.489122738554311,0,0,0,-0.222433365006664,0.137710007851557,0,0,0.344455940636975,0.50036043040621,0,0,0,0,0,0,0,-0.578339949201267,0,0.0885291605871377,0,0,0,0,2.77555756156289e-17,0,0,-0.289926881562485,0,0,0,0,0,0.0120276055937225,0.0880024078276376,0.0979403304656633,0.354180503724219,0,0,0,0,0,-0.274661753071437,0,0,0,0,0,0,-0.0773027610322646,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0112198090165073,0,0,0,0,0,0,0,0,0,0,0,0.0422380895556292,0,0,0,0,0,0,-0.0369120257168292,0,0,0,0,0.0621300311299001,0,-0.00182736452955418,-0.10087402273693,0,0,-0.0030456620025713,0,0,0.0620045086187876,0,0,0,0,0,0,0,0,-0.0660279170415455,-0.0267052661191257,0.0349036699607422,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0817918955843995,6.93889390390723e-18,0,0,0,0,0,0.0806565061310866,0,0,-0.425403940237385,0.00827126542324431,-0.0519496553465987,0,0,0,-8.67361737988404e-19,0,0,0,0.120540469809043,0,0.52418344485418,0,0,0,0,0,0.197446400853209,0,0,0,0,-0.0304704160665369,0.151473169269213,0,0,0,0,0,0,0.171828751242174,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.090406168043056,0,0.0642500146692176,0,0,0,0,0,0,0,0.0259069767258036,0,0,0,0,0,0.0494592610759915,0,0,0.0438051089636288,0,0,0,0,0,0,0,0.419036587020005,0,0,0,0,-1.73472347597681e-18,0.0125651019390862,0.0348798719946664,0,0,0,0.0914351247604405,0,0,0,0.0483417196628945,0.094581731853524,0,-0.0169931958870929,0.00657346326758903,0,0,0,0,0,0
X000898.SZ,0,0,0,0.228646237928311,0,0,0.058586092916892,0,0,0,0.0607965440203858,0,0,0,0,0,0,0,0,-0.0210974807733796,0,0,0,0,0,0,0,0,0,0,0,0,0.137760480158542,0,0.0967919690198425,0,0,0.375311387840351,0.0375533682561829,0,0,0,0,0,-0.0718213401299738,0,0,0,0,0,-0.0432327700207729,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.00989414694474274,0,0,8.67361737988404e-19,0,0,0,0,0,0.0251622680199655,0,0,0,0,0,0.0445693380127134,-0.0146888866719615,0,0.0722823802160561,0.0694879393312457,0.0483260213873185,0,0,0,0,0,0.0496756900515414,0,0.0300788029671894,0,0,0.0689215017665899,0.0434000472845296,0,0,0,0,0,0,0,0,0,0,-0.0162889713756446,0,0.0183332887309442,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.0227219711835974,0.0275718162113194,0,0,0,0.00155609616663957,0,0,0,0,0,0,0,-0.0393881783303905,0,0,0,0.101835817248084,0,0,0,0,0,0,0,0.051824486912548,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.132840202344086,0,0,0.00254059863390876,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,-0.0172312959995056,0,0.0884877913976224,0,0.119194519581245,0,0,0,0,0,0,0.112697999530823,0,0,0.14558526773919,0.000743296667911671,0,0,0,0,0,0,0,0,0,0,0.0370675308178651,0,-0.0259913719023831,0,0,0,0,0,0,0,-0.0262353825748575,0,0,0,0,0,0,-0.0189131197530297,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.129641505696879,0.0245561880485009,0,0,0.137262421102348,0,0,0,0,0,0,0,0,0.750665012862709,0,0,0.325356149746334,0,0,0,0,0,0,0,0,0,0,0.0628055718098187,-0.141612605520614,0,0,0,0,0,0,-0.0498502705111859,0,0,0.097629483588241,0,0,0,0,0,0.0466163594046067,-0.00318942886819605,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029486421080576,0,0.275455886654585,0,0,-0.0467762220943087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131111152732531,0,0,0,0,0.053772645360562,-3.46944695195361e-18,0,0,0.130521874521834,0.111734213325974,0,-0.00715576886315262,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0.0948846472882606,0,0,0,0,0,0,0,0.0442950344303908,0,0,0,0,0,0,0,0,0,0,0.0252513348594132,0,0.107497299820859,0.0120262916614913,0.0200823071993698,0,0,0,0,0,0,0,0.156078069141242,0,0.0608604547912979,0.11621362294651,0.0237694301951677,0,0,0,0,0,0,0,0,0.21604368171868,0,0,0,0.0164372767881973,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.077539293151776,0,0.292020500812199,0,0,0,0,0,0,0,0,0.006803084621756,0,-0.0939824488827902,0,0,0,0.0350992873264211,0,0,0,0,0,0,0,0,0.0527645068770957,0,0,0,0.0507146520274268,0.0233701753164023,0,0,0.183902958608164,0,-0.030097855932961,0,0,0.0591357221734199,0,0,0,0,3.46944695195361e-18,0,-0.00290166831622336,0,0,0,0,0,0,0
X000723.SZ,0,0,-0.186174146259623,0,0,0,0.0168358107259872,0,0,0.0792144240415135,0,0,0,0,0,0,0,-0.0779144427244659,0,0,-0.111741496510607,0,0,0,-0.0167192936897517,0,0,0,0,0,-0.12184943370074,0,0,0,0,-0.0888922558635985,0.0470783736985807,0,0.0904286472974047,0.0709558560258727,-0.0846045702794375,0,0,0,0.188761078861292,0,0,0,0.0632302623366864,0,0,0.000492431436084978,0,0,0,0,0,0
X000807.SZ,0,0,0,3.46944695195361e-18,0,0,0.119731946977419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308989116063292,0,0,0,0,0,0,-0.11693196797864,-0.0126722292191445,0,0,0.746402783947491,0,0,0,0.143542589713015,0.0600966572744651,0,0,0,0,0.0672464757614406,0,0,0,0,0,0,0,-0.00376163412511511,0,0,0,0,0,0
