,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X601992.SH,X600795.SH,X600660.SH,X600188.SH,X600362.SH,X002460.SZ,X601991.SH,X600547.SH,X600111.SH,X300072.SZ,X600516.SH,X000792.SZ,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X600027.SH,X600339.SH,X000408.SZ,X600489.SH,X000959.SZ,X000807.SZ,X600219.SH,X000723.SZ,X600808.SH,X600549.SH,X600176.SH,X002271.SZ,X000553.SZ,X600352.SH,X601158.SH,X002092.SZ,X000786.SZ,X000883.SZ,X000983.SZ,X000630.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143657811576285,0,0,0,0.574311807728284,0,0,0,0,0.0476849931984195,0.0294137761097252,0,0,0,0,0,0,0.0720465826658023,0,0,0,0,0,0,0.105408673481407,0,0,0,0,0,-0.0252890918197344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.104480284233043,0,0,0,0,0,0,0,0,0,0,0,-0.0815772322592978,0.0325003894105531,0,0,-0.0953913519112204,0,0,0,-0.202226758549013,0,0,0.140451247125298,0,0,0.0323637599063299,0,0,0,0,0,0,0,0,0,-0.00711161229568391,0,0.119551836696861,0,-0.0512792154985547,-3.46944695195361e-18,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,-0.0704958960907716,0,0,0,-0.100806585469797,0,0,0,0,0,0,-0.02181076718966,0,0,0.160390860463456,0,0.031498520129624,0,0,0.11153133980027,0,0,0,0,0,0,0,-0.0426670729047907,0,0,0,0,0.276165616162192,0,0.436611197905524,0,0,0,0,0,0,0,0.0519443760730567,0,0,-0.000124557313827874,0,0,0,0,0,0
X600795.SH,0,0,-0.0882850183794797,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269976340720104,-0.0879158446564829,0,0,0,0,0,0,0,0.0996470710850133,0,0,0,0,0,0,0,0.110786164270691,0,0.0116504840829323,0.0537159089432032,0,0,0,0,0,0,0,0.00405882266771004,0,0,0,0,0,0,-0.0514329080230504,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.118135008043949,0,0.133829568363781,0.119989317414491,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.028941325139487,0.151756028189357,-0.0429428197718118,-0.132176802419188,0.0259533590507312,0,-0.0122894591067771,0,0,0,0,0,0,0.0305987078892641,0,0,0,0,0,0,-0.0688775911097728,0,0,0,0,0,0,0,0,0.00837316816269277,0,0,0,-0.0352898619112039,0.0112683727824978,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0069809545407491,0,0,0,0,0,0,0,0,0,0.224178708338906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108609649939123,0,0,0,0,0,0,0,0,0,0.0231502021727371,0,0,0.480786049788549,0,0,0,0,0.0211647026702016,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0674373405322126,0,0,0,0,0,0,0,0,0.4353954483934,0,0,0,0,0.0411811906081251,0,-0.0394806667364776,0,0,0,0,0,0,0,-0.0365659336976222,0,0,0,0,0,0,0,0,0,0.0934345501289661,0,0,0.00368369650582216,0,0,0.123774784992424,0.23455270520927,0,0,0,-0.0335552311763408,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.638723246995731,0,0,0,0,0,0,0,0,0,0.0611492712810986,0.027080263555528,0,0.0801630791527526,0,0,0,0,0,0,0.0612502336370033,0,0,-0.0379648397560223,0,0,0,0,0,0,0,0.326335518570274,0,-0.0839752645244928,0,0,0,0,0,-0.344596490617499,0,-0.0202524454742589,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.134316540854421,0,0,0,0,0,0,0,0,-0.113290211959241,-0.01061252306074,0.0419574979047059,0,0,0.11594379072369,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0687640295614541,0,0,8.67361737988404e-19,0,0.0430670294230106,0,0,-0.00381304475026405,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0039967668671485,0,0,0,0,0,0,0,0,0,-0.0652415953505602,0,0,0,0,0,0.0605163604275449,-0.0264253983476597,-0.0194900253459354,0,0,0,0,0,0,0,0.0423140936980363,0.7099994043265,-0.0853319050569841,0,0,0,0,0.00642538122747339,0,-0.0603143987328065,-0.0119905032428476,0.0667345021139756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.256402619697552,-0.0858275475340195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282117042501446,0.0811617541952824,0,0,0,0,0,0,0,0.239851237167926,0.11316723995453,0,0.0275798981262244,0,0,0,0.591940552077915,0,0,0,0,0,0,0,0,0.258389713460087,0,0,0,-0.0334559129496498,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.0504502805022027,0,0,0,0,0,0,0,0,0,0,0,0,0.117709440425674,0,0,0.0194652214152474,0,0,0,0,0,-0.351969092075514,0,0.0690860262499259,-0.421883145751712,-0.135011269889214,0,0,0,0,0,0,-0.0591260999171295,0,0,-0.118389514776903,0.100908183666105,0,0,0.490588396719245,0,0.0986837175572117,0.0701515295557086,0.0414519325934062,0,0,0,0,0,0
X600516.SH,0,0,0.462993350846605,0,0,0,-0.225524917455231,0.150836031356474,0,0,0.36282750557832,0,0.471057729444387,0,0,0,-0.0576027757703629,0,0,-0.53356418646422,0.0718991738284778,0,0,0,0,0,0,0,0,-0.3036512753597,0,0,0,0,0,0,0.126605765294734,0.419390529919148,0,0,0,0,0,0,-0.306928217065389,0,0,0,0,0,0,-0.0755600288248177,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.117056217685292,0,-0.151942176685079,0,0,0,0,0,0,0,0.176077306605735,0,0,0,0,0,0,-0.180081601519683,0,0,0.615083008395124,0,0,0,0,0,0,0.193417663228703,0.0491880702772056,0.284005057594321,0,0,0,0,0,0,0.0521616768965688,0,0.0925073848160223,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0112199218457933,0,0,0,0,0,0,0,0,0,0,0,0.0422392477984707,0,0,0,0,0,-0.036911384257903,0,0,0,0,0,0.0621299064075706,0,0,-0.00182767737391493,-0.100874932451809,-0.00304602266216674,0,0,0.0620049255984227,0,0,0,0,0,0,0,0,0,-0.0660261715306043,-0.0267051704116651,0.0349036306271867,0,0,0,0,0,0
X000898.SZ,0,0,0,0.145906641052991,0,0,0.122318612481378,0,0,0,0.0516780319874299,0,0,0,0,6.93889390390723e-18,0,0,0,-0.00264506327912454,0,0,0,0,0,0,0,0,0,0,-0.0495740070188084,0,0.16752723942496,-4.33680868994202e-19,0,0,0.411239824722929,0.0129555486388013,0,0,0,0,0,0,-0.0477153106317294,0,0,0,0,0,-0.0351842291406922,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.095797331050019,0,0.0643096834289199,0,0,0,0,0,0,0,0,0.0539349361582053,0,0,0,0.0416800315819229,0,0,0.0400741246130348,0,0,0,0,0,0,0,0,0.426657369027152,0,0,0,0,0.000478669990370086,0,0,0.0151185011706299,0,0,0.0929022708936243,0.0311919178151325,0,0.0968246459944401,0,0.0642258502035661,0,-0.0219343454699301,0.0112492309805289,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567341920460269,0,-0.0167317433968581,0.0761398645179575,0,0.0550544762450337,0.0679820392990172,0,0,0,0,0.0160167849762007,0.00774530725125821,0,0,0.0139606575147119,0.0938022289831717,0.0408884982419049,0,0,0,0,0,0,0,0,0,0.0165868609458465,0,0,0,0.0183290536358423,0,0,0,0,0,0
X600027.SH,0,0,-0.00805153900003302,0,0,0,0,0,0,0.104163863515547,0.0560764453269731,0,0,0,0,0,0,0,0.013306650172988,-0.0903226970375933,0,0,-0.0545856072999366,0,0,0.0362897284122699,0,0,0,0.0144851459806673,0,0,0,0.00675877208466573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139983865132748,0,0.00668582930169025,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,-0.0229145231311166,-0.0136748650509185,0,0.156483262377685,0,0,0.114810402535829,0,0,0,0,0,0.110163214526921,0,0.138179543627123,0,0.00722137436067511,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0146639148129215,0.0135629167473345,0,0,0,0,0,0,0,0,-0.021947188237504,0,0,0,0,0,0,-0.0187070577857277,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.292666053821172,0,0,0,0.0713473502316423,0,0,0,0,0,0,0,0,0.86021143430292,0,0,0.338538204004557,0.210057500009975,0,0,0,0,0,0,0,0,0,0,0.0716639539225118,-0.0673822221076868,0,0.00230507534948079,0,0,0,0,0,0,0.0641261739069834,0,0,0,0,0,0.0487331992049223,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188809435494396,0,0.264217523803508,-2.16840434497101e-19,0,-0.0456011269893069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165701270338727,0,0,0,0,0,0.0564771196595635,0,0,0.098559235567005,0,0.117963871340769,0,-0.00493127765218343,-0.00288703392633822,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0963714438298805,0,0,0,0,0,0,0,0,0,0,0.101217113806453,0,0.0273186762389746,0.0272603620531452,0,0,0,0,0,0,0,0,0.165146536159022,0.147068318184308,0.0447885956533338,0,0,0,0,0,0.0247930867552076,0,0,0,0,0.142759484792228,0,0,0.0240799225409506,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.193895066515445,0,0,0,0,0,0,0,0,0,0.277039053537834,0,0,0,0,0,0,-0.01142972289842,-0.0364814846108376,0,0,0,0.754663132815771,0,0.19444135636332,0.168120896154636,0,0,0,0,0,0.00267276699057067,0,0,0,0,0,0,0,-0.0181028026429768,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.073536567189199,0,0.205828077021463,0,0,0,0,0,0,0,0,0,0.0176344943834657,-0.0830833634519938,0,0,0.0210876707547343,0,0,0,0,0.0344234110527206,0,0,0,0,0.0218794583097401,0,0,0.0338588833033151,0,0.0355244868704401,0,0.210748684428881,0,0,0,0,0,0.060623678738956,0,0,0,0,0,0,-0.00345573823149049,0,0,0,0,0,0,0
X000723.SZ,0,0,-0.210830946259724,0,0,0.0616710090230884,0.103799269654935,0,0,0,0,0,0,0,0,0,0,-0.0389832534855207,0,0,0,-0.142045712026834,0,0,0,1.73472347597681e-18,0.00497558585760291,0,0,0,-0.103144075788766,0,0,-0.0786126094871802,0,0,-4.33680868994202e-19,0,0.0927513921346605,-0.0961044077973747,0.0092061950278335,0,0,0,0.204197001647637,0,0.0753575580413949,0,0,0,0,0.0166309837417398,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0267135394817035,0.204150128769294,0,0,0,0,0,0,0,0,0,0,0,0.437360042643305,0,0,0.0846071809061578,0.110302326376685,0,0.381567572821895,0,0,0,0,-0.0690198858333525,0,0,0.0897760586119011,0,0,0,0,0,0,0,0,0,0.177789661913145,0.0606861917408952,0,0,0,0,0,-0.0209782411645955,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.11309197299699,0,0,-1.38777878078145e-17,0.206319049983429,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.446154695720398,0,-0.034338786338002,0.0373665623657566,0,0,0,0,0,0,0,0,0.145609732136397,0.0587665038555486,0,0,0,0,0,0,0,0,0,0,0,0,0.184072341202378,0,0,0,0,0.014080750933598,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0730394292272462,0,0,0,0,0,0,0,0,0,0,0,0,0.0117315428332744,0,0,0.00554005717229756,0,0,0.109820794958841,0,0,0,0,0,0.113300172039531,0,0,0,0,0,0,0,0.0348742163897914,0,0,0,0,0,0,0.139612605055338,0,-0.0226829052834763,0,0,0.105867987135498,-0.0111676154466573,0.0255555215114414,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.152191068371333,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.131791519261901,0,0,0.0396873772887621,0,-0.0300273461488511,0,0,0,0,0,0,-0.0602302417765228,0,0,0,0.0140279759977827,0,0,-0.125913447318007,0.146328307282305,0,0,0,0,0,-0.0568261704718976,0,0,0,0,0,0.184740228713854,-0.0398389868983195,0.0523324699744239,0.24729683546257,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,-0.0580302397215154,0,0,0,0,0,0,0.00329881203130161,0,0,0.0445666110108428,0,0,0,0,0,0,0,0,0,0.019823446016895,0,0,0,0,-0.0793511586788207,0,0,0.127331842536185,0,0,0,0,0.245755542714007,0.176738637649407,0,-0.0378240783957861,0,0.402077573615852,0,-0.0563777365693826,0.0573407171303617,0,0,0,0,0,0
X600352.SH,0,0,0,0.0797683458806968,0,0,0,0,0,0,-0.106612526537281,0,0,0,0,0,0.221881341023829,0.0591681851935518,0,0,0.0351114943036875,-0.00576849213655422,-0.0890345351909953,0.176710248488894,0,0,0.136293280283975,0,0,0.0909658466118716,0,0,0,-0.0691512781458963,-0.0453205581466366,0,0,0,0,0,0,0,0,0,0.0411548886975057,0,0,0,0,0,-0.00547853686307719,-0.0191569335654437,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.00459407689492394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028526198118763,0.03725625103467,0,0,0.0428802685946281,0,0,0,0,0.0404512343610575,0.0612584275793621,-0.00104162260734929,-0.0200712794184235,0.00388055734555925,0,0,0,0,0,0,0,0.00522411023851542,0,0,0,0,0.10954038734118,0,-0.00413139924889176,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,-0.118140343840179,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.439589677973509,0,0.0971834127602261,0,0,0,0.735904466373134,0,0,0,0,0,0,0,-0.0386873111617637,0,0.391337822205573,0,0,0,0,0,0,0,-0.191582593877921,0,0.221503683691387,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327827819006543,0.00559910530095459,0,0,0,0.21859392519111,0.120737373745349,0,0,0,0.0180460620464402,0,0,0,0.052068353725992,0,0,0,0.0800138853281785,0,0,0,0.0217838665328271,0,0.455831741817364,0,0,0,0,0,0.143143159936438,0,0,0,0,-0.0384927867272483,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.0149455408096371,0,0,0.0180587364419322,0.0567812853093177,0,0,0,0,0.0136165153215364,0,0,0,0,0,0,0.000432725654510693,0,0.0923534527553772,0,0,0,0,0,0,0,0,0,0.0469789855984289,0,0,0,0,0,0,0,0.0121500776578745,-0.0300734736025073,0,0,0,0.18348943836614,0,0,0.00178752872748343,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.022369671194325,0,0,0.468316135013397,0.071084454903192,0,0,0,0.128223882224664,0,0,0,0,0,0,0,0,0,0.0754264914827058,0,0,0.0173027224602264,0.111830436144935,0,0.154255035631242,0,0,0,0,0,0,0.0348439125840606,0,0,0,0,0,0.0931283254111521,0.00743419323142263,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.000432890991832302,0,0,0,0,0,0,0,0,0,0.377123886723806,0,0,0,0.0410164249130187,0.0145706614588137,0,0.0519155338753536,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0.105346037782643,0.0428249867493024,0,0,0,0,0,0.0150007510891153,0,0,0.0800140006264021,0,0,0,-0.00812090658547931,-0.00260698029295566,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.0527440788276655,0,0,0,0,0,0.115259267150386,0,0,-0.128040114362575,0,0,0,0,0.0508636891189411,0.113839100640324,0,0.136441459720519,0,0,0,0,0,0,0,0,0.20284260722525,0,0,0,0,0,0,0.132199668902874,0.326549313900715,0,0,0,0.0589340586665672,0,0,0,0,0,0,0,0.189385379143038,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.154001801930196,-0.0323565161036745,0,0,0,0,0,-0.0130404474688446,0,-0.102447355445135,0,0,0,0,0,0,0.0726120206969414,-0.0476588279952663,0.0307517877494183,0,-0.031899677649728,0,0,0,0,0,0,0.100736164875512,0.014001600104022,0,0,0,0,0,0.103641594088018,0,0,0,-0.0130744476218503,-0.0719700362284675,0,0,0,0,0,-0.0267291559187393,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.114921829763189,0,0,0,0,0.340582988135506,0,0,0,0,0.270594177767135,0,0,-0.112254988081342,0,-0.230825039920103,-0.642955030790437,0,0,0,0,0,0,0,0,0,0.083291459787413,0,0,-0.619042640263577,-0.314962988005172,0,0,0,0,0,0.415062618390518,0.636040465237398,0,0,0,0,0,0,0.949320954171922,0,0,0,0,0,0
TED,0,0,0,0,0,0,-0.0568717048150845,0.0365385642883633,0,0,-0.0413486261124804,0,-0.216730802360545,0,0.620461432937364,0.113774667297592,0,0,0,0,-0.101543783626357,-0.112808364115993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622079130126965,0,0,0,0,0,0,0,0,0,0.803451548511129,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411020044229917,0,0.12740070518661,0,0,-0.0128210173498799,0,0.0103694413063037,0,0,0,0,0,0,0,0,0,0,0.162434875273988,0,0,0,0,0,0.308768558190541,0,0,0,0,-0.0976359556253803,0,0,0,0,0,0.034639093566291,-6.93889390390723e-18,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489700523859687,0,-0.00926354957782088,0,0,0.00353861147856168,0,0,0,0,0,0,0,0.0567280931941581,0.0111817518178774,0,0,0,0,0,0,0,0,-0.0246219798723613,-0.0373777653348645,0,-0.0399007724755948,0,0,0.0729475632879818,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00180709102671627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000433372840399741,0.000325158586326355,0,0,0,0,0,0,0,0,0,-0.000803530046637381,0,-0.00014158266961555,0,0,-0.000528061523248046,0,0,0,0,0,-0.000714103735409926,0,-4.44100909223303e-05,0,0,0,-0.000654357808283025,0.000478230323269967,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.00990584112848079,-0.0446647186575135,0,0,0,0.00911318919590439,0,0,0,0,0,-0.00194721130983583,0,0,0.00648712896462162,0,0,0.0113393519134836,0,0,0,0,0,0,0,0,0,0.0132934011674992,0,0,0,0,-0.076741534815327,0,0,0,0,0,-0.0453309448470945,0,0,0,0,0,0.035503935946557,-0.0346651953293934,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00400591975159503,0,0,0,0,0,0,0,0.00207173312977152,0,0.00334252142304012,0,0,0,0,0,0,0,0.00424516222472813,0,0,-0.00807898028794383,0,0,0,0,0,0,0.000512761903967359,0,0,0,0,0.00558634446583865,0.0041383947702619,0.0044199933407187,0,-0.00641898911065258,0,0,0,0,0,0,0,0,0,0,0.0314600581707747,-0.0334228321759256,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00839255127075238,0,-0.0173388709569624,0,0,0,-0.000657547250558096,0,0,0,0.00694058021808761,0,0,0,0,0,0.00320504670749151,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.00688554315748422,0,0.00221061574752892,0,-0.00543297355098057,0,0.00455635484586315,0,0,0,0,0,0.0376296564773673,-0.00936912561821571,0.0236417238428766,0,0,0,0,0,0
