,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X601898.SH,X600019.SH,X600011.SH,X600660.SH,X600111.SH,X600547.SH,X000708.SZ,X600010.SH,X000301.SZ,X002271.SZ,X600886.SH,X600795.SH,X000877.SZ,X601600.SH,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X601699.SH,X600803.SH,X601991.SH,X000983.SZ,X000629.SZ,X000408.SZ,X600160.SH,X000786.SZ,X000723.SZ,X600219.SH,X600348.SH,X600489.SH,X002080.SZ,X600995.SH,X600096.SH,X000933.SZ,X600378.SH,X000807.SZ,X600157.SH,X600688.SH,X600985.SH,X600141.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.538599886122173,0,0,0,0,0,0,0.179157464846718,0.235375179377726,0,0,0,0,0,0,0,0,0,0,0,0.103018556615539,0,0,0,-0.0366822437192129,0,0,0,0.0544931005945125,0.0252078181393702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017305485434386,0,0,-0.00182724248642076,-0.00970034719273032,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.373818597711302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761147128064772,0,0.0529458006974732,0.134675080954845,0.0305113483943893,0,0,0,0.0489946854305151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645824116834932,0,-0.0430458507482469,0,0.00185902639970348,0,0,0,0,0,0,0
X600028.SH,0.561067527638964,0,0,0,0,0,0,0,0.0391845882729778,0,0,0,0,0,0,0,0,0.0080130704995201,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.00534943402455482,0.0843377385095811,0.0597169889596888,0.00102580480806028,0,0,0,0,0,0,0,0,0,-0.0205614797179776,0,0,0,0,0,-0.0137972308107923,0,0,0.000923444981051951,0.013238578557895,0.000225866612486773,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211622947224787,0,0,0,0,0,0.250060304133632,0,0,0.172340043854518,0.057909611761072,0.143541433321379,0,0,-0.000278663849420024,0,0,0.16527573442088,0,0,-0.324144499462348,0.161821519880406,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011167615217063,0,0,0,0,0,0
X600188.SH,0,0.726626451168791,0,0,0,0,0,0,0,0.0636196893473897,0,0,0,0,0,0,0,0.0494060053325965,-0.0747997075861102,0,0,0,0,-0.00369867579642865,0,0,0,0,0,0,0.0857790755513584,0,-0.0767654117154116,0,0,0,0,0.0558681515455747,0,0,0,0,0.212978389062824,0.0440810897959868,0,0,0,-0.0364540638899221,0,0,0,0,0.0531258242250058,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.24811413066258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572328504319677,-0.00942602178244009,0,0.129512635742295,0,0,0,0.0773055897539032,0,0,0,0,0.04710320573382,0,0.0739289874293369,0.0802357175085114,0.200373416703061,0,0,0,0,0,0,0,-0.00248540472352502,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0611202223306068,0,0,0.0550436346112752,0,0,0,0.100245100038805,0,0,0.00366339357191404,0,0,0,0,0,0,0,0.0225902240065203,-0.0893039753087113,0,0.0281594591059905,0,0,0.0579317052701932,0,0.475840418402989,0,0,0,0,0,0,0,0,0,0,0,0,0.090388135137717,0,0,0,0,-0.0108064698817362,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.32146071585264,0,0,0,0,0,0.0149441758740026,0,0,0,0.0218680704800549,-0.0799698478354277,0,0.0829402922497791,0,0,0,0,0,0,0,0,0.0064246842152855,0.113341893722272,0,0,0,0.41516537712361,-0.056883795362511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514994017005049,0.0989190018551359,0.0983930950760119,0,-0.000850660517929465,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.235965468892902,0,0.0216275325740549,0,0,0,0,0,0.237753790981689,0,0,0,0,0,0,0,0,0.0382786593873619,0,0,0,0,0,0,0,0,0,0.220148754843946,0,0.0535597448567905,0.011734273069631,0,0,0,0,0,0,0,0,0.0158988792412785,0,0,0,0.102042731964381,0,0.0879260448083282,-0.00739417810897749,0,0,0,0,0,0,0
X601898.SH,0,0,0.192199939119243,0,0.133596842058166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01530809396955,0.00108642044221232,0.118828706425856,0,0.364562389133904,0,0,0,0,0,0,0,0,0,0,0,0.0671302588562513,0,0,0,0,0.0193955522657955,0,-0.0508352303552567,0,-0.0317256222777016,0,0,0,0,0,0,0
X600019.SH,0.0617977525578143,0,0,0.0583874070039278,0,0,0,0,0,0,0,0.0257661664914847,0,0,0,0,0,0,0,0,0,0.0723895976798945,0.206002673615241,0.188204941916929,0,0,0,0,0.0480184503055547,0,0,0,0,0,0.0438284281581605,0,0,-0.108324659973091,0,0,-0.0717247715612016,0,0,0,0,0.150049063418719,0,0.012031026761788,0,-0.0436589694158146,0,-0.000182138704331646,0.0359737720738956,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0800695695748565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130848114905875,0,0,0,0,0,0,0,0.274190732397885,0,0.11304236195498,0.33474234390812,0,0.00494425098182029,0,0.303540019119325,0,0,0,0,0,0.157520287955063,0,0,-0.259601599329197,0,0,0,0,-0.0503947812327698,0,0,0,-0.0185501757515391,0.0181950478501603,0,0,0,0,0,0
X600660.SH,0,0,0,0.0266141584535144,0,0.106311328341103,0.118336875610663,0,0,0,0,0,0,0,0,0,0,0.106827044903298,0,0,0,0,0,0.0738050862719683,0,0,-0.0716196532233793,-8.67361737988404e-19,0,0,0,-0.0581221116078426,0,0,0,0,0.00264776957966936,0,0,0.0156092340095592,0.163130017180255,0,0,0,0.107943849228776,0,0,0,0,0.102768123342688,0,-0.00379783926086986,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.219729426237508,0,0,0,0,0,0,0,0,0,0,-0.0407469634388881,0,0.122331300579447,0,0,0.0571167385104977,0,0,0,0,0,-0.0802884320201948,0,0,0,0,0.0732762929011751,0,0,0,0,-0.0450193319183524,0,0,0,0,0,0,0.167166392630964,0,0,0,0,0.0828174836484186,0,-0.0057230936358325,0.0640831749787577,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0882602204881247,0,0,0,0,0,0,-0.0372411605728715,0,0,0,0,-0.0694346129964954,0.306749157693865,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.358277038587693,0,0,0.0143174512364464,0,0.105737952452318,0,0,0,0,0,0,0,-0.00246903363435958,-0.045676898944878,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.175283181265873,0,0.0625435440008025,0,0,0,0,0,0,0,0,0.0138593216737741,0,0,0,0,0,0,0,0,0,-0.0146676119253995,0,0,0,0.0560356997664617,0,0,0,0,0,0,0,0.101071580459876,0,0,0,0.00725718310507115,0,0,0,0.00610191607258712,0,-0.0296612749911874,0,-0.0034080089921575,-0.0975297912423833,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.102053428687822,0.00810582727878722,0,0,0,-0.0637571581270337,0,0,0,0.0743152520568179,-0.0248603761842611,0.0759001048847724,0,-0.0373733533285416,0,0,0,0,-1.38777878078145e-17,0.0246668680195512,0,0,0,0,0,0,0,0,0,0,0,0,0.26071274035425,0,0,0,0.160552271588616,0,0.0149555739822308,0.0817167468379812,0,0,0,0,0,0
X000301.SZ,0,0,0,0.142694907272775,0,0,0,0,0,0,0,0,0,0,0,0.101320291276668,0,0,-0.281646624409681,-0.702168883908301,-0.524141156813518,0,0,0,0,0,0.111973991770048,0,-0.0180327233281492,0.133291239391064,0.0922769391560909,0.266517786698098,0,0,0,0,0,0,0.153366062518641,0,0,0,0.146659744628797,0,0,0,0,0.0959337151810025,0,0,0,-0.0591493013971988,0.12732323948435,0,0.120221002718245,0,0,0,0
X002271.SZ,0,0,0,0,-0.0155427722021936,0,0,0,0,0,0,0,0,0,0,0,-0.059202462823899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147750897043062,0,0,0.509650440350741,0,0,0,0,0,0.122043280943895,0,0,-0.0597526242088552,0.0103858920820582,0,-0.147878196131338,0,0,0,0,-0.0218440266464973,0.0315072181903373,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.17824157721408,0,0,0,0,0,0,-0.0263033325673131,0,0,0,0,0,0,0,0.0213560356486418,0,-0.0321894421834114,0,0,0,0,-0.121005838794043,0,0,0.0207210051027987,0.0815196964353496,0,0.0142679121818963,0,0,0,0,0,0,0,0.115529524817342,0,0.0475210830044749,0,-0.0319578486241376,0.00663768728430137,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0352065138168113,0,0,0,0,0,0.136482064005224,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.178069767298273,0,-0.171150878943518,0.198129860223237,0,0,0,0.0874872425910411,0,0,0,0,0,0,-0.038091015356751,-0.158541149792811,-0.107270643421655,0.196546809427037,0,0,0,0,0,-0.062209800264514,0,-0.0526296646602822,0.149369686622971,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.265695605077627,0,0,0,0.235713741528672,0,0,0,0,0,0,0.0804869478653885,0.00354289016724578,0,0,0,0.116472077780484,0,0,0,0.00524698480032238,0,0,0,0,0,0,0,0.086707794269997,0,0,-0.109599889553244,0.0579536148340661,0.160836089138735,0,0,0,0,0,0,0,0,0,0.0543262263640346,0,-0.00420056196356522,0,0,0,0,0,0,0
