,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X600010.SH,X000786.SZ,X600011.SH,X600886.SH,X600111.SH,X600176.SH,X601600.SH,X600188.SH,X000301.SZ,X600426.SH,X002466.SZ,X601991.SH,X600803.SH,X000027.SZ,X600801.SH,X600352.SH,X600795.SH,X600219.SH,X000932.SZ,X600489.SH,X002080.SZ,X600688.SH,X600486.SH,X600299.SH,X000898.SZ,X002353.SZ,X600315.SH,X600027.SH,X600157.SH,X000883.SZ,X601992.SH,X600516.SH,X000723.SZ,X300037.SZ,X601168.SH,X000807.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.211064381323744,0,0,0,0.00998602842155971,0,0,-0.00899538029033964,0,0,0,0.043583609406181,0.0189323289005745,0,0,0,0,0,0,0,0.0149182103935754,0.0216074748734237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511262322334035,0,0,0,0,0,0,0,0,0.0423566316669512,0,0,0,-0.0048404007326891,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0382733197352305,0,0,0,0,0,0,0,0,0,0,0,0,0.0633290502468291,0,0,0.0753528149729705,0.0239713199776443,-0.0953426792927806,0,-0.00994360791722003,0,0,0,0.0393119169532214,0,0,0,0,0.00983215283166421,0,0,0,0,0,0,0,0,0,0,0,0,0.0596740103603185,0,0,-0.0192135748479628,-0.00460439588132371,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0300481662605259,0,0,0,0,0,0.051895915521584,-0.0863914991550195,0,0.0973127402948041,0,0,0,0,0.178746506032416,0,0,0.0266376606307245,0,0,0,0,0,0,0.101685076921033,0.0373104966009344,0,0,0,0,0,0,0.0282227829800345,0,0,0,0,0,0,0,0,0.00520280080762815,0.0618145790961808,0,0.0554534156183186,0.0263238699068022,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.300680104295105,0,0,0,0,0.0792615873502183,0,0,0,0,0,0,0,-0.0284486583707426,0.16936329893425,0.0651015512261509,0.0432175098062382,0,0,-0.0342844238050777,0,0,0,0,0,0,0,0,0.0440776455924753,0,0,0,0.230979998367748,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117693805991016,0,0,0,0.157064368462351,0,0
X600585.SH,0,0,0,0,0,0,0,0.0254183924686262,0,0,0,0,0,-0.0173405238642636,0,0,0,0,0,0,0.136243797102708,0,0,0,0,0,0,0.147399387219752,0,0,-0.00309464402653522,0.0426040341120156,-0.0269021861879733,0,0,0,0,0,0,0.0610235838446129,0,0,0,0,0,0,0,0.0293287602162248,0,0,-0.0137166113038252,-0.0147344708978454,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0846823679898308,0,0,0,0.139663017334925,0.109641532514953,0,0,0,0,0.0189971367540478,0,0.00144231911790354,0,0.275270554483688,0,0,0,0.115166954671753,0,0,0,0,0,0.340611599108031,0,0,0,0,0,0.180778749175639,0,0.0396882524687706,0,0,0,0,0.049053276356589,0,0,0,0,0,-0.0265659025874006,-0.00815927323491688,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234891158558779,-0.798768732351788,0,0,0.366997570626631,0,0,0,0,0,0,0,0,0,0,-0.278767023623483,0,-0.123579935463095,0,0,0,0,0.279454908162586,0.199385623627939,0,0.00181661780444095,0,0,0,0,0,0,0,0,0.104915578426852,-0.0481030586850736,0,0,0,-0.0651105932418246,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162966703135259,0,0,0.0130071582251189,0.386691961685342,0,0,0.0922985688717996,0,0.0931919826101854,0,0.0419975456214891,0,0,0,0,0,0,0,0,0,0.222233109948868,0,0,0,0,0,0,0,0,0,0.204491593383672,0.0930728421433194,0.388777563619297,0,0,0,0,0.0185756456223355,0,0,0,-0.0159180255104367,0,0
X002271.SZ,0,0,0,0.147754225415402,0,-0.334940941687012,0,0.00338317779888076,0,0.170210045708868,0,0,0,0,0,0,0,0,0.117925627098494,0,0,0,0.0984981346516826,0,0,0,0,0,0,0,0,0,-0.111246390051739,0,0,0,0,0,0,0,0,0,0,0,-0.00697303422285623,0,0,0,0,-0.0125636041231472,0,-0.0245807620480824,0,0,0,0,-0.0461123537342286,0,0
X600660.SH,0,0,0,0,0,0,0,0.156002914405585,0.0999715158794606,0,0,0,0,0,0,0,0,0,0,0,0,0.0644132823185408,0,0.0156672378553433,0,0,0,0,0,0,0,0,-0.108371713856298,0.0940482953348079,0,0.237132883645046,0,0,0,0,0,0,0,0,0,-0.0483473595696423,0.0935010519926568,0,0,0,0,-0.0387779341014011,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0110051372122578,0,0,0,0,0,0,0,0,0,0,0.136085912454024,0,0,0,0,0,0.03512993840493,0,0,0.030993095544849,0,0,0,0,0,0.194781503999206,0,0,0,0,0,0.0148324012084251,0.0457968421439561,0,0,0,0,0,0,0,0,0,0.132837389780731,0,2.16840434497101e-19,0,0,0,0,-0.0737557619765681,0,0
X601898.SH,0,0,0,0,0,0,-0.00207708423382403,0,0,0,0,0,0,0,0,0,0,0,0,0.00954524718387303,0.19292933452333,0,0.0339546147447297,0.0138982276888806,0,0,0,0,0,0,0,0,0,0.0250422475074927,0,0,0,0,0,0,0,0,0.0333863567519572,0,0.0157022157871381,0,0,0,0.037211930170127,0.310380225808187,0,-0.00568372957098787,0,0,0,0,-0.0912947228630153,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0627569417126519,0,0.311155381505715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20040288436498,0,0,0,0,0.071182080989964,0,0,0.220261611287143,0,0,0,0,0,0,0,0,0.19318165775898,8.67361737988404e-19,0.399589059385505,0,-0.00919169627983768,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.192709318454239,0,-0.145797116670144,0.0516270013808886,0,0,0,0,0.0597903459651662,0,0,0,0,0,0,0.113638651546058,0,0.142469854046996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113090516541304,0,0,0.16046779234162,0,0,0,-0.0224642223227067,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.191350438819248,0,0,0,0.128934378202313,0,0,0,0,0,0,0,0.0995992295416451,0,0,0.228475124577855,0,0.0281663988989779,-0.281501330291696,0,0,0,0,0,0,0,0,0.043306876136101,0,0,0,0,0.141898365227159,0,0,0,0,0,0,0,0,0.01993684921355,0,0,0,0,-0.0771790398466023,0,0,0,0.062364926494172,0,0
X600011.SH,0,0,0,0,0,0,0.0177896223298751,0,0,0,0,0,0,0,0,0,0,0.0443879514085416,0,0,0.0535857679712267,0,-0.00537948604645299,0,0,-0.0395247135809931,0.14644662421291,0,0,0,0,0,0,0,0,-0.0579011704975824,0,0,0,-0.0169014720339774,0.166026631516166,0,0,0,0.0415034998406073,0,-0.113741017903927,0,0.102516250417714,0,0,0,0.0123121600361893,0,0,0,0.0320395998078554,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342817791127387,0,0,0.083811914814663,0,0,0,0,0,0.237307228734344,0,0,0,0.0397010737244111,0.0118035380664355,0,0,0,0,0,0,0,0,0,0,0.143997522245938,0,-0.00314870284547722,0,0,0,0,0,-0.076941909485664,0,0,0,0,0,0.117786551771417,0,0
X600111.SH,0,0,0,0,0,0.0158523744100755,0,0,0,0.257261045281503,0,0,0,0.663134880363864,0,0,0,0,0,0,0,0.217123184569286,0,0,0,0,0.101043206559954,0,0,0,0,0.0444465705461361,0,0,0,0,0,0,0,0,0,0,0,0,0.0204066179102782,0,0,0,0,0,0,-0.0369961900323829,0,0,0,0,-0.0242165253416472,0,0
X600176.SH,0,0,0,0.202722214087552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184667517369957,0,0,0,0,0.0623516718860016,0,0,0,0,0,0,0,0,0.0283223661348495,0,0,0,0,0,0,0.158879573001566,0,0,0,0,0,0,0,0,0,0.206211803449728,0,0,-0.0192955699636383,0,0,0,0,0.048516419394857,0,0
