,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X601991.SH,X600309.SH,X300072.SZ,X600188.SH,X600027.SH,X600157.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X601158.SH,X600299.SH,X000959.SZ,X002466.SZ,X600583.SH,X000792.SZ,X000630.SZ,X000408.SZ,X000883.SZ,X600352.SH,X600219.SH,X600098.SH,X000983.SZ,X000539.SZ,X000825.SZ,X000027.SZ,X000723.SZ,X002092.SZ,X600021.SH,X601699.SH,X600549.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.330767681028274,0,0,0,0,0,0,0.0132261741361847,0,0,0,0,0,0,0,0,0,0,0,0.00185868329879341,0,0,0.0315250682250157,0,0,0,0,0,0.000551787554598794,0,0,0,0,0,0,0,0,0.0223725380745092,0,0,0.0801263360926066,0,0,-0.0710363544995545,0,0,0,0.0799655798719173,0,-0.0119760707131818,0.000867833312866244,0,0,0,0,0,0
X600028.SH,0.688411561475834,0,0,0,0,0,0,0,0,0.0337377989966944,0,0,0,0,0.143722328287673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109932807215261,0,0,0,0,0,0,0,-0.0468807906773468,0,0.0484639865358303,0,0.0775757291549494,0,0,-0.0586844081303539,-0.0285453359718418,-0.00889265314142354,0.0089173292370835,0,0,0,0,0,0
X601088.SH,0,0.0234776496426484,0,-1.0842021724855e-19,0.132436224582464,0,0,0,0,0,0.055396174348503,-0.00214216892204996,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0961641975508634,0,0.0893093683709209,0,0,0,0,0,-0.0626254100689043,0,0,0,0,0,0,0,0,0.10006050422338,0,0,0,0,0.0403637468551873,0.226891812617152,0.00147478397234966,-0.0252069832086129,0,-0.0252619979136998,0.00851264741008296,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-0.0247387340463125,0.366690169106749,0,0,-0.168431796191611,0,-0.0782976198418081,0,0,0,-0.042659621725077,0,0,0,-0.0753726941109542,0,0,0,0.166904890472603,0,0,-0.089732978326339,0,0,0,0,-0.0116436178554554,0,0,0,0,0,0,-0.0756464640509369,0,0,0,0,0,0,0.145790768450373,0,0,0,0,-0.00564280453098581,0.000536736142439677,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0183930049768402,0,0.248520532264303,0,0.0250530711681219,0,0,0.262925649562592,0,0.011806262715821,0,0,0,-0.106171488112754,0,0,0,0.0431010705315402,0,0,0,0,0,0,0,0,0.0766146227316463,0,0,0,0,0,0,0,0.0625364598028891,0.0805194589302147,0,-3.46944695195361e-18,-0.0402977873016501,0,-0.0126278988050726,0.00625286379508033,0.0260468726445433,0,0,0,0,0
X600585.SH,0,0.263026745983412,0,0,0,0,0,0,0.109397986067081,0,0,0,0,0,0.0846115000258133,0,0.191507885467285,0,0,0,0,0,0,0.106127925256776,0,0,0,0,-0.0226071476234309,0,0.0227690288946789,0,0,0,-0.634161260636622,0,0,0,0,0,0,0.0384144306605692,0,0,0,0.055054983739289,0,0,0,-0.161408228329418,-0.00820977335855142,0.00115704015350341,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.139893276923922,0,0,0,0,0.0490771811450034,0,0,0,0,0,0,0,0,0,0.178258437256399,0,0,0,0,0,0.000458072014608561,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.00596860019919526,0,0,0.0148194638191634,0,0.0264567116235788,0,0.104072430267443,0,-0.0187228254174821,-0.00192441247860286,0,0,0,0,0,0
X601898.SH,0,0.0278998481772968,0.0767745210333825,0,0,0.00654593970783536,0,0,0.13405807895437,0,0,0.0640204864435178,0,0,0,0,0.248017879494371,0,0,0,0,0,0,0.0121774109405304,0,0,0.0467730280484975,0,0,0,0,0.167820599013711,0,0,0,0,0,0,-0.0652619126949256,0.0256492105342516,0,0,0,0,0,0,0.0416453654273268,0,0,0,-0.0176307258069467,0.00397124553511461,0,0,0,0,0,0
X601600.SH,0,0,0,0.0126093632484446,0,0.00945649087257045,0,0,0,0,0,0.257253399359591,0,0,0,0,0,0,0,0,0.0767374296288162,0,0,0,0,0,-0.180411571281715,0,0,0,0,0,0,0,0,0,0,0.320279740762013,0,0,0,0,0,0,0,0.208409417979304,0.115907774188747,0,0,-0.112119748184166,-0.0040292926732286,-0.000443721535960285,0,0,0,0,0,0
X600688.SH,0,0.530115365334917,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.012984833711803,0,0,0,0.0391838720183851,0,0.0347690302641698,0,0,0,0,0,0,0,0,0,0,-0.0416307093201043,0,0,0,0.035844969129329,0.0625858031986057,0,0,-0.119676893681475,0.00117404166688298,0.00210165845898623,0,0,0,0,0,0
