,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X300072.SZ,X600309.SH,X600188.SH,X601991.SH,X600157.SH,X601992.SH,X600027.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X600299.SH,X000959.SZ,X601158.SH,X600583.SH,X000630.SZ,X000792.SZ,X002466.SZ,X600098.SH,X600219.SH,X000825.SZ,X600352.SH,X000408.SZ,X000883.SZ,X000723.SZ,X000983.SZ,X000539.SZ,X601699.SH,X600021.SH,X002092.SZ,X000027.SZ,X000937.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.297272661017748,0,0,0.0763193426340197,0,0,0,0,0,0.0168845635454744,0,0,0,0,0,0,0,0.128284975567553,0,0.0546126012734833,0,0,0.035063649512889,0,0,0,0,0.0655279271365954,0,0,0,0,0,0.0515605943591428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510399218554618,-0.00656672444432322,0,0,0,0,0,0
X600028.SH,0.78003603388216,0,0,0,0,0,0,0,0,0.0629550645171131,0.0414544328085682,0,0,0.0538454365682148,0,0,0,0,0,0,0,0,0,0,0,-0.00740470109760374,0,0,0,0,0,0,0,0,0,0,-0.0137647691001219,0,0,0,0,0,0.127425199594125,0,0.0396134350250583,0,0,0.00550788946953315,0,-0.159160345661687,0.0270501164604161,-0.00745586753524039,0,0,0,-0.133983532346858,0,0
X601088.SH,0,0,0,0,0,0.0305530178396222,0,0.431346991967572,0.102371954064671,0,0,0,0.156182752841091,0,0,0,0,0,-0.0719509455513228,0,0,0,0,0.0483452033762797,0,0,0.00194690392500265,0,-0.0152471408229325,0,0,0,0,0,0,-0.0698452815447747,0.020544306966053,0,0,0,0,0,0,0,0,0,0,0.0513433648653773,0,0.0412061133337507,-0.0374335649158398,0.0176988105052036,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0916251439985854,0.0538271593096874,0.276767465981344,-0.0710312910851626,0.0269474719232974,0,0,0,0,0.0585094733373373,0,0,0,-0.0954192121527084,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0235257097913897,0,0,0,0.0588932859165557,0.0716191497294586,0,0,-0.0265483887016061,-1.73472347597681e-18,-0.0179319800628613,0.016664714767153,0.0951191566831473,0,0,0,0,0
X600019.SH,0,0,0.394590322188909,0.237793474193016,0,0,0,0,0,0,-0.0927167619192221,0,0,-0.108755623995469,0,-0.0123965594279582,0,0,-0.111620552684112,0,0,0,0,0.203662136460573,0,0,0,0,-0.0627866850276052,0,0,0,0,0,0,0,0,-0.191562058511007,0,0,0,0,0,0,0.0766342774068409,0,0,0,0,0.0443167589094713,0,0.00326702556774102,0,0,0,0,0,0
X600585.SH,0,1.0842021724855e-19,0,0,0.181956975460756,0,0,0,0,0,0,0,0,0,0.0733666925094775,0,0,0,0,0,0,0,0,0.204852548964872,0,0,0,0,0,0,0,0,0,0,0,0,0.0246569200899808,0,-0.297148730469713,0,-0.0312677426062038,0,0,0,0.00496969307338644,0,0,0,-0.092805101781701,-0.321270547074672,-0.0106777985461516,0.0207645229806127,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0575122773609714,0,0,0.0754451538814005,0,0,0.0896865062197233,0,0,0,0.1108387322711,0,0,0,0,0.124719369582717,0,0,0,0,0,0,0,0,0,0,0.103454296564045,0,0,0,0,0,-0.00822260594619278,0,0,0,0,-5.42101086242752e-20,0.0933692082984944,0,0,0,-0.027203987181589,0.0105148933660904,0,0,0,0,0,0
X601898.SH,0,0.00321678184629591,0.183367835581366,0,0,0,0,0,0,0,0,0.104332945119633,0,0,0,0.0978931833204224,0,0,0.0337142082667179,0,0,0,0,0,0,0.283386822280554,0,0,0,0,0.0628750752322947,0,0,0,0,0,-0.00165258865343538,0,0,0,-0.0453833458373921,0.0169568219484601,0,0.0247810659187297,0.053038988741254,0,0,0.0196329802110287,0,0,-0.0216113479427881,0.00852216070487685,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0737883262696133,0,0.0417977544287361,0,0,0,0,0,0,0.0386715574680203,0,0,0,0,0,-0.217893247442029,0.142639977899326,0,0,0,0.202785481672896,0,0,0,0.350818416067675,0,0,0,0,0,0,0,0,0,0,0,0,0.142080139468867,-0.0590651543466712,-0.0162657847976538,0.0183524077824672,0,0,0,0,0,0
X600688.SH,0,0.393269590154715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286856280049964,0,0,0,0,0,0.236617840230211,0,0,0,0,0.0852968528335537,-0.032222621008377,0,0,0,0,0,0,0.0352220375454656,0.027813522599347,0.105866909581218,0,0,0.0492633319950947,-0.0295297866559933,-0.00247036897878572,-0.00197324177798829,0,0,0,0,0,0
