,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600660.SH,X002271.SZ,X600111.SH,X000301.SZ,X601898.SH,X002466.SZ,X000708.SZ,X601600.SH,X600010.SH,X600188.SH,X600362.SH,X600547.SH,X600426.SH,X600886.SH,X600176.SH,X000786.SZ,X600011.SH,X600219.SH,X000408.SZ,X000825.SZ,X600803.SH,X000932.SZ,X300037.SZ,X601991.SH,X002080.SZ,X600795.SH,X000898.SZ,X000807.SZ,X000027.SZ,X600352.SH,X000830.SZ,X600489.SH,X002409.SZ,X000959.SZ,X600688.SH,X601699.SH,X600549.SH,X600399.SH,X002353.SZ,X600486.SH,X000012.SZ,X601168.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600219.SH,0,0,0,0,0.154524713576464,0,0,0,0,0,0,0.121693538859824,0,0,0,0,0.0301731998772298,0,0,0,0,0,0,0,0,0.0532582285491161,0,0,0.0081741064407677,0.0214748948549662,0,0.0856161322995443,0,0,0.353293801961995,0,0,0,-0.0794481629111575,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401051330801664,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,-0.177642362036053,0.454611372334002,0.24935190151648,0.104826336399636,0,0.392534068004463,0,0,0.0228968437088504,0.186935104492268,0,0,-0.393030357252589,0,0,-0.378741337547252,0,0,0,0,0,0,0,0,0.153265616877389,0,0,0,-0.0823629940531654,0,0,0,0,0,0,0,0,0,-0.430576118034135,0,0,0,0,0,0,0.127655343214389,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.113916973883213,0,0,0.150665289361832,0,0,0,0,-0.137891281419941,0,0,0,0,0,-0.0586612474502567,0,0,0,0,0,0,0,0.424146330273864,0.198404817994166,0.0128775468538401,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0207965895372152,0,0,0,0,0,-0.0504870541387948,0,0,0.0186651191967059,0,0,0,0.134269867608867,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595563729377013,0,0,0,0.0648561457378421,0,-0.0282979114975559,0,0.0380108890614788,0,0,-0.0127066495902924,0,0,-0.0387017138774647,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.138677813773145,0,0,-0.358145524198492,0,0.0827724193651854,0,-0.125948351841137,0.0945657528911895,0,0,0,0.258074058153065,0,0,0,0,0,0,0,0,0.0741408925823489,0,0,0,0,0,0,0,0.253704620354592,0,0,0,0,0,0,0.4886555698896,0,-0.0271667369180024,0,0,0,0,-0.121479475948036,0,0,0,-0.0796043465193109,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.250454235303002,0,0,0.174250956503018,0,0.112720153229314,0.0506204699467067,0,0,0,0,0.120738572036395,-0.160178992376591,-0.0447511222846648,0,0,0,0,0,0,0,0,-0.164127336302463,-0.183199158996784,0,0,0,0.0676964410910951,0,0,-0.0926640398914747,0.0434019586022761,0,0,0,0,0,0,0,0.118268086550557,0,0,0,0.083652180725284,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.149273061159347,0,1.73472347597681e-18,0.0215698957758407,0,0.0168225166488093,0,0.0287893502064539,0,0.0737677803115908,0,0,0,0,0,0,0,0,0,0.038214688775803,0.0284020302959763,0.0283929118336955,0,0,0,0,0,0,0.186208083370819,0,0,0,0,0,0,0.0125564076003953,0,0,0,0,0,0,0,0,0.0305338234946119,0,0,0,0,0.0204761328496496,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.067497904286837,0.219917124865494,0,0,0.194078509568929,0,0,-0.106000276338194,0,0,0.050184672060172,0,0,0.166716947938501,0,0,0.0241275139664397,0,0,0,0.0693466508996396,0,0,0,0,0,0.0019481821447994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942053528095285,-0.0354634133781319,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0118303206723726,0,0.00620594170012759,0,0.0266870505647281,0,0,0,-0.0444398569054732,0,0,0,0,0,0,0,0,-0.0213821075924667,0.0309995286299925,0,-0.0242627535963062,0,0,0,0,0,0.0683083957339132,0.0403136733233753,0,0,0,0,-0.0215331248692095,0,0,-0.0281601925299624,0,0,0,0,0,0,0,0,0.0310227251858548,0,0,0,0.0669191187616723,0,0
X000898.SZ,-0.0298145114343882,0,0,0,0.0827918420356682,0,0,0,0,0,-0.0776194266348781,0,0,0,0.0321595911416498,0,0,0,0,0.0290738101564882,0,0,0,0,0,0.0190260795069785,0,0,0.300717892851869,0,0,0,0,0,0.0720921185676727,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0803409055138057,0,0,0,0,0.410638798986519,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0.06979928560399,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0543640835997634,-0.0521889339783513,0,0.619089666635755,0,0,0,0,0.00766802940345701,0,0,0,0,0.228876229831152,-0.00993942408350497,0.0292531859906964,0,0,0,0,0,0,0,0,0.137208742911653,0,0,0,0,0,0,0,0,0,0,0,0,0.0321648611625891,0,0,-0.0382603430791704,0.105740896729126,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.162278609271706,0,0,0.0583840620263329,0,-0.065137200421711,0,0,-0.0578886795635446,0,0,0,0,0,0,-0.0328351003337297,0,0,0,0,0,-0.120198259452236,0,0,0,0.113797915016938,1.0842021724855e-19,0,0,0,0.2690806782642,0,0,0,0,0,0,0,0,0,0,0,-0.109822844651089,0,0,0,0,0.0529946048201769,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0332562644373051,0,0,0,0,0,0.0444421674839688,0.173645902791902,0,0,0,0.0961522359326283,0,0,0,0,0,0,0.103458686208203,0,0,0,0,0,0,-0.0557845041237824,0,0,0.0353947937167376,0,0,0,0.0382896938702457,0,0,0,0,0,0,-0.00262103533594904,0,0,-0.0445409240702294,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0.0927488812538044,0,0,-0.0153756535388772,0,0,0,0.162924520010167,0,0,0.200549914862903,0,0,0,0,0,-0.0646107849943952,0.0859831703151993,0,0,0,0,0,0,0,0.335272265896831,0.00635595200820908,0,0,0,0,0,0,0,0,0,0.121693035981626,0,0,0.0479519640513137,-0.163308778599862,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0.050790779615744,0,0,0,0,0,0.0551934173548243,0,0,0,0.0419990684188862,0,0,0.092450347676417,0,0,0.503602692870054,0,0,0.0500086332170923,0,0,0,0.0356621021700245,0,0,0,0,0,0,0,0,-0.0443412456193324,0,0,0,0,-0.201887780151575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0.170530283614506,0,-0.148907711558346,0,0,0.0656570393588183,0.126554054910955,0,0,0,0,-0.143189688088729,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0,0,0.018070377412966,0,0.172135814667268,0,0,0,0,0,0,0.0331725922355174,0,0,0,0,0,0,0,0.0438385124262623,0,0,0,0.0597556363673938,0,0
X000959.SZ,0,0,0,0,-0.055685894272632,0,0.170690321378661,0,0,0,0.0119695294260074,0.0422398483017027,0,0,0,0,0,0,0,0,0,0.0183637633393814,0,0,0,0,0,0,0,0,0,0,0,0.288838317179671,0,0,0,0,0,0,0,0,0.108316072138386,0,0,0,-0.142268108072842,0,0,0.17905022225018,0,0,0.0161002457186956,0,0,0,0,0,0
X600688.SH,0.181127515422162,0,0,0,-0.0203106217404395,0,0,0,0,0,0.00479237644827636,0,0.139182794375326,0.0865456549542414,0,0.0437602859322579,0,0,0,0.112240633037242,0,0,0,0,0,-0.0327148873957818,0,0,0,0,0,0,0,0,0,-0.0128095013983179,0,0,0,0,0,0,0,0,-0.104245805514523,0,0,-0.0307443274729856,0,0,0,0.0298757778799546,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.262398764184225,0,0,0,0,0,-0.113149180595638,0.219517278891079,0,0,0,0,0.353374808278386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207015994629686,0,-1.38777878078145e-17,0,0,0,0,0,-0.107864011103504,0.307558525731713,0,0,0,0,0,0,0.192564528022884,0,0,0,0,0,0,0,0,0.128585041820846,0,0
X600549.SH,0,0,0,0,0,0,0.0645875151426021,0,0,0.307672963807691,0,-0.0525954297283851,0.100205570568468,0,0,0,0,0,0,0,0,0,0.16514683365969,0,0,0,0,0,0,0,0,0.0758915702655708,0,0,0,-0.0679592129414827,0,0,0,0.0803621712352569,0,0,-0.0463561723769809,0,0,0.0506571895365484,0,0,0.263556180366765,0.0129694001083755,0,0,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0.423712853552985,-0.121439509546479,0,0,0,0,0,-0.125791790264881,0,0,0,0,0,0,-3.46944695195361e-18,-0.107317972687672,0,-0.0173069711324221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362830475901767,0.227765938727298,0,0.223890316158959,0,0,0,3.46944695195361e-18,0,0,0,-0.108263512929339,0,0
X002353.SZ,0,0,0,0,0.0212048868871261,0,0,0,0,0,0,0,0,0,0,-0.0566994565188995,0,0,0.0787882892671811,0,0,0,0,0,0.17285526982883,0,-0.0987247141777665,0,0,0.0192961113550204,0,0,0,0,0,0,0,0,0,0.138003829177449,0,0,0.0944074230649433,0,-0.0323002832055519,0,0,-0.055712754128755,0,0,0,0,-0.0713006387343426,0,0,0,0,0,0
X600486.SH,0,0,0.405604312712311,0,0,0,0,0,0.0198442098339156,0,-0.138384205020155,0,0.0737978560293662,0,0,0.234143133044575,0,-0.344750019238589,0,0,0,0.290051551695866,0,0,0,0.0722929529443212,-0.0481087797499849,0,0,0.162529915592491,0,-0.14544135291657,0,0,0,0,0,0,0,0,0,0,-0.148379404976132,0,0,0.167600683802273,0,0,0,0,0,0,0,0,0,0,-0.032494389799336,0,0
X000012.SZ,0,0,0,0.715279966889886,0,0,0,0,0,0,0,0,0.0655838126187008,0,-0.123810547706754,0,0.110333199569662,0,0,-0.0845670292498537,0,0.625230222303724,0,0,0,0,0,0,0,0.0215792255232172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18367904684676,0,0,0,0,0,0,0,0,-0.046269597881063,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00683980282275408,0,0,0,0.100161940154449,0.559583883031987,0,0,0,0,0,0,0,1.73472347597681e-18,2.16840434497101e-19,0,0,0,0,0,0,0,0.168197856410664,0,0,0,0,0,0,0,0,0,0.00945673024044449,0,0,0,0,0,0,0,0,0,0,0,-0.0109655467268546,0,0
X600808.SH,0,0,0,0,-0.008939118093224,0,0,0,0,0,0,0,0,0,0,0,0.0343127383507129,0,0,0.0930269987474095,0,0,0.0436188229293792,0,-0.0612009868392623,0,0,0,0.0124465059902386,0,0,0,0,0.50486964279892,0,0,0,0,0,0,0,0,0,0,0.127673389950577,0,0,0,0,0,0,0,0,0,0,0,0.0418201337850081,0,0
Change_TY3M,0,0,0.0958992567835256,0,0,0,0,0,0,0,0,0.044434253219406,-0.0175972619288481,0,0,-0.197955431338936,0.0796143744625031,-0.0430986264147589,0,0,-0.00795711246072739,0,0,0,0,0.0962548846439182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246708204029335,0,0.0223603436825043,0,0,0,0,0,0,-0.039282824814306,-0.0686040486282834,0,0,0,0,0,0
Slope,0,0,0,0,-0.0503004298560865,0,0,0,0,-0.120369484819667,0,0,-1.38777878078145e-17,0,0.103713129141359,0,-0.474684658554869,0,0.231333345148987,0,0,0,0,0,-0.138189782366987,0.0862577197245131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033206847503475,0,0.0103041543705341,0.252789331146682,-0.0490451657459521,0,0,0,0,0,0.86643381714427,0,0,0,-0.684519695202824,0,0
TED,-0.138014311270871,0,0,0,0,0.211161291392147,0.155662917925856,0,0,0.16858285754494,0,0,0,0,0,0,0,0,0,0.186590977951784,0,0.0593887411546145,0,0,0,0.115996921665334,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.00155753041040094,0,0,0,0,-0.162237534737641,0,0,0,0,0,-0.579461147243885,0.605239599238763,0,0,0,0,-0.231282364771963,0,0
RealEstate_excess,0,0,0,0,0.0637313572698605,0,0,0,0,0.0193066930861545,-0.047194104130665,0,0,0,0,0.0101673429484794,0,0,0,0,0,0,0,0,0,-0.0700158566890292,0,0.203927077626278,0.0250409315254781,0,0,0,0,0,-0.0650457491558936,0,0,0,-0.0811481192205141,0,0,0,-0.0295841549479558,0,0,0.0268028576547684,0.00371289492851568,0,0,0,0,0.00425210180054194,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0844381203433625,0.0149428662819035,0,0,0.0139215080577519,0,0,0,0,0,0,0,0.00874473978500531,0,0,0,0,0.00404691312517151,0,0,0,0,0,0,0,0,0.0242894626849654,0,0,0,-0.00277356230596706,0.0232043961727279,0,0,0,-0.0621325298169142,0,0,0,0,0,0,-0.0392347906581192,0.0182973134235243,0,0,0,0,0,0
MKvol,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.000454764152749068,0,0,0,4.52776998796285e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000967874276196594,0,0,0,0,0,0.00182486320641165,0,0,0,0,0,0,0,-0.000737442110920835,0.00190425807958369,0.00133301619801988,0,0,0,0,0,0,0.00289384156406491,0,0,0,0.00806089887750751,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.10519433162284,0.0398358702241978,0,0.116888625164617,0,0,-0.0313362381977249,-0.0563178717104888,0,0,0,0,0,0,0,0,-0.11140879667581,0,0,0,0,0,0,0,0,0,0.0604534806933659,0,0,0,0.00191315608902457,0,0,0.0352098439177987,0,0.00863086796828443,0,0,0,0,0,0,-0.125417694203765,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00176827798053313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185062877332606,0.00477708047428974,0.00693806542213471,0,0,0,0,0,0,-0.00676320183024858,0,0,0,0,0,0,0,0,0,0,0,0.00159921736535159,-0.00466100463970611,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.0201517702282303,0,0,0.0245965754946587,-0.0208525912502689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112175258659788,0,0,0,0,0,0,0,0,0,0,0.0299207041917106,0,0,-0.0325631151452623,0,0,0.0802774130763026,0,0,0,0,0.138253356789356,0,0
