,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X002466.SZ,X600027.SH,X601992.SH,X000898.SZ,X600516.SH,X600111.SH,X002460.SZ,X600176.SH,X000709.SZ,X600352.SH,X000786.SZ,X600299.SH,X600219.SH,X600801.SH,X600808.SH,X000629.SZ,X000825.SZ,X601158.SH,X600489.SH,X002271.SZ,X600157.SH,X000630.SZ,X000553.SZ,X002110.SZ,X000883.SZ,X600339.SH,X002470.SZ,X600583.SH,X600985.SH,X300072.SZ,X000027.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.222333484027789,0,0,0,0.00389499892339118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332510802647316,0.00065844743940382,0,0,0,0,0,0,0,0,0,0,0,0,0.00813557282466231,0,0,0,0,0.0493230846770925,0,0.0615979217918427,0.114823554008956,0,0,0,0,0,0.00439271173192683,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0867341516648,0,0,0.147194023867118,-0.125667643617573,0.132541617057168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613583435166442,0,0,0,0,0,0,0,0.332922443025381,-0.0404883195075437,0,0,0,0,0.155996243452267,0,0,0.0625876226507013,0,0,0,0.0376548751328454,0.0395554346576081,0,0,0.0428479784186241,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416898736918605,0,0,0,0,0,0,0,0.0671198063683251,0,0,0.103969249052837,0.00324570068849024,0,0,0,0,0,0,0,0.0669522562622676,0,0,0,0,0,0,0,0,-0.0833715666964907,0,0,0,0.0432160200477034,0.00750708885772378,0.0283493579304153,0,0,0,-0.0829263165831925,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191341099451113,-0.080583000400217,-0.0612956184507382,0.232272164968872,0,0,0,0,0,0,0,-0.0045638153519786,0,0.228117129906109,0,0,0,0,0,0,0,0,0,-0.00276076438453976,0.0197187393135355,0,0,0,0,0,0
X600019.SH,0,0,0,0.0168049329225273,0,0,0,0.0210470016202166,0.0562792928000563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935415528200591,0,0.143891027413381,0,0,0,0,0,0,0.0612441617227948,0,0,0,0,0,0.0478594165858031,0,0,0.200651628540999,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.012227946235317,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781699709049749,0,0,0,0,0,0,0,0,0,0,0,0,0.489138012979558,0,0.0582628915336575,0,0,0,0.0428456531768545,0,0,0,0.0664524779448663,0,0,0,0,0,0,0,0,0,-0.0271661696824316,0.0552143399536441,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0397421840999693,0,0,0,0,0,0,0,0,0.515810237177513,0,0,0.64092623343703,0,0,-0.19083091602166,0,0,0,0,0,0,0,0,0.0268448745826135,0,0,0,0,0,0,0.0459548300143337,-0.0552386420108722,0,0,0,-0.154517799152456,0.0822413171621013,0,0,0,0,0,0.0347143782031308,0.00737939252589899,0.0152426080836513,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894139384183438,0,0,0,0,0.00208391396394851,0,0.0141347780803393,0.178430736027714,0,0,0,0,0,0,0.207721469608135,0,0,0.018016678676968,0,0,0,0.149050001063424,0,0.048121412658641,0,0,0,0,0,0,0,0.12202603864353,0.104656443760326,0.178215901844026,0,0,-0.0144761833020766,0,0,0,-0.0306489032676843,0,0
X601600.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.376544817185536,0,0,0.0468754888723044,0,0,0,0,0.138810645922325,0.0429932219971364,0,0,0,0.0291536559229766,0,0,0,0,0,0,0,0,0,0,0,0,0.0426301998340888,0,0,0,0,0.0526501836776097,0.0896185255885992,0,0,0,-0.0232452350323324,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0699929708399737,0.269066082570089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386242559822044,0,0.0194568315009766,0,0,0,0,-3.46944695195361e-18,0,0,0.00725897148919878,0,0,0,0,0.0577313244925265,0,0,0,0,0.0272018996069075,0,0,0,0.0828814941428558,0,0,0,0,0.0184520113273228,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0468975499289726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193943067829789,0.016798077542126,0,0,0,0,0,0,1.01497282815139,0,0.00211893367788762,0,0,0,0,0,-0.101073609509576,0,-0.0192080545620905,0,1.73472347597681e-18,0,0,-0.0111689949309311,0.0270550329768005,0,-0.0521723437881049,0,0.0113409172035756,0,0
X601991.SH,0,0,0,0,0,0,0,0.0584830409728212,0.141503646194799,0,0,0,0,0,0,0,0,0,0,0.0430251088754798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627744137380977,0,0,0,0.023963642939311,0,0,0,0,0.0568441816530463,0,0,0,0.117173406642051,0.0850650073963916,0,0,-0.00147918974093009,-0.00945298230199087,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0786337758720012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233115925098023,0,0.104536665779748,0,0.0214238775621298,0,0,0,0,0,0,0,0.258066673080433,-0.0131652978270283,0,0,0,0,0.0363188280410924,0,0,3.46944695195361e-18,0,0,0,0,0.00317147623699387,0.00638033338962233,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0321490861835159,0,0,0,0,0,0,0,0,0,0.0482739272359445,0,0,0,0,0,0,0,0,0,0,0.0504563319082825,0,0.0143228433917207,0,0,0,0,0,0,0,0,0,0,0,0.0418724949931564,0,0.145456286702931,0,0,0.00244383801510066,0.087502391817102,0,0,0,0,-0.0146447294794379,0.0372995806251095,0,0,0,0,0,0
X600886.SH,0,0,0.0325437028373516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171149168962832,0,0,0.0274324008746062,0,0,0,0,0,0,0,0.249876480310526,0,0,0,0,0,0,0,0,0,-0.0560402360121093,0,0,0,0,0,0,0,0,0.00566887562082566,0,0,0,0.0576511777869926,0.0421053000876717,-0.0359687597124351,0,-0.0250917302968891,0,-0.213211654844323,0,0
X600362.SH,0,0,0,0,0,0,0,0.157472803153164,0.103008761844036,0,0,0,0,0,0,0,0,0,0.019511501566388,0,0,0,0,0.170451903369157,0.00360406407651302,0,0,0,0,0,0,0,0,0.0478938598047129,0,0,0,0,0.0339288475619384,0,0,0,0.0461716995956475,0.187773290994112,0,0,0.0299596056170621,0,0,0,0,-0.0172698955179535,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.473937160986638,0.058832654718842,0,0,0,0,0,0,0.33077622270487,0,0,0,-0.0445121358934899,-0.118188367384097,0.0705033331522795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564240290788883,0.0340598557238639,0,0,0,0,0,0,0.241261779618939,-0.0597729806864993,0,0.129112371589284,0,0.0158939218590945,0.0208691484972991,0,0,0,0,0.0268786133714365,0.0948983866257425,0
X600188.SH,0,0,0,0,0,0.146486783537453,0,0.0548419421316601,0,0,0,0,0,0,0,0,0,0,0,0,0.0190523961727096,0,0,0.348244100158391,0.0200086574041455,0,0,0,0.0596770229415285,0,0,0,0,0,0,0,0,0.00847869479480961,0.0289764507154232,0,0,0.00374305736728962,0,0,0,0,0.0110628043770625,0.00851356436606954,0,0,0,0,-0.0248444698874583,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.068742776925387,-0.110071313060654,0,0,0,0,0,0,0,0,0,0,0,0.704183074620662,0,0,0,0.140109043627945,0,0,0,0,0,0.17489508499014,0,0,0.0180857067253307,0.0678493198109742,0.0134114155522518,0,0,0,-0.0992228297680808,0,0,0,0,0,0,-0.0483162605362176,0.011597316634336,0.0323727681406282,0,0,0,0,-0.0438545095158697,0
X600027.SH,0,0,0,0,0,-0.283210864533819,0.422984861193542,0,0,0,0.151201264369406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065727410602206,0,0,0.217403912947144,0,0.25170144619438,0,0,0,0,0,0,0,0,0,0,0,0,-0.000523108195550473,0,0,0,0,-0.0587570410344253,0,-0.00730296684701704,-0.021147948455393,0,-0.0804741937673731,0,0.0730653675306848,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325417645522577,0,0,0,0.319934152829051,0,0,0,0,0.0677417114288739,0,0,0,0,0.123662617883246,-0.00078630796718957,0,0.145782340054168,0,0,0.076633395635064,0,0,0,0,0,0,0,0.0235650141679498,-0.0161055663858804,0,0,0,0.116330834868332,0,0
X000898.SZ,0,0,0,0,0.0528134616618984,0,0,0,0.0853421839497368,0,0,0,0,0,0,0,0,0.135927111531894,0.0610707228987071,0,0.0623340520085612,0,0,0.0941419594687905,0,0.162633172093952,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0519238443988728,0,0,0,0,0,0,0,0,0,0.00681927983304469,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.000328603598352872,0,0,0,0,0,0,0,0,0,0.0437397055897012,0,0,0,0,0.0410590965838754,0,0,0.0782768821750485,0.16310401030959,0,0,0,0,0,0,0.0189986844682153,0,0,0,0,0,0,0.038117407950725,0,0,0.12564360451587,0,0.038561666384669,0,0,0,0.204022123100236,0,0,0,0.00497847376556819,0.0329479472602458,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0563928401059036,0,0,0,0,0,0,0,0.340515046084094,0,0,0,0,0,0,0.212221740559738,0,0.130272507908594,0,0,0,-0.0573162213723983,0,0,0,0,0,0,0,0,0,-0.00672605320036639,0,0,0,0,0,0.110629679334622,0,0,0.0512546876398902,0.215659720692357,0,0,0.00739770826543553,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0461225675823682,0,0,0,0,0,0,0,0,0,0,0,0.102829953429446,0,0.697668359907206,0,0.119567964357748,0,0.0818803924338879,0,0,0,0,0,0,0,0,0,0,0.0482667425056373,0,0,0.350495151414008,0,0.0136359266487628,0,0,0,0,0,0.0578906050270178,0,0,0.0995377076182758,0,0.0670275275070133,0,-0.0346941238833459,0.0252490951642513,0,0,0,0.0785119898505612,0,0
