,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X600111.SH,X600362.SH,X600188.SH,X002466.SZ,X601991.SH,X600547.SH,X600660.SH,X300072.SZ,X600516.SH,X600886.SH,X000709.SZ,X000898.SZ,X002460.SZ,X600157.SH,X600027.SH,X600339.SH,X000959.SZ,X600489.SH,X600808.SH,X600219.SH,X600352.SH,X600549.SH,X002092.SZ,X000553.SZ,X601158.SH,X000723.SZ,X000983.SZ,X600008.SH,X000630.SZ,X000883.SZ,X601699.SH,X002271.SZ,X000792.SZ,X600299.SH,X600578.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-0.0237490785988482,0,0,0,0,0.0539465845597161,-0.0292323985105399,0.049863072866953,0,0,-0.011314039020037,0.0118078747322953,0,0,0,-0.00138030474448821,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414497340999237,0,0,-0.0221890094057833,0.0376488727037825,0,0,0,0,0,0,0,0,0,0,-0.00912625122034993,0,0.0422305771536327,0,0,0,0,0
X600028.SH,0,0,0,0,0.127933971257101,0,0,0,0.0416763932564449,0,-0.0192104677800605,0,0,0,0,0,0,0,-0.0430908660607165,0,0,-0.0174034214682157,0,0,0,0,0,-0.292133318614761,-0.0484811268039918,0,0,0.0076067136875313,0,0,0,0,0,0,0,0,0,0,0,0.0488570537277074,0,0,-0.0800236210556562,0,0,0,0.00198214295391974,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.015324854951269,0,-0.0362233242265703,0.00657382274585151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190970173245813,-0.00327735130701508,0,0,0,0.0123450432007381,0,0,0.0406498406902457,0,0,0,0,0,0.0106653092501983,-0.000632228589093239,0,0,0,0,0,0,0,0,-0.0113789472911501,0,0,0,0,0,0,-0.00293922556625369,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.123392114624052,0.0819709822565833,0.256404903390004,0,0,0,0,0,0,0,0,0,0.0476973419984872,0,0,0,0,0.113537485732919,0,0,0,0,0,0,0.268165100906679,0,0.00880467633247883,0.0164280475138667,0,0,0,0,0,0,0,0,0.0333137873667688,0,0,0,0,0,0,-0.0115124140047724,0.0315532438640152,0,0,0,0,0,0
X600585.SH,0,0.278877859198334,0,0,0,0,0,0,0.0400773615189146,0,0.0279317935606371,0.13052549654099,0,0,0,0.122920268606321,0,0,0,0.296631833093297,0,-0.0633695193681895,0,0,0,0,0,0,0.0372919704774933,0,0,-0.0382016108235079,0,0,0,-0.00402728669875513,0,0,0,0,0,0,0,0,0.164557235989371,0,0,0,0,0,0,-0.0179878212848344,0,0,0,0,0,0
X600010.SH,0,0,0,0.0446833086559613,0,0,0,0,0,0,0,0,0,0.0655522846861994,0.0314722568153249,0,0,0,0,0,0,-0.0165783892349913,0,0.137801436236788,0.145491462306335,0,0,0,0,0,0,0.0610006071742752,0,0,0.216701775263852,0.0838941854527785,0,0,0,0,0,0,0,0.0395059425683377,0,0,0,0,0,0,-0.00948530244715635,0.018630625658446,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0116236767736937,0,0,0,0.0872832010594564,0,0,0,0,0,0,0,0,0.155825807205667,0,0,0,-0.0334554746991855,0,0,0,0.0621776368673968,0,0,0.050536168103053,-0.122890446615095,0,-0.00703422506796737,0,0,0,0.059160182182608,0.0729156660756658,0,0,0,-0.0201665884996532,0,0,0,0,0,0,0,0,0,0.0224395891509148,0.00179883353126969,0,0,0,0,0,0
X601600.SH,0,0,0,0.24469340835034,0,0.1056557883847,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0506564722652218,0,0,0,0,0,0,-0.0572068552791185,0,0,0,0.346630855909973,0,0.196051069213723,0,0,0,0,0.0609590882233999,0,0,0,0.188626148611717,0,-0.0889314111968914,0,0,0,0,-0.0108456262477447,-0.0227778372758145,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731993288743852,0.147265456491235,0,0,0.305249988987934,0.125939531959437,0.096209618454863,0,0,0,0,0,0,0,0,0,-0.0262958658648803,0,0,0.0433727219541306,0.210635081963974,0,0,0,0,0,0,0,0.0192550896602599,0.048472076382626,0,0,0,0,0,-0.00401112413747603,0.00693499113645642,0.11547280118386,0,0,0,0,0
X601898.SH,0,0,0,0.220474648516635,0,0,0,0.0878472515109942,0,0,0,0,0,0.0652340889352607,0,0.173193806277025,0,0,0,0,0,0,0,0,0.227271337522143,0,0,0,0,0,0,0.023578761583807,0,0,0,0,0.013114707795358,0,0,0,0,0,0,0,0,-0.043776917179199,0,0,0,0,-0.000516637821653259,-0.00810354335160974,0,0,0,0,0,0
