,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600660.SH,X600011.SH,X600886.SH,X600801.SH,X600362.SH,X601600.SH,X000786.SZ,X600489.SH,X600010.SH,X601898.SH,X600111.SH,X600352.SH,X600176.SH,X601991.SH,X600188.SH,X600299.SH,X600426.SH,X600795.SH,X600688.SH,X600529.SH,X002080.SZ,X002466.SZ,X600027.SH,X601992.SH,X600612.SH,X002409.SZ,X600315.SH,X600219.SH,X002353.SZ,X600486.SH,X000301.SZ,X600126.SH,X000932.SZ,X002075.SZ,X000723.SZ,X000027.SZ,X000878.SZ,X600516.SH,X601158.SH,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0508045293416967,0,0,0,0,0,0.137143847937124,0,0,0,0,-0.0419810999274988,0,0,0,0,0,0,0,0,-0.0543660431874417,0,0,0,0,0,0,0.00480690375682096,0,0.0926617115542567,0,0,0,0,0.00677392245271456,0.0237972844588466,0,0.0418885162863921,0,0,0,0,0,0,0,0,0,0.025771496712307,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0279148857333666,0,0,0,0,0,0,0,0,0,0,0,0,0.0377018870958585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851223506328489,0,0,0,0,0,0,0.0104537107261828,0.0938547908804143,0.0668589843556474,0,0,0,-0.000743050469157698,0.0049876763486978,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939663627407215,0,0,0.0747817224947361,0,0,0,0,0,0.0397106658737776,0,0.200767409007582,0,0,0,0,0,0.143434327619607,0.0284020787687787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280970196408914,0,0,0,-0.0301677643450843,-0.0111269356194965,-0.00326848364213453,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.112668943860635,0,0,0,0,0.043470159066299,0,0,0,0,0,0,0,0,0,0,0,0.104145518154738,0,0.0539986265886197,0,0,0,0,-0.00277663017291402,0,0,0,0,0,0,0,0,0.0403659550157523,0,0,0,0,0,0,0,0.0255388186357575,0,0,0.0422040252619468,0,0.0112528172496097,0.0100327659744907,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0516691741773911,0,0,0.0975531299006163,0.0901375216994055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177960026738823,0,0,0,0,-0.00905890713416928,0,0,0,0.0657400322606105,0,0,0,0,0,0,0,0,0,0,0.0900787854828643,0,0,0,0,8.14777841181011e-05,-0.017829871286858,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0321774367109848,0.0943076911225133,0,0,0,0,0,0,0,0,0.705164753859678,0,0,0,0,0,0,0,0.154198174399985,0,0,0,0.00804097192303685,0,0.0154728732014816,0.0513054085915148,0,3.46944695195361e-18,0,0,0,-0.127596862691438,0,0,-0.0222766597716579,0,0,0,0,0,0,0,0,-0.060269229756111,-0.00535673205270571,-0.016605545115551,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262334743754829,0,0,0,0,0,0,0.116125279900651,0,0,0,0,0,0,0,0,-0.0201424911773181,0,0,0,0.0454611716276025,0,0,0,0,0,0,0,0,0.091120294018509,0,0,0,0,0,0,0.0020919421082324,-0.00622142354751206,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523151658563236,0,0,0,0,0,0,0,0,0.03523144532535,0,-0.155610415609011,0,0,0,0,-0.0133133966144315,0,0,0,0,0,0,0,0,0,0.0620732148523954,0,0,0.0625899793804773,0,0,0.0461715565742339,0,0,0,-0.00131101961909589,-0.0196678154834208,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0439301696446708,0,0,0,0,0,0,0.293198173928914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631813960964765,0,0,0,0.0917934396914191,0.0612995029893538,0,0,0,0,0.0767646519902953,0,0.100372274537307,0,0,0,0.158843832858343,0,0,0,-0.00820357614693847,-0.0233117673882753,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.159364598078956,0,0,0,0,0,0,0,0,0.0999329488400896,0,0,0,0,0,0,0,0.0336303169754526,0.161039003852066,0,0,0.0132941233848104,0,0.37146682656898,0,0,0,0.0194427804068635,0.161556917189691,0,0.127772336757036,0,0,0,-0.0491804322239602,0,0,0.225639416369614,0,0,0,0,0,0.0051301851891129,0.000737670508081753,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.187376892287537,0,0,0,0,0.113189236391696,0,0,0,0,0.188720089928135,0,0,0,0,0,0,0,0,0,0,0,0.00576291056938933,0,0,-0.0741527979059656,0,0.0290263804891803,0,0,-0.0473243075089203,0,0.0116847176759393,0,0.056998661317926,0,0,0,0,0,0,0,0,0,0,0.0798054741370415,0,0.0077191089005202,0.0136059033850987,0,0,0,0,0,0
X600011.SH,0,0,0.151199433283255,0,0,0,0,0,0,0,0,0,0,0.0384372722402619,0,0,0.0471907121434432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989144038086836,0.0181113590944048,0.121649584245278,0,0,0.0545396617443526,0,0,0,0,0,-0.0948351366623991,0,0,0,0,0,0,0,0,-0.0276165970745455,0.0117210290821338,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0978401018774029,0,0,0,0.0793893739196241,0,0,0,0.0237538999333869,0,0,0,0,0,-0.020904905547032,0,0.0427351903367873,0,0.0290968989122659,0,0,0,0,0,0,0,0.101485957537328,0,0,0.00781102007353394,0,0,0,0,0,0,0.129230495706317,0,0,0,0,0,0,0,0,0,-0.00248569535007631,0,0,0,0,0,0
X600801.SH,0,0,0.432172661183114,0,0,0,0,0,0.113379566295041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190987506846666,0,0,0,0,0,0,0.0709035381340837,0,0,0,0,0,0,0,0,0.03226181315438,0,0,0,0,0.0964048193588196,0.0411123814529875,0,0.0480931499153594,0.106285629484171,0,0,0,-0.0169165447879434,0.0149804505903066,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355359841411271,0,0,0,0,0,0,-0.0147565118436828,0,0,0,0.0747138075821902,0.00170813014068644,0,0.000315727059115992,0,0,0,0,0,0,0.0253994616505085,0.330406647824863,0,0,0,0,0.000501074265575734,2.16840434497101e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0997450694596633,0,0,0,0,0,0,0,0,0,0.0384646834400932,0.138958453368945,0.0361867941626367,0,0,0,0,0.172860022785786,0.0668971044746963,0,0,0,0,0.0318952520100297,0,0,0,0.00858464207790542,0,0,0,0.0877587468972112,0,0,0,0,0.0106309004947367,0,0,0.215566695507454,0,0,0,0,0.0113280264551786,0.00067047808472836,0,0,0,0,0,0
X000786.SZ,0,0,0.304415784095831,0,0,0,0,-0.0528877369981782,0,0,0,0,0,0,0.152857731610338,0,0,0,0,0,0.0824423026984916,0,0,0,0,0,0.11615152671763,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866769247377262,0,0,0,0.0538242698818794,0,0,0,0,0,0,0,-0.00284907176858883,-0.000538438880435013,0,-0.0152838281347788,0,0,0,0
