,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X000301.SZ,X600362.SH,X000786.SZ,X600188.SH,X600111.SH,X002466.SZ,X600010.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X000027.SZ,X601991.SH,X600795.SH,X600803.SH,X600219.SH,X600352.SH,X600489.SH,X000932.SZ,X600801.SH,X000408.SZ,X000807.SZ,X600688.SH,X000825.SZ,X000898.SZ,X000959.SZ,X300037.SZ,X601699.SH,X002353.SZ,X600315.SH,X000830.SZ,X600157.SH,X002080.SZ,X600486.SH,X600299.SH,X000983.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423236418774315,0.0250788745853397,0.0146008058993781,0.103873744685437,0.0840874830695082,0,0,0,0,0,0,0,0,0,0,-0.0142168647566649,0,0,0,0.238657461792747,0,0,0.0125391296633245,0,0,0,-0.00704223260310387,-6.7762635780344e-21,0,0,0,0,0.0216401830959292,0,0,0,0,0,0,0,0.00606590226320516,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518481955352751,0.0926374677357416,0,0,0,0.0111461592892037,0,0,0,0,0,0,0.0101276682968953,0,0,0.0341517056376664,0,0,0.129105015952947,0,0,0,0,0.0432766499438303,0.0822728447866486,0,-0.120647088516961,0,0,0,0,0,0.0846468829719201,0,0,0,0,-0.0280142319655473,0,0
X601088.SH,0,0,0,0.0136907455783981,0,0,0.0126247498660065,0,0,0,0,0,0,0,0,0,0.0795861712905191,0,0.0381191500768863,0,0.0110767612263465,0,0,0.0995030199296589,0,0,0,-0.0539862949297669,0,0,0,0,0,0,0,0,0,0,0.0537890763341961,0.0155181398931261,0,0,-0.0963706030841604,0,0,0,0,0,0.123278695855068,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398497024134094,0,0.133396345907618,0,0.119941751092589,0,0,0.185573148732719,0,0,0.0808513931306149,0,0,0,-0.0423749253260687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268957096089578,0.141839098525133,0,0,0.0563200623890775,0,0.0718303588919848,0,0,0,-0.0733712851875833,0,0,0,-0.0249239294347238,0,0
X600585.SH,0,0,0,0,0,0,0,0.0347708786673424,0,0,0,0,0,0,0,0,0,0,0.000421212367495558,0,0.0875859512309638,0.00646727236721657,0,0,0.0184195166400115,0,0,0,0.0537045248254528,0.0547280648209252,0,0,0.0871866366615343,0.0253838865299357,0.00370720182703041,0,0,0,0,0,0,0,0,0,0,0,0.00948562386541398,0,0,0,0,-0.0023253301005142,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.157519233912772,0,0,0.0988714651842866,0,0,0,0,0,0,0,0,0.00964886644262571,0,0.0420302295467636,0,0,0,0.0434128791481168,0,0,0,0,0,0,0.145894455801803,0,0,0.0933236573225123,0,0.214574269267037,0,0,0,0,0,0,0,0,0,-0.0405185006758659,0,1.38777878078145e-17,0,0,0,-0.0046562596364357,0,0,0,0.00813279880281817,0,0
X002460.SZ,0,0,0,0,0,0,0,0.103200588279501,0,0,0,0,0,0,0,0.0596121057849355,0,0,0.563199834100753,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0639456682291975,0.050562545082443,0,0,0,0,0.0807117967360476,0,0.0372318557488407,0,0.123943400916532,0,0,0,0,0,-0.110447132308675,0,0,-0.0309884536012689,0,0,0,0.00194547035107562,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.209934977344724,0,0,0,0.15636686623965,0.168873054530207,0,0,0.152543387182382,0,0,0,0,0.0722623143621648,-0.082939592773045,0,0,0,0,0,0,0,0,-0.0272149890494148,0,0,0,0,0,0.106242315351777,0,0,0,0,0,0.053760915276306,0,0,-0.0518353735232032,0,0,0,-0.073655972324092,0,0,0,-0.0157642576232805,0,0
X002271.SZ,0,0,0,0.0161109727945965,0,0,0.110205779185916,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487947860646437,0.147261699809396,0,0,0,0,0,0,0,0.083247820672149,0,0.0928196893647858,0,0,0.212802837563119,0,0,0.0753166345333912,0,0,0,0,-0.108762464376706,0.0101041565214691,0,0,0,0,0,0,0,0,0,-0.096118094062031,0,0,0,0.0211822205074024,0,0
X000708.SZ,0,0,0,0.0661228330127995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111496935706143,0,0,0,0,0.137077196375406,-0.00230901155487134,0,0,-0.0205180050988224,0,0,0,0.0905327172439025,0,0,0,0,0,0.205216913884989,0.0359934200253476,0,0,0,0.141529404346482,0,0,0,0,0.159277467249358,0,0,0,0,0,0,0,0,0,0,0
