,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601991.SH,X600188.SH,X600547.SH,X601600.SH,X600886.SH,X600362.SH,X600795.SH,X000898.SZ,X600027.SH,X601992.SH,X600111.SH,X000629.SZ,X600176.SH,X002466.SZ,X600516.SH,X002460.SZ,X300072.SZ,X600299.SH,X000709.SZ,X600808.SH,X600801.SH,X000553.SZ,X000825.SZ,X600339.SH,X600352.SH,X002110.SZ,X600426.SH,X600583.SH,X600489.SH,X601158.SH,X000786.SZ,X000301.SZ,X000883.SZ,X000932.SZ,X600219.SH,X601699.SH,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.236687180039085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363652817458986,0,0,0,0.0490452588586327,0,0,0,0.0564487475367036,0,0.0348977400305149,0.0707220446476063,0.0670277001464864,0,0,0,0,0,0,0,0,0,0,0.00585539406656602,-0.0013429151166394,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202177665319532,0,0,0.085662416811621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314615592683414,-0.05392670076429,0.0530256313857666,-0.114044239901199,0,-0.0110480117732364,0,0,0,0,0,0.0671613819531396,0.0187382169403269,-0.0053160443435965,0.0157590255681861,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,-0.00106001940739263,-0.0657136216334744,0,0,0,0,0,0,0,0.199922677736398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330135081942821,0,0,0,0.0287828400648204,0,0,0,0,0.13289660087343,0,0,0.214351862604101,0,0.503182235680072,0,0,0,-0.0045037581835411,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0750387894104531,0,0,0,0,0,0,0,0,0,0,0.00284407893727227,0,0.0907187277750077,0,0,-0.0296908851887648,0,0.109194262318237,0,0,0,0,0,0,0,0,0.149167103503632,0,0,0,0,0.00810810409117364,0.785020582738971,0,0,-0.0192278893169294,0,0,0.0652946976253921,0,8.67361737988404e-19,0,0.0218034851655191,0.00782818250758681,0,0.0379636266001233,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.00936000116098858,0,0,0.0410877125458928,0.104921455427984,0,0,0,0,0,0,0,0,0.0664635749202826,0.0221041549648367,0.0402424343110827,0.0463387138249688,0,0,0,0,0,0,0,0,0,0.0350419456847188,0,0.0441372752694927,0,0.316636438725532,0,0,1.73472347597681e-18,0,0,0,0.140071052284615,0.0831614488245857,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0.0909998781560928,0,0,0,0.0969344302661528,0.00896319611341536,0,0,0.173163041652471,0,0,0,0.0121749609393115,1.73472347597681e-18,0,0,0,0,0.124790683332208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264398154581486,0,0,0,0,0,0,0,0,0,0,0,0.0382127032077166,0,0.0327276984983,0,0.000179962437768713,0.021476326458562,0,0,0,0,0,0
X600362.SH,0,0,0.184556042233174,0,0,0,0.0328816366310158,0,0,0,0,0,0.0714315524351242,0,0.0799193297785981,0,0,0,0,0,0,0.288542476147294,0,0.0228719586196048,0,0,0,0,0,0,0,0,0,0,0,0.124535506010727,-0.0108686466590323,0,-6.93889390390723e-18,0,0,0,0.0591203157013199,0,0,0,0.146544424944429,0.0336530146625136,0,-0.00150519946422662,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.064947560959844,0,0,0,0,0,0,0,0.0747647703003817,0,0.130342788213098,0,0,0.192610304224919,0,0,0,0,0,8.67361737988404e-19,0.0197367576189381,0,0,0,0,0,0,0,0.138735233745987,0,0,0,0,0,0,0,0,0,0,0,0,0.0481594081092916,0,-0.00481921812141763,-0.00199074949387653,0,0,0,0,0,0
X000898.SZ,0,0.0268086900843857,0,0,0.148224431031738,0.0265247018378244,0,0,0,0,0,0,0.0889370798068861,0,0,0,0,0,0,0,0,0,0,0,0,0.112073600547633,-0.128637673030258,0,0,0,0.468267480249572,0,0,0,-0.0332726897992545,0,0,0,0,0,0,0.1342510600595,0,0,0,0,0,0,0,0.0228765350785598,0.0454853417009186,0,0,0,0,0,0
X600027.SH,0,0,0.016173988835268,0,0,0.273562709764336,0.187898929287749,0,-0.119942669565897,0,0,0,0,0,0,0.593877123809587,0,0.0958057502677892,0.302747012817037,0,0,0,0,0,-0.204084445239886,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844986923992335,0,0,0,0,0,0,0,0,0,0,0,-0.00383538591600057,-0.258636584367651,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0276252964509935,0.150501407049182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122725804357247,0,0,0,0.0310159416289455,0.10548850606174,0,0,0,0,0.0807490537466824,0,0.0729344031747536,0,0,0.0933773060272904,0,0,0,0,0,0,0,0.0540781325290686,0,0,0.0398005935060951,0,-0.0343235438762889,-0.0373163429078288,0,0,0,0,0,0
X600111.SH,0,0,0,0.305017510013374,-0.00716230852240026,0,0.0513350552300175,0,0,0.0318480309677238,0,0,0,0,0.212155528956567,0,0,0,0,0,0,0,0,0,-0.049462084127852,0,0,0.119732340330779,0,0,0,0,0,0,0,0,0,0,0.0592878496923554,0.214711173182869,0,0.059283682068151,0,0,0,0,0,-0.0278297818216536,0,-0.015519511572131,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,-0.0234439772044136,0,0,-0.78026323040485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249467832570828,0,0,0,0,0,-0.365009012858337,0,0,0,0,0.106007059631306,0,0,0,0,-0.069161003937243,0,0,0.215179011866399,0,0,-0.147957397802329,0,-0.0394192079040313,0.0485525188156713,0,0,0,0,0,0
X600176.SH,0,0,0.0662979627958068,0.0464870481346338,0,-0.0653924215142208,0,0,0,0,0,0,0,0.049973967288792,0,0,0,0,0,0,0,0.116274263254608,0,0,0,0,0.112021991597153,0,0,0,0,0,0.384129722741219,0,0,0,0,0.19096304386861,0,0,0,0,0,0,0,0,0,0,0,-0.0125329250740534,-0.025236308635811,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0691317277437766,0,0,0.357083429823814,0,0,0,0,0.0411698461527719,0,0,0,0,-0.0828657069172576,0,0,0,0,0,0.000826774635564039,0.720668774258073,0.229243543296841,0,0.0191147194115758,0,-0.153358338039709,0,-0.0215207632375079,-0.0785158214874103,0.0154455760941591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481169983760503,0.0322794942823249,0,-0.120639660917645,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.0404978234647108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251226871522051,0,0,-0.0441872251176088,0.182158183562464,0,0,0.533757574426451,0,0,0,0,0,0.20096572742416,0,0,0,0,0,0,0,-0.0284832602646147,-0.0426171619806036,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0323929573419119,0,0,-0.0641096078609761,0,0,0,-0.123578154014372,0,0,0,0,0,0,0,0.192731035891333,0.00163225267082919,0,0.878718070015277,0.276728635715131,0,-0.0332080359223033,0,0,0,0,0,0,-0.0493278914732233,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.106853436176977,0.0812854252230176,-0.0213689146456926,-0.0274174702249937,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153747141852759,0,0,0,0,-0.508130482752135,0,0,0.684801299179378,0,0,0,0,0,0,0,0,0.294706223698076,0,0,0,0,0,0,-0.456521662206236,0,0,0.18396135153542,-0.293705212683709,-0.0694603761274505,-0.0134711574285937,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0311310923960862,0,0,0,0,0,0,0.0496615944702432,0,0,0,0,-0.0985051448395916,0,0,0,0.00337301364376674,0,0,0.0761551692012407,1.73472347597681e-18,0.168645190912948,0,0,0,4.03551470035393e-05,0,0,0.0704671692238629,0.348290411065391,0,0,0.0277066045098723,0,0,0,0.0561746488015532,0,0,0,0,0.00184794208694034,0,-0.0213175823687118,-0.0400099041977549,0,0,0,0,0,0
X000709.SZ,0,0.034709314665573,0,0,0.20037675146389,0.0483345054722773,0,0,0,0,0,0,0,0,0.0760234046740228,0,0,0,0.0276566157839269,0,0.0499983098213897,0,0,0,0.0291609783578993,0.146606089095248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126672720480099,0,0,-0.0108594985350965,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,-0.0618771023798225,0,0,0,0,0,0,0,0,0,0,0,-0.0901558660905028,0.419047762452792,0,0,0,-0.0303627565967617,0,-0.0537670742329651,0,0,0,0,0,0,0,0,0,0,0,0.325107713888081,0.0558258870982869,0,0,0,0,0,0,0.229651185802273,0,0,0,0.0340960127103284,-0.00494845906793032,-0.0142812902076086,0,0,0,0,0,0
X600801.SH,0,0,0.207871796378907,0.424847329658622,0,0,0.101560474091488,0,0,0,0,0,0,0,-0.339778274572328,0,0,0,0,0,0.0956408132158742,0,0,0.237931416125855,-0.0978076106851112,0,0,0,0,0,0,0,0,0,0,0,0.0392135299158792,0.187214971008968,-0.0183936773768594,0.302576756852866,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.036205548597059,0.0621971830996637,0,0,0,0,0,0
X000553.SZ,0.0146643567955972,0,0,0,0,0.117120761571214,0,0,0,0,0,0,0,0,0.183711423728875,0,0,0,0,0,0,0,0,0,0,0,0.0867373252304037,0,0,0,0,0.398458734895732,0,0,0,0,-0.0430619078540626,0,0.0220116246130098,0,0,0,0,0,0,0,0,-0.069330524450502,0,0.0775501834331588,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.242546562502416,0.217690985656891,0,0.0208025467342592,0,0,0,0.915988030591736,0,0.125895474793182,0,0,0,0,0,0,0,0,0,0,0.196438630822189,0,0,0,0,-0.11025604121685,0,0,0.00468026578502943,0,0,0,0,0,0,0,0,0,-0.0498672922900661,0,0,-0.131524250178202,0,-0.0101602486777905,0.0166661776943537,0,0,0,0,0,0
X600339.SH,0.312371864632148,0.220919191088254,0,0,0,0,-0.0292773241653908,0,0,0,0,0,0,0,-0.0431820233040767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141077607764487,0,0,0,0,0,0,0,0,0,0.696375686395195,0,0,-0.0573300104634143,0.183791800172116,0,0,0,0.0215504956079907,-0.0717259353754113,0,-0.0284382063194544,-0.0277861635444154,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.174762244674513,0.191804554946586,0,0,0,0,0,0,0,0,0,0,0,0,0.00711815407227353,0,0.0599041094607507,0,0,0.231891012714958,0,0.0152801973537641,0.0197166285154363,0,0,0,0.0236830905197092,0,0,0,0,0,0,0.0285794076560894,0,0,0,0,0,0.123884403449249,0,0,0,0,0,-0.015294260289716,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.344839120048693,0,-0.124750580472257,0,0,0,0,0,0.0716354696031855,0,0.000391410415907267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151412940048927,0,0,0,0,0,0,0,0,0,0.101981401393101,0,0,0.474643734306847,0,0,0,0,0.00986762540384621,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.344825951849837,-0.0911060802105422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154073488675643,0,0,0,0.181713472333494,0,0,0.31562705783695,0.0431964793810988,-0.0464389051863697,0,0,0,0,0,0,0,0,0.151396320419123,0,0,0.199277246384022,0,0,0,0,0.00871121403280029,0,0,0,0,0,0,0
X600583.SH,0.284362095050849,0,0,0,0,0,0,0,0,0,0,0.112554671831299,0,0,0.154028020911941,0,0,0,-0.00954333495711397,0,0,0,-0.000567903112000991,0,0,0,0,0,0,0,0,0,0,0,0.340650801225754,0,0,0,0,0,0,0,0,0,-0.109540162106982,0.101137994250535,0,0.178984815632896,0,-0.0170899256759517,-0.00365372270108162,0,0.064678397544407,0,0,0,0
X600489.SH,0,0,0,0,0,-0.0245727816908243,0,0,0,0,0,0,0.0404965455140468,0.589201255491324,0.162144759607068,0,0,0,0,0,0,0,-0.0368105290205362,0,0,0,0,0,0,0,0,0.0275769956485697,0,0,0.0244009566554638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240055603854944,-0.00621886938877231,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0214020188225354,0.0151068084326371,0,0,0.0505467194453872,0,0,0,0,0,0,0.183816980473222,0,0,0,0,0,0,0,0.0525248998713657,0.0403072543770664,0,0,0,0,0,0.0103232003233177,0.0105369657886434,0,0,0.0748407624151409,-0.00533039900148481,0,0,0,0,0,0,0,0,0,0,0.0821474146897168,0,-0.00345620830305769,-0.00807284548509851,0,0,0,0,0,0
X000786.SZ,0,0,0,0.467242716643462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116177413439705,0,0,0,0.0575506254702198,0.149990011890692,0,0,0,0.0101177116055771,0,0,0,-0.0558740934759487,0.52313780519053,0,0,0,0,0,0,0,0,0.0395131156505068,0,0,0,0,0,-0.0124184615802528,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.110850484265769,0.0159863923299924,0,0,0,0,0,0,0,0.0606184800828756,0,0.0655980694406118,0,0.175179802373386,0,0,0,-0.0654274176078574,0,0.0933330296935152,0.00119873603248868,0.0673954116389913,0,0,0,0,0,0,0,0.174841931377695,0,0,0,0,0,0,0,0,0,0,0,0,0.0577748150381239,0,-0.012262619164517,0.00497657313742168,0,0,0,0,0,0
X000883.SZ,0,0,0.0195818391645628,0,0,-0.012856417723437,0.00222573734461145,0,0,0,0,0,0,0.075400674239528,0,0,0,0.114962682498883,0,0,0,0,0.0117113407100174,0,0,0,0,0,0.0560486233066588,0,0,0.0137995720463071,0.128773592204394,0,0,0,0,0.00799843094319775,0.165675056492655,0,0,0,0,0,0,0,0,0.0333100759385479,0,-0.0215392425343369,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0891755032992034,0,0,0,0,0,0,0,0,0,0.0564781718098264,0,0,0.134611063697437,0,0,0,0,0.276807166081802,0.00679415896233539,0,0,0,0,0.493567576012952,0.0270919209227569,0,0,0,0,0,0,0,0,0,0.0140851450656789,0,-0.00616968536340043,-0.00982173744608307,0,0,0,0,0,0
X600219.SH,0,0,0.0625757940382856,-0.18880085309452,0,-0.00466278539675125,0,0.00902275852205229,0,0,0,0,0,0,0.19618243668174,0,0,0,0,0,0,0,0,0.0983997251227861,0,0,0.0650362428408995,0.155446532548533,0.0345269518404015,0.106348774163345,0,0,0,0,0,0,0,0,0.179991928234865,0,0,0,-0.100863373201824,0,0,0,0.0631117806283884,-1.0842021724855e-19,0,0.00304587740364504,0.00969647410614714,0,0,0,0,0,0
X601699.SH,0,0,0.17371019296376,0.0688140048718142,0.113520279602799,0,0,0,0,0,0,0,0.107934419637006,0,0.0302034968905361,0,0,0,0,0,0.0268985671718953,0,0,0,0,0,0,0,0,0,0,0.0151150164010692,0,0,0,0,0,0,0,0,0,0,0,0,0.0229945594261095,0,0,0.0413435261782958,0,0,-0.0278841486063918,0,0,0,0,0,0
X000792.SZ,0.0664776998937767,0,-0.0228685079825394,0,-0.409322326470708,-0.17206895351027,0.180328432554974,0,0,0,0,0,0,0,0,0,0,0,-0.2791259598558,0,0.663348515570339,0,0,0,0,0,0.0989615730419482,0.0902570664466031,0.241883022222027,0,0,0,0.168704211844028,0,0,0,0,0,0,0,0,0,0,0,0.120629910511473,0,0,0,-0.306753123840001,0.0568873633830339,0.0259761958356313,0,0,0,0,0,0
Change_TY3M,-0.158624585566994,0,0,0,0,0,0.0952808625489154,0,0,0,0,0.173345428544132,-0.241161091994269,0,0,0,0,0,-0.160808651131288,0,0,0,0.10988683747211,0,0.341724233064904,-0.244485840973229,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17927940621833,0,0,0,0,0,0,0,0,0,-0.0621947883339641,-0.115405056474127,0,0.155395415690607,0,0,0,0
Slope,0,0,0,0,0,-0.768420471253585,0,0,-1.08856985370807,0,0,-0.874908504032853,0,0,0,0,0,0,0.910847349137885,0,0,0,0,0,0,-0.726467817898698,0,0,0,0,0,-0.0903236952910238,0,0,-0.507702393242019,0,0,1.32769197925388,0,0,0,0,0,0,-0.308845734363338,0,0,0.840603528037703,-1.97399373661835,0,-1.11614046694582,0,0,0,0,0,0
TED,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.38533983587281,0,0,0,0,0,0,-0.457183518491659,0,0,0,0,1.08911966735625,0,0,0,-0.653680002783248,0,0,0.541413858946895,0,0,0,0,0,0,0,0,0,0,-1.67125129971745,-0.609848496200159,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0865565434714583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104669927803869,0,0,-0.00777895796573991,0,0,-0.0695113243450901,0,0,0,0,0,0,0,0,0,0,0,0.00857213770543398,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0226159311037074,0.00640767434069548,0,0,0,0,0,-0.146588842248948,0,0,0,0,0,0,0,0,0,0.0365086458600717,0,0,0,0,0.0770551993809908,0.277984940630246,0,0,0,0,0,0,0,0,0.0808393612131507,0,-0.237067557553776,0,0,-0.199723728091344,0,0,0,0,0,0.107411630887191,0.00511256763681969,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00339721105698369,0,0,0,0,0,0,0,0,0,0.00179639837023534,0,0,0,0,0,0,-0.00158164062964257,0,0,0,-0.00279257379664784,0,0,0.00104086033786574,0,0,0,0.00290418909290267,0,0,-0.000896455389949434,-0.000739699867250474,0,0,0,0,0,0,0,0,0,0,0.00272527713052439,0.00207451260800889,0,0,0,0,0.00142815264962818,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0160091084839837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183095914447326,-0.0181557252472225,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318368312973702,-0.00156646214570253,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.000263834091768504,0,0,0,0,0,0,-0.00796610218717102,0,0,0,0,0,0,0,0.00286361791455356,0,2.16840434497101e-19,0.00131803949223666,0,0,0,0,0,0,0,0,0.0063239482830686,0.00611926859003996,0,0,0,2.16840434497101e-19,0,0,-0.0148544277138518,0,0,0,0,0.00578587160440413,-0.00576487781411874,0,0,0,0,0.0372675934182802,0
