,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601898.SH,X601600.SH,X000723.SZ,X600352.SH,X601991.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X601992.SH,X600801.SH,X600027.SH,X000898.SZ,X600111.SH,X600176.SH,X000786.SZ,X002466.SZ,X600516.SH,X000709.SZ,X002460.SZ,X002271.SZ,X600299.SH,X600489.SH,X000629.SZ,X601158.SH,X600219.SH,X002110.SZ,X000990.SZ,X600808.SH,X000883.SZ,X000553.SZ,X000630.SZ,X600985.SH,X000027.SZ,X600583.SH,X600157.SH,X000825.SZ,X600426.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.03998903429334,0,0,0.0351413159078907,0,0,0,0,0.103252693211848,0,0,0,0,0,0,0,0,0,0,0.0300774832354381,0,0,0.00409598406261203,0,0,0,0,0,0.051125998948447,0,0,0,0,0,0,0,0,0,0,0,0,0.0974457447395754,0,0,0.0147215140664894,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0.180639663919901,0,0,0.0313752783251504,0,0,0,0,0.0480927654464604,0,0.0118206391635786,0,0,0.00887295702014964,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0372368393443966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801341176371569,0,0,0.100725198944251,0,0,0.00187976856095084,-0.0182146550123904,0,0,0,0,0,0
X601088.SH,0,0,0,0.239557563139855,0,0,0,0,0,0,0.104365445470121,0,-0.194991803851096,0,0,0,0.0780574706364127,0,0,0,0,0.133883112422577,0,0,0.027228636825139,0,0.00949991685265297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396298690640786,0,0.0337780616270478,0,0,0.0107687265086061,-0.0275376653220439,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.176420748179556,0,0,0,0,0,0,-0.0211687766145209,0,0,0,0,0,0,0,0,0.490650822180542,0,0,0,0,0,0,0,0,0,0,-0.0313943267351752,0,0,0,0,0,-0.00853834639999558,0,0,0,0,0,0,0,-0.000857792765914342,0,0,0,0,-0.0171642443088983,0.00155785568496334,0,0,0,4.33680868994202e-19,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0247738911254373,0.052605217393802,0,0,0,0,0,0,0,0.00634034423424793,0,0.153962882713737,0,0,0,0,0.0604502318343881,0,0,0,0,0,0.0151849607759487,0,0,0,0,0,0,0,0,0,0,0.092261662473444,0,0,0.123552079172748,0,0.0428371705741234,0,0,0.0128488288687245,-0.0118091690019189,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.12205084733357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713659357240604,0,0.0206534995817106,0,0,0,0,0,0,0,-0.0594292179700602,0.393257542277143,0.0758391805348731,0,0,0,-0.03485853184484,0,0,0,-0.0461873097641619,0,0.16173600245674,0,0,0.0451108010108115,-0.0305992710147503,0,0,0,-0.068696298796071,0,0
X600011.SH,0,0,0,0,0,0.00964348571286069,0,0,0,0,0.0162356676010335,0,0.154212892100121,0,0,0,0,0,0,0,0,0,0.229557766379941,0,0,0,0,0,0,0,-0.0559936682985288,0,0,0,0.106029220941708,0,0,0,-0.0668357117987385,0,0,0,0.0540568158191978,0.00127693542354397,0,0,0.0153009335153946,0,0,0,0,0.027356632762552,0,0,0,0,0.000605755518141086,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0405263879457805,0,0.0337843054577506,0,0,0,0,0,0,0.0881905006602591,0,0,0,0,0.130552162868473,4.33680868994202e-19,0,0,0,0,0.0452810923690699,0,0,0,0.1918804073277,0,0.207243524137205,0,-0.0185105096731859,0,0,0,0,0,0.00918228939079177,0,0.153227421722963,0,0,0,0,0,-0.00751619268703987,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0271434592269395,0.00940623115387291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123319447797375,0.544979550343046,0,0,0,0,0.00838860344598229,0,0,0.0387802407610286,0,-0.014049136278617,-0.0804917549686288,0,0.076085157017937,0,0,0,0,0,0,0,0,0,0.0265806563239838,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.131816547990444,0,0,0,0,0,0,0,0,0.108555959374424,0,0.038830454582067,0,0,0.0373091646085446,0,0,0,0,0,0.0503245634212134,0.0725985190674244,0,0,0,0,0,0,0,0,0,0,0,0.0566037447235505,0,0,0.0619355468614191,0,0,0,0,-0.0143642451166954,0,0,0,0,-0.0145010127879399,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0244845483483325,0,0,0,0,0,0,0,0,0,0,0,0,0.267825780797157,0,0,0,6.93889390390723e-18,0,0.0298650201038035,0,0,0,0,0,0.298685639945668,0,8.67361737988404e-19,0,0,0.080206325026656,0,0.00701390075655566,0,0,0.047988355956037,0,0.0945515670875934,0,0,-0.0189734453215736,-0.0116256257163834,0,0,0,0,0,0
X000723.SZ,0,0,0,0.317058744497271,0.27045274401069,0,0,0,0,0,0,0,0.506408718437913,0,0,0,0,0,0,0,-0.0714927029765831,0,0,0,0,-0.312365041484025,0,0,0.344920379569861,0,0,0.548465818317295,0,0,0,0,0,0.318993518973396,0,0,0,0,0,-0.00732287669580341,0,0,0.126030130039709,0,0,0,0,0.0132129657334209,0,0,0,0,-0.0569920069402914,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.184223965009149,0,0,0.113146112336236,0,0,0,0,0,0,0,0,0,0.179776371735541,0,0,0,0,0.394166188646112,0,-0.193023381868514,0,0,0,0,0,-0.0454941545931935,0,0,0,0,0,0,0.108465248061795,0.282501673363406,0,0,0,-0.155930717507351,0,0,0,0,-0.117219291770316,0.260946890691813,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0761351143894502,0,0,0,0,0,0,0,0,0,0,0,0.00638547041199498,0.0442055256323723,0,0,0,0.0643796969361645,0,0,0,0,0,0,0,0,0,0.105472261962835,0,0.119910152953543,0,0,0,0,0.0232228686167574,0,0,0,0,0.0637391337366679,0.00879223095629198,0.0486390157672214,0,0,-0.00204716350885484,0,0,0,0,0,0,0
X600660.SH,0,0,0.0543983556885575,0,0,0.037401887182609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153020512864631,0.0524862134270357,0,0.069565749231622,0,0.0746857409944768,0.044364819964887,0.154809022851328,0.055696775620297,0,0,0,0,0.0359032089764085,0,0,0,0,0,0,0,0,0,0,0,0,0.00777536704071006,0,0,0,0,0,0,0.011797879599062,0,0,0,0,0,0
X600688.SH,0,0,0.0524193642034131,0,0,0.085326814016478,0,0.0700490939523856,0,0,0,-0.00892737916924343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00989168385947989,0,0,0,0,0,0,0,0.133404712857131,0,0,0.0194213774586799,0,0,0,0.0596817461936996,0,0,0,0,-0.00706777905586844,-0.0306139664371563,0,0,0,-0.0234949312565197,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0528494072972516,0.0354307461328286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.167409964024499,0,0,0,0,0,0,0.0301719678475406,1.73472347597681e-18,0,0,0,0,0.028708389576502,0,0,0.142695856095865,0,0.128197278562157,0.0696083149452286,0,0,-0.00398464425277574,0,0,0,0.0090227170498448,0,0
X600886.SH,0,0,0.0714095021218263,0,0,0,0,0.0454694480464109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221873574804628,0,0,0.0522756110172489,0,0,0,0,0,0,-0.085770364067133,0,0,0,0,0,0.0549010805392782,0,0,0,0,0.137794343167031,0.0120713371165083,0,0.0566311595318067,0,0,0.107790059323924,0,-0.031290884389514,0.0147709877928695,0,0,0,0.0173270502428358,0,0
X600795.SH,0,0,0,-0.0238097553752936,0,0,0,0.139367849485328,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00198815900419909,0,0,0,0,0,0,0,0,0,0,0,0.135210002170893,0,0,0,0.112258040208863,0,0,0.058123424551532,0.0907360027050339,0.00934243344179492,0.0201724289983459,0,0,0,0,-0.0280147672075473,-0.0249740455279549,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.175457525801055,0,0,0.192381433109577,0.0592027429557955,0,0,0,0,0,0,0,0,0,0.0590377667736531,0,0,0.122188284621526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302981398815124,0,0,0,0,0,0,0.0974491020301294,0.0457982766345296,0,0.0560388721831671,0.00861227734797335,0,0,0,0,0,0,-0.0221109867157137,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520253056788792,0,0,0.136229509449983,0,0,0,0,0.0638071147175405,0,0,0,0,0,0,0.131972160996046,0,0,0,0,0,0,0.0216630090081777,0,0,0,0,0,0,0.27042919623462,0.0701485822905929,0.0995056228402089,0,0,0.0575398290213689,-0.00329917644097268,-0.022037890675353,0,0,0,-0.0517606707566065,0,0
X600801.SH,0,0,0,0.503824298526404,0,0,0,0,0,0,0,0.0185519772111934,0.0379317455083345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236354761424431,0,0,0,0,0,0,0,0,0,0.021964685150047,0,0,0,0,0,0,0,0.00933273100707224,0,0.142669067666418,0,0,-2.16840434497101e-19,0,0,0,0,-0.0611727704364283,0,0
X600027.SH,0,0,0,0,0,-0.134028501971021,0,0,0,0,0,0.0613050953307593,0.0316789488141978,0,0,0,0,0,0,0.092532903443001,0,0.0249117727577526,0,0,0.334231462762206,0,0,0,0,0,-0.0506026201362522,0,0,0,0,0,0,0,0.0638958362869898,0,0,0,0,-0.0353149699973992,0,0.272002132018712,0,0,0,0,0,0.0282978549675276,-0.106319887265076,0.277252477925804,0,0,0.013538769395126,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0351304687253546,0,0,0,0,0,0,0,0,0,0.0773327736954649,0,0,0.127671246620948,0.00943512425259207,0,0.202355751155933,0,0,0,0.198801269167156,0,0,0,0,0,0.00498717223726833,0,0,0,0,0.0396616209626352,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0135248210945975,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0964309622948586,0,0,0,0,0,0,0,0,0,-0.0497120040152976,0.0826799464362988,0,0,0,0,0,0.0996925102766412,0,0.249342310556518,0,0,0,0,0,0,0,0,0.235937117843889,0,0,0,0,0.264988788785451,0,0.0810902914476344,0,0,0,0,0,0,0,0,0,-0.0426622945660555,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0126826014022447,0.0189498487309729,0,0,0,0,0.1496204232452,0,0,0,0,0.160870459510765,0.0761769495925238,0,0,0,0,0,0,0,0.0423567521838096,0,0.01379938908369,0,0,0,0,0,0,0,0,0.161449702492342,0,0,0,0,0.0134026385320513,0,0.230807104772497,0,0,0,0,0,0,0,0,0,0
