,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X601600.SH,X601898.SH,X600010.SH,X600362.SH,X000786.SZ,X600352.SH,X600489.SH,X600111.SH,X601991.SH,X600176.SH,X600188.SH,X600426.SH,X600299.SH,X600795.SH,X600688.SH,X002466.SZ,X600027.SH,X601992.SH,X002080.SZ,X600529.SH,X002353.SZ,X002409.SZ,X600612.SH,X600486.SH,X600219.SH,X600315.SH,X000301.SZ,X000932.SZ,X600516.SH,X000027.SZ,X000723.SZ,X002075.SZ,X600126.SH,X000898.SZ,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0898575058603029,0,0.0728159127442695,0,0,0,0.351249055760527,0,0,-0.132347322063175,0.164081592126238,0,0,0,-0.166929386082719,0,0,0,0,0,0,0,0,0,0,0.249518198412798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126564937046822,-0.0171920754020974,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.858638851283553,0,0.0282097885123462,0,0,0,-0.0142563524239761,0,0,0,0,0,0.0362820544408161,0,0,0,0,0,0,0,0,0,0,0,-0.0920617736705567,-0.184670827042027,0,0,0.0328589727920124,0.0853836195501962,0,0.13736628471728,0,0,0,0,0,0.184597366607461,0,0,-0.0189370278199319,0,0,0,0,0,0.00494696689820861,-0.00817667174518242,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0473783476597723,0,0.0911478664683316,0,0,0.456758474309812,0.184506525181383,0,0.452953696521297,0,0,0,0,0,-0.0987238087508997,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255478981051253,0,0,0.0250963470887624,0,0,0.0719544041539632,0,0,0,0,0.0573173601189919,0.0303571042548806,0.0237960375257069,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0313250903139381,0,0,0.00460048113402162,0,0,0.0631153754289103,0,0.0930466045884032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372080280208003,0,0,0,0,0,0,0.125838258917981,0,0.0637351092776766,0.0384528822631129,0.0228187743912858,0,0,0,0,-0.00445344571655395,-0.0089052263827735,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.206269124528838,0,0,0,0,0,0,0.0575764469136836,0,0.196658983324791,0.0625462606146393,0,0,0.0216999380568636,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480263258606322,0.0954258987282301,0,0,0.0997573746234915,0,0,0,0,0.043737005181553,0,0,0,0,0.031723891303815,0,0,0,-0.000610033781959934,-0.0281476486986613,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.212646217224357,0,0,0,-0.0160417941598952,0,0,0,0,0,0.362777465113133,0,0,0,0,0,0,0,0,0,0,0,-0.0198703686251392,0,0,0,0,0,0.0171667505694883,-0.00458474155108545,0,0,0,0,0,0,0,0.119237908622752,0,0,0,0,0,0,0.00294029022769007,-0.0045220288916132,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.10118997093482,0,0,0,0,0,0.0281503420871623,0,0,0,0,0,0,0,0.0346204616692201,0,0,0,0,-0.00029244060374343,0,0,0.140482036762624,0,0,0,0.278639191678554,0,0.162597217359768,0.119862766075956,0.2297392861675,0,0,0,0.183072083556256,0,0,0,0,0,-0.0546880041534584,0,0,0,0,0,0,0.0206103031951852,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.028588498426916,0,0.251782921315914,0,0,0,0,0,0,0.030352541537105,0,0,0,0.108464223412593,0,0,0,0,0,0,0.210400701991957,0,0,0,0,0,0,0.0274586056752579,0.127361691117813,-0.0177029139889406,0.0836690653896934,0,0,0,0,0,0,0,0.0317872400568674,0,0.0211197199650798,0,0,0,0,0,0.00711138420662113,-0.00948765498010629,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0962579598293445,0,0,0,0.0874569344724617,0,0,0,0,0,0,0,0,0,0.0312413509725501,0,0,0,0,0,0,0,0.0284876789675321,0,0,0,0.0341105281940333,0,0,0,0,0,0,0,0.053015005622412,0,0,0,0,-0.0343597422914849,0,0,0,0,-0.00388380484175774,0.0126894852408393,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.00923340872630371,0,0,0,0,0,0,0.047273539366665,0,0.212946394570147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121395167223489,0,0,-0.0190767360952261,0,0,0,0,0,0.0286575268075507,0,0.0804566588080012,0,0,0,0,0,0,-0.00308921552896443,0.000636562796977693,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.696598540382976,0,0,0,0.312802710318187,0,0,0,0,0,-0.272220803355418,0,0,0,0,0,0,0,0,0,0.0149361317129237,0,0,0,0,0.499085836560974,-0.388649879802714,0,0.198783676919189,0,0.000425671953031745,0,-0.138975511225332,0,0,0,0,0,0,0,0,0,0,0,0.0256267338730167,-0.0168469611931912,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.0359875882336039,0,0,0,0,0.471897352036769,0,0,0.0907698519847783,0,0.0324508926488845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838047074929195,0,0,0,0.0236283437293209,0,0,0,0,0,0.0116942037240638,0,0.221385699304759,0.0656103397406173,0,0.0810263242038331,-1.73472347597681e-18,0,0,0,0,0,0,0.00677600357980507,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.00229428234795142,0,0.0702267766084305,0.101522136266565,0,0,0.0840366377699352,0,0,0,0,0,0,0.106617972910033,0,0.0247689959321737,0,0,0.016787883547036,0,0,0,0,0,0.02446418463206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000775590917991569,-0.0092898861707624,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,-0.0677006500135355,0.0995522809846269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059383875764073,0,0.165388803117838,0.304086546233687,0,0,0.0271195777720429,0,0,0,0.0294574843515151,0,0,0,0,0,0,0,0,0,0,0.0777209290180217,0.11999750435809,0.180958343331332,0,0,0,0,0.000958758136927544,-0.0437075635254312,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.31352542139224,0,0,-0.299971010942166,0,0,0,0,0,0,-0.0787089791146251,0,0,0.235963440703464,0,0,-0.0240783886042679,0,-0.100956478830796,0.305654402605445,0,0,0,0,0,0,0,0,0,0,0.596693344077193,-0.00650714117804645,0.232933986662265,0,0,0,0,0,0,0,0,0,0,0,0.0342518533445182,-0.0438395947459724,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0269770975522694,0,0,0,0,0,0.291052198912624,0,0,0,0,0,0.0338877742683357,0,0,0.082952031717883,0,0,0,0,0,0,0,0,0.0009987563273899,0,0,0,0.154388716689895,0,0,0.0328723098515997,0,0,0,0.0252417393834994,0,0,0,0,-0.0188609895884003,-0.0130615206097762,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.210494426613925,0,0,0,0,0.430325370837034,0.301027365778813,0,0.0786735503799575,0,0,0,0,0,0,0,0,0,0,0.00239940805234435,0,0,0,0,0,0,0,0.0723766623773982,0,0,0,0,0,0,-0.0704015109751977,0,0,0,0,0,0.14998680917157,0.246340239727768,0.194761033387185,0,0,-0.324998709338897,0.014268202521893,0.0275614681042206,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0.0296763154590894,0,0,0,0,0,0,0,0,0,0.337016171605148,0,0,0.24467974153417,0.0187312531177333,0,0,0,0,0,0,0,0,0,0,0.0144390590842212,0,0,-0.0686378990766937,0,0.0577536107430332,0,0,0,0,0,0,0.000584865050737415,0,0.0258984024007485,0,0,0,0,0.00487948855097256,-0.00698198805348242,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.481350418023429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108958874391135,0,0,0.120382531153097,0,0,-0.0220398226705398,0.155202656343583,0.0424505850616796,0,0.0364256756743873,0,0,0,0,0,0,0,0,0,0.136785722426114,0,-0.0516328663675056,0,0,-0.00103374883290424,0.022850452777165,0,0,0,0,0,0
X600219.SH,0,0,0.0332580133150581,0,0,0,0,0,0,0,0,0,0,0,0.0744968821402248,0,0,0.065251710813525,0.0529456126277726,0,0,0,0,0,0.305388238650998,0.0202626317265425,0,0,0,0.0211433205497442,0,0,0,0,0,0.114903141418276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051230419460805,-0.0150070736637141,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,-0.123996097901297,0,0,0.291672883912197,0,0,0,0,0,0,0,0,0,-0.0333508750534394,0,0,-0.0546187401526895,0,0,0,0,0,0,0,0.114933678418098,0,0,0,0.209336666152424,0,-0.0698872758872,0.0758738009751142,0.143093135537016,0,0,0,0.129549017742871,0,-0.10063576832064,0,0.424636957048703,0.0271688238281914,0,0,0,0.269379843140969,0.0339489469151815,0.0596421271937571,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.206572189815456,0,0.05202091516813,0,0,0,0,0.163548453278765,0,0,0,0,-0.267003615655494,0.134207102789115,-0.0506035757672998,0.00775874350416225,0,0,0,0.204503384267242,0.00914755166768999,0,0,0,0,0,0,0.00622905162389146,0,0,0,0,0,0.00450201018809156,0,0,0,0,0,0.0620781910760765,-0.00652438296239496,0,0,0,0,0.0108472702013517,-0.00493944126212489,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0301345847859762,0,0,0.558174940693937,0.00553512574070802,0,0,0,0,0,0,0.104619573317523,0,0.0132077115013755,0.0153240625352926,0,0,0,0.014408858822613,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.00248624731823634,-0.0040392535038942,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211251393210262,0,0,0,0.0897885194624743,-0.0258585008495434,0,0,0.0259854163715795,0,0,0,0,0,0,0,0.121900114530577,0,0,0,0,0.161745426215762,0.00370458113468182,0,0,0,0,0,0,0,0,0.201526963948085,0.0650213879227655,0.0635444092402526,0,0,0,0,-0.014966583465489,0.0209800164729433,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.137790811574536,0,0,0,0,0,0.0917527071700079,0,0,0,0,0,0,0.143763143575381,0,0.0496480125154166,0,0,0.004762513799412,0,0,0,0,0,0.0325941529470013,-0.00691728921111223,0,0,0.0509648576700965,0,0,0.109209223643237,0,0.126274710776479,0,0,0,0,0,0,0.00883111249208032,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0220987391365686,0,0,0.260980256103865,0,0,0,0,0,0,0,0,0,0.0486601947391758,0,0,0,0,0,0,0,0,-0.0142874955606874,0.066604470114417,0.0946805807263416,0,0,0,0,0,0,0.214833682793172,0,0,0,0,0,0,0,0,0,0.00997486270764641,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0.248213866829527,0,0,0.0250589121503251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388375490522158,0,0,0.224340173314068,-0.0478132823113228,0,0.209644364582351,0,0,0,0.168280685262615,0,0,0,0,0,0,0.130961757560021,0,0,0,0.16795109429877,-0.018276132379053,0.0364977162113455,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0302683504405461,0,0,0,0,0,0,-0.636283221908442,0,0,0,0,0,0,0.269267134297289,0.113401416217233,0,0.300449131718636,-0.0887529306010226,0,0,0,0,0,0,0,0,0.627461756489298,0,-0.19109823423686,0,0,0,0.00820166561817195,0,-0.303144940750913,0,0,0,0,0
X000898.SZ,0,0,0,0.0978066096298742,0,0,0,0,0,0,0.0230567987527008,0,0.142615245655235,0.0876381760585504,0,0,0.163027895052949,0,0,0,0,0,0,0.0587158317991407,0,0,0,0,0,-0.0170038605631353,0,0,0,-0.0796304345090754,0,0.0997299038769794,0,0,0,-0.0721615099388036,0,0.117994654525895,0.0657371333546643,0,0,0,0,0,0,0,0,0.000447158386394983,0.00285468046575319,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296180846342513,0,0,0,0.12418919941661,0,0,0,0,0,0,0.0527497787951108,0,0.0212981904044694,0,0,0.0521748274728278,0,0,0,0,0.0374495596135671,0.0356020596696553,-0.120242224622452,0,0,0,0,0,0.0188185362323619,0.00432802150585683,0,0,0,0,0,0,0,-0.000240120765798894,0.00115986577416065,0,-0.123365681778935,0,0.00331928811457333,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0446533894083969,0,0.0681648622592482,0.00919996229838202,0,0.103495586432802,0,0,0,0.0538839843455107,0,0,0,0.0351418880137476,0,0,0,0,0,0,0,0,0,0,0,0,0.00710884305051523,0.0933598397241588,0,0,0,0,0.0172640588237883,0,0.0147129701547804,0,0,0.00493414392944142,0,0,0,0,0,-0.00351773741527072,-0.00583511474624403,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0304735657372518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171298544366926,0,0,0,0,0,0.141029141911973,0,0,0,-0.0348591373349899,0,-0.40511062785722,0,0,0,0,0,0,0,0,0,0.409274406791491,0,0,0,0,0,0.0747113391550273,-0.0236984293970094,0,0,0,-0.421844364501217,0,0
Slope,0,0,0,0.127471995194513,0,0,0,0,0,0,0,0.33759867264004,0,0,0,0,0,0,0,0,0,0.48531138118577,0,0,0,0.207202235165468,0,0,0,0,0,0,0,0,0.194321229519837,0.466273948869523,0,0,0,0,0,0,0,0,0,-0.805426313556281,0,0.165801517154178,0,0,1.03671904778505,0,0.348348463031949,0,0,0,6.26656863033633,0,0
TED,0,0,0,0,0,0,0,0,-1.17708968287218,0,0,0.423505560032988,0,0,0,0,0,0,0,0,3.1278071106729,0,0,0,0,0,0,0,0,0,0,0,-2.38584940114072,0,-0.263415963152339,0.257441250406147,0,0,0,0.096895608769293,0,0,0.574514103671575,0,0,0,-0.425124028516439,0,0,0,-1.46430115687235,0.446091832169945,0,0,0,0,-6.03174426389961,0,0
RealEstate_excess,0,0,0,0,-0.00849048318443062,0,0,0.0276473627249061,-0.0140789185849217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309726826070639,0,-0.0480289714384842,0.0414575338415743,0,0,-0.062286545436235,0,0,-0.094609264905974,0,0,0.0230886081149644,0,0,0,0,0,0,-0.039978475724032,0,0,0,-0.0266841361021218,0,0,0,0,-0.00690733408409034,-0.0191119776182429,0,0.103261015744944,0,0,0,0
MKreturn,0,0,0,0,-0.0106137182394965,0,0,0.166747104382772,0,0,0,0,0,0,0,0,0,-0.159999449175166,0,0,0,0,0,-0.198560296267076,0,0,0,0,0.0297089740266004,-0.00132988408818626,0,0,0,0,0,0,-0.0622042156469158,-0.0304449586355897,0,0,0,0,0,0,0.268972358249008,0,0.0353796014986137,0,0,0,0,0.00513168620459858,-0.0175758130494004,0,0,0,0,0,0
MKvol,0,0,0,0,0,5.03751826683675e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426064082914162,0,0,0,0,0.00692695552157733,-0.015752283272024,0,0,0,0,0,0,0,0.00222408298306232,-0.00806461371191039,0,0,0,0,0,0,0,0,0,-0.00463038058573011,0,0,0.00998596233631309,0,0,0,0.00359669288941321,0.00412738281934878,-0.00486991501131541,0,0,0,-0.0356573903009402,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0494208854593156,0,0.0189350679014133,0.0271237333289893,0,0,0,0,0,0,0,0.0818541635480571,0,-0.0785267536606931,0,0,0,0,0,0,0,0,0,0,-0.00073475172390201,-0.0159559833765684,0,-0.0244027563157831,-0.0243295452046078,0,0,0,0,0,0,0,0,0.0544701304284828,0.000494270058822855,0,0,0,1.73472347597681e-18,0.0596408947821132,-0.0164172776170897,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00285303468462094,0,-0.00141629537872765,0.000164444778557794,0,0,0,0,0,0,0,0,0,-0.00185782662140684,0.00274565431369535,0,0,0,0,0,0,0,0,0,0,0.0016224571002188,-0.000178379458746479,0,0,0,0,0,-0.00122203445501191,0,0.00105134532078309,0,0,0,0,0,0,0,0,0,-0.00357100550324776,0.00165961597928038,-0.000107097708861728,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095782574418865,-0.0109723401501218,0,0,0,0,0,0
