,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X600010.SH,X002271.SZ,X601600.SH,X600660.SH,X000708.SZ,X000301.SZ,X601898.SH,X600547.SH,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000408.SZ,X000723.SZ,X600219.SH,X601991.SH,X000786.SZ,X600096.SH,X600795.SH,X601699.SH,X000807.SZ,X002080.SZ,X000983.SZ,X002353.SZ,X600803.SH,X300073.SZ,X600141.SH,X600801.SH,X000825.SZ,X600489.SH,X600688.SH,X600157.SH,X600486.SH,X000630.SZ,X002497.SZ,X000932.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.201482003467753,0,0,0,0,0,0,0,-0.0172608554654524,0,0,0,0,0,0.0696660212147974,0,0,0.0216027065617031,0,0,0,0,0,-0.0182572962083376,0,0,0,0,0,0,-8.67361737988404e-19,0.0422020528411366,0,0,0,0,0,0,0.295324078177845,0.0207189524233755,0.0180647998151492,0.110328346563826,0,0,0,0,0,0,0,0,-0.0214620720757856,0.176568435945396,0,0,0,0,0
X600028.SH,0.150731533876063,0,0,0,0,0,0,0.0392683885068233,-0.0245277091924424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462061589451621,0,0,-0.020455907524732,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0168056944784496,0,0,0,0,0.0690151729932225,0,0,0.113536599737712,0,0,0.034135194504998,0,0,0,0,-0.0104975414407155,0,0,0,0,0.00626499462994084,0,0
X601088.SH,0.027819391020806,0,0,0,0,0,0,0.115356195091473,0,0,0,0,0,0,0.0491211547059265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660765828748902,0,0,0.318413188582784,0.157753595294635,0,-0.0262159004232382,0,0,0,0,0.132348392351084,0,0,-0.112680072155453,-0.173478222717872,0,0,0,-0.0042946557505432,0.0106823501087111,0,0,0,0,0,0
X600309.SH,0,0,0.0523323709192302,0,0,0,0,0,0.0206905445695731,0,0,0,0,0,8.67361737988404e-19,0,0.0729911636895798,0.0313223851819286,0.197029205989076,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.0557083338493066,0,0,0.0902907626954978,0.0715955267896204,0,0,0,0,0,0.150756431660712,0,3.46944695195361e-18,0,0,0,0.0441284321546531,0,-0.0337207096015774,0.027343811283403,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.00936320380887153,0,0,0,0,0,0,0.115639761569984,0,0,0,0,0,0,0,0,0,0,0.469081295973593,0.00919802829862088,0,0.0108301215341342,0,0,0,-0.00675711497036581,0,0,0,0,0,0,0,0,0.00409234120856501,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0888365556126917,0,0,0.486969477998747,0,0,0,0,0,0,0,0,0,0.0674856403412862,0,0,0,0,0,-0.158542901407195,0,0,0,0,0,0,0,0.0626645474699652,0,0,0,0.298601538286069,0.0369854777884759,0,0,0,0,0,0,0.0657780319851801,0.101781799268056,0,0,0.0324678392173603,-0.0126786567199036,-0.0266159006096493,0,0,0,-0.0316076459521507,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.342917611704057,0,0.170653534407062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3188961037982,0.105224057079405,0.0137158113312407,0,0.11004349960048,0,0,0,0,0,0,0,0,0,0,-0.293592224418267,0,0,0,0,0,0,0,0.0105949775421557,0,0.00954478642046528,0,0,0,0,-0.0121048952761945,0,0
X600188.SH,0,0,0.144990309894559,0,0,0.159633200081211,-0.0681148111088485,0,0,0,0,0.147707361117258,0,-0.0417487352882434,0,0,0,0,0.0794287054394536,0,0,0,0.0825269839189934,0,0,0,0,0,0,0,-0.0347538389767444,0,0,0,0,0.486765794558695,0,0,0,0,0,0,0,0,0,0,0,-0.0419979695314582,0,0,0,-0.124531708734365,0.13480041832958,0,0,0,-0.0766206215248593,0,0
X600111.SH,0,0,0,0,0,0.0820375148900846,0,0,0,0,0.0378098423686038,0,0,0.0977460076489411,0,0.016342479263957,0,0,0.0707468373506633,0,0,0,0,0,0,0,0,0,0,0.00664780036837695,0.0417654966300207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238735895706159,0,0,0,0.0098540644189558,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0245099965693379,0.00924790296621469,0,0,0,0.165218717506714,0,0,0,0,0,0,0,0,0,0.0173576966779605,0,0,0,0,0,0,0,0,0.0621313941994823,0,0,0,0,0,0,0,0,0,0.130498703662796,0,0,0,0,0,0,0,0.371373367376941,0,0,-0.00585417140297035,0,0,0,0,0,0,0
X002466.SZ,-0.115818174954856,0,0,0,0,0.689885855143732,0.164944514653349,-0.0509561664248705,0,0,0,0,-0.174830904336644,0,0,0,0,0,0,0,0,0,0,0,0.00511713734144965,0.148660025499417,0,0,0,0,0.0469773031931366,0,0.188818054739937,0,0,0,0,0,0.0731903532201554,0,0,0,0,0,0,0,0,0,0,-0.15981553620447,0,0.069894820967926,-0.0892876503325006,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.244866563141655,0,0,0,0,0.0466768388567138,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0952862672470621,0,0,0,0,0.706432511402437,-0.154695399677263,0,0,0,0,0,0,0,0,0,0,0,0,-0.119702099676273,0,-0.0740968457994765,0,0.12651817178511,-0.037957699370812,-0.0321633576593936,0.0216684065384128,0,0,0,-0.048349588880698,0,0
X000877.SZ,0,0,0,0,0,0,0,0.0815605672683822,0,0,0,0,0,0.369465844248899,0,0,0,0,0,0,-0.0524074265278836,0,0,0,0,0.0605251629806175,-0.0373506990976531,0,0,0,0,0,0.079432312608896,0,0,0,0,0,0,0,0.275534242443168,0,0,0,0,0,-0.0696070409338223,0,0,0,0,0,-0.0111165397474406,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0903924929407028,0,0,0,0.347495201637072,0,0,0.124998463108133,0,0.102230513705903,0,0.0567870656370255,0,0,0,0,0,0,0,0,0,0,0.144382363003453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198077993178457,-4.33680868994202e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.202082976771172,0,0,0,0,0,0,0,0,0,0.00274688300788967,0.0496481540110078,0,0,0,0,0,0.111567527982428,0,0,0,0.0172550273821761,0.3875463725924,0,0,0.0747746652346123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00533806181512747,0,0,0,0,0.00443516816766978,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0223221801999855,0,0.0763833707060157,-0.00190948268116442,0,0,0,0.0991755113900834,0,0,0,0.0496661845749126,0,0,0,0,0.115217814159849,0,-0.00887802957757452,0,0,0,0.629550141561462,0.0224212052567114,0,0,0,0,0,0,0.0769802900394071,0,0,0,0,0.0747360087843733,0,0,0,0,0,0,0,0,0,-0.0226746271532029,0,0
X600660.SH,0,0,0.0179722662283129,0,0,0,0,0.00218524546467284,0.0272506475962417,0,0,0,0,0,0,0,0,0.146454083453014,0,0,0,0,0,0,0,-0.122703675709552,0,0,0,0,0,0,0,0,0,0,0,0,0.247198346688227,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411454522780252,0.0110200707501605,0,0,0,0.0254954409732427,0,0
X000708.SZ,0,0,0,0.0165970339395225,0,0,0,0.0211348516652756,0,0,0,0,0,0.0975133981983206,0.16197429442454,0,0.130533985058987,0,0.0636182505471754,0,0,0,0,0,0,0,0,0.128801461394894,0,0,0,0,0.0440286522070565,0,0,0,0.0102645122779771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116921126167587,0.0925105242748772,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0129745429941046,0,0.384324352079905,0,0,0.0908223662929209,0.0841023340572144,0,0,-0.284010555573614,0,0,0,0,-0.172945938863975,-0.376293469971837,0.267236551088837,0,-0.0167175931863925,0,0,0,0,0,0,0,0,0.163082398100716,0,0,-0.0530153432397212,0,0,0,0,0,0.0366604534117062,0,0,0,0.0564351930610055,0,0,0,0,0,0,0
X601898.SH,0,0,0.0219733949393803,0,0,0,0,0.213553350878094,0,0,0,-0.0923035521942982,0,0,0,0,0,0,0,0,0.0556517501201403,0,0,0,0,0,0,0,0,0,-0.0238549643231173,0,0.222713985705908,0.163415055234838,0,0,0,0,0,0,0,0,0,0.0212386643923975,0,0,0,0.0847130626029624,0.255389678023039,0,0,0,0.00919790717160363,0,0,0,0.00165253059267864,0,0
X600547.SH,0,0,0,0,0,0,0,0.0624521119377158,0,0,0,0,0,0,0,0.0174638055261246,0,0,0,0,0,0,0,0,-0.219316399664346,0,-0.039333572581146,0,0,-0.0236681071332728,0,0,0,0.0723827608402066,0,0,0,0,0,0,0,0,0.797358197518276,0,0,0,-6.93889390390723e-18,0.102563750431183,0,0,0,-0.0245043357251238,0,0,0,0,0,0,0
X600886.SH,-0.0179884304257742,0,0,0,0,0,0,0.042844531699477,0,0,0,0.0660973832299824,0,0,0.13469518411396,0,0,0,0.0748900221394129,0,-0.00386173499681437,0,0,0,0,0,0,0,0.342559732905531,0,-0.036365985420349,0,0,0,0,0,0,0,0,0,-0.0299780978522897,-0.0527143527905117,0,0,0,0,0,0,0,0.237478598719428,0,0,0.0234239366307432,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.19677405001379,0,0,0,0,0.0310202481009551,0,0.00754285269191918,0,0,0,0,0,0,0,0,0.0651303531301937,0,0,0.0119074485333739,-0.049624237571518,0,0,0,0,0,0.0818813050171235,0,0,0,0.0198656038671395,0,0,0.257132295822197,0,0,0,0,0,-0.0289068262473718,0,-0.0378116330758171,0,0,0,0,-0.0716997495796537,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144606229452324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505691047591403,0,0,-6.93889390390723e-18,0,0,0.061625282258607,0,0,0,0,0.0102033713398663,0.0857166492585793,0,0,0,0.121830182366905,0.32157297998874,0,0,0,0,-0.0182695437026498,0.0342843465110136,0,0,0,0.0599841101089739,0,0
X600176.SH,0,0,0,0,0,0.0158764960530269,0,0.00752526486302851,0,0,0.0649209793466313,0,0,0,0.0541868330494337,0,0,0.0286656437862533,0,0,0,0,0,0,0,0,0,0,0,0.217048011705278,4.33680868994202e-19,0,0,0,0.0740304698271815,0,0,0,0,0,0.0938018678367891,0,0,0,0,0,0,0,0.132986420311415,0,0,0,0.0160798005603556,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.533570325973342,0,0,0,0.196627253360839,0.0671628151316712,0,0,0,0.0654063693138736,0,-0.030489440862257,0,0,0.0682479333804961,0,-0.0913065454530228,0,0,0,0,0.0164019692532042,0,0,0,0,0,0,0,-0.00333964699174936,-0.122915377827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274785725227511,0.0296898228161927,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02751452113162,0,0,0,0,0,0.19555008675226,0,0,0,0,0,0,0.0240553231080741,-0.0711407384448331,0,0.090094889630258,0.17322454827781,0,0.168451208654338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784026338084402,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0172425525537253,0,0.0832233178146155,0,0,-4.33680868994202e-19,0.0232014257257076,0,0,0.0745539007888308,0.418461164500011,0,0.0593264260714494,0,0,0,0,0,0,0,0,0,0,0,0,-0.003390552483946,0,0,0,0,0.0443577431841053,0,0,0,0,0,0,0,0,0,0,0,0.102583515563115,0,0,0.0393868171966001,-0.0115711595255788,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0840093684695342,0,0.100475140897321,0,0,0,0,0,0,0,0.391551938279741,0,0,0,0,0,0,0,0,0,0.00484988741548537,0.0845615347131896,0,0,0,0,0,0,0,0,0,0,0,0.098677436438786,0,0,0,0.18559338904401,0.0899468020532913,0,0.0289646049701809,0.00585073486599726,-0.0399616302818845,0,0,0,0,0
X000786.SZ,0,0,0,0,0.170684023833001,0,0,-0.0733757906962991,0.104034092365496,0,0,0,0,0,0.615426641513901,0,0,0,0,0,-0.059732375446397,0,0,0,0,0.0104496122464392,0.11463052357849,0,0,0,0,0,-0.0703389862449354,0.10226516329128,0,0,0,0,-0.0921874001175071,0,0,0,0,0,0,-0.0572497999468228,0,0,0,0,0,0,0,0,0,0,-0.0468599175023043,0,0
X600096.SH,0,0,0,0,0,0.183575255279117,0,0.154312987651687,0,0,0,0.113068079771974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113523565259222,0,0.0383243846260283,0,0,0,0,0.544997535395452,0,0,0,0,0,0,0,-0.0123160923722297,0,0,-0.0142167056164022,0,0.0219097838903744,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,-0.00761721564968213,0,0,0,0,0,0.185125604893793,0,0,0,0,0,0,0,0.0598395022807952,0,0,-0.0201565592568428,0,0,0,0,0,0,0,0,0,0.0831053652252827,0,0,0,-0.0736668554493835,0,0,0,0,0,-0.0321629793814726,0,0,0,0.217352697964696,0,0,0.335681577741463,0,0.0274920688053901,-0.0101852958709676,0,0,0,0.0370784684244167,0,0
X601699.SH,0,0,0.149724520575676,0,0,0,0,0,0,0,0,0,0,0,0.0174270196348462,0,0,0,0,0.0158085216432884,0,0,0,0,0,0,0.0281834022535217,0,0,0,0.0602022099330015,0,0,0.0608925193258551,0,0.532831023742168,-0.171146415785704,0,0,0,0,0,0,0,0,0,0,-0.0120018822747972,0.201752888405073,0,0,0,-0.0291073164869785,0,0,0,0.0281416897142863,0,0
X000807.SZ,0,0,0,0,0,-0.0600368001907356,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.481409170154188,0,0,0,0,0,0,0,0,0,0,0.0498882280289748,0,0,0.0155193038563606,0.222505712592415,0,0.241988731513752,0,0,0.0682834204955457,0.272106708017838,0,0,0,0,0,0,0,0,-0.0619062844884746,0.164353575914771,0,0,0.104906494386567,0,-0.0563685713816072,0.065810257030742,0,0,0,0.0201065467916925,0,0
X002080.SZ,0,0,0,0,0,0.318913889251083,-0.160939098522702,-4.33680868994202e-19,0,0,0,0,0.0109461297503122,0,0,0,0,0,0.034154991677178,0,-0.0558866319455702,0,0,0,0.24112021081047,0,0,0,0,0,-2.77555756156289e-17,0,0.0937350901042392,-0.0156036798707532,0,0,0,0,0,0.0572940328804892,0,0,-0.0165733070235718,0,0,0,0.195341918685764,0,0,0,0,-0.0116426877523238,5.42101086242752e-20,0,0,0,0,0,0
X000983.SZ,0,0,0.38926263024635,0,0,0,0,0.254892345449638,0.0870472818518125,0,0,0,0,0,0,0,0,0,0,0.0699884266530994,0,0,0,0,0,-0.0107471742357784,0.00414006676120464,0,0,0,0,0,0.302419878701781,0.0370393438061332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00304741126245547,0,0,0,0.0042336496490644,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.145655131996814,0,0,0,0.380919094688744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321496448480248,0,0,0,-1.38777878078145e-17,0.0820362961276786,0,0,0,0.24581041407185,0.189516915336485,0,0,0.0465983817198763,0,0,0,0,-0.029291251798514,0.0303832590187214,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16691626850956,0.0393788053597383,0,0,0,0,0,0,0,0.256307751546238,0.0844742331652038,0,0.174744255282176,0.0466922890170953,0,0,0,0,0,0.0492191490483097,0.0734215348075515,0,0,0,0,0,0,0,0,0,0.00754389979658355,0,0
X300073.SZ,0,0,0,0,-0.206967396725349,0.189031344257984,0,0,0.153582708248846,0,0.210374758538831,0,0,0,0,0,0,0.0391677238748703,0,0,0,0,-0.141159899552391,-0.190577562656911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18121309977767,0,0,0,0,0,0,0,-0.00224974386369339,-0.0281579453605779,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.253989737746803,0,0,0.209410181587335,0,0,0,0,0.119099524339248,0,0.0904828324694118,0,-0.182662969823913,0,0,0,0.00323647890409171,0,0,0,0.0338775137135235,0,0,0,0,0.316025576603774,0,0,0,0.251293581707358,-0.142017182095948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105256042191903,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.641038774695836,0,0,0,-0.0180603321123503,0,0,0,0.2977042629017,0.0586515411157031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559076961770783,0.105469503348388,0,0,0,-0.0113478364436256,0,0,0,0.0732433572244458,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0110218704297378,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0258411825622664,0,0,0,0.16329580198615,0,0,0,0,-0.101796354478141,0,0,0.304008640590644,0,0,0,0,0,0,0.233395600623028,0,-0.0979861426832725,0.00849152498249025,0,0,0,0,-0.0315456891794414,0,0.144198218334317,0,0,0.199897903624212,0,0,0,-0.110486262661487,0,0,0,-0.0641688799257267,0.0462811879860248,0,0,0,0,0,0
X600489.SH,0.0195578720601475,0,0,0,0,0,0,0,0,0,-0.0233357114840292,0,0,0,0.0616074589140873,0,0,0.0258458200690137,0,0,0.576185000071249,0,0,0,0,0,0,0,0,0,0,0,0.0927497012003834,0,0,0,0,0.0671420546453594,0,-0.0436451210645855,0.106945924750197,0,0,0,0,0,0.135407642940675,0,0,0.0129575360957782,0,-0.00108260126992177,0,0,0,0,0,0,0
X600688.SH,0.262230512282407,0,0.075783136463291,0,0,0,0,0,0,0.026052422003761,0,0,0,0.191373319274348,0,0.133335698231125,0,0,0,0,0,0,0.0355483006442865,0,0,0,0,0,0,0,0.0250449091947316,0,0,0,0,0,0.0257758077199322,0,0,0,0,0.0896352807302978,0,0,0,0,0,0,0,0,0,0.0107589360150825,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0158910690382423,0,0,0,0,0,0.192848609211975,0,0,0,0,0.00738203574289253,0,0,0.162059724958425,0,0,0,-0.0701231590579905,0,0,0.131001296483172,0,0,0,0,0,0,0,0,0.0373612921109022,0,0,0.0546279859395226,0,0,0,0,0,0.14613451076494,0,0,0,0,5.42101086242752e-20,0.0405654899421062,0,0,0,0.0270774931191036,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0.0439847992754027,-0.140822520062122,0,0,0.0543577753844784,0,0,0,0,0,0,0,0.0741626920360009,0,0,0.210867460016121,0,0.32032618196883,0,0,0,0,0,0,0,0,0,0,0,0.00160331745459804,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0159190913368296,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,-0.0123067579176114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12533759929641,0,0.148648745487526,0.199285112787717,0,0.0209043700280144,0,0,0,0,0.204529405132589,0,0,0.158708039004497,0,0,0,0,0,0,0,0.0333244243805316,-0.0427343550484087,0,0,0,0.0334349172857082,0,0
X002497.SZ,0.117362866696823,0,0,0,0,0.180222549672554,0.321794913026702,0.102553998844225,0,0,0,0,0,0,0,0.0736736396848706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353212727213354,0,0,0,0,0,0,0,0,0.0577356260961513,0,0,0,0,0,0,0.025929584558775,0,0,0,0,0,0.0382168846110419,0,0,0,0.0335376903401988,0,0
X000932.SZ,0.0169016240436117,0,0,0,0,0,0,0,0,0.473610621320239,0,0,0,0,0,0.00802073118678089,0,0.0039766807746915,0,0.0367374316071323,0,0,0,0.16067770388612,0,0,0,0.0166230960379574,0,0,0,0,0.0440881749776882,0,0,-6.93889390390723e-18,0.0339562567382617,0.0609894374597183,0,0,0.0422585200130891,0.106728112574286,0,0,0,0,0,0,0,0.0167670387159388,0,-0.00919355356093324,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,-0.0306081258224566,0.281510060948069,0,0,0.0672692814655972,0,0.0644229582633382,0,0,0,0,0.1012505158503,0,0,0,0,0,0,0,0,0,0.338438541258278,0,0.0237847765726574,0,0,0,0,0,-0.0429055098046077,0,0,0,0,0,0,0,0,0,0,0.249735954268025,-0.0082306026130091,0.0246654974988558,0,0,0,-0.0120985401578907,0,0
Change_TY3M,0.156939953620827,0,0,0,0,0.111353349066128,0,0,0,0,0,0,0,0,0,0,0,-0.271731403957708,0,0,0,0,0,0,0,0,0,0,0,0.0101893047881767,0,0,0,0,0.120827870838443,0,0,-0.185606259711786,0,0.08359337096073,0,0,0.0600687055284297,0,0,0.377349228731171,0,0,0,0.162395484419738,0,0.0619929110992195,-0.14671717864091,0,0,0,-0.0575516924565477,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.0922829337562722,0,0,0,-0.0700622859958793,0,0,-0.229815494891118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634639402135201,0.00905206493429766,0,0,0,0.276139851533645,0,0,0.185263592951315,0,0,-0.165926728423552,0,0,0.493021972556125,0,0,0,-0.864960719168907,0,0
