,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600801.SH,X000792.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X601992.SH,X600299.SH,X600027.SH,X600111.SH,X600489.SH,X600176.SH,X000723.SZ,X002466.SZ,X002075.SZ,X000401.SZ,X600126.SH,X600426.SH,X000553.SZ,X601158.SH,X000898.SZ,X600219.SH,X600516.SH,X002353.SZ,X000932.SZ,X000883.SZ,X600583.SH,X600486.SH,X000709.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673345936519918,0,0,0,0,0.00883855983641743,0,-0.0746492512227529,0.237935120302137,0,0,0,0,0,0,0,0,0,0,0.137990799776549,0.263473412410732,0.0764532066173752,0,0,0,0,0,0,0,0,0.314129844495869,0,0,0.204977797576198,0,0,0,0,0,-0.0353605470791694,0,-0.657020142336362,0,0,0,0,0
X600801.SH,0,0,0,0.314859061300497,0,0,0,0.00409151982546977,0,0,0,0,0,0,0,0,0,0,0,0,0.0319052416605596,0,0,0,0,0,0,0,0,0,0.0536381131381477,0.132467837586203,0,0.0400689190964813,0.398986721025157,0,0,0.0215198773300821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900639915131854,-0.00246112361185321,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.043269978232031,0.0550877546772951,0,0.108529972374509,0,0,-0.0710128010080326,0,0,0,0,0,0,0,0,0.193532027074089,0.246805322583147,0,0,0,0.251982875058529,0,0,-0.0971823842916872,0,0,0,0,0.0486241247921181,0.000149705528482855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.198851975493515,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0623575741532839,0,0,0,0,0,0,0,0,0.0639855478999473,0,0.178737252905751,0,0,0,0.124690443699701,0.145714129443271,0.0475908024955191,0,0,0,0,0,0.00590641301735098,0.00401092139014729,0,0,0,0,0,0.146664350563159,0,0,0,0,0,0,0,0.0939140891151706,0,0,0.0139775573797212,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0286629847346294,0,0,0.0679968693822412,0.0485826364357411,0,0,0,0,0,0,0,0.0327482565263658,0,0,0,0,0,0.263247345775251,0.0452023874692969,0,0,0,0,0,0,0.0555733947743411,0,0.0451856864342134,0,0,0,0,0.0859224382209463,0,0,0,0,0,0,0,0.129609244152281,0,0,0.0109414155006836,-0.00800558352737797,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.157679919756904,0,0,0,0,0,0.00783595353381654,0,0,0,0,0,0,0,0.232689112348403,0,0,0,0,0,0,0,0,0.154345773157141,0,0,0,0,-8.67361737988404e-19,0.065057345248846,0,-0.0725081660403575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00742092995230741,0.00108542187044153,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0497445293007478,0,0,0,0,0,0,0,0,0,0.0175901820091546,0.204345759744855,0,0,0.0174802632342407,0,0.00314624597224365,0,0.00884021885714272,0,0,0,0,0.0303823607129959,0.0360297137460605,0.00414019854287551,0,0,0,0,0.302071651613387,0,0,0,0,0.0353421857878383,0,0,0.199716385267053,0,0,0.00173295132459724,-0.0136109675812418,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.123081734884171,0.111923231603542,0,0,0.157225787424558,0,0.172129292189418,0,0,0,0,0,0,0.100957724716333,0.104778001647116,0,0,0,0,0,0,0,0,0,0,0.0912288607925203,0,0,0,0,0.0344765469583002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121797082147274,0.00851717572210906,0.00298171126837445,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0220288262780781,0,0.184796321495242,0,0,0.302555983742837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464168217779478,0,0,0,0,0,0.118628809243748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955523662621784,0,0.0267724873618934,0.00528903375606453,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.376613959961213,-6.93889390390723e-18,0,0.081745731338656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162090082692301,0.0211481752006126,0,0,0,0,0.162655506404096,0,0.196469404855183,0,-0.0251930392785315,0,-0.13111993361264,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0112075492036116,0,0,0,0,0,0.0713660460099765,0.0455855024820183,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.00167170212811647,0,0.230103053358733,0,0.258979048176467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518312630286487,0,0,0.159258220991084,0,0.0397712575544351,0,0,0,0,0,0,0,0,0.159083058835748,0,0,0,0,0,0.0153883700653931,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.167688050547507,0,0,0,0.0405792023550889,0.00837155608872338,0,0,0,0,0,0,0,0,0,0,0,0,0.164015703518811,0,0.0531651779740452,0.0879106819887804,0,0,0,0,0,0,0.108726975313847,0.0440450562246765,0,0.0124684675897114,0,0,0.164692133154339,0,0,0,0,0,0,0,0.0234437517508413,0,0,0.0196539879914229,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.243607590336969,0.11681101736391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989655798128914,0,0,0.0124630466165909,0,0,0,0,0,0.155362552780492,0.0833107646362389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841560292615397,0,0,0.00636550659443282,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.222456742085831,0.0862775645976877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179485651768393,0,0,0,0,0.126826376803389,0,0,0,0.184180069751908,0,-4.33680868994202e-19,0,0,0,0,0,0.0437741841004475,0,0,0,0,0,0,0,0,0,-0.0128305875225754,0.0192873532131168,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.066382886225171,0,0,0,0,0,0,0,0,0.0315059452819743,0,0,0,0,0,0.36157955181574,0,0,0.0519557057185366,0,0,0.000485260860964727,0,0.0425013958085025,8.67361737988404e-19,0.0905075318970696,0,0,0,0,0,0.0823968081803502,0,0,0,0,0,0,0,0,0,0.0297578207200677,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0624752346254351,0,0,0,0,0,0,0,0.0365538773007912,0,0,0,0,0.124560193061251,0,0,0,0,0,0,0,0,0.0774815580987685,0.295659687373784,0.0143771215861398,0,0.0347668885696515,0,0,0,0,0,0,0,0,0,0,0.164372298161208,0,0,0.0313346176818104,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.174127822292073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172734624984202,0,0,0.325793103075582,0,0,0,0,-0.0752122533835864,0,0,0.0678399666448048,0,0,0,0,0.0477199952801584,0,0,0.0688242366897472,0,0,0,0,0,0,0,0,0,0,0.015299162464215,0.0275241068621772,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.226459544577104,0,0.373302752458323,0,0.00200036201801361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395022688800988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256485593658809,0.0437717945881341,0,0,0,0,0,-0.01991584403429,0.00736407362681799,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.121349262115328,0.064906547892016,0,0,0,0,0,0,0,0,0,0,0,0,0.13685484867063,0.121658712993098,0.114464494842476,0,0,0,0,0,0,0.00389570227315258,1.73472347597681e-18,0,0,0.163227604156839,0,0,0,0.0343441919827268,0,0,0,0,0,0,0,0,0,0.0169782027125869,-0.0153444561301087,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.336134382328008,0,0.00232806261693555,0,0.143936052664872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163781893322437,0,0,0,0,0,0,0,0.0618668604268371,0.049885027227825,0.0172071706669072,0,0.0229709959263879,0,0.0207503280332457,0,0,0,0,0,0,0.0179763875937827,0,0,0,0,0,0,-0.00433100451751899,0.00744512063852356,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0850763241236443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826464581215131,0.051389388470194,0.034597706111352,0.0825839690060529,0,0.0175796167540756,0,0,0,0,0,0.0692258057735231,0,0,0.191269423969073,0,0,0,0,0,0.0402864228010706,0.00825795849128154,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0485098586914409,0.355496134720508,0,0,0,0,0,0,0,0,0,-0.0160895176040032,0,0,0,0,0,0,0,0,0,0,0,0,0.0820188761072494,0,-0.0751667794027412,0.079838288248199,0.142529034248939,0,0,0,0.570753146309952,-0.0660709136963823,0,0,0,0,0,0,0,0,0,-0.0163106124747464,0.288815844219508,0.0425523244756537,0,0,0,0
X002466.SZ,0,0,0,0,0.290578328218506,0.135723280206338,0,0.0556023655532167,0,0,0.201843616321285,0,0.0729578680414208,0,0,0,0,0.400604501301917,0,0,0,0,0,0,0,0,0,-0.357312597901556,0,0,0,0,0,0.0169462807447345,0,0,0,0,0,0,0,0,0.251748674826113,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0211924496314918,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.0239062698994593,0,0.204363700115689,0,0,-0.0770104794743143,0,0,0,0,0,0,-0.302990190691504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315603526437318,0.404717238469051,0,0,-0.142338097110573,-0.311156053937792,0.193728472420656,0,0,0,0.084662853531922,0.0309896826581769,0,0,0,0,0,0,0,0,0.00525038311665508,0.0224408429921422,0,0,0,0,0,0
X000401.SZ,0,0,0,0.230895429438484,0,-0.0559051399763182,0,0,0,0,0,0.449964157001944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139065399374496,0.132609563023216,0,0,0,0,0,0,0,0,0.041229472107473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00781324956475849,-0.0124184283150194,0.0121107885081693,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.483231663882162,0,0.152732349939446,-0.0581772362859781,0.435059956950328,0.0239143332579336,0,0,0,0,0,0,0.0575159607128893,-0.0639707717144713,0,0,0,-0.620168224983359,0,0,0,0,-0.024093336021077,0,0.152339523539575,0.0526865938706718,0,0,0,0,0.0325581391733826,0,0,0,0,0.163052006546865,0,0,0,0,0,0,0,0.224205757877931,0,0.00467721741463961,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.106488191256654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241356183385831,0.211899862743405,0,0.0692332668751221,0.0139790548991405,0,0,0,0,0,0,0,0.12867026920785,0,0,0.108404773564752,0,0,0,0,0,0.0231684334261875,-0.012306420514493,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.2685930867075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332651184907491,0,0,0,0,0.193035570673956,0,0.203004881124741,-0.173893814709115,0,0.0805603385110694,0,0,0,0,0,-0.244856547312964,0,0,0,0.444937088524163,0,0,0,0,-0.00362541288287555,0.0287094383475136,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.00100978622641366,0,0,0,0,0,0.161987444790877,0,0,0.0251894240306222,0,0,0,0,0,0,0.0287516931262464,0.0426234147704718,0,0,0,0,0,0.0413351492393501,0.100327899518086,0.0512120451973892,0,0,0,0,0.0515353696572615,0,0,0,0,0,0,0,0.0337705570208062,0,0,0.0162363041815465,-0.0100603766483975,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.105429395139697,0.0248938799407434,0,0,0,0,0,0,0,0.0120749096495828,0,0,0,0,0,0,0.113516933824708,0.149574784967101,0,0,0,0,0,0.0577424257273312,0,0.120066084163534,0,0,0,0,0,0,0,0,0,0,0,0,0.157101571655627,0,0,0.0382638211421691,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,3.46944695195361e-18,0.0408461162141766,0,0,0.00593953414994632,0,0,0.068085769074467,0,0,0,0,0,0,0,0,0,0,0,0.203851168148533,0,0,0,0,0,0,0,0.0574575224769888,0.00242005308531894,0.0393557742210911,0,0,0,0,0,0,0,0,0,0,0,0,0.388623091440933,0,0,0.0243538550942359,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.137243274619878,0,0,0,0,0.0786389961230489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170790960810104,0,0.120425214548446,0,0.140834221959405,0,0,0.213823908128072,0,0.0592334973810844,0,-0.00654332674889618,0,0.0515893266632559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460729423679335,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0.0805047441019243,0,0,0.0885256122735476,0,0,0,0,0,0,0.370283278954041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548016137347109,0,0.0194840748460757,0.436410399298178,-0.125754116965704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303449358483301,-0.00300757249078818,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0132179584834909,0.042302311701965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409146375180182,0,0,0.104292844728076,0,0,0,0,0.103302642295631,0.0839628843530579,0,0,0,0,0,0.434294715745587,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0189065138887731,-0.00246132164769266,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0643941487997089,0,0,0,0,0,0,0,0,0.0907643574932123,0,0,0,0,0,0,0,0.226936217598993,0.17684116095546,0,0,0,0,0.0351145775817524,0.0299433631626502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21096671275069,0,0,0.0180394114597472,0.00267505233483351,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0850678034985494,0,0,0,0.211343852808093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219999370063354,0,0,0.0451464234014668,0.0431003763822806,0.0383755110085543,0,0,0.0386433796123785,0,0,0,0,0,0.0391678577897425,0,0,0,0.042474323976586,0,0,0,0,0.00519491570441908,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0.0100908066321613,0,0,0,0,0,0,0,0,0.0325462482177569,0,0,0,0,0,0,0,0,0,0,0,0,0.02932274845245,0,0,0,0.0522264833412119,0.238056239264425,0,0,0,0,0.469734641616432,0,0,0,0,0,0,0,-0.308660197848634,-0.0151793105965191,-0.0147289831410521,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.152023949228034,0,0.0513357788381214,0,0.0604650118203053,0,0,0,0,0,0,0,0,0.0544653406686546,0,0.1240709817301,0,0,0,0.248077006815245,0.0197964309011331,0.0595868038555411,0,0,0,0,0,0.0587542086015573,-5.42101086242752e-20,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523717630914772,-0.0174132943638767,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0962676737889463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837621365640667,0,0.221629974190585,0,0,0,0.0750594289415188,0,0.00169737460226722,0,0.0477100938064686,0,0,0,0,0.353300428424271,0,0,0,0,0,0,0,0,0,0,0,-0.0181719789775152,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.125317794165176,0,0.0969416015235184,0.148998954421009,0,0,0,0,0,0,0,0.0780043375634453,0,0,0,0.0801018990724067,0,0.0919562036007982,0,0,0.128287219079588,0,0,0,0,0.0338941505441845,0.0150880093754286,0.0216803101551133,0,0.0303077316632324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109896418576798,-0.0044584562539651,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.375154432927368,0,-0.123115621010442,0,0,0,0,0.0655975957477686,0,0,0,0,0,0,-0.0340406693995371,0,0,0,0,0,0,-0.419558125153297,0,0,0,-0.280856062062185,0.512353968616634,0.105779411748208,0,0.0100089094179876,0,0,0.220959052407946,0,0,0,0,0,0,0,-0.0720755832960205,-0.398948053314139,0,0,0,0,-0.0984953835905198,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.552013672045333,0,0,-0.118064738469912,0,0.661076862309001,0,0,0,0,0,0,-0.311840708439515,0,0,0,0.00197409611389318,0,0,0,0,0,0,0,0,0,-0.266670268636247,0,-0.209063166356336,0,0.287512372635664,0,0,0,0,-0.22446772120824,0,0,0,0,0,0,0,-0.608918961288758,0,0.203977538192008,0,0.921765793823489,0,0,0,0
TED,0,0,0,0,0,0.334942581758722,0,0,0,0,-0.30005747018286,0.268529581233563,0,0,0,0,0,0.43334563413314,0,0,0.164381030947244,0,0,0,0,0,0,0,0,0,0,0,0,-0.0061086665175877,0,0,0,0,0,0,0,0,0,0,0,-0.0805435880602857,0,0,0,0,-0.508469663443109,-0.299205357123648,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0622751426325583,0,-0.0757579036097217,0,0,-0.0281023942588812,0,0,0,0,0,0,0,0,-0.0357838178330503,0.0438290918312089,0,0,0,0,0,0,0,0,0,0,0.0391022139999784,0.0471687744705195,0,0.00400987664030817,0.00196797289907464,0,0.0174793654580074,0,0,0,0,0,0,0,0,0,0,0,0,0.0374539146630902,0.00731856212885353,-0.00249684269317109,0,0.0609653073240463,0,0,0,0
MKreturn,0,0,0,-0.113241165566857,0,0,0,-0.0388699298927118,0,-0.0847103722836965,0,0,0.0859102414242133,0,0,0,0,0,0,0.0418753283006724,0,0,0,0,0,0,0,0,0,0,-0.0439053409369402,0.213686757644732,0,0,0,0,-0.0920248837090113,0,0,0,0,0.187723757385114,0,0,0,-0.149604050391855,0,0,0,0,0.144286095427018,0.0440360132721911,0.0231441750209821,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00705480694623512,0,0.0115508060978507,0,0,4.33680868994202e-19,0,0,0,0,0.02678453834546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137447220098185,0,0.00355460640211863,0,0.0137592083959509,0.00101663898782218,0.00582465299419709,0,0,0,0,-0.0411097675526328,0,0,0,0.00483514677900089,0,0,0,-0.0284879427702362,0.001883346018108,-0.0207884229510984,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0123438993975525,0,0,0,-0.0285889633904801,0,0,0,0,0,0.0454175431017917,0,-0.0251673180905022,0,-0.0219238614451845,0.0296549060533264,0,0,0,0,0,0,0,0,0.0247199430190342,0,0.0745094767602899,-1.73472347597681e-18,0,0,0,0,0.0719316592331928,0,0,0.0505033639970747,0,-0.0306442431010366,0,0,-0.0601202336354073,0,0,0,0,-0.0595704073722397,-0.0164561199624052,-0.00788705143630898,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-2.16840434497101e-19,0,0.00559075392368842,0,0,0,0,-0.00802602512863232,0.00195975636220663,0.0054100173725758,0,0,0,0,0,0,0,0,0,0,-0.00797003965797057,0,0,0,0,0,0.000713081640816314,0,0.0180163939917361,-0.000675636863019366,0.00538873030233195,0,-0.00225295208915282,0,0,0,0,0,0,-0.00447435300127018,0,0,0,0,0,0,0,0,-0.00134024092142622,-0.00602056493114223,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.00531213603521196,-0.00542504821390653,0,0,0,0,0,-0.00548378089807796,0.00870938620382537,0,-0.00928209674888536,0,0,0,0,-0.00523536055540616,0,0.00900897419318748,0,0,0,0,0,0,-0.00100127086833136,0,0,0,0,0,0,-0.00679298613395288,0,0.00428801933540908,0,0,0,0,0,0,-0.00175247871236283,0,0,0,0,0,0,0,0,0.00703440876269132,-0.00558678415731937,0,0,0,0,0,0
