,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X600660.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600688.SH,X600352.SH,X601991.SH,X000786.SZ,X600027.SH,X600111.SH,X600795.SH,X601992.SH,X600176.SH,X002075.SZ,X600299.SH,X600426.SH,X600126.SH,X600486.SH,X600529.SH,X000723.SZ,X600315.SH,X601158.SH,X000401.SZ,X600219.SH,X002466.SZ,X002353.SZ,X600612.SH,X000932.SZ,X000898.SZ,X000883.SZ,X600516.SH,X002409.SZ,X000553.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.217637329984509,0,0,0,0,0,0,0.035456257617182,-0.015304656633811,0,0,0,0.0744362953256595,0,0,0,0,0.0487918194309125,0,0.0282952770445546,0,0,0.067434579976651,0,0,0,0,0.0695008357526646,0.045215890398686,0,0,0,0,0,0,0,0,0,0,0,0,-0.00951077677348735,0,0,0,0,0.00688428667497874,0,0,0,0,-0.023455913834882,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0366980306252876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00897849732904903,0,0,0.0843771872113586,-0.0224438340963006,0.127106136390592,0,0,0,0,0,0,0,0,0,0,0.0222473688015115,0,0,0,0,0.107711369650254,0,0.0376258932779603,0,0,0.00799895937405215,-0.00700263851408698,0,0,0,0,0,0
X601088.SH,0,0,0,0.279318393900697,3.46944695195361e-18,0,0,0,0,0,-0.0579786271823888,0,0,0,0,0,0,0,0,0.437347612653983,0,0,0,0,0,-0.0178680948883668,0,6.93889390390723e-18,0,-0.151289826416729,0,0,-0.0422475075969753,0,0,0,0,0,0,0,0.0760653805343147,0,6.93889390390723e-18,0,0,0,0,-0.0663637490283435,0,0,0,0.00275426005519909,0,0,0,0,0,0,0
X600585.SH,0,0,0.0177542212945158,0,0.187113362227784,0,0,0,0,0,0,0.438274185787007,0,0,0,0,0,0,0,0,0,0,0,0.0144433592380837,0,0,0,0,0,-0.030978419066354,0,0,0,0,0.0386152726716777,0,-0.0211354984850982,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637689264833041,-0.00430973859869577,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0104943115452392,0,0,0,0.00164649674623029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270608435403774,-0.0410163334234226,0,0.00579829351863977,0.0327085305850653,0,0,0,0,0.138617263222028,0.0280247050945301,0.163940247123196,0,0,0,0,0,0,0,0,0.012099349081082,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679363484625314,0,0.0405018309872264,0,0,0.0203566386068264,0,0,0,0,0,0,0,0,0.0308861730672031,0,0,0,0,0,0,0,0.00217683577483475,-0.0244736372068056,0.3266784214991,0,0,0,0,0,0.153343886076819,0,0.00471733082357488,0.0158952882582318,0.0572780578046243,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.156988957540703,0,0,0,0,0,0,0,0,0,0,0,0,0.0556671219628828,0,0,0.0825853294011834,0,0,0.0989827739964383,0,0,0,0,0.0124588383828381,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0204339519319242,0,0,0,0,0,0,0,0,0,0,0.0139025589018517,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0539196626494603,0,0,0,0,0.203005094160773,0,0,0,0,0,0,0,0,0,0.0885350177673957,0,0,0.125766264615526,-0.0813237228258928,0,0,0,0,0.0534569974543356,0,0,0.0866079140867049,0,0,0,0,0,0,0,0,0.191036977839069,0,0,0,0,0,0,0,0,-0.0615236819135033,-0.00276972072692035,-0.0308327114341198,0,0,0,0,0,0
X600011.SH,0,0,0.317021201001362,0,0,0,0,0,0,0,0,0,0,0.0891243396884114,0,0,0,0,0,0,0.00102545545027211,0,0,0,0.194106620303112,0,0,0,0,0,0.0534087161553659,0.0664806475768475,0,0,0,0.0183151749276696,0.108595831057299,0,0,0,-0.129454221574087,0,0.0592161756755565,0,0,0,0,0,0.0750686471394528,0,0,0,0.0129697571855918,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0898459573823963,0,0,0,0,0,0,0,0,0.217234537809975,0,0,0,0,0,0,-0.0858919320303219,0,0,0.109744318926487,0,0.0493654946629718,0,0,0,0.10117297590966,0,0,0,0,0.161037534669671,0,0.162809251223825,0,0,0,0.144453381618889,0.0192984909942891,0,0,0,0,0,0.118502266167266,0,0,0,0,-0.0134384085404936,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086828288598196,0,0,0.174336254554587,0,0,0,0,0,-0.137179707091439,0.0949579856213238,0.134682113248857,0.0391713198631235,0,0.120643801732628,0,0,0,0,0,0,-0.0199235373738551,0,0,0,0,0,-0.0623613254682996,0,0,-0.0405690715212544,0,0,0,0,0,0,0,0
