,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600011.SH,X600886.SH,X600547.SH,X000792.SZ,X600010.SH,X600111.SH,X002460.SZ,X600795.SH,X600362.SH,X002466.SZ,X000708.SZ,X600489.SH,X600160.SH,X600803.SH,X000301.SZ,X600027.SH,X601991.SH,X000807.SZ,X000786.SZ,X600219.SH,X600426.SH,X000983.SZ,X000408.SZ,X002128.SZ,X601699.SH,X600176.SH,X000877.SZ,X000630.SZ,X601168.SH,X600096.SH,X000933.SZ,X600985.SH,X002353.SZ,X000831.SZ,X600157.SH,X600378.SH,X002271.SZ,X600995.SH,X002409.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.387851396625164,0,0.0648309879404417,0,0,0,0,0.2077381914994,0,0,0,0,0,0,0,0,0.451304418477859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23678914945511,0,0,0,0,0,0,0,-0.0936317221901863,0,0,-0.0517051024441896,0,0
X601088.SH,0.0457527670358393,0,0,-0.0606848574371598,0.319514191181757,0,0,0,0,0.0362368456973227,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513057213536722,0,0,0,0,0,0,0,0,0,0,0.151945368016957,0,0,0,0,-0.0345362243122087,0,0,-0.0239284617599431,0,0,-0.0133581314946431,0,0,0,-0.0295973710299582,0,0
X600028.SH,0.521862301046266,0,0,0,0.133889817989689,0.05150105726934,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193538637762893,0.0117778700623349,0,0,0,0,0,0.251002419153153,0,0,0,0,0,0,-0.0497520234638283,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864152854189564,0,0,-0.010204599390844,0,0,0,0,-0.00357721459727987,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444226726059484,0,0,0,0,0,0,0,0,0,0.0755212601740071,0.0566145078131992,0,0,0,0,0.0718384324293874,0.00613083826016858,0,0,0,0,0,0.126709210459298,0,0,0.0245867639263559,0,0,0,0,-0.0402905392823291,0,0,0,0,0,0,0
X601898.SH,0.334764996690656,0,0,0,0,0,0,0,0.0551698812685757,0,0,0,0,0,0.0183381900040296,0,0,0,0,0,0,0,0,0.0671484930457501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118466196731453,0,0,0,0
X600188.SH,0,0,0,0,0.0642966144070566,0,0,0,0,0,0,0,0,-0.174808585027224,0,0,0,0,0,0,0,0,0,0,0,0.18403869823648,0,0,0,0,0,0.13449604159101,0,0,0.357197924881178,0,0,0,0,0,0,0.0577315196546985,0,0,0,0.309627746053697,0.075529164696809,0.0481465297617176,0,0,0,0,0,0.062863727292496,0,0,-0.0556036257101924,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296227860566801,0,0.154598219550291,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0119333820631532,0,0,0,0.0446205245398703,0,0,0,0,0,0.0373941159737038,0,0,-0.0285330258621787,-0.057905032092408,0.307908053347931,0,-0.0193748499368711,0,0,0,0,0.0372303553514743,0,0
X600019.SH,0.26258537271579,0,0,0,0,0,0,0,0,0.132221777465801,0,0,0,0,0.0995627444250474,0,0,0,0,0,0.168377157030174,0,0,0,0.016308431844161,0,0,0,0,0.128449626125136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420861383532827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.222485607534101,0,0,0,0,0,0,0,0,0.108222211555773,0,0,0,0,0,0,0.0225419190819137,0,0,0,0.0393017025572334,0,0.16253932145183,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.241956506092448,0,0,0,0,0.0204505435437425,0,0,0,0,0,0,0,0,0,0,0.014727168429317,0,0,0,-0.0257646380883969,0,0
X601600.SH,0,0,0,0,0,0,0,0.0191119987952946,0,0,0,0,0,0,0,0,0,0,0.900225189358958,0,0,-0.0471383287615446,0,0,0,0,0,0.0716702786621953,0,0.428878910947889,0,0,0.310465606434166,0,0.0470653550219691,0,-0.166139397207241,0,0,0,0,0,0,0,0,0,-0.171998357817089,0,0,0,0,0,0,0,0,0,0.119934139521442,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0338624932534564,0,0.0575459188105545,0,0,0,0,0,0,0,0,0,0,0,0.0606115200847131,0.053437765323391,0.422208216824259,0.0818786879086758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401322233055615,0.0349028869754638,0,0,0,0.0551893256358389,0,0,0,0,0,0.00749707771452543,0,0,1.73472347597681e-18,0,0
X600886.SH,0,0.0154506787797386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.510164540545097,0,0,0,0,0,0.101783316571442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0620378761368823,0,-0.108050581133821,-0.0272361395450133,0,-0.0515980622031886,0.0697269876538336,0,0,0,0,0,0
