,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600157.SH,X600362.SH,X600111.SH,X600886.SH,X600027.SH,X600188.SH,X600021.SH,X000883.SZ,X601158.SH,X600352.SH,X000027.SZ,X600583.SH,X600309.SH,X601992.SH,X000539.SZ,X000709.SZ,X000060.SZ,X000898.SZ,X000792.SZ,X600808.SH,X600489.SH,X000825.SZ,X002470.SZ,X600547.SH,X002353.SZ,X000629.SZ,X600660.SH,X600307.SH,X002075.SZ,X600008.SH,X600098.SH,X600863.SH,X600578.SH,X000831.SZ,X600219.SH,X600549.SH,X002004.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0.374890418204666,0,0,0,0,0.303716762386389,0,0,0,0,0,0,0,0,0.107040963812029,0,0,0,0.0850824032854218,0.0900936343548061,0.078761577590329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954352529498825,0.0136853550755426,0.014227644262353,0,0,0,0.0019494668378771,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0.388911598945818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525580166671527,-0.0173296749722557,0,0,0,0,0,0,0,0,0,0,0,0.020644709193266,0,0.141953280758166,0,0,0,0,0,0.00479562115330865,0,0,0,0,0.27624989504395,0,0.0632902078940492,0.0196984709672191,0,-0.0136881647889168,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0211099775741053,0,0,0.074987597619973,0,0,0.0035745353814902,0,0,0,0,0.229707464565387,0,0,0,0,0,0,0.0547506766709735,0,0,0,0,0,0,0,0,0,0,0,0.0901305692204565,0,0,0,0,0,0,0.00183535896492769,0.140373893632043,0,0.12466805723992,0,0,0,0,0.302290187100909,0.0202305319740818,0.024566562319268,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0301818352783325,0,0,0,0,0,0,0,0.181549053304939,0.0346867887629875,0.0112887711227705,0,0,0,-0.0113147617875138,0,0,0,0,0.102197474462445,0,0.0204806671213763,0.12592643359252,0,0.0873244123234703,0.00778471363424391,0,0,0,0,0,0.0144353526754698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.105537058144845,0,0,0,0,0,0,0,0,0.066243583149312,0,0,0,0,0.143177490394882,0,0,0,0.0093932806697757,0.143872280212255,0,0,0,0,0,0.0731975302510782,0,0,0,0,0.00640866733753055,0.0234856900352329,0,0,0,0,0,0,0,0,0,0,0.068007463179163,0,0,0,0,0,-0.023582566679201,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0125854837577642,0,0,0,0,0,0.184839162130189,0.111487430154314,0,0,0,0,0,0,0,0.067312006851238,0,0,0,0,0.106790025845645,0,0.0315082240973066,0.158997188861445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111378448709044,0,0,0,0.0522069249223789,0,0,0,0,0,0.00419692007935228,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.234769058669236,0,0.0861464633506511,0,0,0,0,0,0,0,0,0,0,0,0.0338659610976067,0.0540180232054256,0,0,0,0.0906722118938205,0,0,0.147756548741705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163689504530225,0.158537596146244,0,0,0,0,0,0,0,-0.00513073085873534,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.12121048166334,0,0,0,0,0.221484629034951,0,0,0,0,0,0,0,0,0,0,0,0,0.0208327043724137,0.0441401119862368,0,0.170115033215939,0,0,0.294155645364747,0,0,0,0,0,0,0.00250120523878363,0.0668260868812134,0,0.0134297599761328,0,0,0,0,0,0,0,0.00208917171875471,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0.0470888944248495,0.0547811101328473,0,0,1.73472347597681e-18,0.208445030371463,0,0,0,0,0,0,0,0,0,0.0441893327531224,0,0,0,0,0,0.380044516259029,0,0,0,0,0,0,0,0,0,0,0.00896882348394938,0,0,0,0,0.105329325316318,0,0.130307664151685,0,0,0,0.00755774663734688,0,0,0,0.0159031126940851,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0689090865823683,0,0,0,0,0,0.0651206414281356,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0140929673952462,0,0,0,0,0,0,0,0,0,0.127124444989749,0,0.00319328741919832,0.00101590052047052,0.11175971165835,0,-0.0438850061467431,0,0,0,0,0,0,0
X601158.SH,0,0.0375593757083781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141537561294981,0,0,0,0.00833939484747224,0,0,0,0.00403764998909257,0,0.0414297653906791,0,0,0.0252751271643539,-0.0269883170640718,0,0,0,0,0.12976590322128,0.378186937641778,0,0,0,0,0,0,0,0,0,0,0.0197469088281976,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0587193328225119,0,0,0.0850191968062257,0,0,0,0,0,0,0,0,0,0,0,0.0513126264130156,0,0.190583973670347,0,0,0.224720069660685,0,0,0,0,0,0,0,0,0,0,0,0,0.132036293311615,0,0,0,0,0,0,0,0,0,-0.000922896059490136,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.201701399528534,0,0,0,0,0,0,0,0,0.0108009209949295,0,0.0847975350339977,0,0.167358697867839,0,0.111667061167867,0.149523164561808,0,0.0120597735518195,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0131067853563325,0,0,0,0,0.0483651297338893,0,0,0.0894715050812529,0,0,-8.67361737988404e-19,-0.00254910540552491,0,0,0,0,0,0
X600583.SH,0,0,0,0.194996716170647,0,0,0,0,0,0,0,0,0.105452747476478,0,0.0372552053099255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105096061493836,0,0,0,0,0.0649393476676241,0,0,0.0694547513279668,0,0,0,0,0,0,0.364536549992099,0,0,0,0,0.00459855527925204,0,0,0.00269479558180834,0,0,0,0,0,0,0
X600309.SH,0.020499051298854,0,0,0,0,0,0,0,0,0,0,0,0.0307743280809193,0,0,0,0,0,0,0,0,0,0.122929082051409,0.0267284171081826,0,0,0,0,0.0781529931989546,0,0,0,0,0,0.0951514775684622,0,0,0,0,0,0,0,0.0587439162021353,0.116241248988951,0,0,0.0232393974948258,0,0.119837533369544,0,0,-0.0023410162412061,0,0,-0.180567411549855,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.136287853721527,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.282965430716555,0.0581563590195937,0,0,0,0,0,0.013478010974528,0.160951944968895,0,0.0437381662029782,0,0.0527968499617652,0,0,0,0,0,0,0.0185723405102979,0,0,0,0.203453783652519,0,0,0,0,0,0,-0.00101355161385632,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.135673746450909,0,0,0,0,0.115503069903237,0,0,0.13680383859874,0,0.0444575327816158,0.0344128977558798,0.0515306109570913,0.027313199955854,0,0.00848122722682084,0,0,0.0921514996143135,0,0,0,0,0,0.217956689999848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268861784433657,-0.025670682512592,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.124757829892642,-6.93889390390723e-18,0,0,0,0,0,0.0514389513570626,0,0,0,0,0,0,0,0,0,0,0.0452686601541112,0,0,0,0,0,0.148159821910104,0,0.208360409660923,0,0,0,0,0,0.15805320524887,0,0,0.116095813079339,0,0,0,0.163373867117695,0,0,0,0,0,0,0,0.00732771453805517,0,0,0,0,0,0
X000060.SZ,0,0,0,0.032549577538689,0,0,0,0,0.0888922443046795,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00374780295224754,0.0258128103979936,0.106795819278872,0,0,0,0,0.0912322586853783,0,0.230741803577975,0,0,0,0,0,0,0.0293050808459762,0,0.0238072923167544,0.0427088043789654,0.0184610341255628,0,0,0,0,0,0,-0.0142604862022011,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.246705989629156,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0817615682251515,0,0.25940621775929,0.157048568638415,0,0,3.46944695195361e-18,0,0.0388370980918339,0,0,0,0.0624433092706245,0,0,1.73472347597681e-18,0,0,0,0.111331808199792,0,0,0,0,0,0,-0.00699798433702531,-0.0136348757234281,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700284411809151,0,0,0,0,0,0,0,0,0,0.105568684609987,0.0080870926603946,0,0,0.0322368788430818,0,0.0834631458720447,0,0,0,0.158706867867488,0.0158274680144086,0,0.0255800533328666,0,0.168290831463362,0,0,0,0,0,0,0,0,0.0174465703997971,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.207668753213496,0,0,0,0,0,0,0,0.00444153969669496,0,0,0,0,0,0,0,0,0.00779875825078744,0,0,0,0,0,0,0,0,0,0.112809902317223,0,0,0,0,0,0,0.210914986711934,0,0,0,0.044341750892366,0,0,0,0.0419339769784651,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0305211708547517,0,0,0,0,0,0,0,6.93889390390723e-18,0.0746230763462525,0,0.0398622436445007,0,0,0,0,0,0,0,0.251532377603155,0,0,0,0,0.0254491919195984,0,0.400802074389617,0,0,0,0,0,0,0,0,0,0,0.0310251318399939,0,0,0,0,1.0842021724855e-19,0.00702823049353279,0,0,0,0,0,0
X000825.SZ,0,0,0,0.0618664802657767,0,0,0,0,0,0,0,0,0,0,0,0,0.0652974317952855,0.163577498165224,0,0,0,0,0.10375269098047,0,0,0,0,0.180995800000409,0.0223944150609946,0,0,0,0,0,0,0,0,0.103917843655043,0,0.110677056670919,0.0843423447368374,0,0,0,0,0,0.201742854339595,0,0,0,0,0,0.00288028329235736,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915749999728475,0.212645356340547,0,0,0.0148364280829504,0,0,0,0.0786495783338012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601469014813872,0,0,0,0,0,0,0,0.253864490688675,0,0,-0.0121273020579982,-0.0153342327462085,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0461984862216872,0,0,0.00737447179186138,0,0,0,0,0,0,0,0,-0.0881407347410129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869367621085087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120517519633979,0.0162892285801037,0,-0.00633005409673726,0,0.00932915784062988,0.0172226234235848,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,-0.0956888268095683,0,0,0,0,0,0,0,0,0,0,0.0505726233077026,0.152568246636579,0,0.206083263405465,0,0,0,-0.0200177361664721,0,0,0.0808508088160576,0,0,0,0.0350045492524503,0,0,0.138155482643579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239724252291953,0.0268786792758777,0,-0.167375736091262,0,0,0,0
X000629.SZ,0,0,-0.0607930956434822,0.16250204904294,0,0,0,0,0,-0.0498989118156987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237416660671865,0.160138016135844,0,0,0.208537035021624,0,0.112816226375811,0,0,0.0208494431721215,0,0,0,-0.0384776554077511,0,0,0.115743671108274,0.0722447979894988,0,0,0,0,0,0,-0.0282219352507446,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877708063990721,0,0,0,0,0.250040567664782,0,0,0.0202052995341045,0.0211481724208537,0.110173327927205,0.0707376322427072,0,0,0.234316693216779,0,0,0,0.15197815508293,0,0,0,0,0,0,0.0190899187432053,0,0,0,0,0,0,0.0306924310607581,0,0,0,0,0,0,0,-0.0127471851061657,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0.113079723340781,-0.0598289957776346,0,0,0,0,0,0,0,0,0.0849341616038068,-0.0371189110533905,-0.00408796847382196,0,-0.0038809031884847,0,0,0,0,0,0.275130573573315,0,0,0,0.0948631354939476,0,0.0702837238711356,0,0,0,0,0,0,0,0,0,0,0,0,0.0551606400499889,0,0,0,0,-0.00895238097084628,0,0,0,0,0,0,0
X002075.SZ,0,-0.0759983112800423,0,3.46944695195361e-18,0,0,0,0,-0.0553785312255322,0,0,-0.172206281616966,0,0,0,0,0,0,0.0128532926672852,0.228730259234783,0,0,0,-0.144100305051234,0,0,0,0,0,0,0,0,0,0.0527700802338146,0.122926505633673,0,0,0,0,0,0,0.253356004619819,0,0,0,0,0,0,0,0,-0.262835727030942,-0.0406997635140876,0.0312843991883643,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,-0.0085729099891559,0,0,0.0922780681791401,0,0,0,0,0,0,0.0429418249697693,0,0.158650711851594,0,0.0923246563825538,-0.0334454855292877,0,0,0.0378932953209721,0,0.185108249025772,0,0,-0.00252774043834247,0,0,0,0,0,0,0,0,0.101677812882524,0,0,0,0,0,0,0,0.137620361031146,0.0877130534017651,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.125583555273277,0,0.0651107798663629,0,0,0.000990753097433139,0,0,0,0,0,0,0.0532090431031519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699856569227881,0,0,0,0.0375369489247619,0,0.098684892687943,0,0.0221728439765341,0,0,0.016205341943129,0.0224275763974016,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0.178081629913606,0,0,0,0,0,0.153720252584943,0,0,0,0.527932309671048,0,0.000158933211841642,0,0,0,0,0,0,0,0,0.0259426331610717,0,0,0,0.0184830362891146,0,0,0,0,0,0,0,0,0.00650091628437132,0,0,0,0,0,0,0,0.0342940877315688,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.148546460990359,0,0,0,0,0,0.115803774838952,0,0,0,0,0,0.150225772120719,0,0.056465602599714,0,0,0,0,0,0,0,0.141042015822213,0,0.062212234875606,0,0,0.0184464247384339,0,0,0,0,0,0.119110197104792,0,0,0,0.0818156228975655,0,0.170886521207154,0,0,0,0,0,0,0,0.0313252898192353,0.03247014512334,0,0,0,0,0,0
X000831.SZ,0,0,0,0.081509494315525,0,-0.0103106512599171,0.0499738790501539,0,0,0,0,0,0.0553613223874189,0,0.234410174213364,0,0,0,0,0,0,0,0.0611030836605207,0,0,0,0,0,0.140536772085494,0,0,0,0,0,-0.0946804500765017,0,0,0,0,0,0,0,0.120969999811147,0,0,0,0.0810110821162101,0.139162645786226,0,0,0,0.000485710663301777,0,0,0,0,0,0,0
X600219.SH,0,0,0,-0.0149063867397511,0,0,0,0,0.0669571632578635,0,0,0,0.135140996751269,0,0,0,0,0,0,0,0,0.100234786642603,0,0,0.140988472994004,0.139076629874688,0,0,0.101107198070868,0,0,0,0,0.0697540809263215,0,0.00840928072986695,0,0,0,0,0,0,0,0,0,0,0,0,0.0581632617917616,0,0,0.000573111227981004,-0.00584025695993488,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.0069287843703748,0,0,0,0,0.32139757282341,0,0,0,0,0.0852276351489699,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.120843308290264,0,0,0,0,0,0,0.0546387769752494,0,0,0,0,0.0699060988465153,0,0,0,0,0.245549245720384,0.00821486333257325,0,0,0,0,-0.00549474549383533,-0.00745362493016108,0,0,0,0,0,0
X002004.SZ,0,0,0,0.226026711321071,0,0,0,0,0,-0.344788434061606,0,0,0,0,0,0,0,0,-0.0601981796449023,0,0,0,0.458956575090184,-0.140571346920838,0,0,0,0,0,0,0,0,0,-0.155248781549122,0,0,0,0.251518376530769,0,-0.327537445379639,0.35377347922738,0,-0.173643973070205,0,0,-0.0679210264023551,0,0,0,0.145435918960115,0,-0.0625290583214896,-0.0530142514869473,0.154183941459081,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.085257087013481,0.0977234780391299,0,0,0,0,0,0.0871030970555171,0,0,0,0.243094143296523,0,0,0,0,0.0270500483855198,0.0368132278121897,0,0,0,0,0,0,0,0,0,0,0,0.0621213881937266,0,0,0,0,0,0,0,0.0215198571538598,0,0,-0.0189632972965891,-0.00567811472618832,0,0.0690687297816988,0,0,0,0
Change_TY3M,0,0,0,-0.0336762862074868,0,0,-0.0403302452379531,0,0,0,0,-0.0903850406759303,0.0538296004405449,0,0,0,0,0,0,-0.0387627532543432,0,0,0,0,0,0,0,0,-0.0274819956914755,0,0,0,0,3.46944695195361e-18,-0.0526739592762787,0,0,0,0,0,0,0,0.369548425289495,0,0,-0.0196615441416807,0,0,0,0,0,-0.0471418679195905,-0.040700346874777,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.0435392598793262,0,0,0,1.14746025279975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.864038208735575,0.269860696599523,0,0.567868988303563,1.29045348217691,0,0,0,0.450820044666442,0,0,0,0,-0.830660152096241,0.185700554432504,0,0,-0.642662387488871,0,0,0,0,0,-1.11470014778395,0,-0.989785036803151,0,0,0,0,0,0
TED,0,0,0,0,0,0,-0.344856242519235,0,0.391323292273397,0,0,0,0,0,0,0,0,0,0,-0.161940891920028,0.397527821030711,0,0,0.328325028419818,-0.521257698368005,0,-0.905503487673134,0,0,0,0,0.985706673926829,0,0,0.186278463030646,0.860994075350711,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.644218020427911,-2.1495617177139,-0.732015887270745,0,0,0,0,0,0,0
RealEstate_excess,0,0.0177992742765407,0,-0.0388497082615172,0,0,0.181914954389632,0,0,0,0,0,0,0,0,0,0,0,-0.01940882063216,0,0,0,0,0,0,0,0,0,0,0.054613459715711,0,0.00412249389997682,-0.0723241857022516,0,0,0,0,0,0,0,0,0,-0.287470204386375,0,0,0,0,0,0,0,0,0.0310055341483485,0.00772031096077465,0,0,0,0,0,0
MKreturn,0,0,0,-0.105145668801549,0,0,0.225830416242123,0,0,0,0,0.148157872333397,-0.0322785242530738,0,-0.0781014359551758,0,1.73472347597681e-18,0,0,0,-0.11405579734662,0,0,0,0,0,0,0.00547138125259325,0,0,0,0,0,0.151770080306518,0,0,-0.0657543100930723,0,0,0,0,0,-0.0714056633325267,0,0,0,0,0.109644902869884,0,0,0,0.00613600135818627,0.0493888291874839,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00286406301931549,0,0,-0.00468251626284827,0,0,0,0,0,0,-0.00903833860069164,0,0.0145140548584501,-0.00407009152390729,0,0,0,0,0,0,0,0,0,0.00514031369758328,-0.00269011929011128,0.00807769088293204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377723283316154,0,0,-5.42101086242752e-20,0.00636595823415739,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.00147727345021609,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0138314918330822,0.0271609722814013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0083893209406569,-0.011300785755501,0,0,-0.00894764289300004,0,0,0,0,0,0,0,0,0,0,-0.00136725527983742,0,0.02630703129933,0,-1.0842021724855e-19,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.026921021528028,0,0,0,0,0,0,0,0,0,-0.00579430465503663,0,0,0,0,-0.00973054435396132,0,0,0,0,0,0,0,-0.00467967247268271,0,0,0,0,-0.00103625169441451,0,-0.00948287859969054,0,0,-0.00367903603457919,0,0,0,0.00203403767108895,0,0,0,0,0,0.0090692960291919,-0.00864631989645238,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00496274966186618,0.00442047151907066,-4.33680868994202e-19,0,0,0,-0.00387255060638572,0,0,0,0,0,0.00496856375304695,0.0131924238670453,0,0,0,0,0,0,0,0,-0.00758655135134658,0,0,0,0,0,0,0.00771447873907875,0,0,0,0.0144613780243523,-0.00651800671235265,0,0,0,0,0,0,0,0,0,-0.0174386075535505,0,-0.00270082509181591,-0.00722154971780069,0,0,0,0,0
