,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X600188.SH,X600157.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X600339.SH,X601158.SH,X000709.SZ,X600299.SH,X000959.SZ,X002466.SZ,X600583.SH,X000792.SZ,X000630.SZ,X000408.SZ,X600098.SH,X600352.SH,X000883.SZ,X600219.SH,X000983.SZ,X000539.SZ,X000027.SZ,X600021.SH,X000723.SZ,X000825.SZ,X002092.SZ,X600623.SH,X601699.SH,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0.0111109796726637,0,0,0,0.111041170273755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00648376928729069,0.800625285032596,0,0,-0.0101659196763908,0,0,-0.0360732571571733,-0.0569890277304282,0,0,0,0,0,0,0,0,0,0,0,0.0767286889042322,0,0,-0.0314510598862008,0,0,-0.1113944312041,-0.0118206190512483,0.00730080896639114,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.205930572997338,0,0,0,0,0.0580894466773565,-0.128485513605955,0,0,0,0,0,0,0,0,0,0,-0.181861300836292,0,0,0,0,0.16905622379246,0,0,0.440994485148351,0,0,0,0,0,0,0,0,0,-0.00117531662819123,0.00677658057151061,0,0,0.398840841934706,0,0.00358567730275317,0,0.00927721325330685,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.143697115858051,0,0,0,0,0,0,0.0285613715805347,0,0,0,0.116474907188743,0,0,0,0.00213820797048287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364066113748779,0.0915640237023704,0.0711293387120974,0,0,-0.0209592660892007,0.00898838382518101,0,0,0,0,0,0
X600309.SH,0,0,0,-0.301537214502698,0,0,0,0,-0.039097443695896,0,-0.0472064274634355,0,0,0,0,0,0,0,0,0.0205956091678485,0,0,0,0,0,0,0,0,0,0.0081349905918885,0,0.289387991419309,0,0,0,0,0.238394599987099,0,0,0,0,0,0,0,-0.021634739380224,0.01441029890301,0.0179813492026464,0,0,0,-0.0390516924027815,0.00603782418747103,0.290825429777429,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0348530142780356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380632318213921,0,0,0,0,0,0,0,0,0,0.0544179562166136,0,0,0,0.0324194077073356,0,0,0,0.125273572428792,0.0404809771991426,0.0435257436763436,0.107434736229674,0,0,0.00834698033801328,0.00770304712562692,-0.0147112459615431,0,0,0,0,0,0
X300072.SZ,0,0,0,0.161951980633765,0,0,0,0,-0.0476944818283786,0,0,0.111695631175821,0,0,0,0,0,0,0,0.0598344736833766,-0.0263999615154459,0,0,-0.0277173756760475,0,0.0199213108771754,0,0,0,0,0,0,0,0,0.0844202331789914,0.0450982255103518,0,0,0,8.67361737988404e-19,0,0,0.0436366351739302,0.0892289336439432,0,0,0.197115551082985,0,0,0.106740540608364,0.0123174805767062,0.0118642611450513,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.18472082525263,-0.0332024172252781,0,0.00940776962880434,0,0,0,0,0,0,0,0,0,0,0,0,0.0427978839819988,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.40562506993706,0,0,-0.202127003823565,0,-0.00301992376934179,0,0,0,0,0.126096402933595,0.022356729436523,-0.00710311956930444,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012219037789179,0,0.0626822565733388,0,0,0,0,0.163378602089376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028351061443179,0,0,0,0,0,0,0,0,0.0430837921969043,0.290728302176985,0,-0.00636696517155093,-0.000167960570815062,0.00890777243882414,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.171567792513524,0,0,0,0.0731046372402356,0,0,0,0,0,0,-0.0214852491347294,0,0,0,0,0.0664443574431991,0,0,0,0,0,0,0,0,0.00835423141850971,0,0,0,0,0,-0.0215856791856874,0,0,0,0,0,0,0,0,0,0.0103170468543108,0,0,0,-0.0344628879575944,0.00581617498853927,0.00028905268245114,0,0,0,0,0,0
X601992.SH,0,0.00398280771441562,0,0,0,0.0846347623188482,0,0,-0.103498008174392,0,0,0,0,0.0287055522267027,0,0,0,0,0,0,0,0,0,-0.0519180250137787,0,0.0440107971841405,0,0.457228387788229,0,0,0,0.0365347926526263,0,0,0,0,0.0997018951023307,0,0,0,0,0,0,0,0.102239274221742,0,0.31660703476591,0,0,0,0.00756558204150773,-0.0110731570512941,0,0,0,0,0,0
X600660.SH,0,-0.166363423314094,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0774230404010113,0,0,0,0,0,0,0,0.0312141890034165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573817340255693,0,0,0,0.223132270314645,0,0.235608772948424,0.0780126106735416,0,0.0327693242667183,0,0.174378366414538,0,0,-0.215975260045889,-0.013632389208288,0.00205559520615064,0,0,0,0,0,0
X600886.SH,0,0.198546370877785,0,-0.014075629625479,0,-0.0281817393974963,0,0,0.0292208159074207,0,0,0.0224787171737044,0,0.111056856289242,0,0,0,0,0,0,0.160825894981314,0,0,0.0031072763285096,0,0,0,0,0,0,0,0,0,0.0282245603494134,0,0,0,0,0,0,0,0,0,0,0,0,0.0859972198591735,0.0173167330814185,0,0.00315143283906229,0,0,0,0,0,0,0,0
X600111.SH,0,-0.0413306826812767,0,0,0,0,0,0,0.00649889206486422,0,0,0.0627745459456788,0,0,0,0,0,0.213269827118842,0,0,0,0,0,0.0813798581667392,0,0,0,0,0,0,0.0167904812608154,0,0.12740246323704,0,0,0,0,0,0.0572493805663418,0.0270420756960894,0,0,0.0300011123168901,-0.00570535385613581,0,0.0115007310316212,0,0,0,0,-0.0165600620003362,0.00814319845513276,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0561057338811981,0,-0.072333480161119,0.0112869646208367,0,0,0,0,0,0,0.0755204514529908,0,0,0,0,0,0,0,0,0,0,0,-0.252272602957322,0,0.59587625917732,0,0,0,0,0,0,-0.0174196446971969,0,0,0,0,0,0,0,0.235605135688848,0,0.156223829232775,0,0,0.410188897071718,0,0.0913483894427313,-0.0689021661090245,0.0305189894099265,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.671458286355991,0,0,0,0,0,0,0,0,0,0,0,0,0.0164078777397185,0,0,0,0,0.054878272681616,0,0,0,0,0,0.0504375589130519,0,0,0.0870197560889898,0,0,0,0,-0.0534528536949658,0,0.022915032723767,0,0.0958441140938459,1.0842021724855e-19,0,0.0273000665053986,-0.0109609665508278,0.00185221032077888,0.00197285260660578,0,0,0,0,0
X600339.SH,0,0.0881720354748781,0,-0.0603889666860512,0,0,0,0,0,0,0,0,0,0,0.166068697944315,0,0,0,0,0.116259104480856,0,0,0,0.0615774649289432,0,0,0,0,0,0.0948380287300818,0.267761906479035,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368506520566988,-0.169910400705954,0,0.450652393870058,0,0,0,0.0381266144789049,-0.0248706356269823,0,0,0,0,0,0
X601158.SH,0,0,0,-0.116230188732732,0,0,0,0,-0.0651405656654967,0,0,0,0,0,0,0,0.157355641133696,0,0,0,0,0,0,0.0695509687872354,0,0,0,0.0309793698949035,0,0,0.013881038985114,0,0,0,0,0,0,0,0,0,0,0,-0.00171748169806191,0,0,0.0455791953504215,0.0650255458036106,0,0,0,-0.033801616284909,0.012216825612305,0,0,0,0,0,0
X000709.SZ,0,0.0910466815778081,0,0,0,0,0,0,0,0,0,0.0121789887597695,0,0,0,0,0,0,0,0.275429117138979,0,0,0,0.459632295019517,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0905584428691474,0,-0.0550770706766271,0,0,0,0,0,0,0,0,0.088083356610977,0,0,0,0,0,0.00816842718415474,-0.0125935083189606,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0819090478782465,0,0,0,0,0.136803108474384,0,0,0,0.0707718711708698,0,0,0,0,0,0,0,0,0,0,0.16437566621998,0,0,0,0,0,0,0,0,0,0,0.123805088128951,0,0,0,0,0,0.0917262779327854,-0.0936167652204589,0.0158838080455322,0,0,0,0,-0.00294002707613699,-0.00110616757002049,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0985965828788423,0,0,-0.042340469966939,0,0,0,0,0.347819025194773,0,0,0,0,0,0.166674181366149,0,0,0,0,0,0,0.283243582252119,0,0,0.0287706081713802,0,0,0,0,0,0.0605856719765611,0,0.0504552223192339,-0.028444251659893,0,0.109572440812485,-0.28852392768008,0,0,-0.00829871289178045,0,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.00790897315993316,0,0,0,0,0,0,-0.241694055186754,0.0879829707236334,0,0.0219423729374748,0,0,0,0,0,0,0,0,0,-0.0165181584034921,0,0,0,0,-0.150897911941888,0,0,0,0.0735943035677251,0,0,0,0,0,0,0,0,0,-0.0559221761082772,0.145898372678918,0,0.0247044075312016,0.153527304637436,0.214004477351108,0,0,0,0.00459610347525993,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0858454370139578,0,0,0,-3.46944695195361e-18,0,0.0251524643386122,-0.126812952301971,0,0,0,0,0.0846059799201476,0,0,0,0,0,0.00698913865372069,0,0,0,0.129381260657923,0.0284088448659313,0,0,0,0,0,0,0,0,0,0,0,0.146005057071852,-0.0217704189540411,0,0.163760156911005,0,0.0322145257890874,0,0,0,0.0042389284297971,0,0,0,0,0,0
X000792.SZ,0,-0.0423665478745255,0,0,-0.151241451165799,0,0,0,0,0,0,0,0,0,-0.00254069157783062,0,0.32148940582647,0,0,0,0,0,0,0,0,0.135427249362099,0,0,0,0.112139922747454,0,0,0,0.125626439710211,0,0,0,0,0,0,0,0,0,-0.0444970750368917,0,0.0236241044367031,0.0414086169007578,-0.0447756147362583,0,0.0688677690961525,0.0137712436721194,0.00277710045675811,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0836130003715095,0,0,0,0,0.080380899792819,0,0.00663608479547813,0.318290646523278,0,0,0,0.0295113003663812,0,0,0,0,0,0,0,0.146917780897587,0,0,0,0,0,0,0,0,0,0,0,0.0495954930062649,0,0,0,0.148309053817021,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0281838660762786,0.0072413863024102,0,0,0,0,0,0
X000408.SZ,0,-0.030935228977324,0,0,0,0,0,0,0,0,0,-0.10259278934257,0,0.0931684913759292,0,0,0,0,0,0.0773121141663841,0,0,0,0,0.257996602385466,0,0,-0.136369569783139,0,-0.0526305914698791,0,0,0,0.31507359878065,0,0,0,0,-0.158272191806654,0.0552634737255502,0,0,0.0575169434469322,0,0,0,0.0542217441115865,0,0,-0.0174260652238874,-0.0274466811706004,0.0112208203417237,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.0730722170742276,0,0,0,0,0,0,0,0,0,0,0,0,0.163206283351887,0.30275555569146,0,0,0,0,0,0,0,0,0,-0.00547331120984671,0,0,-0.0829592430443885,0,0,-0.0417763297192418,0,0,0,0,0,0,0.111519784850238,0,0,0,0,0,0.0811502118855702,0.00549873644792578,-0.016768776526773,0,0,0,0,0,0
X600352.SH,0,0.00712816011907844,0,-0.101819893133025,0.0200915017512677,0,0,0,0,0,0,0.167301046348173,0,0.0512791260375453,0,0,0,0,0,0.0225751681270188,-0.207130976967122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159142138219646,0.0309795409445689,0,0,0,0,0.00391173234527901,-0.00451160647827089,0,0,0,0,0,0
X000883.SZ,0.0636397248069586,0,0,0,0,0,0,0,0,0.167239822286706,0,0.0508786969736792,0,0.0046716423855079,0,0.0265197778663128,0.00338119767578401,0,0,0,0,0,0,0,0.0716293756484771,0,0,0,0,0,0,0,0,0,0.176858617335461,0,0,0,0,0,0,0.162672571960018,-0.0579657345565687,0,0.0455067584752104,0,0.04287744237106,0,0,0,-0.00108523298322453,-0.00344486424198741,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0458755736376845,0.154781470149066,0,0,0.10036972110725,0,0,-0.0345414660271101,0,0.0510334102100814,0,0,0,0,0,0.0816130785987868,0.0681875607714986,0,0,0,0.038970667179813,0,0,0,0.0401244580306585,0,0.0772094988704743,0,0,0,0,0,0.0751773325401971,0,0,0,0.0422722858546422,0,0,0,0,0,0,0.00206445856391545,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0109476633998459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164487490911597,0,0,0,0,0,0,0,0.185442142036533,0,0,0,0,0,0,0,0,0,0.00799987433702786,0,0,-3.46944695195361e-18,0.493318562389254,0,0,-0.0162520963607601,0.00976600119218398,0.0356304739125994,0,0,0,0,0
X000539.SZ,0,0.111893288060532,0,0,0.0565789714927903,0,0,0,-0.029457429391031,0,8.67361737988404e-19,0,0,0,0,0.00520299078229442,0,0,0,0,0.0753100467003559,0,0,0.0375030542013496,0,0,0.0681877069673175,0,0,0,0,0,0,-0.0122103339010124,0,0,0,0,0,0,0,0,0,0,-0.0240997954996497,0,0.167416687330732,0,0,0,0.0112827484548139,-0.0089085011261399,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132196655922905,0,0,0,0,0,0,0,0,0.0392238729714073,0,0.0193925563521965,0,0.0823717762659771,0,0,0.225470936725588,0.0435388262230483,0,0,0,0.241648740402941,0,0,0,0,0,0,0,0,0.0543902090398373,0,0,0,-0.00540218816523088,0.00329524873300663,0,0,0,0,0,0
X600021.SH,0,0,0,0.194272652631556,0,0,0,0,0,0.384073195728165,0,-0.0832991526540173,0,0,4.33680868994202e-19,0.0265611998328615,0,0,0,0,0,0,0.152172092796211,0.12530994331532,-0.0989988903078658,0.0887004041259601,0.0824796595095252,0,0,0,0,0,0,0,0.0975510120933269,0,0,0,0,0,0,0,0,0.253939391486491,1.73472347597681e-18,0,0,0,0,-0.00635071012795013,-0.0311239506215828,0.0130951443684556,0,0,0,0,0,0
X000723.SZ,0,1.08914652465234,0,0,0,-0.572836067486156,0,0,0,0,0.524736987464782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731323699678156,0,0,0,0,0,0.360920981615877,0,0,0,0,0,0,0,0,0.202902554289325,0,0,0,0,0,-0.11086214579743,0.0317717859410893,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0350253316958904,0,0,0,0,0,0,0,0.487641410957079,0,0,0,0.0496509861974689,0.114955069730148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252349252343879,0,0.0495965695579895,0.179878569250798,0,0,0.0390171450070715,-0.0255653117583673,-0.00315681597291907,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.179696189420683,0.0830232729035862,0,0,0,0,0.0851885397900856,0,0,0,0,0,0,0,0,0,0.0299682161841027,0,0,0,0,0,0,0,0.109380540235176,0,0,0,0,0,0,0,0,0,0,0,0,0.0493844453074265,0,0.369725694859043,0.0770585120028249,0,-0.0287243381423541,-0.0387244264476886,0.00690351754841039,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960100947274774,0,0,0,0,0.128077455351741,0.0144086192329561,0,0,0,0.744462993179669,0.210566370893174,-0.184018176464373,0,0,0.377072310320511,0,0,0,0,0,0.0219842857282594,0,0.0331343028862461,0,0,0,0.0763432970540362,-0.227632418709978,0,0,0,0,0,0,0,-0.0521806345136474,0.0324770822133068,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.0904680376867965,0,0.162170883084715,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.194299398171055,0,0,0,0,0,0.0933257014766002,0,0,0,0,0,0,0,0,0.687621025801181,0,0,-0.0241159291598716,0,0,0,0,0,0,0,0.00991790126577659,-0.00473362809865443,0,0,0,0,0,0
X600578.SH,0,0,0,0.0529782427775765,0,0,0,0,0,0,0,0,0.212692376584116,0,0,0.0266445893017389,0,0.250541723021228,0,0.0365674873068673,0,0.0475391632425068,0,0,0,0,0,0,0,0,0.0717636723639718,0,0,0,0,0.00970336735186204,0,0,0,0,0,0,-0.0542773807649226,0.003704263388671,0.00223254918257827,0,0.0292832427819815,0,0,0.0138087815730428,-0.00699664194484169,0.0018701152202905,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0109790565571903,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175170224322047,0,0,0,0,0,-0.0680068750929533,0,0,0,0,0.081748799062934,0.128446994511913,0.0975833830993524,0,0,0,0,0,0,0,0,0,0.00509587842196228,0,0.280936250484807,-0.609457078433306,0,0,0,0,0.031170445688515,0.00944747372203872,0,0,0,0,0,0
Slope,0,1.59047028526355,0,0,0,-0.0900125031725631,0,0,0,0,0,-0.646362631199134,0,0,0,0,0,0,0,-0.298851793863514,-5.55111512312578e-17,0,0,0.0278362800597778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49622228901939,0,1.61516079836133,0,0.315258168630117,0,0,0,0,0,0
TED,0,-0.924297690037989,0,1.77604140046077,0,0,0,0,0,-0.232567450809775,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-1.55074111195679,0,0,0,0,0.539137558514439,-1.09044004627767,0,-0.450714511163403,0,-0.31719883690065,0,0,0,0,0,0,0,0,0,0,-0.268183049141936,0,0,-1.60926867195215,1.14316762444183,0,0,0,0,14.4125527329417,0,0
RealEstate_excess,0,0,0,0.0494187860955993,0,0,0,0,-0.155950785372897,0,-0.0693174474169174,0.21458604618604,0,0,0,0,0,0,0,0,0,0,-0.0888374923917293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324329124395884,-0.145340939179829,0,0,0,0,0.0628218849651295,-0.0818070940685758,0.0277415208963802,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.164088291863826,0.123413252652726,0.0660011017438545,0,0,0,0,0,0,0,-0.0206532129828157,0,0,0,0,0,-0.0117546369621708,0,-0.0462108660687869,0,0,0,0,0,0,0,-0.0251182065954282,0,0,0,0,0,0,-0.00874055830175312,-0.0476447611453061,0,-0.0574761859679443,-0.00923500031460715,0,0,0,0,0.00369172419510597,0.129817402253153,0,0,0,0,0
MKvol,0,-0.00429351828175212,0,0,0,0,0,0,0,0,0,0.00159312260144348,0,0,0,0,0,0,0,0,0,0,0,-0.00018103938673541,0,0,0,0,0,0,0,0,0,0,0,0.000825038338368577,-0.000378813136138488,0,0,0,0,0,0,0.000780869119264303,0,-0.00217619675476252,0.0024094863450828,0,0,-0.00136283054298873,-0.00049587483159108,-0.000412713393826482,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0289052656680871,0,-0.0447694984274452,0,0,0,0,0.036649071357994,0,0,0.0139096154066992,0,0,0,0,0,0.0296049905674035,0.0990536654731191,0,-1.73472347597681e-18,0,0,-0.0174264964086928,0,0.0242088029737769,0,0,0,-0.0495501562736578,0,0,0,-0.0579869850597172,0,-0.046609212201543,0,0,0,0.00880588440820285,0,0,0,0,0,-0.0591026009983684,0.0549837077407315,0,0,-0.0104016985279195,-0.00758479923361066,0.01575819043328,-1.73472347597681e-18,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0107365200439216,0,0,0,-0.0160671483089896,0,0,0,0,0,0,0,-0.00689953411886223,0,0,0,0,-0.011473971088896,0,0,0,-0.00330782672478894,0,0,0,0,0.00414562743079463,0,-0.00637025735987069,0,0.00505169686811233,0,-0.00342395801974461,0,0,0,0,0,-0.00985579473646898,0,0,0,0,0,0,0,-0.0071937922789954,0.0133638762521345,-0.0134191929561466,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.00543506004892585,0,0,0,0,0,0,0.0100780233829298,0,0,0,0,0,0,0,0,0,0,0,0.00101961858624118,0,0,-0.0124340743902543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938235567787578,0,0,0,-0.00959009959002708,0.00589961659921886,0,0,0,0,0,0
