,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X600688.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600309.SH,X600489.SH,X600299.SH,X601158.SH,X000792.SZ,X000898.SZ,X000723.SZ,X002466.SZ,X600623.SH,X000959.SZ,X002075.SZ,X000709.SZ,X000408.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X000630.SZ,X600549.SH,X600098.SH,X000012.SZ,X000539.SZ,X000027.SZ,X000937.SZ,X601699.SH,X000060.SZ,X600176.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0583854149914024,0,0,0,0,0.000415078410629831,0,0,0.0390325188757438,0,0,0.00210302216504913,-0.00749410710146024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24377192579574,0,0,0,0,0,0,0,0,0,0,0.00822348446285483,0.062805393821099,0,0,0,0,-0.0240980554449984,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0274506802283903,0,0,0,0,0.0419456407035493,0,0,0,0,0.00041516874882884,0,0,0,0,0,-0.0140642840354984,0,0,0,0,0,0,0,0,0,0.328410401354709,0.0389609522842614,0,0,0,0,-0.124726898310679,0,0,0,0,0,0,0.0704622909424111,0.0868857849245561,0,0,-0.0125284008962294,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.178539957603594,0,0.0670254657893357,0,0,0,0,0,0,0,0,0,0,0,0,0.108606614140985,0,0,0,0,0,0,0,-0.138744292699803,0,0,0.0759834409079691,0,0,0,0,0,0,0.0284049525436045,0,0,0,0,0.0600643978811584,0,0.0651524189809022,0,0,0,0,-0.0836232911132461,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0115639321717896,0.0536384082233417,-0.0411100453557028,0,0,0,0,0,0.0823316787625855,0,0,0,0,0.0814877000760064,0,0,-0.0242991502978345,0,0,0,0,0,0,0.00655513833974193,0,-0.0367821217841704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024692543694014,0,0,0,0.016962954893278,0,-0.0321264870119904,0.0491313477603035,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.523906332317941,0,-0.0316736064065831,0,0.042744752875188,0,-0.0493191816865543,0,0,0,0,0,0,0,0,0,0.0602219509229615,0,0,0,0,0.0215844670520112,0,0,0,0.0289023384464175,0,0,0,0,-0.128073382778114,0,0,0,0,-0.0171221375764713,-0.0468689348386249,0,0,0.0666048884835063,0.21990767152084,0,0,0,0,0.0685306985869082,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.035820531893143,0,0,0,0,0.058907204524806,0.0298179567204363,0,0,0,0,0,0,0,0.0290525368979323,0,0,0,0.0822413213073341,0,0,0,0,0,0,0.201693868626538,0,0,0,0,0,0.0375974563184234,0.00111753345586533,0,0,0,0,0,0,0.0458733615835037,0.0184189898366759,0.0216442954405456,0,-0.0327169217646924,0.00999392881371022,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0197451777444805,0,0,0,-0.0249369901631637,0,0,0,0,0,0.130395025998272,0,0,0,0,0.11545203543457,0,0,0.125474830582241,0,-0.0186308500032742,0,0,0.210848557793245,0.0425286559197588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588772763228502,0,0,0,0.111602586595754,0,0,-0.107590432032172,0,0.0272544689229417,0,0,0,0,0,0,0
X601898.SH,0,0,0.277335469391444,0,0,0,0,0,0,0,0,0,0,0.144328890275369,0,0.00530445835571727,0,0,0,0.0344852118812483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707861726200421,0,0.190190814868909,0,0.416039736835517,0,0,-0.0507595026678406,0,0,0,0.0900523656862247,0,0,0.00054188199598447,0,0,0,-0.0576995696751148,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253279365193012,0,0,0,0,0,0,0,1.00606488507129,0,0.016512272210962,-0.126443409829477,0,0,0,0,0,0,0,0,0,0,0,0,0.0351250395040163,-0.0168694884784328,0.0281197982637825,0.0101717898094705,0,0,-0.00968079933773737,0,0,0,0.163646170283092,0,0,-0.0337512454895434,0,0,0,-0.0614561838378385,0,0
X601600.SH,0,0,6.93889390390723e-18,0,0,0,0,0.13893227994007,0.00643682527180975,0,0,0,0,0,0,0,0,0,0,0.0406377459381664,0,0,0.09037172627071,0,0,0,0.0192680682187815,0.0962253450337087,-0.00928978202848478,0,0,-0.0124608485062419,0,0,0,0,0,0,0,0.208891184807968,0,0,0,0,0,0,0,0.187969340107927,0,0,0,0,-0.0332906284866573,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.127473645218836,0.0703115537342394,-0.0317011129513472,0,0,0,0,0.198779735065568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140087647585918,0,0,0.0373018519816103,0,0,0,0,0,0,0,0.445671307418063,0.0947864236103662,0,0,0,0,0,0,0.0445809658661424,0,0,-0.0136619194924391,-0.0226214534102798,-0.0591360271405553,0,0,0,-0.125879335132326,0,0
X600688.SH,0,0,-4.33680868994202e-19,0,0,0,0,0.00587504897299146,0,0,0,0,0,0,0.0304956150449194,0.0979329858911188,0,0,0,0.0460766220508831,0,0.043718194344176,0,0,0,0.0146679580071367,0.315762636050916,0,0,0,0.0290772689671498,-0.00321436203293574,0,0,0.0996027478513535,0,0,0,0,0,0,0,0.00837331126457075,0,0,0,0,0,0.0945731369008131,0.0120975526029994,0,0.0189247171328291,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.00670753916953926,0,0.105547390882254,0,0,0,0.0132241907328297,0,0,0,0,0.153087357093169,0,0,0,0,0,0,0.0496535110758273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874512264510955,0,0,0,0,-0.0955087383753886,0,0.0254726334755718,0.0245180478690113,0,-0.0563679715751371,-0.00390447893474263,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.158350404781381,0,0,0.0408019343800108,0,0,0,-0.0505106245943333,0.613100521129127,0,0,0,0,0,0,0.130247081919239,0,0,0,0,0,-0.0508010361232738,0,0,0,0,0,0,0,0.170218713591287,0,0,0,0.203174419464904,0.0651750729546407,0.204220221657115,0,0,0,0,0,0,-0.0336470180451973,0,-0.0845825170990652,-0.0286712121241619,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.0805898611801538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.645008287001951,0,0,0,0,0,0,0,0,0,0.285059809574422,-0.0509064873847299,0,0.106516864987441,0,-1.27325022174814,0.0692165684949205,0,0,0,0,0.564916131734563,-0.338824069761924,0.452226088387989,0,0.423646444583911,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0787942310977214,0,0,0,0,0.514816148045971,-0.0293510892476073,0,0,0,0.120129287436169,-0.0178208803365515,0,0,-0.0100265103282518,0,0,0,0,0,0,0.066725654713934,0.0293346735951114,0.0479493003084586,0,0,0,0,-0.138190460682078,0,0,0,0,0.0551443628030531,0,0,0,0,-0.0289224405902993,0,0,0.107286253955834,0,0,-0.0238989070590304,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0282359501500898,0,0,0,0,0,0,0,0,0,0,0,0,0.087889782398292,0,0,0,0,0,0,0,0,0,0,0.0238001489248649,-0.0312836888739294,0,0,0.0478302668023473,0.0219095803869244,0,0,0.11301207107758,0,0.0770402404642784,0,0,0.0743575154361988,0,-0.0180937466332362,0,0,0.120664102895816,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0.03466524043026,0,0,0,0,0,0,0,0.0601601220700867,0,0,0,0.00151945493151634,0,0,0,0,0.11693906883041,0.248487654603095,0,-0.00823322082412477,0.010453354474332,0,0,0,8.67361737988404e-19,0,0,0,-0.00459315853636839,0,0,0,0,0,0,0,0.0145129873805512,0,0,0,0,0,0,0,0,0,0,0,-0.0203368763310176,0,0.0207002565526052,0,0,0.074495435771905,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0357677513816327,0,0,0,0,0,0,0.0312571476448414,0,0,0,-0.0713842550418089,0,0,1.73472347597681e-18,0,0,0,0,0,1.73472347597681e-18,0,0.0304985800034982,0,0,0,0,0,0.0978237986966508,0,0,0,0,0,0,0,0,0.0306036727194297,0,0,0,0.169541350262072,0,0.0253327324501922,-0.00564440281453518,0,0,0,0,0,0
X600660.SH,0,0,0.0294630438199134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388979732679706,0,0,-0.0139451784882328,0,0,0,0.0780415709132728,0,0,0,0.0829292251409296,0,0.0113204079545243,0,0,0.047507244679,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.250045970676142,0,0,-7.49098361915514e-05,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711386500963528,0,0,0,0,0.0322220028047369,0,0,0,0,0,0,0.165709867396265,0,0.0571697238643663,0,0,0.133247994956531,-0.0323499768830271,0,0.0681776694929887,0,0,0,0.063489550547313,0,0,0,0,-0.0163158927974118,0,0,0,0,0,0,0
X600111.SH,0,0,0.0890698348500784,0,0,0,0.0726419082939486,0,0,0,0,0.0125555416639279,0,0,0,0,0,0,0,0.0990097831522733,0,0,0,0.0581179941525673,0,0.105813056836776,0,0,0.0223840276928831,0,0,0,0,0,0,0,0,0,0,0.00765438371089377,0.354137742804103,0,0,0,0,0.00746550449890823,0,0,0,0,0,0,-0.0158642222823234,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.292801004436066,0,0,0,0.0103527416393416,0.0495096334567498,0,0,0,0,0,0.0953865810183769,0,0,-0.115914229681368,0,0,0.0141872421219781,-0.346884178166754,0,0,0,0.161415658667198,0,0,0.0942184736616668,0,0,0,0,0,0,0,0,0,0.297928927280634,-0.0599184279569699,0,0,0,0,0.40787078863439,0.0344111506463871,0.0496948661363884,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.818027004921481,0,-0.0465487351397455,0.0547130290142316,0,0,0,0.0328677131182282,0,0,0,0,0,0,0,0,0,0.0383044979896997,0,0,0,0,0,-0.0472007534559124,0.178211341092748,8.67361737988404e-19,0,0,0.0280999848008237,0,0,0,0,0,0.00895639916314841,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.240376360344098,0,0,0,0,0.0067666828685711,0,0,0,0.0223792210902003,0,0,0,0.0538605356123965,0,0,0,0,0,0,0,0.217933427494166,0,0,0,0,-0.0142954174836165,0,0,0,0,0,0,0,0,0.039751134317083,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.103785950428634,0.102161923695326,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0236519844355354,0.188026985459255,0,0,0.0959588946279832,0,0,0,0,0.128372540511439,0,0,0.0292864712810332,0.0841636681073965,0,0,0,0,0,0,0,0,0.240880251256586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151954050796325,0.0693193410392348,0,-0.0220305412489498,0.0517974109056091,0.0615637385333813,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0709544180632831,0.283061739359218,0,0,-0.155762884528854,0,0,0,0,0,0,0,0,0.0204489919620001,0,0,0,0,0,0.0236634382816564,0,0,0,0,0,0,0,0,0,0,0,0.0179994044342746,0.1260227024338,0,0,0,0,0.28219672202031,0.0434886704038928,0,0,0.0388072155232221,0,0.201309184165518,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736916596170287,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201954594096008,0,0,0.204934550943899,0,0.258319377593928,0,0,0,0,0,0,0,0,-0.0244760847582863,0,0,0.0479105827192997,0,0.116510871659945,0,0.104516790818428,0,0.0346171152674744,0.0202691660734762,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250868864878045,0,0,0,0,0,0,0,0,0,0,0.209329022217109,0.242438865799864,0,0,0,0,0,0,0,0,0,-0.242538341626407,0.41708794806739,0,0,0.0165527001317397,0,0,0,0,0,0,-0.131559170930332,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.0593587885963355,0,0,0,0,0.101120337187086,-0.0268044992792443,0,0,0,0,0,0,0,0,0,0,0,0.0169140533703578,0,0.155057205385392,0,0.0241365444354336,0.0421045920494062,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0496731631150488,0.0492395085455086,0,0,0,0,0.199971873886019,0,0,0,0,0.00288698742731539,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0.114549615567772,0,0,-0.165584031164296,-0.123570661359987,0.120406179734571,0,0,0,-0.00790601415396699,0,0,0,-0.0304916335073999,0,0,0.177363446996395,-0.272258109925576,0.150035919658587,0.300899361999566,0,-0.103872572476493,0,0,0,0,0,0,0,0,0,-0.144595287272914,0,0,0,0,0,0,0,0.0771069562538396,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.191077397751286,0,0,0.0643285255086828,0,0.0731159452599963,0,-1.30740493263918,0,-0.653914370086657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260785925041843,-0.36627464159895,0.427638992323359,0,0,0,0.203835770508259,0,0,0,0,0,0,0.358527484165412,0,0,0,0,0,0,0,0,0,0,0.0164861984574069,0.0204062887257868,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0956836433347836,0,0,0,0,0,0,0,0,0.0225691854351382,0,0.100079957149182,0,0,0,0,0,0,0,0,0.165211866751404,0,0,0,0,0,0,-0.0239966177329637,0.154127531234977,0,0,0,0.0194526307162584,0,0,0.0636986251204382,0,-0.163181939946051,0.0455628210520438,0.232599515008718,0,0,0.223906310062895,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.135531155173914,0,0,0,0,-0.0773939087503683,0,0,0,0,0,0,0,0,0,0,0.102084266697315,0.159100954804463,0.418794163072599,0.0511273547785158,0,0,0.130208648166104,0.350348713184727,0,0,0,0,0,0,0,0,0,0.075036107183516,0,0,0.0036003662253801,0,0,0,0,0,0,0.0443068168328281,0,0,0,0.0491431936076933,0,0
