,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600688.SH,X300072.SZ,X601991.SH,X600795.SH,X600309.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600886.SH,X600547.SH,X000709.SZ,X600027.SH,X600339.SH,X002466.SZ,X600157.SH,X600111.SH,X000898.SZ,X601158.SH,X000959.SZ,X600008.SH,X600489.SH,X600299.SH,X002460.SZ,X000883.SZ,X600352.SH,X600219.SH,X600583.SH,X600578.SH,X000723.SZ,X600176.SH,X000630.SZ,X002271.SZ,X000408.SZ,X000539.SZ,X600021.SH,X000792.SZ,X000027.SZ,X000600.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600309.SH,0,0,0,-0.296589012200215,0,0.126280784666435,0,-0.0282800497130282,0,0,0.0268310919659147,0,0,0,0,0,0,0.347073077049593,0,0,0.0877052590320072,0,0,0,0,0,0,0,0,-0.00224373012812957,0,0,-0.140996905857636,0,0,0,0,-6.93889390390723e-18,0,0.0955948526705956,0,0,0,0,0,0,0,0.0611633113639612,0,0,0,0.0203980685826834,0,0,0,0,0,0
X601600.SH,0.250351487722003,0,0,0.00389354068035575,0,0.0196136480568634,0,0.0398629662501333,0,0,0,0.0507903546177547,0,0,0,0,0.52504912324308,0,0,0,0,0.282932078197991,0.155149227719303,0,0,0,0,0,0,0,0,0,-0.0141024973909764,0,0,0.0286654597131068,0,0,0,0,0,-0.0228005921510596,-0.0977886336826204,0,1.73472347597681e-18,0,0,0,0,0,0,0.00845745041193869,0,0,0,0,0,0
X600660.SH,0,0,0,0.130805901214126,0,0.0140851701259636,0,0,0,0,0.0923159350921279,0,0,0,0.151913147876713,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0336069450823491,0,0,0.202371301154133,0,0,0,0,0,0,0,0,0,0,0.15976117512207,-0.202050021850436,0.163359546251841,0,0,0,-0.0737771229085918,0,0,0.0394341625941784,-0.000814826268940474,0,0,0,-0.0860269748142301,0,0
X600362.SH,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.127092158878916,0,0,0.107983468816409,0,0,0.0516053560486368,0,0.000105722075791035,0,0,0,0.165301818364148,0,0,0.281085909200795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218382115766503,0,0,0,0,0,0,0,0,0,0,-0.0244972323733853,0,0,0,0,0,0
X600188.SH,0,0,-3.46944695195361e-18,0,0,0,0,0.157127207181971,0.826758625396885,0,0,0.0644192364853098,0,0,0,-0.00491275684865054,0,0,0,0,0.0525886113251528,0,-0.392613642783795,0,0,0,0,0,-0.0564129411208911,0,0,0,-0.012567373463127,0,0,0,0,0.08182365975417,0,0,0.359809503685634,-0.167498791002849,0,0,0,0,0,0.00541426440915647,0.0914086146792348,0,0.0203926324554019,0.0368382808188834,0,0,0,0,0,0
X600886.SH,0,0.066344720788145,0,-0.0182891677757958,0.0358560223303151,0,0,0,0,0,0.0308619163542993,0.0321899727447477,0,0,0,0,0,0,0,-0.105615761060339,0.0413751285282706,0,0,0,0,0,0,0,0,0.0483199887308438,0,0,0.0429367627930876,0,0,0,0,0.105718331668785,0,0,0,0,0,0,0,0,0,0,-0.0769896154938507,0,0.0477583052089269,-0.0261644264185786,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.144990061495213,0,0,-0.0279864958168832,0,0,0,0,0,-0.0771875111306463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209992636331979,0.254567044806886,0,0.376921727070648,-0.0370078862293228,0,0,0,-0.710421741993968,0,0,0,0,0.06288191664521,0.20063086257335,0,0,0,0,0.0617756944857291,0,0,-0.0635081679034959,0.102967568964452,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.198316329745886,0,0.168763388728131,0,0,0,0.131074900180754,0,0.13050521613952,0,0,0,0,0.0285780354686639,0,0,0,0,0,0,0,0.33291106465006,0,0.279580567515708,0.0535305963620809,0,0,0,0,0.0153594916008404,0,0,0.101855866099433,0,0,0,0,0,0,0,0,0,0.38323718748223,-0.203963894755948,0,0.0170156026081535,0.0163206154510489,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.266258826035276,0,0,0,0,0,0,0.0407382625616647,0,0,0.118298449077088,0,0,0,0,0,0,0,0,0,0,0,0,-0.126103700546493,0,0.0802664705680743,0,0,-0.00732069844640083,0,0,0,0.109524170654895,0,0,0,0,-0.0669215301771535,0,0,0.211877338033228,0,0,0,-0.0643321290909577,0,-0.0269792608066534,0.049350394082338,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0.160620151454487,0,-0.0757802225566301,0,0,0,0.0415000945229115,0,0,0,0,0.094750247111341,0,0,-0.103895729277999,0,0,0.0236379955142308,0,0,0,0,0,0,0,0,0,0.0793852445428137,0,0,0,0,0,0.656132097892246,0,0,0,0,0,0.201409126113353,0,-0.0130235279970317,0.0228594270818141,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.1621028158849,0,0.0563397168068452,0,0,-0.0339155409253741,0,0,0,0.148581843733934,0,0.13638945953152,0,0,0,0.0451246295516319,0,-0.0646076897603889,0,0,0,0,0,0.00277862088892288,0,0,0,0.648446460160938,0,0,0,0,0,0,0,0,-0.018534345186595,0,0,0,0,0,-0.0648406469897782,0,0,-0.0151372593675561,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0119452671715199,0,0,0,0.0132640379693432,0,-0.0133041236011931,0,0,0,0,0,0,0.0303805184628919,0,0,0.0774581281543979,0,0,0,0,0,-0.0157805208847476,0.0979514440486768,0,0,0,0,0,0,0,0,0,0.0437763641174725,0,0,0.0579011049172285,0,0,0.0917610862740433,0,0,0,-0.0140010512682204,0.0257865734529524,0,0,0,0,0,0
X600111.SH,0,0,0,0.0803107891177095,0,0,0,0,0,0,0.0339565064158489,0,0,0,0,0,0,0,0,0,0.024401145010591,0,0.065335361577268,0.0690479101171687,0,0,0.00220664701714308,0,0,0.00116201575105352,0.273433810252191,0,0.0655712183911675,0.122060300214274,0,0,0,0,0,0,0,0,0.0161526365266385,0,0,0,0,0,0.137626817214255,0,-0.0110245469326115,0.0287100934775517,0,0,0,0,0,0
X000898.SZ,0,0,0.102466652234136,0.145717317934636,0,0,0.166613232403028,0,0,0,0,0,0,0,0,-0.0523945718164804,0.54657016899052,0.215243098776637,0,0,0,0,0.0845259894075436,0,0,0,0,0,0,0,-0.154871669927348,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0643255644729041,-0.0232651886018075,0,0,-0.00296506976791688,-0.0161399199380076,0,0,0,0,0,0
X601158.SH,0,0,0,0.0575745344940152,0,0,-0.0414973704916695,0,0,0,0,0,0,0,0,0,0,0.0766293451153312,-0.0386807374131521,0,0.0302222621568239,0,0,0.0341044513820595,0,0,0,0,0.0644530888850266,-0.0130128434680047,0,0,0,0,0,0,0,0,0,0,0,0.041863644602514,0.0164673165122578,0.0987972011271386,0.024980493168934,0,0,0.0385411543556654,0,0,-0.00938980621567994,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.256038402061766,0,0,0,0,0,0,0,0,0,0,0,0.254264537751953,0,0,0.375625403553393,0,0,-0.149828173485897,-0.117412006684539,0,0.0743545623376783,0,0,0,0.347422468680331,0,0,0,0,0,0,-0.405224249248447,0,0,0,0.191463212064496,0,0,0.03809446153781,0.037021958375527,-0.29358585016678,0,0,0,0,0
X600008.SH,0,0,0,0,-0.0671918429260461,0,0,0.680501833946912,0,0,0.0469383897152818,0,0,-0.145915865657589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378308109947068,0,0,0,0.119263447033427,0,0,0,0,0,0.471121192866472,0,0,0,0,0.37201123436597,0,0,-0.0731883219720899,0.102686635256888,0,0,0,0,0,0
X600489.SH,0,0,0,0.0341685347894908,0,0,0,-0.0616323492171743,0,0,0,0,0,0,0,0,0,0,0,0,0.118005268897762,0,0,0.0675542717304154,0,0.237924526434049,0,0,0,0,0,0,0,0.219459865390779,0,0,0,0,0,0,0.269986544392741,0,0.0313147768260927,0,0,0,0,0,0,0,-0.00194299657742399,0.0178312224963708,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163758350167939,0,0,0.0322347184332407,0,0,0,0,0,0,0,0.234192094268382,0,0,0,0,0,0,0,0,0,0,0.0455672433427687,0.126303634618153,0,0,0,0,-0.0345196596405528,0.0568629697153382,0,-0.00110097952816523,0.00886016415950667,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.101213303438319,0,-0.150741285203207,0,0,0,0,0,-0.0161199100442926,0,0,0,0,0,0,0,0,0.0585858890398905,0.654095108516556,0,0,0,0,-0.116401965541955,0.17332774636324,0,0,0,0,0,0,-0.0192853157923185,-0.0212685836936954,0,0,0,0,0,0.0547833061124296,0,0,0,0,0.219108222178188,0,0.0295122159334428,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.00576587045971347,0,0,0,0,0,0,0,0,0.0314134245956636,0.0810514341417011,0,0,3.3881317890172e-21,0,0,0,0,0.0450345117504254,0,0,0,0,0.117694982201302,0,0,0,0,0,0,0,0,0,0,0.127635838176984,0.102988334020777,0.144618770203257,0,0,0,0.0250846225343448,2.16840434497101e-19,0,-0.0122983502917699,0.00297387881995042,0.0835149535089782,0,0,0,0,0
X600352.SH,0,0,0,-0.185420892709023,-0.0217241207027026,0,0,0.0620732950590378,0,0,0.0474214469241101,-0.0116859050937191,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0337206684212708,0,0.0620254501311056,0,0,0,0,0,0,-0.0352628666805089,0.0453435722378022,0,0,0,0,0,0.0887114982658963,0.0328371455206639,0,0,0,0,0,0,0,0,0,0,0,0,0.0202690760041888,-0.00533649912683003,0,0,0,0,0,0
X600219.SH,0,0,0,0.00825369858328107,0,0,0,0,0,0,0,0.00330057643513468,0,0,0.226304990924069,0.0596380102046469,0,0,0,0,0,0,0,0,0,0,0.0090811170803018,0,0,0.0172295208812448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00841499658358474,0,-0.0279982996349532,0.0146168029334258,0,0,0,0,0,0
X600583.SH,0,0,0,-0.0825264284330582,0,0,0,0.000559282325742323,0.363507030970666,0,-0.0275936545876607,0,0,0,0,0,0,0,0,0,0,0,0.186451240224593,0,0,0,0,0,0,0.150572180905571,0,0,0,0,0,0,0,0,0,0.160877098444504,0,0,0.130352637299527,0,0,0,0,0,0.036557214070237,0,-0.0416424767098334,0.0785232420885567,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,-0.100101136987778,0.360847911703699,0,0,0,0,0,0,0,0,0,0.0908491582195811,0,0,0,0,-0.0207847672876817,0,0,0,0,-0.0161837072529352,-0.00545347954825711,0.0594659320485117,0,0,0,0,0,0,0,0,0,0,0,0.0163716469553373,0,0,0.42046086555809,0,0.254385386576041,0,0,0.0364778699840367,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.262912749331159,0,0,0,0,0,0,-0.0429202808664414,0,0.00910358049902532,0.0625918415178157,0,0,0,0,0.095919700806054,0,0,0,0.0968552697645853,0,0,0,0,0.0509540945135645,0,0,0,0.205561716874779,0,-0.00599239019734136,0,0,0,0.0649481679659082,0,0,-0.0170172480673623,-0.016500005068148,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.110080087782623,0,0,0,0,0.191916185011311,0.0657676359201329,0,0,0,0,0.110053029322124,0,0,0,0,0,0,0,0.0901010190610474,0,0.0804545373788133,0,0,0,0,0,0,0.00583374280501139,0,0.00634155064069973,0.0160501532612493,0.0260264571699619,0,0,0.0162251418400316,0,0,0,-0.00963289435101351,-0.00718721342285837,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0627219316148839,0,0,0,0,0,0,0.0224709901595624,0,0,0.0444538058095163,0,0.115896206028919,0,0,0,0,0,0,-0.0576220942718764,0,0,0,0,0,0.0970982517614573,0,0,0,-0.133818183228369,0,0,0,0,0,0,0.425521038877133,0,0,0,0,0,0,0,0,0,0,0.0754623733528191,-0.018953415042832,0,0,0,0,0,0
X000408.SZ,0,0,-0.064545326500453,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300951726557094,0,0,0,0,0,0,0.286088487417385,0,0,0,0.152470753505118,0,-0.0739318464770555,0.14821413733088,0,0,-0.0671880674745136,0,0,0,0.200472839848822,0,0,0,0,0,0,0,0,0,0,0.0258613715408416,0,0,0,0.0752509002503456,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296532929271672,0,0.206679062242507,0,0,0.187211309304418,0,0,0,0,0,0,0,0,0,0,0,0.0583886725874749,0,0,0,0,-0.237728475575289,0,0,0,0,0,0,0,0,0.15459937717284,0,0,0,0,0.0509273446777926,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.0846218014481052,0,0,0,0,0,0,0,0,0,0.100021521288894,0,0,0,0,0,0,0.247260101233947,0,0,0,0,0,0,0,0.0454700688405587,0,0,0,0,0,0,0.044765907587312,0,0,1.73472347597681e-18,0,0.0438580429452205,0,0.099639752430105,0,0,0,-0.018462847612054,-0.136702215787457,0,-0.0170771772842355,-0.0119430756174673,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.0896010297646575,0,0,-0.0704791539904295,0,0,0.0546944191710353,0,0,0.00695595281903029,0.243989886611768,0,0,0.0808524253837169,0,0,-0.0843500635624303,0,0,0.114054902815429,0,0,0,0.172855435531499,0,0.0181528978140068,0,0,0,0.001890491319713,0,0,0,0,0,0,0,0,0,0,0.0602551752527622,0,0,-0.0214900096042299,0.0600935375631465,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0486685882975653,0,0,-0.0662029068073494,0,0,0,0,0,0,0.065253250920491,0,0.0138026993804216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166565320541958,-0.109630504586302,0,0,0,0,0.20133141643579,0.056160583570672,0,0,0,0.0092010135270507,0.0678061092440474,0,0.0167656329766516,0.0152877265564548,0,0,0,0,0,0
X000600.SZ,0,0,0,0,0,0,0,0.0640113384174975,0,0,0,0.0929701389681768,0,0.338280960267769,0,0,0,0,0,0,0.378718676399096,0,0,0,0,0,0,0.381274998776944,0,0.356359957733428,0,0,0,0,0,0,0,0.202170804784058,0,0,0,0,0,0,0,0,0.0939938448738478,0,0,0,0.151995667575858,-0.0679696538953848,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.0341427269509851,0.00125804176801573,0,0,0,-0.0580497726862688,0,0,0,0.426438921356813,0.0550148186388802,0,0,0.031946931840178,0,0,0,0,0.0428558454151944,0.0514532575887276,0,0,0.199624761757196,0,0,0,0,-0.0689725534940273,0,0.332590682991698,0,0,0,0,0,0,0,0,0,0,0.003692031734643,0.00047909178454902,0,0,0,0.0992780854283444,0,0
Change_TY3M,0,0,0,0,0,0,-0.00586090689938252,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0865972495517247,0,0,0,0.00405239151951189,0,0,0,0,0,0,0,0.0275849802954602,-0.0188764416681483,0,0,0.00671677620024998,0,0,0,-0.0663625227143977,0,0,0.00123557973418928,0,0,0,0,0,0,0,0.00999749977392629,0,0,0.00491948382776347,-0.00955956981285682,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.219619648812298,0,0,0.171676642476914,-0.184086115221446,0,0,0,0,0,-0.0048847451229126,0,0,-0.187634017612411,0,0.278627934211405,0,0,0,-0.90181400070762,0,0,-0.0447727573462717,0,0,-0.461232794866921,0,0,0,0,0,0,0,0,0.569362395072649,0,0,0,0,0,0,1.4440496293493,0,0,0.00498052271219662,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.067436728226474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181221110660297,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.23118290663701,0,-0.185557981698293,0,0,0,0,0,0,0,0,0.325991894182437,0,0,0,0,2.24285406652216,0,0
RealEstate_excess,0,0,0,0,-0.204889548551652,0,0,0,0,0,0,0.0211876315384788,0,-0.0278863210406148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166262888175002,0.00865440338742322,0.00359387410225742,0,0,0,0,0.0480466033659417,0,0,0,0,0,0.0860406205395608,0.0187331445515463,0,0,0,0,-0.0236849421801445,0,0,-0.000121648078328541,0.0416500676511892,0,0,0,0,0,0
MKreturn,0,0,-0.0137254472117525,0.00300180241839181,0,0,0,0.000799240932391481,0,0,0,-0.044126846429113,0,0,0,0,0,0,0,0,0.0393250255997516,0,0.00797720611166765,0,0,0,0.0336624108530635,0,0,0.00710081262466396,0,0,0,0,0,-0.0628822555907052,0.00526444809473324,0,0,0,0,0,0,-0.0466475185457353,0,0,0,0,-0.0626286853871207,0,-0.00200111338118252,0.00349441885647166,0,0,0,0,0,0
MKvol,0,0,-0.00190173783387511,-5.42101086242752e-20,0,0,0,0,0,0,0,3.3881317890172e-21,0,0.000773752972422473,0,0,0,0,0,-0.00204454543173057,0.000542379806701918,0,0,0,0,0,0.000857619357200476,0,-0.000908407513670119,0,0,0,0.000986814514649459,0,0,0,0,-0.000184199097084905,0,0,0,0,0,0,0,0,0,0,0,0,0.00313670826543514,-0.000455798619258387,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0133034370838616,0,0,0,0,0,0,0,0,-0.00477797420048486,0,-0.017073905157396,0,-0.0249257496235699,0,0,0,-0.0370564196844301,0,0,0.00183392313077173,0,0,0,0,0,0,0,0,0,0.0139846476547754,0,-0.0576757473751746,0,0,0,0,0,0,0,-0.0113255864364857,0,0,0,0,0,0.0691238545077352,0,0.00892411647683806,0.10560882635461,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00389310081853376,0,0,0,0,-0.00160013569813976,0,0,0,0,-0.00643137805718654,0,-0.00306168481759592,0,0,0,0,0,0,0,0,0,0,0,-0.00440650861280035,-0.0236135956908643,0,0.0103832898337444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708150903661924,0.0374526383615457,0,0,0,0.0249661560410798,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00886816098855003,0,0,0.00639559851855937,0,0,0,0,0,0,0,0,0.00133654874465656,0.0097466681339667,0,0.00197845116775282,0,0,0,0,0,0,-0.000839558526594166,0,0,-0.00566265239608939,0,0,0,0,0,0,0,0,0.00203468056912854,0,0,0,0,-0.00215669427638582,-0.00760047397276294,0,0,-1.35525271560688e-20,0.00228040591959624,0,0,0,0,0,0
