,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X601992.SH,X000898.SZ,X002466.SZ,X600111.SH,X600516.SH,X000709.SZ,X600176.SH,X600352.SH,X002460.SZ,X600219.SH,X600299.SH,X000786.SZ,X000629.SZ,X600157.SH,X600808.SH,X600489.SH,X000630.SZ,X000825.SZ,X601158.SH,X002271.SZ,X600801.SH,X000883.SZ,X000553.SZ,X300072.SZ,X002110.SZ,X600985.SH,X000027.SZ,X002470.SZ,X600583.SH,X000408.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.256517233499026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0208770167744833,0,0,0,0,0,0.00424613210765237,0,0,0,0,0.0133712763213091,0,0,0,0,0,0,0,0,0,0.0240887260420915,-3.46944695195361e-18,0.104248515988534,0,0,0.092574531158903,0,0,0,0.00106921009950204,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.164457305932647,0,0,0.116128813653119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438920934176595,0.0665223114086456,0,-0.05579421988586,0,0,0,0,0,0.29345337523805,0,0,0.0820750768062606,-1.38777878078145e-17,0,0.102265218373172,0,0,0,0,0,0.0147008176566098,0.0465638552832014,0.0171406833897912,0,0.192123836928894,0,-0.0774899889717122,0,0
X601088.SH,0,0,0,0,0,0.160773832587241,0,0.0789429526295309,0,0,0.135683642991554,0,0,0,0.0280575675821968,0,0,0.0829579478280025,0,-0.000699646920093085,0,0,0,-0.0553750699286245,0,0.050137312215339,0,0,0,0,0,0,0,0,0,0,0.129944610617744,0,0.0833228823302778,0,0,0,0,0,-0.0734038243806462,0,0,0,0,0,0,0,0.0135911249961814,0,0.0585400078197433,0,0.00446113029489507,0,0
X600585.SH,0,0,0,0,0,0.00593313345885626,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0579957513696718,-0.0703118630857076,0.23061239500368,0,0,0,0,0,0,0,0,0.272199131960151,0,0,-0.05164570488325,0.230414583492636,0,0,0,0,0,0,-0.0347786006747885,0,0.00248722373803387,0,0,0,0.00722692094060154,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.135129864048925,0,0,0,0,0,0,0,0,0,0,0,0.0968977557117763,0,0.045674886472682,0,0,0.0845977081258701,0,0,0,0,0,0,0.0464924595084492,0,0,0,0,0,0,0,0,0,0,0.228669598512563,0,0,0,0,0,0,0,-0.00108804780330775,0.0178263917168355,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152602974212333,0,0,0,0,0.152581832414738,0,-0.120077975643561,0,0,0.00249536729314571,0,0.519239263305376,0,0,0,0,0,0.106088367409158,0,0,0,0.170441450383461,0,0,0,0.106052171209492,0,0,0,-0.0100952573522374,0.0445502823588847,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.0929870919696038,0,0,0.206276038541127,0,0,0.475268610954928,0,0,0.600810212906948,0,0,0,0,-0.218848034335401,0,0,0,0,0,0.0158653685092837,0,0.0463104411301184,0.0266323128866013,0,0,-0.0247059160883752,0,0,0.0277012541565735,0,-0.170385056900448,0,0,-0.136080630600937,0,0,0.0488879587714448,0,0,0,0,0.000967431175929808,0.0169236436109621,0,0,0,0.00269637276819772,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293399562630233,0,0,0.155776055236016,0,0,0.47305620696238,0,0,0,0,0,0.07374046060035,0,0,0,0,0,0,0,0,0,0.169042103973259,0,0,0,0.020692800193591,0.0399885409353128,0,0,0,0,0,0,0,0.00429085375255755,-0.0151504778296311,0,0,0,-0.0166855643244418,0,0
X601600.SH,0,0,0,0,0,0,0,0.178998211950125,0,0,0,0,0,0,0,0,0.1454206578424,0,0,0.0277138087250424,0,0,0.06125908733721,0,0,0.0359705001325591,0,0.170639404985898,0,0,0,0.0470937208388613,0,0,0,0,0,0,0,0,0,0.0715592901405501,0.0568055071542585,0,0.0433659287661199,0,0,0,0,0,0,-0.0178745493867157,-0.00790727418430149,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.019558103743716,-0.0233837889556749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283530734501998,0,1.01335963550971,0,-0.03376513705892,0,0,0,0,0,0,0,-0.00789382238832115,4.33680868994202e-19,-0.0971933566853707,0,0,0,-0.0377587422172987,-0.0122619786985492,0.024153849231656,0,-0.055712197100764,0,0,0,0
