,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X600362.SH,X000786.SZ,X600188.SH,X000301.SZ,X601600.SH,X600010.SH,X600886.SH,X600111.SH,X600011.SH,X600176.SH,X600426.SH,X002466.SZ,X601991.SH,X600803.SH,X600801.SH,X000932.SZ,X600352.SH,X000898.SZ,X000027.SZ,X600219.SH,X600795.SH,X600489.SH,X600688.SH,X600486.SH,X000723.SZ,X000825.SZ,X600157.SH,X002080.SZ,X600027.SH,X600516.SH,X000807.SZ,X000883.SZ,X600299.SH,X002353.SZ,X601168.SH,X300037.SZ,X601992.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.321023125825915,0,0,0,0.0156534302980987,0,-0.00171567466875709,0,0,0,0,0.00684313239991955,0,0,0.00713817253470984,0.0363359008652907,0.0201491131270231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003748823823132,0,0,0,0,0,0,0,0.0407176792437933,0,0,0,0,0,-0.0013706901198746,-1.0842021724855e-19,0,0,0,-0.00992425385488773,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0971694061827225,0,0,0,0,0,0,0,0.0745174855961842,0.00131412364342217,0,0,0,0,0.102118109954727,0.0278805670409951,-0.116710809917833,0,0,0,0,0.120860923049924,0,0.0180993637763279,0,0,0,0,0.00136595465331657,0,0,0,0,0,0.0660258480916994,0.0500596736560024,0,0,0,0,0,0,0,0,-0.0197447265719871,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.100132998989993,0.00207967580478061,0,0,0,0,0,0.0843572751461699,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,-0.0294214198152078,0,0,0,0,0.0288083926069779,0,0,0,0,0,0,0,0,0,0,0,0.202968985835267,0.0154780225355426,0,0,0,0,0,0,0,0.0227068525523603,0,0,0,0,0.00730941694669769,0,0
X600309.SH,0,0,0,0,0,0.0236551020348433,0,0.20190208153018,0,0,0,0,0,0.275770316834697,0,0,0,-0.0938209706456082,0,0,-0.00627400972824537,0,0.0423159554872524,0.00907989189154987,0,0,0,0,0,0,0,0.169651485812578,0,0,0,0.220885035787238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191383890088256,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0380720202789434,0,0,0,0,0,0,0,0.0903438979980499,0,0,-0.0484682585455546,0,0,0,0,0.0465275729213486,0,0,0,0.153769712188122,0.0814015985539011,0,0,0,0,0,0,0,0,0,0,0,-0.0263680106928839,0,0.0477906538164663,0,0,0,0,0,0,0,0,-0.0392034200373541,-0.0142338428148476,-8.67361737988404e-19,0,0,0,-0.0233507370902241,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0550375230021389,0.0262048952497721,0,0,0,0.0750187686387205,0.00522782042334949,0,0,0,0.251558996012657,0,0,0,-0.0856498462655024,0,0.170343167407816,0.0718312718525271,0.212744886400253,0,0,0,0,0,0,0,0,0,0.239248888205169,0,0,0,0,0,-0.0290781804992911,0,0,0,0,0,0,0,0,0.0186591429114443,0,0,0,-0.0209906488546946,0,0
X002271.SZ,0,0,0,0,0,-0.310997575002673,0,0,0,0.124393370434485,0,0,0,0,0,0,0,0,0,0,0,0.0583707331035729,0,0,0,0,0,-0.00955730464828993,0,0,0,0,0,0,0,0.0612197050020211,0,0,0,0,0,0,0,-0.0129221334718329,0,0,0,0,0,0,0,-0.019461163882936,-0.017348192371856,0,0,0,-0.0546610100459758,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886259110006872,0,0,0,0.0689729820189631,0,0.166806801367418,0,0,0,0.114501719976664,0,0,0,0,0,0,0,0,0,0.307459266864322,0,0,0,0,0,0,0,0,0,0,0.300641945902314,0.0719400971474323,0,0,0,-8.67361737988404e-19,0.00464713461614959,0,0,0,-0.0112021508293848,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.106123883623732,0,0,-0.187723005259285,0,-0.0954763270348111,0,0,0,0.0850227385646816,0,0,0,0,0,0.0182774386061562,-0.209811233390428,0,-0.141129266180598,0.317607087381311,0,-0.326007380864562,0,0,0,0,0.161742928566544,0,0,0,0,0.0076366615903209,0,-0.143049851970369,0.565236691512936,0.0755024459361634,0,0,0,0,0,0.186754912467175,-0.180940977601732,0,0,0,-0.0352024717179496,0,0
X600660.SH,0,0,0,0,0,0,0.0205230868164359,0.111167754849127,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0452387186109748,0,0.116867996653978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342293967138637,-0.109533980268478,0,0,0.0369385525332424,0,0,0,0,0,0,0,0.0224217419428644,0,0,0,-3.46944695195361e-18,-0.0197650035185186,0,0,0,-0.050640834506722,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.232355233690731,0,0.113632076140409,0,0.0989494664041213,0,0,-0.0623657897423087,0,0,0,0.115739356346944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453839189526869,0,0,0,0,0,0,0,0,-0.00176333549100372,0,0,0,0,-0.000473705031586694,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.042096425103374,0,0.0198214379907899,0,0,0.0688168384010853,0,0.134728196325724,0,0,0,0,0.0432559150225588,0,0,0,0,0,0.109717504902909,0,0,0.160264939664103,0,0,0,0.128608959643358,0,0,0,0,0,0.0452208547071018,0,0.00576323743931821,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.073761144161917,0.080707350193374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164624794470749,0.168364076215914,0,0,0,0,0,0,0,0.234146353807811,0,0.0504320546612483,0,0,0,0,0.271209760166379,0,0,0.276724290686184,0,0,0.0115105542187849,0,0,0,-0.0361717060773851,0,0
X000786.SZ,0,0,0,4.33680868994202e-19,0,0.00513210561204276,0,0,-0.153876823373239,0,0,0,0,0,0,0.226158347073406,0,0,0,0,0,0,-0.126361261741,0.0740865327435107,-0.251390794278682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489258169464432,0,0.227691865557856,0,0,0,0,0,0,-0.0921347373907434,0,0,0,-0.00398829472532282,0,0
X600188.SH,0,0,0,0,0,0,0.172811890793918,0,0,-0.292871707363345,0,0,0,0,0,0,0,0,0,0.0769950749599491,0,0,0,-0.0326862437802848,0,0,0,0.0572523761132636,0,0,-0.182278378907335,0,0,0,0,-0.0573967602484144,0,0,0.357395924464899,0,0,0,0.238230361559649,-0.0215045863684449,0,0.035610001027039,0,0,0,0,0,-0.0373687790004519,0.0585557874176027,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0164982426724868,0,0.0972015500812338,0,0,0.0327747831570725,0.0266974801726819,0,0,0,0,0,0.208859086097313,0,0.191674478944802,0,-0.211580344402565,0,0.490370355246624,0,0,0,0,-0.00719728332689309,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.284395396418948,0,0,0,0,0,-0.021047404603496,0,0,0,-0.0894878705853561,0,0
X601600.SH,0,0,0,0,0,0.0380296827412388,-0.0432495786985244,0,0,-0.0417477189315663,0,0,0.18487461506289,0,0,0,0,0,0,0.0768732838335582,0,0,0,0.0211241143329447,0,0,0,0.109391255024867,0,0,0,0.08468829871179,0,0,0,0,0,0,0.0160683594414873,0,0,0,0.311577991671194,0,0,0,0,0,0,0.0297459432754797,0,0,0,0,0,0,-0.0297931201584794,0,0
X600010.SH,0,0,0,0,0,0,0,0.0361857142249684,0,0,0,0,0,0,0.00802841725539999,0.163634733805798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246066954370655,0,0,0,0,0,0,0.199498416891642,-0.01403769423726,0,-0.120544600646865,0,-0.037608564182749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013695740553442,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04178453294628,0,0,0.00192196042822679,-0.0183266826360479,0.0646764838604862,0.018500781798358,0,0,0,0,0.162302194439221,0,0,0,0,0,0,0.0266493980900275,0,0,0.233390807753498,-0.072364311269817,0.130993884611348,0.0661792534517803,0,0,0,0,0,0,0,0,0.0206419490451463,0,0,0,-0.00603633044187509,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0339213742561413,0,0,0,0,0,0,0.202774286721312,0,0.40525892858801,0,0,0,0,0,0,0,0,0,0.269477986085177,0,0,0.0812669038364381,0,0,0,0,0,0,0,-0.0268754316752426,0,0,0,0,-0.105112584776072,0,0.341299652787122,0,0,0,0,0,-0.00497162331361425,0,0,0,0,-0.0852942543648925,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0246815457267856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126871633932435,-0.044131847610299,0,0.0552842293067517,0,0,0.0798143055079792,0,0.157317506056592,0,0,-0.0806376860713801,1.73472347597681e-18,0.000273330191282551,0,0,0.0687429260295492,0.0242391865949697,0.105998661031156,0,0,0.0820392913582384,0,-0.0690841655192553,0,0,0,0.0280285687223953,0,0,0,0,0.0138421782884879,0,0
X600176.SH,0,0,0,0.302606587447275,0,0,0,0,0,0.0785964231062443,0,0,0,0,0,0,0,0,0,0.22570998365027,0,0,0.280067676564677,0,0,0,0,0,0,0,-0.112732321872447,0,0,0,0,0.165815533941789,0,0,0,0.0369154678667683,0,0,0.0769905798829095,0,0,0.00930699740823688,0,0,0,0,0,-0.00408468506992388,-0.0182007058613005,0,0,0,0,0,0
X600426.SH,0,0,0,6.93889390390723e-18,0,0,0.127531669515485,0.181700958569029,0.0656294360783681,0,0,0,0.0589639111658367,0,0,0.0216333504933582,0,0,0,0,0,0.16311562355708,0,0.0177886541030247,-0.278922179555877,0,0,0,0,0,0,0.125376602936907,0,0,0,0.027055542295576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00959121791405507,0,0,0,0,-0.00710104679892777,0,0
X002466.SZ,0,0,0,0,0,0,0,0.384837270615702,-0.0625970509607881,0,0.127291074319294,0,0,0,0,0,0,0,0,0.341163189056368,0,0,0.0840264912351883,0,0,0,0,-0.0647255566541552,0,0,-0.105713241021954,0,0,0,0,0,0,0,0,0.163485078218616,0,0.138334897572703,0,0,0,0,0,0,0,0,0.0974244669540429,0.0230679446815614,0,0,0,0,-0.0534642655447083,0,0
X601991.SH,0,0,0,-0.0740190148313086,0,0,0,-0.0162539287327682,0,0,0,0,0,0,0,0,0,0,0,-0.120901939143062,0.554681927434718,0,0,-0.0499389701735818,0,0.0489286904292383,0,-0.0387858011465067,0,0,0.179357889414955,0.202682792237276,0,0,0,0,0,0,0,0,0,0.0771446773433624,0,-0.0766625207473684,0,0,0,0,0,0,0,-0.00596019907410571,4.33680868994202e-19,0,0,0,-0.0204024840321352,0,0
