,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X002466.SZ,X601992.SH,X000898.SZ,X600516.SH,X600176.SH,X600111.SH,X002460.SZ,X600352.SH,X000709.SZ,X000629.SZ,X600489.SH,X000786.SZ,X600808.SH,X600299.SH,X600219.SH,X601158.SH,X600801.SH,X000825.SZ,X002271.SZ,X000553.SZ,X000883.SZ,X600157.SH,X600583.SH,X002470.SZ,X002110.SZ,X600985.SH,X600339.SH,X000630.SZ,X601699.SH,X000408.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.136977727587328,0,0,0,0,0,0,0,0.0980986334902978,0,0,0,0.0331618641067901,0,0,0,0,0,0.00397327629005279,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0345918988757565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987113384384965,0.0507265706638202,0,0,0,0,0,-0.00436165671372093,0.026336200250954,0,0,0,0.0140709063264879,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.169204436379779,0,0,0,0,0,0,0,0.0248097941947931,0,0,0.0288546085160892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170769224900528,0,0,-0.0865137617050017,0,0,0,0,0.198333046542616,0,0,0,-0.103258700658422,0,0.0260728908044418,0.10695802650522,0,0,0,0.0457269841550799,0,0
X601088.SH,0,0,0,0,0.0511360745728858,0.0830640023608036,0,0,0,0,0,0,0,0,0,0,0,0.183921168798588,0,0,0,0,0,0.0549595009603113,0,0,0,0,0,-0.0782613323698077,0,0,0.135906955442238,0,0,0,0.0305754749238851,0.107523967775624,0,0,0.0066197705695826,0,0,0,-0.104904002525206,0.030568567202767,0,0,0,0,0,0.00848287646083706,0.00176468213376499,0,0,0,0.0522172919640532,0,0
X600585.SH,0,0.0768062189520489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155614701653461,0,0,0,0,0,0,0,0,0,0,0,0.182312760656099,0,0,0,0,0.400097466033904,0,0,0,0,0.0454198410626896,0,0.0126766971712871,0,0,0,0,0,0,0,0,0,0.00406234558024807,0,0,0,0.026734689151015,0,0
X600019.SH,0,0,0,0,0,0.057654541378425,0,0,0,0.0211557477188172,0,0,0,0,0,0,0,0,0,0,0.0197967296565769,0.404611983898597,0,0.00367627874739435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418629794703484,0.0298975439960512,0,0.167384547352494,0,0,0,0,0,0,0,0.00398945103232247,0.0199081628216833,0,0,0,0.0396336159681656,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961684454477027,0,0,0,0,0,0,0,0,0,0,0,0.665218289373797,0,0,0,0.154960306139791,0,0,0,0,4.33680868994202e-19,0,0,0.0961231511444411,0,0,0,0,0,0.0864294669451791,0,-0.00681025068234323,0.0403975539568389,0,0,0,-0.02929696736107,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490828338186336,0,0.642347468734235,0,0.0146665827867154,0,-0.224829790972419,0,0,0.0235884871793834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520058623468279,0,0.046854617518948,0,0,-0.115647740765088,0,0,0,0,0,0.00660986272495595,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268676148966109,-0.0370214131672129,0.247809067399993,0,0,0,0,0,0,0,0,0,0,0,0,0.02475100542761,0,0,0,0.0995573655233886,0,0,0.0286198612822864,0,0,0.0915797351355574,0,0.039086096985125,0,0,0,0,0,0.0261741871733499,0,0,0,0,0.0633265110058471,0,0
X600547.SH,0,0,0,0,0,0.0722807339191577,0,0,0,0,0,0,0,0,0,0,0,0,-0.110279123978712,-3.46944695195361e-18,0,0,-0.0496629845346135,0,0,0,0,0,0.151224789285902,0.773797051739817,0,0,0.0765411695150429,0,0,0,0,0,0.143270857422504,0,0.0206682932921273,0,-0.134009065627116,0,-0.014708058598153,0,0,0,0,0.07930011440212,0,-0.0249501218471229,0.0120183280059779,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221542761633299,0,0,0,0,0.0551988561984711,0.0457224323060483,0,0,0,0.140944506215635,0.149416512295927,0.0456741539970159,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.016217572133971,0,0,0.0930577443873383,0.00778180090063224,0.0727264013235042,0,0,0,0,0,-0.0310653639151289,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0036625331654834,0,0,0,0.0288361391831787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154318818262952,0.107586964289446,0,0,0,0,0,0,0,0,0,0,0,0,0.0338049214820968,0,0,0,0,0,0,0,0.0245672558827863,0.0662027736156623,0,0,0,0,-0.0200043033473462,0.0418410835341732,0,0,0,0.0414179032095491,0,0
X600660.SH,0,0.167146670709917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139203773169362,0,0,0,0.0710459348261934,0,0,0,0,0,0,0.269339223173112,0,0,-0.0202462085294876,0,0,0,0,0,0,0,0,0,0,-0.00581278506965516,-0.0486539215935383,0,0,0,-0.0256441559335132,0,0
X601991.SH,0.136512128441292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301756139161816,0.0659555692461937,0,0,0,0.0171578233825921,0.10690229377386,0,0,0,0.0322481335403187,0,0,0,0,0,0,0,0.0451908743888951,8.67361737988404e-19,0.00430251896905806,0,0,0,0,0,0.0643353124446579,0,0,0,-0.0811913470941775,0,0,-0.000218842587904468,0.00147663040554633,0,0,0,-0.0221009216206702,0,0
X600688.SH,0,0,0,0,0.125766596517263,-0.0291521703666399,0.0284768849017775,0,0,0,0,0,0,0,0.0540976213106269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304710315259884,-0.0278377971928348,0,0.132645607535972,0,0,0.0688575855282158,0,0,-0.0316731049727963,0,0,-0.00373470961012899,0.0360375127308207,0,0,0,0.0684029375807414,0,0
X600886.SH,0,0,0,0,0.0543841021224534,-0.0445399717851489,0.0446382661782818,0,0,0,0,0,0,0,0,0,0.0358661209574917,0,0,0.0107658702416445,0.212920924428339,0.0514672540636284,0,0,0,0.153635426035475,0.262325653718743,0,0,0,0,0,0,0,0,0,0,0,-0.189648172131581,0,-0.0029166129818118,0,0,0,0,0,0,0,0,0,0,0.0141656898680547,-0.0346121369600324,0,0,0,-0.0441823396829639,0,0
X600362.SH,0,0,0,0,0,0.0115126984643233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572625562881687,0,0.324533516923558,0.0127237082730706,0,0,0,0,0,0,0.026052624495992,0,0,0,0,0,0,0,0.040920383291348,0,0,0.0384429133333727,0,0.047734429797587,0,0,0,0,0,0.00435604403762239,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0552273983076797,0.529353779093171,0,0,0,0,0,0,0,0.236230102555077,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536991486017604,0,0,0,-0.184197105354702,0,0,0,0,0,0,-0.0129978998080721,0.0452023398888494,0,0,0,-0.0229047962748565,0,0
