,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X600801.SH,X002271.SZ,X600886.SH,X600660.SH,X600010.SH,X601898.SH,X000792.SZ,X601600.SH,X600362.SH,X600688.SH,X600188.SH,X600352.SH,X000786.SZ,X601991.SH,X600489.SH,X600795.SH,X600027.SH,X601992.SH,X600111.SH,X002075.SZ,X600176.SH,X600299.SH,X600426.SH,X000401.SZ,X000723.SZ,X002466.SZ,X600529.SH,X600486.SH,X601158.SH,X002353.SZ,X000932.SZ,X600219.SH,X600126.SH,X600315.SH,X000898.SZ,X600516.SH,X600612.SH,X000883.SZ,X000553.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.106375678316077,0,0,0,0,0,0,0.0809080710082579,0,0,0,0,0.0252772408468861,0,0,0,0,0,0.00627540846859216,0,0,0,0,0,0,0,0,0,0.0337874766697811,0.106607089065575,0,0,0,0,0.0386087343086772,0,0,0,0,0,0,-0.00438299906326367,0,0,0,0,0,0.0427398450147031,0.0724698068524209,0,0.00012097124660114,0.00496495203562686,0,0,0,0,0,0
X600028.SH,0,0,0,0,-0.101620939133406,0,0,0,0.123076240862831,0.0412175576751534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743611113533221,0,0,0,0,-0.032084658516202,0,0.0176746576819158,0,0,0,0.0216925782295199,0,0,0,0.0808102455981419,0,0,0,0,0,0,0,0,0.0509451843362829,0.0142804989219955,0,0.0058487317238854,0.00190089851815443,0,0,0,0,0,0
X601088.SH,0,0,0,0.240776089863424,0,0,0,0,0.0435620760791024,0,0,-0.106221963252513,0,0,0,0,0,0,0.0147921826542827,0,0,0,0,0,0,0,0,0.226727268148795,0,-0.193990775540502,0,0,0,0,0,0.0443926442681694,0.0233208340935251,0,0,0,0,0,-0.0243204745551257,0,0,0,0.0387812692781112,0,0,0,0,0.00297347252535057,0.0214330032526262,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.138783935203917,0,0,0,0,0.00533910145179203,0.497426268772821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365534272362179,0,0,0,0,0,0.0270081943101494,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00199170323408311,-0.0745661480553045,0,0.00430285100961819,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175662139784814,0.135162067449418,0.0379873325724078,0.128946461491864,0,0.00321394433741547,0.12184677252972,0,0,0,0.0677945020304301,0,0,0,0,0,0,0.193331259976153,0,0,0.00011140191022125,0,0.0128380811537306,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545133512226504,0,0,0.0456030635309889,0,0.486486138776632,0,0,0,0,0,0,0,0,0,0,0.046355397492713,-0.0090474350450524,0,0,-0.033995404383477,0,0,0,0,0,0,0.159837295557058,0,0.0464635545315873,0,0,0.0317117341114207,0.0294602888547288,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.178199642582976,0,0,0,0,0,0,0,0,0.0381540240357778,0,0,0.00326669338775565,0,0.0531540758531125,0.0813058031668826,0,0,0.141497562545784,0,0,0,0,0,0,0,0.0085341549096664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917341570286792,0.00861019617835906,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.197415157763883,0,0,0,0,0,0.243381969588683,0,0,0.00861662923270899,0,0,0,0,0.0896475999070618,0,0,0,-0.225083177184703,0.0282217879499362,0,0,0,0,0,0.0717119177154803,0,0,0,0,0,0,0.012728817573036,0,0,0,0,0,0,0.205412518896647,-0.184426225453632,0.00195397673488294,-0.0609596074192331,0,0,0,0,0,0
X600011.SH,0,0,0.16773366761059,0,0,0,0,0,0,0,0,0.0202142762449258,0,0,0,0,0,0,0,0.0531580346235026,0.135576053404235,0,0,0,0,0,0.33567257584977,0,0,0,0,0.16773496025146,0.00315660829033885,0,0,-0.100045623240346,0.00877767514085223,0,0,0,0,0,-0.0409350631439561,0.0124122403686898,0,0,0.187151732314222,0,0.116798821906544,0,0,-1.0842021724855e-19,0.0219300647239359,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.1238844029429,0,0.445853457863675,0,0,0,0,0,-0.0638658907399746,0,0,0,0,0,0,0,0,0,0.0690850718121659,0.0516348415025953,0,0,0,0,0.1552680086424,0.265478369951569,0,0,0.139491196190125,0,0,-0.0582136171746559,0,0,0,0,0,0,0,0.0717174454550935,-0.00864505031633286,-0.0175108438609599,0,0,0,0,0,0
X600801.SH,0,0,0,0.0258993396458659,0.023445683927075,0,0,0,0,8.67361737988404e-19,0,0.037470991528574,0,0,0,0,0,0,0,-0.0121298311021491,0,0,0,0,0,0,0,0,0,0,0.150986057821548,0,0,0.308412165845765,0.041786883490511,-1.73472347597681e-18,0,0,0,0.0204494265651704,0,0,0.0409882561037819,0,0,0,0,0,0,0,0,0.0110611406711832,0.0120424933125613,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0382233494306414,0,0,0.13755882980865,0,0,0,0,0,0,-0.144693551155335,0,0.0133095091943414,0.128700911949816,0.0663342182624094,0,0,0.239553313439574,0,0,-0.171310015453333,0,0,0.0884988601103267,0,0,0,0,0,0,0,0,0.00536211985646803,0.0222773000657037,0,0,0,0,0,0
X600886.SH,0,0,0.353282199392098,0,0.108522069881187,0,0,0,0,0.0557969242711477,0,0,0,0,0,0,0,0,0,-0.0214538277196981,0,0,0,0,0,0,0.0762572920542619,0,0,0.05316136539312,0,0,0,-0.104559110812588,-0.00371410004627395,-3.46944695195361e-18,0,0,0,0,0,0,-0.0355527795888077,0,0,0,0,0,0,0,0,0.00252229603993154,0.00771026244345179,0,0,0,0,0,0
