,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X601600.SH,X002466.SZ,X600688.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600516.SH,X600547.SH,X002460.SZ,X300072.SZ,X600886.SH,X600111.SH,X000898.SZ,X601992.SH,X600176.SH,X000786.SZ,X600352.SH,X000553.SZ,X600299.SH,X600027.SH,X000792.SZ,X000709.SZ,X000825.SZ,X002271.SZ,X000408.SZ,X601699.SH,X600489.SH,X601158.SH,X600426.SH,X600157.SH,X600808.SH,X002470.SZ,X600219.SH,X000830.SZ,X000883.SZ,X600315.SH,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.197760658567913,0.0125639440877457,0,0,0,0,0,0,0,-0.0181941877873497,0,0,0,0,0,0,0.0133301876357267,0,0.134257050497303,0,0,0,0.0187393553827407,0.132915510595998,0,0,0,0,0,0,0,0.046905674588065,0.0575378139016468,0,0,0,0,0.0247070848579169,0,0,0,0,0,0,0,0,0.146119947014537,0,0.00859578667118978,-0.0218772684347291,0,0,0,0,0,0
X600028.SH,0.118680083599759,0,0.205963567057718,0.169739061963208,0,0,0,0,0,0,0,0,0,-0.0150763317393399,0.0169873541827563,0,0,0.148884895703583,0.0340920275205472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167824081181133,-0.0586606850041473,0,0,0,0,0,0,0,0.171762885928939,0,-1.0842021724855e-19,0.0178457761776788,0,0,0,0,0,0
X601088.SH,0,0.0767274741395546,0,0.353125261103185,0,0,0,0,0,0,0,0,0,0,0,0,-0.0077722652275182,0,0,0,0,0,0,0,0,0.0292929241773859,0,0,-0.103511455916287,0,0,0,0,0,0,0.327822153556139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00820163480954722,-0.0239814162794098,0,0.0432825965887286,0,0,0,0
X600019.SH,0,0,0.415625177211842,0,0,0,0,0.200912969736471,0,0,0,0,0,0,0,0,-0.112660862992356,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0587416631724634,0,-0.0799511021438445,0,-0.0104192462971578,0,0.103648600432505,-0.124510784598699,0,0,0,0,0,0,0.239322807941805,0,0,0,0,0,0,0,0,0.0136940791084005,0,0,0,0,0,0,0
X600585.SH,0,0,0.373455025726127,0.11781359785867,0,0,0,0.0485684426189723,0,0,0.0960364030302656,0,0,0,0,0,0,0,0.034801220143343,0,0,0,0,0,0,0,0,0,0,-0.0626367864797197,0,0,0,0,0,0.113678869087768,0,0,0,0.0590230696725729,0,0,0,0.133909967569672,0,0,0,0,0,0,0.0493263001291149,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.113618791917137,0,0,0,0,0,0,0,0,0,0,0,0.128298042355573,0.00808086678130077,0,0.033857430955813,0,0.162988143696488,0,0,0,0,0,0.122685912821496,0,0.150112538586588,-0.0751199847310169,0,0,0.10552925159832,0,0.0801842300600048,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382336890298808,-0.0409417866146981,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.043979200951266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085882711071232,0,0,0,0,0.150941197177874,0,0.0448029462643307,0,0,0,0.0432579760227591,0,0.0420936345505796,0,0,0,0,0.0185992595701795,0,0.101438366626452,0.00495173227886935,0,0,0,0,0.163324024517219,0,-0.0139086659315325,0.00446418950952423,0,0,0,0,0,0
X600188.SH,0,0,0,0.639122965543322,0,0,0,0,0,0.107177844431592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509379966324443,0,0,0,0,0,0,0,0,-0.0890970008691708,0.0718135774241589,0.072432348011775,0,0,0,0.117425411638133,0,0,0,0.0875969273615792,0,0,0,0.027153219990927,0,-0.00105980241509494,0.0234606973230172,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0091961993289743,0,0,0,0,0,0,0,0,0.397633689954155,0,0,0,0,0,0,0,0,0,0,0,0.139641193233941,0.0176654668865072,0,0,0.0899664192885464,0,0,0,0,0.0364985240845552,0,0,0,0,0.0635393894699025,0.0596265263700269,0,0.0410519560544364,0,0,0,0,0,0.0169366816356932,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.541221547068276,0,0,0,0,0,0,0,0,-0.138388869658692,0.388850742072943,0.113476113415224,-0.00372609641181506,0,0,0,0,0,0,0,0,0.0341185553872284,0,0,0,0,0.217890308509481,0,0,0,0,0,0.0304567689162025,0,-0.692036778723655,0,-0.403615390275607,0,0,0,0,0,0.118764289462513,-0.00706698494173684,0,0,0,0,0,0
