,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X000877.SZ,X600362.SH,X002271.SZ,X601699.SH,X000983.SZ,X600803.SH,X600489.SH,X600176.SH,X600027.SH,X000807.SZ,X000786.SZ,X601991.SH,X000932.SZ,X000630.SZ,X600160.SH,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X600688.SH,X000629.SZ,X002080.SZ,X600612.SH,X002353.SZ,X300037.SZ,X601168.SH,X600801.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.991008082643997,0,0,0.0384059500104564,0,0,0,0,0,-0.022291110545181,0,0,0,0,0,0,0,0,0,0.0366428220247035,0,0,0,-0.0411944502287315,0,0,-0.0195592160062005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400655521178535,0.128038495654601,-0.0185012916954003,0.262868704346862,0.0433551334465589,-0.00648380714996539,0.01192296695689,0,0,0,0,0,0
X600028.SH,0.526294915713425,0,0,0,0,0,0.0162536326068383,0,0,0,0,0,-0.00791208337487393,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.108440764915264,0.0952383808355992,0,0,0,0,0.220564198173058,0,0,0,0,0,0,0,0,0,0,0,-0.130479544926715,0,0,0,-0.0588896864101178,-0.0424730938615543,0.0133774833062292,-0.0122801390327537,-0.0456100755032181,0,0,0,0,0
X601088.SH,0,0.0682138611601766,0,0,0.257484113300754,0,0.0272303654665023,-0.0259183392955265,0,0,0,0,0,0,-0.0572832223860881,0,0.377807608370106,0,0,0,0,0,0,0,0,0.0571817364927013,0,0,0,0,0,0,0,0,0,0,-0.0486818827492245,0,0,0,0.00499769126627151,0,0,0,0,0,0,0.0836465855402386,0,0,0,0,0.00131957812602369,0.0668825241875874,0,0,0,0,0
X600309.SH,0.0369556655270151,0,0,0,0.00870260517978519,0,0.0386976149309406,0,0,0,0.2178037886092,0,0,0,0.0595408141016322,0,0,0,0,0,0,0,0,0,0.0162208836689307,0,0,0,0,0,0,0.0684043864276565,0.12573414087619,0,0,0,0,0,0,-0.0989497601479513,0,0,0,0,0,0,0,0.0749396776197212,0,0,0,0.0289343596444066,0,0,0,0,0,0,0
X600188.SH,0,0,0.4522102448083,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.390542677022939,0,0,0,-0.122852057935851,0,0.39450496956573,0,-0.0783865312827585,0,0,0,0,0,0,0,0,0.0544843707170315,0,0,0,0,0,-0.0156301575822925,-0.0746743870881419,0.128048368744627,0,0,0,0,0,0.00967160833668545,-0.00533006340252301,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.160544178000704,0,0,0,-0.182563435536507,0,0,0,0.0319760100443849,0,0,-0.023469109230319,0,0,0.0712164191244788,0,0,0,0,0,-0.0810481966798506,0,0.0516070061715574,0,0,0,-0.0293051507055683,0.0654301666748054,0,0,-0.0985600639233805,0,0,0,0,0,0,0,0.47578535785874,0,0,-0.00946489859750312,-0.00302564861251961,0,0,0,0,0,0
X600019.SH,0,0.139789206188978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160375773186904,0,0,0,0,0,0.0808870651667207,0,0,0.099237663561575,0,0,-0.0150138214247087,0,0,0,0.286671166692778,0,0,0,0.0232142815955935,0.0722323509264778,0,0,0,-0.0645424643253402,-0.0841408738764267,0,-0.202746689776929,0,0.181543495156219,0,-1.73472347597681e-18,0.00838963920404662,0.0190211223304097,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.172448081340871,0,-0.0989323041892576,0,0,0,0,0,0,0,0,0.252828738981713,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0900749515448608,0,0,0,0.0147478423011697,0,0.743264582944053,0,0,0.0782184917206666,0,0,0.0891521680954513,0,0,0,0,0,-0.0171833972594474,-0.0267852212611846,0,0,0.14145224619719,0,0,0,-0.183128912520684,0,-0.0156155209948476,0,0,0,0,0,0
X601898.SH,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021649659473503,0,0,0.0925679888111816,0.172063607105631,0.0959055906481321,0,0,0,0,0,0,0,0.197986419425192,-0.0123972520106157,0,0,0,0.081114023120254,0,0.088030572501647,0,0,0,-0.144339290927702,0.0271007943006921,0,0,0,-0.0133235784120149,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0673737794685002,0,0,0,0,-0.140475359253543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775523942641012,0.101366750266411,-0.0839563760711977,0.146532046055695,0.638602298332471,0,0,0,0,0,0,0,0,0,0,-7.96330775608266e-05,0,0,0,-0.0440434350559555,0,0.0564770192951329,0.110299363080658,0,-0.0770358729256009,0,0,-0.004040533888601,-0.0145817716228512,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501504963432118,0,0.103744790620346,0,0,0,0.0681758840440141,0,0,0,0,0,0,0.0362787966569123,0,0.401136779100898,0,0,0,0.0303987764736916,0,0,0,0.00275062527814358,0,0,0,0,0,0,0,0.054303899477399,0,0,0,-0.00266388481636692,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0033266152711576,0,0,0,0,0,0,0.0299825273711724,0,0,0,0,0,0,0,0,0.0685446561138834,0,0,0,0,0,0,0,0,0,0,0,0,0.0930367116006314,-0.0684021428111877,0.0488912525315466,0,-0.012443904292216,0,0,0.126101431145082,0,0,0,0,0.054082955799767,0,0.152018665482549,0,0,0,-0.156313394806966,-0.0134143792275172,0.0210109924040251,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367462666333712,0,0,0,0.0416044023211045,0,0,0,0,0,0.0984963015224376,0.0192308313034437,0.0126397100863102,0.041667255749153,0,0,0.0122718543098254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909391043938435,-0.00742815324843545,0,0,0,0,0,0,0
X002466.SZ,0.121820172955604,0,0,0,0,0,0,0,0,0,0,0,0.0346912056534608,0,0.779089683245642,0,0,0,0,0,0,0,0,0,0.0907752692822861,0,0,0,-0.00957209012698022,0,0,0,0,0,0,0,-0.0484402986813651,0,0,0,0,0,0,0,0.0319294197911959,0,0,0,0,-0.037396443215238,0,-0.0150090028445598,0.0291693963218875,-0.0707499024492674,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0552236488901867,0,0,-0.0992842008245661,0,0,0,0.099377421667731,0.0934479026909523,0.765558914637466,0,0,0,0,0,0.10791732315646,0,0,0,0,0,0,0,0,0,0,-0.0847252962371585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169850319912401,0,0,0,0,0.00283420595743328,-0.0319599995775621,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0161926982394487,0.2636253652069,0,0,0,0,0,0,-0.0428517954597208,0,0,0,0,0,0,0,0,0,0,0,0.0898083780832922,0.250164300920318,0.126680654532589,0,0,0,0,0,0,0,0,-0.074881478545173,0,0,0.0225371780361394,0,0,0,0,-0.0582862481705779,0,0.0457356634702373,0,0,0,-0.0105072106732879,0.0642435172563221,0.0633182917130974,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.0238402428769817,0,0,0,-0.048403969242969,0.0898186271858334,0,0,0.075162035700523,0.0522666528782971,0,0,0,0,0,0.1812528018388,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0471687806819081,0.0715087107390239,-0.0802266517619402,0,0,0,0,0,0,0,0,0,0.554397887207458,0,0,-1.73472347597681e-18,0,1.73472347597681e-18,0,0,0,-0.0147285847172926,0,0.0286613746337041,0,0,0,0,0
X600010.SH,0,0.00920148981564153,0,0,0,0,0.142253218578319,0,0,0,0,0,0,0.186803517657115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106721949603711,0,0,0,0,0,0,0.0192373588303665,0,0.0514316762660821,0,0.00333387166986121,0.0601410212846716,0.0465738186065117,0,0.0139468213687939,-0.0371839930289672,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0615685607388334,0,0.172251201714723,0.00599723422980055,0,0,0.361916851788936,0,0,0,0,0,0,0,0,0,0,0.0157719000645582,0,0,0.423544704086176,0,0,0,0,0,0,0,-0.414577084052541,0,0.0729573439109055,0,0.0250789423188138,0.00807945186420812,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0178969257874832,-0.0133452807802315,0.0304336988626689,0,0,0,0,0
X000301.SZ,0.0911961444933482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240738706357581,0,0,0,0,0,0,0,0,0,0.0233735886775985,0,0,0,0,0,0.0114765469904712,0,0,0,0.0708364277846679,0,0,0,0,0,0,0.101980608931862,0,0,0.0248359945622191,0.0959772264511376,0,0,0.160953204372842,0,0.0466168217373106,0.0112908551651143,0,0,0,0,0,0,0
X600426.SH,-0.13865480936022,0,0,0,0.234224637608328,0,0,0,-0.123614677419253,0,0,0,0,0,0.0870830279257443,0,0.00942915737025753,0,0,0,0,0.0635495278986568,0,0,0,0,0,0.0340056673256,-0.0740864873698328,0,0.0194870145791773,0,0,0,0,0,0,0,0,0,0,0,0.258608392450423,0,0,0,-1.73472347597681e-18,0.308760385645686,-0.129677330087264,0,0,-0.019825080336424,0.0261115407310776,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0207815990723264,0,0,0.124254752997433,0,0,0.118307559639369,0,0,0,0,0,0.109831466656725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183188508440339,0,-0.0475038392799969,0,0,0,0,0,0.120506745314241,0,0,0,0,0,0,0,0.135693659212473,0.0477846550181161,0.00549598521051401,0,-0.0483036981803914,0,0.0233227786944183,-0.152485653136685,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,-0.0744749621291682,0,0,-0.0393077242552681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750253265117563,0.0901611871471578,0,0,0,0.110247007910081,0,0,0,0,0,0,0,0,0.0643058026754862,0,0,0.0716606876987884,0,0,0,0,0.292849798627395,0,0,0.0575603545200696,-0.0351452668518505,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,-0.100951016900144,0,0,0,0,0,0,0,0,0,0,0,0.228060905495898,0,0,0,0,0,0,0,0,0,0,0,0.0273259605336364,0,0,0.0294293492888593,0,-0.0417974413190969,0,0,0,0,0,0.0487926772872243,0,0,0.0371244651764236,0,0.246350483275231,0,0,0.0342799632545995,0.00929733462175428,0,0,0,0,0,0,0
