,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600019.SH,X600585.SH,X600188.SH,X600547.SH,X601898.SH,X002460.SZ,X601600.SH,X002466.SZ,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X000807.SZ,X600489.SH,X601699.SH,X000983.SZ,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X000408.SZ,X000539.SZ,X300037.SZ,X600219.SH,X000629.SZ,X002080.SZ,X600688.SH,X000723.SZ,X600995.SH,X000933.SZ,X600157.SH,X600612.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601699.SH,0.0699050998369026,0,0,0,0,0,-0.347792201989688,0.031919958761458,0,0.168707398561066,0.0662273649826809,0,0,0,0,0,0,0,0.0577969833453902,-0.355418467962372,0,0,0,0,0,0,0,0,0,0.0482672193293041,0,0,0,0,0,0,0,0.0943214010439641,-0.0634413714648582,0,0,0,0,0,0,0,0.200670948184868,0,0.0805425585493954,0.253171995886359,0,-0.0309323941742371,0.0645894435294935,0,0,0,0,0,0
X000983.SZ,-0.000183733888918142,0,0,0,0,0,0,0.0368622302894058,0,0.0915620954650585,0,0,0,0,0,0,0,0,0,0,0.00560991320373863,0.0432193724117784,0,0,0,0,0,0,0,0.130407198438851,0.142538290866892,0,0,0,3.46944695195361e-18,0.294299404656347,0,0,0,0,0,0,0,0,0,0,0.145793083508357,-0.066390464567627,0,0,0,0,0.0161778209521853,0.120175920226781,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0748361042832937,0.071785808027804,0.116484959074222,0.120342891491801,0,0,0,0,0,0,0,0,0.338359680722184,0,0,0,0,0,0.092088038840947,0,0,0,0,0,0,0,0,0,0,0.146538865777626,-0.077591524165061,0,0,0,0,0,0,0,0,0,0,0.11326608272604,0.0146094658026317,0.0779285107734181,-0.125984673906616,0,0,0,0,0,0
X600160.SH,0,-0.269028893817037,0,0,0,0,0,0,-0.158583561179572,0,0,0,0,0.0585228753321539,0,0.2503118935012,0,0,0.149600093313735,0,0.0366641350437065,0,0.0413938726400538,0,0,0,0,0.163797128003048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208539889604608,0.147926405352739,0,-0.0972194557066014,0.212783966551342,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.474760620696511,0,-0.122018903625977,-0.0226981722198254,0,0,0,0,0,0,0,-0.00690621481098739,0,0,0,0,0.435252520397679,0,0,0,0,0,0,0,0,0,0,0,0.0171066095774734,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0162216356070284,0,0,0.106698487031567,0,0,0.0765226852161769,0,-0.0220435310786921,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0226585830020559,0,0,0,0,0,0,0.0442083086656775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518786414457812,0,0,0.169665674391077,0,0.133975391680892,0,0,0,0,0,0,0,0,0,0,0,0,0.0731216082720845,0.0187946238746964,0,0,0,0,-0.123385169325643,-0.00448365005667428,1.73472347597681e-18,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.202907704518738,0,0,0.260790434191333,0,0,0,0,0,0,0.0469868823408856,0,0,0,0,0,-0.0432527481314162,0,0,0,0,0.0842296498477762,0,0,0.0152450887910728,0,0,0,-0.0284639517559241,0,0,0,0,0,0.0613935909673216,0,0,0,0,0.18320989817342,0,0.00735279627125422,0,0,0,0,0,0,0
X000539.SZ,-0.117105612272104,0,0,0,0.0871775101266904,0,0,0.0224655507072698,-0.237166386027117,0,0,0,0,0,0,0,-0.0883651441536008,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.173308825093982,0.108812141906885,0.424513314022149,0,0,0,0,0,0.151042798098783,0,0,0,0,0,0,0,0,0,0.0346335200725031,0.0984089862344191,0,0,-0.0390642438060008,0,0,0.0588884355389438,0,0.0217985538605958,0,0,0,0,0
X300037.SZ,-0.0330455790764645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380949045312727,0,0,0,0,0,0.186102066025119,-0.342216272973385,0.0626011558150877,0,0,0,0.0177406878602878,0,0,0,0,0,0,0,0.0218770080760877,0,0,0,-0.0228282640250628,0,0,0,0.058507704485499,0,0,0.0385573555073294,0,0,0,0.15711833129575,0,-0.047723354070472,-0.0475190027943657,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0848116728290946,0.225235903934473,0,0,0,0.014487231856417,0.0563070657657335,0,0,0,0,0,0,0.0975022614476552,0,0,0,0,0,0,0,0,0,0,0,0,0.0641024962029193,0,0,-0.00608258395374266,0.0859719535583874,0,0,-0.0486279145508433,0,0,0,0,0,0.041496317472238,0.0907422670740029,0,0,0,0,0.0367505385671091,0.00122563330859831,0,0,0,0,0,0,0
X000629.SZ,0.0626130653548165,0,0,0,0.0227116283664014,0.0631245674110401,0.22317195707252,0.0467206113627798,0,0,0,0,1.38777878078145e-17,0,0,0,0.564616000285721,0.165609894492177,0,0,0,-0.0144832412384524,2.16840434497101e-19,0,0,0,0,0,-0.0229172222807336,0,-1.0842021724855e-19,0.102933253600582,0,0,0,0,0,0,-0.0830949456656107,0.114143809760756,0,0,0,0,0,0,0,0,0,0,0,0.0106181461272251,-0.0839459497384411,0,0,0,0,0,0
X002080.SZ,-0.118796438503616,0,0,0,-0.118094090622697,0.157738878099987,0.030436052520726,0,0,0,0,0,0,0,0,0,0.111635699263417,0,0,0.202641719187741,0.0536327811340704,0.00604189141003482,0,0,0,0.103121250896422,0,0,0,0,0,0,0,0,-0.0297981884343737,0,0,0,0,0,0,0,0,0,0,0.169206882672244,0,0,0,0,0,-0.0258502649792616,0,0,-0.0571892870501594,0,0,0,0
X600688.SH,0.0800430118256945,0.114619098641215,0,0,0,0,0,0,0,0,0,0.0986969863594098,0,0,0,0,0.0171584145857088,0,0,0.0383205431702021,0,0,0.0348732102181281,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.022410348836019,0,0,0,0,0,0,0,0.0443346605300373,0,0,0.0230097101480947,0.0166902956548358,0,0,0,0,0,4.33680868994202e-19,-0.012862834169347,0.0875738963570631,0,0,0,0,0
X000723.SZ,0.286820979107591,0,0,0,0,0,0,0.217640365982982,0,0.569041356522125,0,0,-0.0114092673714311,0,0,0,0,0,0,0,0,1.09391416984957,0,0,-0.279880758208513,0,0,0,0,0,0,0,-1.095927049527,0,0,0,0,0.172788982997457,-0.136191106513024,0.388362133589963,0,0,0,0,0,0,0,0,0,0,0,0.0320569191855099,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0.501221505105099,0,0,0,0,0,0,0,0.542386765724532,0,0,0,0.122752908453096,0,0,0.00759077339417002,-0.0609221584886956,0.241226149882783,0,0,0,0,0,-0.378657701964202,0,0,0,0,0,0,0,0,0,0,0.303219170534363,0,0,0,0.301846483015926,0,0,0,0,0,0,0,0,0,-0.0377309634882033,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0.00937761792468004,0,0.0384005209196796,0,0.267628429805722,0,0,0,0,0,0,0.252555803067636,0,0,0,0,0,0,0,0.0578405005806504,0,0,0.293902095233339,0,0.0449794775150269,0,0,-0.0207612772770408,0,0,0,-8.67361737988404e-19,0,0,0.0201827132356446,0,0,0,0,0,0,0,0,0,0.011102024776153,0,0,0,0,0,0,0
X600157.SH,0,0,0,-0.0818623928523751,0,0,0,0,0,0,0,-0.143287806509935,0,0,0,0,0,0,0,0,0.0349230536337895,0,0,0,0,-0.0818844023008666,0.0833861000227011,0,0.202087581307474,0,0,0,0,0,0,0,0,0.0605283977661493,0,0.0315804827459549,0,0,0,0,0,0,0,0,-0.0291455979386387,0.122307532558262,0,-0.0138238655297966,0,0,0,0,0,0,0
X600612.SH,-0.0616240147220007,0,0,0,0,0,-0.105496069562778,0,0.0577886967868097,-0.100035953975566,0,0,0.271637271098934,0,0,0,0,0.161369067221527,0,0,0,0,0,0,0,0,0.183786497310211,-0.130669801205761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.443942402630688,0,0,0,-0.0831230101943582,0,0.00091304702696255,-0.0739823156109866,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,-0.0452968222469405,0,0.0362671486894502,0,0,0.0848434779368998,0,0.19842957786747,0.117953828373301,0,0,0,0,0,0,0.0137809875434408,0,0,0,0,0,0,0,0,0,0,0.0638654979762956,0,0,0.192890675902384,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.111657175117401,0,0,0.00320795550117223,0,0,0,-0.0241306078768862,0,0,0,0,0,0,0
Change_TY3M,0,0.0592251300381786,0,0,0.16038532724677,0,0,0,0,0,0,0.549987252954988,0,0,0,0,0,0,0.0382637813584436,0,-0.0688901992069557,0,0,0,0,0,0,0.0536166440528294,-0.234089135882656,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320274283747073,0,0,0,0,0,-0.0359665432619063,0,0,0.139397865144147,-0.274391013512174,0,0.361346885078772,0,0,0,0
Slope,0.00854317275552288,0,0,0,0,0,0,0.206388947359847,0,0,0,0,0,0,0,0.27052150199597,0,0,0,0,0,0,-0.117459102003556,0,0,0,-0.294995125167996,0,0,0,0,0,0,-0.235367841298811,0,0.545731217989375,0,0,0,0,0,0,0,0,0,0,0,0,0.366563400202397,0,0.620035329538265,0,1.14898393846572,0.320033049207684,0,0,0,0,0
TED,0,0.188222541163102,0,0,0,0,0,0,0,0.01554636836877,0,0,0,0,0,0,0,0,0,0,0.448708992823782,0,0.293199853821907,0,0,0,0,0,0,0,0,0,0,0,0.070471396113263,0,0,0,0,0,0,0,0,0,-0.321155420445771,0,0,-0.366274097347,-0.14191983148629,0,-0.332751151606549,0.65419351410737,0,0,0,0,0,0,0
RealEstate_excess,-0.066611000296679,0,0,0.11049109383776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173989363506519,0.133015139034538,0.128202646307278,0,0,0,0,-0.108824900383675,0,0,0,-0.0357578084534075,0.169172626219625,0,-0.10922008306192,0,0,0,0.0239159188205214,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168250161497426,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0383031353484752,0,0.152401214443749,0,0,0,0,0,0,0,0,0,-0.0116225161743032,0,0,0,0,0,-0.0847422244264074,0.0998556955533496,0,-0.0560294303913491,0,0,0,0,0,0,0,0,-0.0431644523400957,0,0,0,0,0,-0.0893489392541426,0,0,0,-0.00647248071923493,0,0.00968222286999176,0.0204912447673999,-0.0614294120305947,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000439334461140712,0,0,0,0,0,0,0,0,0,0.00192228847995557,0,0,0,0.000322180148275157,0,0,0,0,0,0,0,0,0,0,0,0.000423710939847058,-0.00137667462947915,0,0,0,-0.000698464849880228,0.00357735907859949,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00253084816397823,0,-0.00670918298058743,0,0,0,0,0,0,0,0,0,0,0,0,-0.00103485103299608,0,0,0,0,0,0,0,0,0,0,0,0.0187598014213457,0,0,0,0,0,0,0,-0.00278420585221759,0,-0.00138171314557603,-0.0106971439656407,0,-0.0132095675362562,0,0,-0.000198098031511237,0.00438365913807378,0,0,-0.0122799300425564,0.00720683428807908,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00326906376024832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00043584750294524,0,0,0,0,-0.000307411813870632,0,-0.000187314674836795,0,0,0,0,0,0,0,0,0,-0.00289423564336425,0,0,0.018526875628627,0,0,0,0,0,0,0,0,0,0.0347567531740291,-0.0404236195452501,0,0,0,0,0,0
