,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X600489.SH,X600111.SH,X601991.SH,X600157.SH,X600027.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X600299.SH,X000792.SZ,X600309.SH,X600660.SH,X300072.SZ,X600549.SH,X600583.SH,X002075.SZ,X601158.SH,X000723.SZ,X000709.SZ,X000883.SZ,X600352.SH,X000983.SZ,X000898.SZ,X600176.SH,X000027.SZ,X000630.SZ,X000060.SZ,X000539.SZ,X002470.SZ,X002460.SZ,X002407.SZ,X600612.SH,X000012.SZ,X000937.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.197137898860955,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.105193165909707,0,0,0,0,0.0112847452087635,0,0,0,0,0.0357318843133443,0,0.00814369131831534,-0.0373389981392366,0.0186069804854483,0,0,-0.0491171555943469,-0.0179328291350444,0.0689569599920353,0,0,0,0.00610953774900832,0,0,0,0,0.0982807341998503,0,0,0,0,0,0,0,0,0.0502073211816052,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.116593730464625,0,0,0,0,0,0,0,0,-0.0136707231352087,0,0,0,0,0.0160915858734778,0,0,0.00397375892522522,0,0,0,0.174171296539933,0,0,-0.0928567029990978,0,0,0.0559771897873058,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.00199628717864935,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,-0.017160658663526,0.0170293117699004,0,0,0,0,0,0,0.0813921900048629,0,0,0,0,0,0,0.0590812711942389,0,0,0,0.0189170809406863,0,0.0236298686948369,0,0,0,0,0.0999891627453028,0,0,0,0,0,0,0,0,0,-0.00772564825841952,0,0,0.105089027257604,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0316049821713189,0.182779166463477,0,0,0.0347938066839436,0,0.0907496193019838,0,0,0,-0.0670527762748218,0,0,0,0,0,0.00813923421012942,0,0.00930752260869566,0,0.05751977147671,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308038375413466,0.0530956711332523,0,0,0,0.0952602609144337,0,0,0.166739469939096,0,0,0,0,0.0190417089205629,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0107725679724092,0.0841826147590306,0,0,0,0.356231662603777,0,0,0,0,0,0,0.0219110226344713,0,0,0,0,0,0,0,0,0,0.131264089016021,0,0,0,0,0,0,0,0,0,0,0.0393864170450397,0,0,0.0577225985298683,0,0,0,0,-0.00490999788019453,-0.0100595325941867,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.0884721231792905,0,0.168224902463725,0,0,0,0,0.107358339532608,0,0.151358933254529,0,0,-0.0657988824420014,0,0,0,0,0,0.238992651669539,0,0.148517974264186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570545452686301,0,0,0,0,-0.0950040298265558,0,-0.0603633291936719,0,0,0,0,0.0300233208148568,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.00387872851624729,0,0,0,0,0,0.107486608365285,0,-0.0384873452196909,0,0,0,0,0.02457677229191,0,0,0,0,0,0.0593100894537968,0,0.0570888561390666,0.0353869432562409,0,0,0,0,0,0.112769442707499,0,0,0,0,0,0,0,-0.048313871541351,0,0,0.0202345976840872,0,0,0.00560893735162239,0.0571030463839244,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0113022710578866,0,0,0,0,0,-0.0240154298554974,0,0,0,0,0,0,0,0,0,0.106249805250124,0,0,0,0.0697440462060089,0,0.0471507937402373,0,0,0,0,0,0.158577940334614,0,0,0,0,0.0917699957245287,0,0,0,0,0,0.0747828125840025,0.0644040220308864,0.0310634582229173,0,-0.0287448545829151,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,-0.0271619979822423,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0309897543871439,0,0.0310301872800458,0.252065320271599,0.0409292266757253,0,0,0.105320641455266,0.00490797433474133,0.04020452428885,0.186016550296792,0,0,0,0,0,0,0,0.0181952818872968,0.106713406923153,0,0,0,0.0250876703688634,0,0,0,0,0,0.103765612640465,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617056787806786,0,0,0,0,0,0.0322557402665186,0.224469713063813,0.115202220386423,0,0,0.0252233877402138,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0506315881954402,0,0,0.0284829474892057,0,0,0,0,0,0,-0.0558633991976951,0,0,0.0222356218126855,-1.73472347597681e-18,0,0,0,0,0,0
