,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X300072.SZ,X600688.SH,X601991.SH,X600795.SH,X600547.SH,X601600.SH,X600309.SH,X600660.SH,X600886.SH,X600362.SH,X600188.SH,X600027.SH,X000709.SZ,X600157.SH,X002466.SZ,X600339.SH,X600111.SH,X000959.SZ,X600299.SH,X000898.SZ,X601158.SH,X600489.SH,X600008.SH,X002460.SZ,X600352.SH,X000883.SZ,X600219.SH,X600160.SH,X000408.SZ,X000539.SZ,X000723.SZ,X600578.SH,X000630.SZ,X600021.SH,X600583.SH,X600176.SH,X000792.SZ,X002271.SZ,X000027.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.208253553387916,0,0.076062790143924,0,0,-0.00901587714993535,0.028578271472412,0,0,0,-0.00745080554797824,0,0,0.106869327625591,-0.0393859895990029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127538783106996,-0.037744530327004,0,0,0,0,0,0,0,0,0,0,0.114643300038716,0,0,0,0,0,0,-0.00851758347929202,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0337048568493445,0,0.0211584910334404,0,0.0883888756505557,0,-0.0171120419035686,0,0,0,0.00259412303032036,0,0,0,0.0573347464182071,0,0,0,0,0,0,0,0,0.0796567003448694,0,0,0.00269729322410881,-0.0526796917296718,0,0,0,-0.0185206444475993,0,0,0,0,0,0,0.0147319968084261,0,0,0.00762815513793244,0,0,0,-0.00247713252795912,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0473120830016256,0,0,0,-0.0250596741546846,0,0,0,0.0241650315375697,0,0,0,0.0818673934806034,0,0,0,0,0.110097271774165,0,-0.00355068546349645,0,0.20387252186798,0,0,4.33680868994202e-19,0,0,0,0,-0.01814203738945,0,0,0,0,0,0.0497891970920557,0.0244427707240499,0,0,8.67361737988404e-19,0,0,-0.0394599533604478,0.0100318298355674,-0.0138723179506183,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0487290767009862,0,0,0,0,0,-0.0807555539997411,0,0,0,0,0,0,0,0.0890988515498148,0,0,-0.01158255204104,0,0.526670001911534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421321661208575,0,0,0,0,0,0
X600011.SH,0,0,0.129831667185117,0,0,0,0,0,0,-0.0584710693154153,0,0.109049555779033,0,-0.289225077889816,0,0,0,0,0,0,0.368610504314395,0.0125849367081998,0,0,0.0706686655599491,0,0.0239453377635718,-0.00100920700160008,0,0,0,0.10290920315487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052970393479523,-0.0434845698837482,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0392238398797796,0,0,0,-0.0232769863631481,0,0,0.199755923579371,0,0,0,0.142637861344993,0,-0.121242738577782,0.124043864856226,0,0.162513558038171,0,0,0,0,0,0,-0.269912886490509,-0.0531663742342502,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0412814820206329,0,0,0,8.67361737988404e-19,-0.00119454969553845,0.156391293643566,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-0.0495083141264013,0,0,0,0.00837969577177036,0,0,0.161257899410816,0,0,0,0,0,0,0,0,0,0,0.0643327735000861,-8.67361737988404e-19,0,0.223882563278358,0,0,0.125766377750096,0,0,0,0,0,0,0,0.0974485280070886,-0.0747004084459732,0,0,0,-0.0853018161132289,0,0,0.180762821070602,0,0,0,0.00167073980973927,0,0,0,0,0,0
X601992.SH,0,0,0,-0.117717697806197,0,0,0,0,0,0,0.207559845165318,0,0,0,0.0644564362357489,-0.136567647273653,0,0,0,0,0,0.670337491488536,0,-0.132233975421004,0,0,0.151271914790119,0,0,0,0,0.366258290522015,0,0,0,0,0.313807547689401,0,0,0,-0.0635511686747269,0,0,0,0,0,0.127599090067944,0,0,0,0.0310261891897508,0.0509878042921551,0,0,0,-0.467819900335177,0,0
X601898.SH,0,0,0.139006328562553,0,0,0,0,0,0,0,0,0,0,0,0,0.00453635489389785,0,0,0.108547106280877,0.0952575412615132,0,0,0,0.0987437250468234,0.0448985662257413,0,0,0,0,0,0,0.0076713406588688,0.00344215767945546,0,0,0,-0.0300081976732742,0,0,0,0,0,0,0.229137310900192,0.075164328365301,0,0,0,0,0,0,0.00567931107701782,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.664084746201959,0,0,-0.114281147117564,0,0,0,0,0,0,0,0.161175189352141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161661459469076,-0.36014922604981,-0.0986270691499296,0,0,0,-0.0520170645045826,0.367856001580069,0,0,0,-0.151110980862579,-0.153575634503748,0,0,0.390894263764832,0,0,0,0.0807764390742117,0.047090382259225,0,0,0,0,0,0
