,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600019.SH,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X600176.SH,X000786.SZ,X600426.SH,X002466.SZ,X000301.SZ,X600362.SH,X600111.SH,X600011.SH,X601600.SH,X600886.SH,X600010.SH,X601898.SH,X600352.SH,X002353.SZ,X600486.SH,X600219.SH,X600803.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600688.SH,X002080.SZ,X600489.SH,X600299.SH,X600315.SH,X000723.SZ,X300037.SZ,X601168.SH,X600027.SH,X000932.SZ,X600399.SH,X600157.SH,X002409.SZ,X000807.SZ,X601992.SH,X600409.SH,X000027.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0387616575453625,0,-0.0197545880138274,-0.0122527968251649,0,0,0,0,-0.0129455624270416,0.0161791489285012,0.0523450935322882,0,0.00897940403682776,0,0,0,0,0,0,0,0,0,0.0681004979295665,0,0,0,0,0,0,0,0,0,0,0.057965903480894,0,0,0,0,0,0,0,0,0,0,0,-0.00154903482133366,0,0,0,0,0.00329013469323616,0,0
X600028.SH,0,0,0,0,0,-0.0105200988951479,0,0.0204171536043709,-0.0526407172261119,0,0,0,0,0.0562977283706813,-0.00387121789257637,0,0,0,0,0,0.0167635867001768,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0284117071256752,0,0,0,0,0.0171255369080049,0,0,0,0,0,0,0.201236451791733,0,0,-0.0075576528327415,0,0,0,0.00361550649780757,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.106774246522581,0,0,0,0.058469889795623,0,0.0319378151516197,0,0,0,0,0,0,0,0,0,0.0423884149105882,0,0,0,0,0,0,0,0.00587080844942494,0,0,0.0319978584595967,0,0,0,0,0,0.0491397407554797,0,0,0,0,0.173612445861823,0,0,0,0,0.0237424482352794,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0621129742042306,0,0,-0.00744391838524986,0,-0.0544314934921934,0.0193416779676218,0,0.0117930037223271,0,0,0,0,0,0.123726274348749,0,0,0,0.0457656074696013,0,0.498038413591539,0,0,0,0,0,0,0,0,0,-0.0670081544494731,0.0722050501454564,0,0,-0.109272685496853,0,0,0,0,0,0,0,0,0.0286677157109651,0,0,0,0,-0.0278082632720216,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0160427623197573,-0.0179193657562441,0,0,0,0,0,0,0,0,0,0,0,0.234145046254624,0,0,0,0,0,-0.0256294209577973,0,0,-0.0500778348404351,0.0959155214875388,0,0,-0.0382929005719639,0,-0.0576623255300301,0,0,0.115849821919055,0,0,0,0,0,0,0,0,-0.00833937029442941,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.323786039829475,0.0774020520307117,0,0.0186480791741112,0.279831507679662,0,0.252405653939174,0.0351470618351063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374443951003728,0.131042980509123,0.284976167448377,0,0,0,0,0,-0.109053285782757,0,0,0,-0.136458929471374,-0.253893120461891,-0.0375069507630588,0,0,0,0,0.0209104754174355,0,0
X600019.SH,0,0,0,0,0,0,0,0.176352365442821,0,0,0,0,0,0,0,0,0,0.250122078917337,0,0,0,0,0,0,0,0,0.0132028135018462,0,0,0,0,0,0,0,0,0,0.119964661803222,0,0,0,0,0.114650563767011,0.117579274457239,0,0,0,0,0,0,0.253270379438256,-0.0223440248425305,-0.00981991250086212,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.228727961660256,0,-0.0505804577293593,-0.342139495405095,0,-0.0330869159745471,0,0.0389046079344434,0,0,0,0,0,0.0453966799788145,-0.351567707179961,0,0,0,0,0.0329109171657434,0,0,0,0,0,0,0,0,-0.14691036941386,0,0.16030889454717,0,0,0.135144669081415,0,0,0,0,0,0,0.0250972441375556,0,0,0.0714561052855717,0,0,0,-0.0521253671626253,0,0
X600660.SH,0,0,0,0,0,0.0366083615686228,0,0,0,0.0370530980038042,0,0,0,0,0,0.0767337902174308,0.0796997446553689,0,0,0,0,0,0,0.247100626395327,0,0,0,0,0,0,0,0,0,0,-0.062975486742288,0,0,-0.13073678151011,0.122731306482831,0,0,0,0.0572649484683055,0,0,-0.104535704712057,0,0.0561631586928749,0,0,0,-0.00986331072318685,3.46944695195361e-18,0,0,0,0,0,0
X002271.SZ,0,0,0.0455180608739044,0,0,0,0,-0.0408908692694599,0.235214511655013,0,0,0.0804916923028282,0,0.0986247923346329,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0101952606107718,0,0,0.0211860144763409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591672746996372,0,-0.0593622344450398,0,0,0,0,0,0,-0.0201854004607135,-0.0303079035308722,0,0,0,0.0358653012254665,0,0
